
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹、各位朋友
[00:37:15.000 --> 00:37:18.000]  如果我們有曾經跌倒 軟弱的
[00:37:18.000 --> 00:37:20.000]  不要緊
[00:37:20.000 --> 00:37:22.000]  因為統計告訴我們
[00:37:22.000 --> 00:37:24.000]  原來一個好的球手
[00:37:24.000 --> 00:37:26.000]  和一個不好的球手的分別是甚麼呢
[00:37:26.000 --> 00:37:30.000]  就是第二發球成功拿分的機會
[00:37:30.000 --> 00:37:33.000]  是比差一點的高很多
[00:37:33.000 --> 00:37:36.000]  兄弟姐妹 我盼望你和我
[00:37:36.000 --> 00:37:39.000]  接下來都能夠成為一個
[00:37:39.000 --> 00:37:42.000]  good serve 的球員
[00:37:42.000 --> 00:37:44.000]  第一次發球 出界了 不要緊
[00:37:44.000 --> 00:37:47.000]  第二次 希望大家都有good serve
[00:37:47.000 --> 00:37:49.000]  好的服侍
[00:37:49.000 --> 00:37:51.000]  至於我和我家
[00:37:51.000 --> 00:37:54.000]  我們必動侍奉耶和華上帝
[00:37:54.000 --> 00:37:56.000]  所以最後 再講一次
[00:37:56.000 --> 00:37:58.000]  盼望大家 祝福大家
[00:37:58.000 --> 00:38:00.000]  新的一年 以馬來尼
[00:38:00.000 --> 00:38:02.000]  我們一起祈禱
[00:38:02.000 --> 00:38:04.000]  慈悲的阿天父 我們讚美 多謝你
[00:38:04.000 --> 00:38:08.000]  因為你實在是一個以馬來尼的上帝
[00:38:08.000 --> 00:38:10.000]  因為耶穌基督就是這樣
[00:38:10.000 --> 00:38:12.000]  道成肉身 住在我們中間
[00:38:12.000 --> 00:38:14.000]  走上十字架道路
[00:38:14.000 --> 00:38:16.000]  去救贖我們每一個的生命
[00:38:16.000 --> 00:38:18.000]  讓我們去謹記
[00:38:18.000 --> 00:38:21.000]  讓我們去記得
[00:38:21.000 --> 00:38:24.000]  上帝在我們生命當中的作為
[00:38:24.000 --> 00:38:26.000]  這個救贖的因典和歷史
[00:38:26.000 --> 00:38:29.000]  以致我們的生命再不是徒然的枉過
[00:38:29.000 --> 00:38:31.000]  以致我們能夠更新的立志
[00:38:31.000 --> 00:38:34.000]  去敬拜 侍奉 跟隨
[00:38:34.000 --> 00:38:36.000]  這個那麼愛我們的上帝
[00:38:36.000 --> 00:38:38.000]  這個世代有很多的隱憂
[00:38:38.000 --> 00:38:40.000]  很多的挑戰 很多的迷惑
[00:38:40.000 --> 00:38:43.000]  但上帝求聖靈去引領幫助我們
[00:38:43.000 --> 00:38:48.000]  讓我們能夠單單的侍奉耶和華上帝
[00:38:48.000 --> 00:38:51.000]  撇棄 也不要受這個世界
[00:38:51.000 --> 00:38:54.000]  異邦的文化 偶像
[00:38:54.000 --> 00:38:56.000]  來影響我們的生命
[00:38:56.000 --> 00:38:57.000]  人的說話有限
[00:38:57.000 --> 00:39:00.000]  求聖靈繼續引領 光照 幫助我們
[00:39:00.000 --> 00:39:01.000]  祈禱 感恩 教託
[00:39:01.000 --> 00:39:03.000]  奉救主耶穌基督 聖名而求
[00:39:03.000 --> 00:39:05.000]  阿們
