
[00:00:00.000 --> 00:00:04.720]  今天輪到我講到夫妻之間的關係
[00:31:42.800 --> 00:31:44.800]  你對我爸爸媽媽來住
[00:31:44.800 --> 00:31:47.800]  是不是有什麼意見和看法呢?
[00:31:47.800 --> 00:31:49.800]  為什麼你這樣說呢?
[00:31:49.800 --> 00:31:53.800]  特別是當你好聲好氣地問老公的時候
[00:31:53.800 --> 00:31:55.800]  那我老公會怎樣說呢?
[00:31:55.800 --> 00:31:56.800]  沒什麼
[00:31:56.800 --> 00:31:58.800]  不過我想早點知道他什麼時候來
[00:31:58.800 --> 00:32:01.800]  那我看看可不可以帶他去遊船河
[00:32:01.800 --> 00:32:02.800]  要預約的
[00:32:02.800 --> 00:32:04.800]  那些不是馬上可以做到的
[00:32:04.800 --> 00:32:06.800]  這些都是我們創造出來的
[00:32:06.800 --> 00:32:08.800]  又是創造出來的
[00:32:08.800 --> 00:32:13.800]  但我希望大家記得這個意識
[00:32:13.800 --> 00:32:14.800]  你明白我講什麼嗎?
[00:32:14.800 --> 00:32:16.800]  所以其實下次
[00:32:16.800 --> 00:32:19.800]  當我們和我們老公和老婆說話的時候
[00:32:19.800 --> 00:32:21.800]  他們會給你一些資料
[00:32:21.800 --> 00:32:23.800]  那些資料是資料
[00:32:23.800 --> 00:32:24.800]  告訴你有什麼事發生
[00:32:24.800 --> 00:32:25.800]  做了什麼
[00:32:25.800 --> 00:32:26.800]  但是為什麼會這樣呢?
[00:32:26.800 --> 00:32:27.800]  原因是什麼呢?
[00:32:27.800 --> 00:32:29.800]  如果大家能夠先
[00:32:29.800 --> 00:32:34.800]  不要一開始就用自己的解讀去回應
[00:32:34.800 --> 00:32:36.800]  先深呼吸一下
[00:32:36.800 --> 00:32:37.800]  OK
[00:32:37.800 --> 00:32:38.800]  Take a deep breath
[00:32:38.800 --> 00:32:39.800]  深呼吸一下
[00:32:39.800 --> 00:32:44.800]  然後回覆你問我爸爸媽媽什麼時候來
[00:32:44.800 --> 00:32:45.800]  是什麼意思呢?
[00:32:45.800 --> 00:32:47.800]  為什麼你會這樣問呢?
[00:32:47.800 --> 00:32:50.800]  不是質問他
[00:32:50.800 --> 00:32:52.800]  為什麼你會這樣說呢?
[00:32:52.800 --> 00:32:54.800]  情況會不會改善呢?
[00:32:54.800 --> 00:32:58.800]  回去試一下吧
[00:32:58.800 --> 00:33:00.800]  另外一個
[00:33:00.800 --> 00:33:02.800]  和我們的配偶聊天
[00:33:02.800 --> 00:33:05.800]  大家一起守的原則是什麼呢?
[00:33:05.800 --> 00:33:06.800]  很簡單
[00:33:06.800 --> 00:33:07.800]  《聖經》也說過
[00:33:07.800 --> 00:33:08.800]  不用說出來
[00:33:08.800 --> 00:33:09.800]  不用看
[00:33:09.800 --> 00:33:10.800]  忘記背後
[00:33:10.800 --> 00:33:11.800]  下一句是什麼呢?
[00:33:11.800 --> 00:33:13.800]  努力面前
[00:33:13.800 --> 00:33:14.800]  忘記背後
[00:33:14.800 --> 00:33:15.800]  努力面前
[00:33:15.800 --> 00:33:18.800]  那是什麼意思呢?
[00:33:18.800 --> 00:33:20.800]  什麼意思呢?
[00:33:20.800 --> 00:33:25.800]  不要回舊帳
[00:33:25.800 --> 00:33:26.800]  不要回舊帳
[00:33:26.800 --> 00:33:28.800]  我們要學去饒恕
[00:33:28.800 --> 00:33:30.800]  和求饒恕
[00:33:30.800 --> 00:33:32.800]  要去學饒恕
[00:33:32.800 --> 00:33:34.800]  和求饒恕
[00:33:34.800 --> 00:33:35.800]  我剛才說
[00:33:35.800 --> 00:33:36.800]  大家都會吵架
[00:33:36.800 --> 00:33:37.800]  為什麼呢?
[00:33:37.800 --> 00:33:39.800]  大家會有得罪對方的時候
[00:33:39.800 --> 00:33:40.800]  夫妻相處
[00:33:40.800 --> 00:33:41.800]  一定會有時間
[00:33:41.800 --> 00:33:43.800]  令對方不開心
[00:33:43.800 --> 00:33:47.800]  但是我們必須要認真去認錯
[00:33:47.800 --> 00:33:50.800]  求對方去饒恕
[00:33:50.800 --> 00:33:52.800]  然後要求對方告訴你
[00:33:52.800 --> 00:33:55.800]  你願不願意去饒恕我呢?
[00:33:55.800 --> 00:33:57.800]  牧師經常會撞牌
[00:33:57.800 --> 00:34:01.800]  因為現在說Sorry是很容易的
[00:34:01.800 --> 00:34:03.800]  說Sorry是很容易的
[00:34:03.800 --> 00:34:05.800]  Sorry是一個應酬
[00:34:05.800 --> 00:34:06.800]  你明白嗎?
[00:34:06.800 --> 00:34:07.800]  令你不開心
[00:34:07.800 --> 00:34:09.800]  Sorry
[00:34:09.800 --> 00:34:12.800]  那你是不是真的Sorry呢?
[00:34:12.800 --> 00:34:14.800]  大家明白我說什麼嗎?
[00:34:14.800 --> 00:34:16.800]  我覺得夫妻相處
[00:34:16.800 --> 00:34:18.800]  這件事我和師母還在學
[00:34:18.800 --> 00:34:19.800]  不是開玩笑
[00:34:19.800 --> 00:34:20.800]  今早才在說
[00:34:20.800 --> 00:34:22.800]  Sorry了一千次
[00:34:22.800 --> 00:34:23.800]  他說不是
[00:34:23.800 --> 00:34:25.800]  Sorry了一萬次
[00:34:25.800 --> 00:34:26.800]  不是昨天說
[00:34:26.800 --> 00:34:27.800]  不是今天說
[00:34:27.800 --> 00:34:28.800]  是昨天說
[00:34:28.800 --> 00:34:31.800]  我開車整天都令師母很生氣
[00:34:31.800 --> 00:34:34.800]  因為我總是撞牌
[00:34:34.800 --> 00:34:36.800]  改來改去改不到
[00:34:36.800 --> 00:34:37.800]  這個是我的軟弱
[00:34:37.800 --> 00:34:38.800]  我現在
[00:34:38.800 --> 00:34:41.800]  Can you forgive me?
[00:34:41.800 --> 00:34:43.800]  希望你願意饒恕我
[00:34:43.800 --> 00:34:47.800]  但我的point是什麼呢?
[00:34:47.800 --> 00:34:50.800]  可能遇到問題要認真去面對
[00:34:50.800 --> 00:34:52.800]  不要不了解
[00:34:52.800 --> 00:34:55.800]  如果我們認真去面對
[00:34:55.800 --> 00:34:56.800]  去改過
[00:34:56.800 --> 00:34:58.800]  雖然不是馬上可以改到很多東西
[00:34:58.800 --> 00:34:59.800]  但問心說
[00:34:59.800 --> 00:35:00.800]  我真的試過很多次去改
[00:35:00.800 --> 00:35:02.800]  不過有時候
[00:35:02.800 --> 00:35:03.800]  Anyway不說這些了
[00:35:03.800 --> 00:35:05.800]  這些是我和師母之間的事
[00:35:05.800 --> 00:35:08.800]  OK
[00:35:08.800 --> 00:35:10.800]  要求對方饒恕
[00:35:10.800 --> 00:35:12.800]  如果真的被饒恕了呢?
[00:35:12.800 --> 00:35:14.800]  以後不要再提了
[00:35:14.800 --> 00:35:17.800]  不要拿出來做彈藥
[00:35:17.800 --> 00:35:19.800]  不斷地轟你
[00:35:19.800 --> 00:35:21.800]  那就不行了
[00:35:21.800 --> 00:35:22.800]  好了
[00:35:22.800 --> 00:35:23.800]  所以呢
[00:35:23.800 --> 00:35:26.800]  我們應該怎樣和判偶說話?
[00:35:26.800 --> 00:35:27.800]  聊天
[00:35:27.800 --> 00:35:28.800]  我說不是communication
[00:35:28.800 --> 00:35:29.800]  現在你想想
[00:35:29.800 --> 00:35:31.800]  我們其實大家說話
[00:35:31.800 --> 00:35:32.800]  所謂說話
[00:35:32.800 --> 00:35:34.800]  都是交換information多一點
[00:35:34.800 --> 00:35:35.800]  什麼時候去接仔?
[00:35:35.800 --> 00:35:36.800]  今晚吃什麼?
[00:35:36.800 --> 00:35:37.800]  諸如此類的東西
[00:35:37.800 --> 00:35:39.800]  我是說大家之間
[00:35:39.800 --> 00:35:41.800]  心靈裡面的相交
[00:35:41.800 --> 00:35:43.800]  我提醒過大家什麼?
[00:35:43.800 --> 00:35:44.800]  不要分心
[00:35:44.800 --> 00:35:46.800]  要留心去聽對方說話
[00:35:46.800 --> 00:35:47.800]  還有呢
[00:35:47.800 --> 00:35:49.800]  不要隨口去傷人
[00:35:49.800 --> 00:35:51.800]  或者大聲去學對方
[00:35:51.800 --> 00:35:54.800]  不要只想著怎樣去說服對方
[00:35:54.800 --> 00:35:56.800]  或者搏倒對方
[00:35:56.800 --> 00:35:57.800]  第四呢
[00:35:57.800 --> 00:35:59.800]  不要回舊帳
[00:35:59.800 --> 00:36:00.800]  最後還有一樣東西
[00:36:00.800 --> 00:36:02.800]  我覺得我們應該學什麼?
[00:36:02.800 --> 00:36:04.800]  要坦誠
[00:36:04.800 --> 00:36:06.800]  學坦誠
[00:36:06.800 --> 00:36:08.800]  分享自己的心意
[00:36:08.800 --> 00:36:09.800]  想法和感受
[00:36:09.800 --> 00:36:11.800]  哥倫多後書六章十一節說
[00:36:11.800 --> 00:36:13.800]  哥倫多的朋友們
[00:36:13.800 --> 00:36:16.800]  我們向你們推心置腹
[00:36:16.800 --> 00:36:18.800]  坦白地說話
[00:36:18.800 --> 00:36:19.800]  大興之妹之間
[00:36:19.800 --> 00:36:22.800]  保羅和哥倫多教會的大興之妹
[00:36:22.800 --> 00:36:23.800]  都已經打開心來說話
[00:36:23.800 --> 00:36:24.800]  推心置腹
[00:36:24.800 --> 00:36:26.800]  說心裡的話
[00:36:26.800 --> 00:36:27.800]  坦白去說話
[00:36:27.800 --> 00:36:29.800]  這種對話
[00:36:29.800 --> 00:36:31.800]  是需要時間的
[00:36:31.800 --> 00:36:34.800]  是需要比較安靜的環境
[00:36:34.800 --> 00:36:35.800]  所以我建議
[00:36:35.800 --> 00:36:38.800]  大家不要趕回家裡煮飯
[00:36:38.800 --> 00:36:40.800]  教小朋友上課
[00:36:40.800 --> 00:36:41.800]  送他們上學
[00:36:41.800 --> 00:36:42.800]  因為你很忙
[00:36:42.800 --> 00:36:44.800]  很難安靜下來專心地
[00:36:44.800 --> 00:36:46.800]  和你的朋友聊天
[00:36:46.800 --> 00:36:50.800]  我們找個不會被人騷擾的
[00:36:50.800 --> 00:36:53.800]  時間和地方去說話
[00:36:53.800 --> 00:36:55.800]  很多人來過我家
[00:36:55.800 --> 00:36:58.800]  住在神秘的我們很漂亮的屋
[00:36:58.800 --> 00:37:00.800]  環境很好
[00:37:00.800 --> 00:37:03.800]  不過我和師母在家裡說不了話
[00:37:03.800 --> 00:37:04.800]  不是師母的問題
[00:37:04.800 --> 00:37:05.800]  是我的問題
[00:37:05.800 --> 00:37:06.800]  為什麼呢
[00:37:06.800 --> 00:37:07.800]  我喜歡工作
[00:37:07.800 --> 00:37:08.800]  我不停的
[00:37:08.800 --> 00:37:10.800]  我喜歡收拾家裡
[00:37:10.800 --> 00:37:12.800]  所以有些人不當
[00:37:12.800 --> 00:37:13.800]  我就去做一些
[00:37:13.800 --> 00:37:15.800]  摸一下那樣摸一下那樣
[00:37:15.800 --> 00:37:16.800]  所以師母很不喜歡我
[00:37:16.800 --> 00:37:19.800]  因為覺得我不專心聽她說話
[00:37:19.800 --> 00:37:21.800]  所以雖然家裡只有我兩個人
[00:37:21.800 --> 00:37:22.800]  但很多時候
[00:37:22.800 --> 00:37:24.800]  在家裡我跟師母說不了什麼
[00:37:24.800 --> 00:37:25.800]  不是完全不行
[00:37:25.800 --> 00:37:26.800]  但是很多時候
[00:37:26.800 --> 00:37:27.800]  我會被放棄
[00:37:27.800 --> 00:37:28.800]  我會被說
[00:37:28.800 --> 00:37:29.800]  這裡有塵
[00:37:29.800 --> 00:37:31.800]  那裡又有垃圾
[00:37:31.800 --> 00:37:32.800]  那裡又沒弄好
[00:37:32.800 --> 00:37:34.800]  我就會弄那樣弄那樣
[00:37:34.800 --> 00:37:36.800]  我就很難專心聽師母說話
[00:37:36.800 --> 00:37:38.800]  所以很多時候
[00:37:38.800 --> 00:37:39.800]  我們會怎樣做
[00:37:39.800 --> 00:37:41.800]  我們最喜歡去吃早餐
[00:37:41.800 --> 00:37:43.800]  一起吃早餐
[00:37:43.800 --> 00:37:45.800]  面對面沒有走雞
[00:37:45.800 --> 00:37:46.800]  就可以大家說話
[00:37:46.800 --> 00:37:47.800]  還有呢
[00:37:47.800 --> 00:37:49.800]  我們吃完飯在山堡
[00:37:49.800 --> 00:37:50.800]  在山堡的時候
[00:37:50.800 --> 00:37:51.800]  我們可以說話
[00:37:51.800 --> 00:37:52.800]  或者我們
[00:37:52.800 --> 00:37:53.800]  星期一
[00:37:53.800 --> 00:37:55.800]  每個星期六
[00:37:55.800 --> 00:37:56.800]  我們通常都會去一些
[00:37:56.800 --> 00:37:57.800]  比較遠的地方
[00:37:57.800 --> 00:37:59.800]  在車上可以說話
[00:37:59.800 --> 00:38:00.800]  然後呢
[00:38:00.800 --> 00:38:01.800]  去走走海邊
[00:38:01.800 --> 00:38:03.800]  去走走路上
[00:38:03.800 --> 00:38:04.800]  那裡可以說話
[00:38:04.800 --> 00:38:07.800]  每對夫妻的時間
[00:38:07.800 --> 00:38:08.800]  和環境不一樣
[00:38:08.800 --> 00:38:09.800]  但是呢
[00:38:09.800 --> 00:38:10.800]  我覺得你要找一個時間
[00:38:10.800 --> 00:38:11.800]  是刻意的
[00:38:11.800 --> 00:38:13.800]  是跟你的配偶有時間
[00:38:13.800 --> 00:38:16.800]  可以說心裡的話
[00:38:16.800 --> 00:38:18.800]  丁師母我告訴你
[00:38:18.800 --> 00:38:21.800]  如果你能夠每天
[00:38:21.800 --> 00:38:23.800]  跟你的配偶
[00:38:23.800 --> 00:38:25.800]  有半個小時聊天
[00:38:25.800 --> 00:38:26.800]  我是說聊天
[00:38:26.800 --> 00:38:27.800]  不是溝通
[00:38:27.800 --> 00:38:30.800]  你就很厲害了
[00:38:30.800 --> 00:38:32.800]  你說牧師是
[00:38:32.800 --> 00:38:33.800]  你說得對
[00:38:33.800 --> 00:38:34.800]  哪有這麼多東西要說
[00:38:34.800 --> 00:38:35.800]  每天說半個小時
[00:38:35.800 --> 00:38:39.800]  半個小時這樣
[00:38:39.800 --> 00:38:41.800]  事實上呢
[00:38:41.800 --> 00:38:43.800]  夫妻坐在一起聊天的時間
[00:38:43.800 --> 00:38:44.800]  我講在美國
[00:38:44.800 --> 00:38:47.800]  這節目少了很多資料
[00:38:47.800 --> 00:38:48.800]  夫妻兩個人
[00:38:48.800 --> 00:38:51.800]  坐在一起聊天的時間
[00:38:51.800 --> 00:38:52.800]  那些調查報告
[00:38:52.800 --> 00:38:53.800]  我看到的時候
[00:38:53.800 --> 00:38:54.800]  是令我震驚
[00:38:54.800 --> 00:38:57.800]  是難以置信
[00:38:57.800 --> 00:38:58.800]  在美國
[00:38:58.800 --> 00:38:59.800]  講在美國
[00:38:59.800 --> 00:39:00.800]  其他的我不知道
[00:39:00.800 --> 00:39:01.800]  在美國
[00:39:01.800 --> 00:39:03.800]  夫妻兩個人
[00:39:03.800 --> 00:39:05.800]  每個星期
[00:39:05.800 --> 00:39:07.800]  平均交談的時間
[00:39:07.800 --> 00:39:09.800]  大家猜一下有多少呢
[00:39:09.800 --> 00:39:11.800]  每個星期
[00:39:11.800 --> 00:39:12.800]  夫妻兩個人
[00:39:12.800 --> 00:39:14.800]  坐在一起聊天的時間
[00:39:14.800 --> 00:39:15.800]  你猜有多少
[00:39:15.800 --> 00:39:20.800]  在美國
[00:39:20.800 --> 00:39:23.800]  每個星期
[00:39:23.800 --> 00:39:26.800]  二十分鐘
[00:39:26.800 --> 00:39:27.800]  每個星期
[00:39:27.800 --> 00:39:28.800]  二十分鐘
[00:39:28.800 --> 00:39:32.800]  即是每天不足三分鐘
[00:39:32.800 --> 00:39:33.800]  Can you believe it
[00:39:33.800 --> 00:39:35.800]  講在美國
[00:39:35.800 --> 00:39:36.800]  是交談
[00:39:36.800 --> 00:39:38.800]  聊天
[00:39:38.800 --> 00:39:39.800]  特別是大家知道
[00:39:39.800 --> 00:39:41.800]  在我們今天的
[00:39:41.800 --> 00:39:45.800]  社交媒體
[00:39:45.800 --> 00:39:47.800]  那麼發達的今天
[00:39:47.800 --> 00:39:49.800]  其實很多人溝通
[00:39:49.800 --> 00:39:50.800]  現在講溝通
[00:39:50.800 --> 00:39:51.800]  不是講交心
[00:39:51.800 --> 00:39:52.800]  是透過微信
[00:39:52.800 --> 00:39:54.800]  wechat
[00:39:54.800 --> 00:39:55.800]  whatsapp
[00:39:55.800 --> 00:39:58.800]  台灣小紅書
[00:39:58.800 --> 00:39:59.800]  大陸小紅書
[00:39:59.800 --> 00:40:00.800]  台灣alive
[00:40:00.800 --> 00:40:02.800]  總之現在很多這些東西
[00:40:02.800 --> 00:40:04.800]  很多其他的
[00:40:04.800 --> 00:40:05.800]  我甚至見過
[00:40:05.800 --> 00:40:06.800]  跟大家講過
[00:40:06.800 --> 00:40:07.800]  好像兩夫妻吵架
[00:40:07.800 --> 00:40:09.800]  都是用iMessage
[00:40:09.800 --> 00:40:10.800]  不用見面
[00:40:10.800 --> 00:40:12.800]  一個樓上一個樓下在吵架
[00:40:12.800 --> 00:40:13.800]  不斷打
[00:40:13.800 --> 00:40:14.800]  他的手指快
[00:40:14.800 --> 00:40:15.800]  我是不行的
[00:40:15.800 --> 00:40:16.800]  我見過
[00:40:16.800 --> 00:40:19.800]  我真的見過
[00:40:19.800 --> 00:40:21.800]  剛才我講過
[00:40:21.800 --> 00:40:24.800]  溝通不等於什麼
[00:40:24.800 --> 00:40:26.800]  不等於交談
[00:40:26.800 --> 00:40:28.800]  溝通不等於交談
[00:40:28.800 --> 00:40:29.800]  不知道大家記不記得
[00:40:29.800 --> 00:40:32.800]  溝通是為了傳遞訊息
[00:40:32.800 --> 00:40:35.800]  是為了交換思想和看法
[00:40:35.800 --> 00:40:37.800]  但可能那個不是真的這樣想的
[00:40:37.800 --> 00:40:39.800]  不是真的這樣想的
[00:40:39.800 --> 00:40:42.800]  但對話是為了解
[00:40:42.800 --> 00:40:45.800]  為了明白對方的想法
[00:40:45.800 --> 00:40:47.800]  感覺
[00:40:47.800 --> 00:40:50.800]  是為了建立關係
[00:40:50.800 --> 00:40:51.800]  我剛才提過
[00:40:51.800 --> 00:40:52.800]  拍拖的時間
[00:40:52.800 --> 00:40:54.800]  好像很多東西說為什麼
[00:40:54.800 --> 00:40:57.800]  因為我們想認識對方多一點
[00:40:57.800 --> 00:40:58.800]  多多少少結婚
[00:40:58.800 --> 00:41:00.800]  都不是一件簡單的事
[00:41:00.800 --> 00:41:02.800]  所以希望認識對方多一點
[00:41:02.800 --> 00:41:04.800]  也有機會多點表達
[00:41:04.800 --> 00:41:05.800]  見面
[00:41:05.800 --> 00:41:07.800]  可以表達自己對對方的愛意
[00:41:07.800 --> 00:41:10.800]  牽手
[00:41:10.800 --> 00:41:12.800]  但為什麼
[00:41:12.800 --> 00:41:14.800]  結了婚之後就不這樣做呢
[00:41:14.800 --> 00:41:16.800]  是不是因為我們以為結了婚之後
[00:41:16.800 --> 00:41:17.800]  搞定了
[00:41:17.800 --> 00:41:18.800]  找到老婆找到老公了
[00:41:18.800 --> 00:41:20.800]  搞定了就不用再這樣做
[00:41:20.800 --> 00:41:22.800]  是不是因為這個原因呢
[00:41:22.800 --> 00:41:24.800]  事實上
[00:41:24.800 --> 00:41:27.800]  你留心聽牧師說
[00:41:27.800 --> 00:41:29.800]  結婚之後
[00:41:29.800 --> 00:41:36.800]  才是彼此盡心認識的開始
[00:41:36.800 --> 00:41:37.800]  在Beginning
[00:41:37.800 --> 00:41:38.800]  我再說一次
[00:41:38.800 --> 00:41:39.800]  結婚之後
[00:41:39.800 --> 00:41:42.800]  才是兩夫妻對對方
[00:41:42.800 --> 00:41:45.800]  更深層次認識的開始
[00:41:45.800 --> 00:41:47.800]  因為大家的生活習慣
[00:41:47.800 --> 00:41:49.800]  和價值觀
[00:41:49.800 --> 00:41:50.800]  很多時候就是平時見面
[00:41:50.800 --> 00:41:52.800]  你未必能夠完全看到
[00:41:52.800 --> 00:41:53.800]  而且為了追求老婆
[00:41:53.800 --> 00:41:55.800]  為了要嫁老公
[00:41:55.800 --> 00:41:57.800]  當然是把最後一面給你看
[00:41:57.800 --> 00:41:59.800]  到一起生活的時候
[00:41:59.800 --> 00:42:00.800]  情況就不同了
[00:42:00.800 --> 00:42:03.800]  很多事情就展露出來了
[00:42:03.800 --> 00:42:05.800]  很多以前或者我們留意到
[00:42:05.800 --> 00:42:06.800]  不是不知道的
[00:42:06.800 --> 00:42:07.800]  不過無所謂
[00:42:07.800 --> 00:42:09.800]  結婚就會搞定了
[00:42:09.800 --> 00:42:10.800]  你是這樣想的
[00:42:10.800 --> 00:42:11.800]  但是原來
[00:42:11.800 --> 00:42:13.800]  這些在結婚之後
[00:42:13.800 --> 00:42:15.800]  就成為夫妻之間
[00:42:15.800 --> 00:42:18.800]  矛盾衝突的來源
[00:42:19.800 --> 00:42:20.800]  聽到牧師說的
[00:42:20.800 --> 00:42:21.800]  明白嗎?
[00:42:21.800 --> 00:42:23.800]  所以無論如何
[00:42:23.800 --> 00:42:24.800]  最底線的朋友
[00:42:24.800 --> 00:42:28.800]  如果夫妻是因為相愛而結合
[00:42:28.800 --> 00:42:30.800]  你就不要跟中國人說
[00:42:30.800 --> 00:42:35.800]  下一句是什麼?
[00:42:35.800 --> 00:42:38.800]  因認識而分開
[00:42:38.800 --> 00:42:39.800]  是不是?
[00:42:39.800 --> 00:42:40.800]  因相愛而結合
[00:42:40.800 --> 00:42:41.800]  因認識而分開
[00:42:41.800 --> 00:42:42.800]  不不不
[00:42:42.800 --> 00:42:45.800]  這不是我們基督徒的看法
[00:42:45.800 --> 00:42:46.800]  這不是
[00:42:46.800 --> 00:42:48.800]  我再說一次
[00:42:48.800 --> 00:42:49.800]  結婚之後
[00:42:49.800 --> 00:42:52.800]  盡心去認識你的妻子
[00:42:52.800 --> 00:42:53.800]  你的丈夫
[00:42:53.800 --> 00:42:57.800]  無論多不開心
[00:42:57.800 --> 00:42:58.800]  應該努力的
[00:42:58.800 --> 00:43:01.800]  去維繫自己跟配偶
[00:43:01.800 --> 00:43:04.800]  跟伴侶之間的關係
[00:43:04.800 --> 00:43:06.800]  有一樣很重要
[00:43:06.800 --> 00:43:11.800]  要維護你配偶的尊嚴
[00:43:11.800 --> 00:43:13.800]  維護你配偶的尊嚴
[00:43:13.800 --> 00:43:17.800]  看一段比較長的聖經
[00:43:17.800 --> 00:43:19.800]  比特遷書
[00:43:19.800 --> 00:43:21.800]  比特遷書我們在第七章說
[00:43:21.800 --> 00:43:24.800]  從前那些仰望上帝的聖潔婦女
[00:43:24.800 --> 00:43:28.800]  也都以服從丈夫來裝飾自己
[00:43:28.800 --> 00:43:29.800]  撒拉
[00:43:29.800 --> 00:43:30.800]  即是撒拉
[00:43:30.800 --> 00:43:31.800]  這個發音不一樣
[00:43:31.800 --> 00:43:32.800]  也是這樣
[00:43:32.800 --> 00:43:34.800]  去服從阿伯拉罕
[00:43:34.800 --> 00:43:36.800]  稱呼他為主人
[00:43:36.800 --> 00:43:37.800]  第七節
[00:43:37.800 --> 00:43:38.800]  同樣做丈夫的
[00:43:38.800 --> 00:43:42.800]  你們要跟妻子一同生活
[00:43:42.800 --> 00:43:46.800]  也應該體貼他們在性別上較軟弱
[00:43:46.800 --> 00:43:48.800]  要尊重他們
[00:43:48.800 --> 00:43:50.800]  因為他們跟你們一樣
[00:43:50.800 --> 00:43:55.800]  都是領受上帝所賜的新生命
[00:43:55.800 --> 00:43:56.800]  能夠這樣
[00:43:56.800 --> 00:44:02.800]  你們的禱告就不至於受到阻礙
[00:44:02.800 --> 00:44:05.800]  我記得很多很多年前
[00:44:05.800 --> 00:44:07.800]  很多很多年前
[00:44:07.800 --> 00:44:08.800]  不知多少年了
[00:44:08.800 --> 00:44:09.800]  二十六台
[00:44:09.800 --> 00:44:10.800]  現在我沒有看二十六台很多年了
[00:44:10.800 --> 00:44:12.800]  二十六台曾經
[00:44:12.800 --> 00:44:15.800]  我記得是播放過一個電視劇集
[00:44:15.800 --> 00:44:17.800]  叫做《婚姻保衛戰》
[00:44:17.800 --> 00:44:19.800]  有人記得嗎
[00:44:19.800 --> 00:44:20.800]  太久了
[00:44:20.800 --> 00:44:21.800]  也不記得了
[00:44:21.800 --> 00:44:23.800]  電視劇集叫《婚姻保衛戰》
[00:44:23.800 --> 00:44:28.800]  劇中說到丈夫和太太
[00:44:28.800 --> 00:44:33.800]  分別組成了苦戀和苦解
[00:44:33.800 --> 00:44:34.800]  不是
[00:44:34.800 --> 00:44:35.800]  對不起
[00:44:35.800 --> 00:44:36.800]  是夫戀
[00:44:36.800 --> 00:44:38.800]  丈夫聯在一起
[00:44:38.800 --> 00:44:40.800]  然後婦解和太太聯在一起
[00:44:40.800 --> 00:44:42.800]  就成為兩個陣營
[00:44:42.800 --> 00:44:44.800]  互相對立的
[00:44:44.800 --> 00:44:46.800]  劇集到了結局的時候
[00:44:46.800 --> 00:44:48.800]  就是這兩個對立的組織
[00:44:48.800 --> 00:44:49.800]  一個是夫戀
[00:44:49.800 --> 00:44:50.800]  一個是苦戀
[00:44:50.800 --> 00:44:52.800]  都解散了
[00:44:52.800 --> 00:44:54.800]  大家學會了什麼呢
[00:44:54.800 --> 00:44:56.800]  彼此尊重
[00:44:56.800 --> 00:44:59.800]  互相去加冕對方
[00:44:59.800 --> 00:45:01.800]  兄弟姐妹
[00:45:01.800 --> 00:45:03.800]  這是現實
[00:45:03.800 --> 00:45:05.800]  男女有沒有分別
[00:45:05.800 --> 00:45:06.800]  當然有分別
[00:45:06.800 --> 00:45:08.800]  男女是有別的
[00:45:08.800 --> 00:45:09.800]  很多年前
[00:45:09.800 --> 00:45:12.800]  John Gray已經寫了一本書
[00:45:12.800 --> 00:45:15.800]  叫《Man Are From Mars
[00:45:15.800 --> 00:45:18.800]  Women Are From Venus》
[00:45:18.800 --> 00:45:21.800]  男人是來自火星
[00:45:21.800 --> 00:45:23.800]  女人是來自金星
[00:45:23.800 --> 00:45:24.800]  一個是來自火星
[00:45:24.800 --> 00:45:25.800]  一個是來自金星
[00:45:25.800 --> 00:45:26.800]  什麼意思
[00:45:26.800 --> 00:45:30.800]  原來男女在解決問題
[00:45:30.800 --> 00:45:32.800]  怎樣去關心對方
[00:45:32.800 --> 00:45:33.800]  或者表達愛意
[00:45:33.800 --> 00:45:34.800]  這些事情上
[00:45:34.800 --> 00:45:35.800]  是很不一樣的
[00:45:35.800 --> 00:45:37.800]  男女表達的方式是很不同的
[00:45:37.800 --> 00:45:38.800]  所以兩個走在一起
[00:45:38.800 --> 00:45:40.800]  好像一個是來自金星
[00:45:40.800 --> 00:45:41.800]  一個是來自火星
[00:45:41.800 --> 00:45:44.800]  兩個是來自不同的星球
[00:45:44.800 --> 00:45:46.800]  亦都因為這樣的緣故
[00:45:46.800 --> 00:45:47.800]  我們大家認識
[00:45:47.800 --> 00:45:50.800]  明白到大家不一樣的緣故
[00:45:50.800 --> 00:45:51.800]  就不可以期待對方
[00:45:51.800 --> 00:45:52.800]  好像我們這樣
[00:45:52.800 --> 00:45:54.800]  相反又怎樣
[00:45:54.800 --> 00:45:58.800]  要學互相尊重
[00:45:58.800 --> 00:45:59.800]  剛才的聖經
[00:45:59.800 --> 00:46:00.800]  你看下去
[00:46:00.800 --> 00:46:02.800]  現在的姊妹就不太喜歡
[00:46:02.800 --> 00:46:06.800]  為什麼
[00:46:06.800 --> 00:46:07.800]  不好意思
[00:46:07.800 --> 00:46:08.800]  為什麼
[00:46:08.800 --> 00:46:09.800]  因為那裡說到
[00:46:09.800 --> 00:46:11.800]  阿伯拉罕的妻子撒拉
[00:46:11.800 --> 00:46:13.800]  或者叫做沙拉
[00:46:13.800 --> 00:46:14.800]  對待丈夫
[00:46:14.800 --> 00:46:16.800]  好像對待主人一樣
[00:46:16.800 --> 00:46:17.800]  有沒有搞錯
[00:46:17.800 --> 00:46:19.800]  姊妹會不會說這句話
[00:46:19.800 --> 00:46:20.800]  今天的姊妹
