
[00:00:00.000 --> 00:00:06.800]  希望每年一度的聖誕佳節
[00:31:00.000 --> 00:31:01.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:31:01.000 --> 00:31:02.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:31:02.000 --> 00:31:03.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:31:03.000 --> 00:31:04.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:31:04.000 --> 00:31:05.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:31:05.000 --> 00:31:06.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:31:06.000 --> 00:31:07.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:31:07.000 --> 00:31:34.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:31:34.000 --> 00:31:37.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:31:37.000 --> 00:32:04.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:04.000 --> 00:32:10.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:10.000 --> 00:32:13.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:13.000 --> 00:32:14.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:14.000 --> 00:32:15.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:15.000 --> 00:32:16.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:16.000 --> 00:32:17.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:17.000 --> 00:32:18.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:18.000 --> 00:32:19.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:19.000 --> 00:32:20.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:20.000 --> 00:32:21.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:21.000 --> 00:32:35.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:35.000 --> 00:32:36.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:36.000 --> 00:32:37.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:37.000 --> 00:32:38.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:38.000 --> 00:32:39.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:39.000 --> 00:32:40.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:40.000 --> 00:32:41.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:41.000 --> 00:32:42.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:42.000 --> 00:32:43.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:43.000 --> 00:32:44.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:44.000 --> 00:32:51.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:51.000 --> 00:32:52.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:52.000 --> 00:32:53.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:53.000 --> 00:32:54.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:54.000 --> 00:32:55.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:55.000 --> 00:32:56.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:56.000 --> 00:32:57.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:57.000 --> 00:32:58.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:58.000 --> 00:32:59.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:32:59.000 --> 00:33:00.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:00.000 --> 00:33:15.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:15.000 --> 00:33:16.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:16.000 --> 00:33:17.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:17.000 --> 00:33:18.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:18.000 --> 00:33:19.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:19.000 --> 00:33:20.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:20.000 --> 00:33:21.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:21.000 --> 00:33:22.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:22.000 --> 00:33:23.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:23.000 --> 00:33:24.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:24.000 --> 00:33:30.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:30.000 --> 00:33:31.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:31.000 --> 00:33:32.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:32.000 --> 00:33:33.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:33.000 --> 00:33:34.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:34.000 --> 00:33:35.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:35.000 --> 00:33:36.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:36.000 --> 00:33:37.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:37.000 --> 00:33:38.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:38.000 --> 00:33:39.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:39.000 --> 00:33:56.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:56.000 --> 00:33:57.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:57.000 --> 00:33:58.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:58.000 --> 00:33:59.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:33:59.000 --> 00:34:00.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:00.000 --> 00:34:01.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:01.000 --> 00:34:02.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:02.000 --> 00:34:03.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:03.000 --> 00:34:04.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:04.000 --> 00:34:05.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:05.000 --> 00:34:11.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:11.000 --> 00:34:12.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:12.000 --> 00:34:13.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:13.000 --> 00:34:14.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:14.000 --> 00:34:15.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:15.000 --> 00:34:16.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:16.000 --> 00:34:17.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:17.000 --> 00:34:18.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:18.000 --> 00:34:19.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:19.000 --> 00:34:20.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:20.000 --> 00:34:35.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:35.000 --> 00:34:39.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:39.000 --> 00:34:40.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:40.000 --> 00:34:41.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:41.000 --> 00:34:42.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:42.000 --> 00:34:43.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:43.000 --> 00:34:44.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:44.000 --> 00:34:45.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:45.000 --> 00:34:46.000]  後來巴基斯坦的政府就把塔利班這些人趕走
[00:34:46.000 --> 00:34:47.000]  後來巴基斯坦的政府就把塔利班這些人趕走
