
[00:00:00.000 --> 00:00:05.600]  好 今天會跟大家一起去分享就是《成王敗寇》
[00:36:08.820 --> 00:36:13.820]  每個人都是他旗盤上的旗幟
[00:36:13.820 --> 00:36:15.820]  圍繞他的人都被他利用
[00:36:15.820 --> 00:36:18.820]  甚至被利用了都猛然不知
[00:36:18.820 --> 00:36:20.820]  當然及後會知
[00:36:20.820 --> 00:36:22.820]  可見阿撒冷可怕
[00:36:22.820 --> 00:36:25.820]  雖然他有俊美的外表
[00:36:25.820 --> 00:36:28.820]  但他卻有人格的缺陷
[00:36:28.820 --> 00:36:30.820]  以自我作為中心
[00:36:30.820 --> 00:36:33.820]  利用其他人來帶他達到目的
[00:36:33.820 --> 00:36:37.820]  沒有親情 沒有友情 虛偽 說謊
[00:36:37.820 --> 00:36:40.820]  這類人在歷史裏面不斷出現
[00:36:40.820 --> 00:36:43.820]  所以我們要慎防這些人
[00:36:43.820 --> 00:36:45.820]  要小心去分辨
[00:36:45.820 --> 00:36:47.820]  而同樣我們都需要反省
[00:36:47.820 --> 00:36:50.820]  我們會不會陷入阿撒冷的錯誤當中呢
[00:36:50.820 --> 00:36:52.820]  特別有時我們在工作期間裏面
[00:36:52.820 --> 00:36:54.820]  會有很多辦公室政治
[00:36:54.820 --> 00:36:57.820]  又或者我們對人表面好像很和善
[00:36:57.820 --> 00:36:59.820]  但裏面卻是有很多的不滿
[00:36:59.820 --> 00:37:03.820]  甚至會對對方有些不利的言詞
[00:37:03.820 --> 00:37:05.820]  我們會虛假的待人
[00:37:05.820 --> 00:37:08.820]  請你記住 我們是神的兒女
[00:37:08.820 --> 00:37:10.820]  所以我們同樣是真誠的待人
[00:37:10.820 --> 00:37:12.820]  所以求神幫助我們
[00:37:12.820 --> 00:37:13.820]  今天這段可以討論
[00:37:13.820 --> 00:37:15.820]  希望我多謝你給我們有機會
[00:37:15.820 --> 00:37:17.820]  帶我們去研讀你的話語
[00:37:17.820 --> 00:37:19.820]  讓我們看到你的話語何等的寶貴
[00:37:19.820 --> 00:37:21.820]  因為你的話語
[00:37:21.820 --> 00:37:24.820]  讓我們不單知道昔日所做的事
[00:37:24.820 --> 00:37:27.820]  更加可以透過你的教導 你的說話
[00:37:27.820 --> 00:37:30.820]  讓我們懂得面對現今這個世代
[00:37:30.820 --> 00:37:33.820]  幫助我們有智慧去分辨
[00:37:33.820 --> 00:37:36.820]  真實與虛假 真愛
[00:37:36.820 --> 00:37:40.820]  還是只是表面的一些關心
[00:37:40.820 --> 00:37:44.820]  也叫我們自己檢視自己的內心
[00:37:44.820 --> 00:37:46.820]  叫我們去關心別人
[00:37:46.820 --> 00:37:49.820]  我們是為了你做這些侍奉
[00:37:49.820 --> 00:37:50.820]  不是為了什麼
[00:37:50.820 --> 00:37:52.820]  而是真的為了處理
[00:37:52.820 --> 00:37:54.820]  讓我們有一個單純的心向著你
[00:37:54.820 --> 00:37:57.820]  願你的話語成為我們生命的幫助
[00:37:57.820 --> 00:37:59.820]  有激勵 祝福
[00:37:59.820 --> 00:38:01.820]  結晶金牌子所說的信息
[00:38:01.820 --> 00:38:04.820]  也祝福在YouTube裡面
[00:38:04.820 --> 00:38:07.820]  來大學去收看的朋友或弟兄姊妹
[00:38:07.820 --> 00:38:09.820]  也讓他們能夠同樣的
[00:38:09.820 --> 00:38:12.820]  有神你自己的恩典的同在
[00:38:12.820 --> 00:38:15.820]  多謝你 你也繼續給我們有力量
[00:38:15.820 --> 00:38:17.820]  面對前面新的挑戰
[00:38:17.820 --> 00:38:19.820]  天下正面前的祈禱 交托
[00:38:19.820 --> 00:38:21.820]  拜奉主的聖名 下門
