
[00:00:00.000 --> 00:00:02.980]  早陣子看了一個節目
[00:34:02.840 --> 00:34:04.840]  但這裡說因為我是醫治的神
[00:34:04.840 --> 00:34:06.840]  大家明白為什麼嗎?
[00:34:06.840 --> 00:34:08.840]  真的明白嗎?
[00:34:08.840 --> 00:34:10.840]  這裡是否在說
[00:34:10.840 --> 00:34:12.840]  你乖我就不讓你生病了
[00:34:12.840 --> 00:34:14.840]  因為我是醫治你的
[00:34:14.840 --> 00:34:16.840]  大家明白嗎?
[00:34:16.840 --> 00:34:18.840]  什麼意思?
[00:34:18.840 --> 00:34:20.840]  我想也說不通
[00:34:20.840 --> 00:34:22.840]  為什麼?
[00:34:22.840 --> 00:34:24.840]  我們首先要
[00:34:24.840 --> 00:34:26.840]  知道一件事
[00:34:26.840 --> 00:34:28.840]  最後的一句
[00:34:28.840 --> 00:34:30.840]  是一個自我的啟示
[00:34:30.840 --> 00:34:32.840]  是上帝的自我啟示
[00:34:32.840 --> 00:34:34.840]  祂要告訴我們
[00:34:34.840 --> 00:34:36.840]  我是醫治你的
[00:34:36.840 --> 00:34:38.840]  不是我會醫治你的
[00:34:38.840 --> 00:34:40.840]  祂說我是
[00:34:40.840 --> 00:34:42.840]  我是那位醫治你的
[00:34:42.840 --> 00:34:44.840]  這個是
[00:34:44.840 --> 00:34:46.840]  神的本質
[00:34:46.840 --> 00:34:48.840]  是祂的本質
[00:34:48.840 --> 00:34:50.840]  祂要醫治
[00:34:50.840 --> 00:34:52.840]  醫治
[00:34:52.840 --> 00:34:54.840]  第26節前半部分
[00:34:54.840 --> 00:34:56.840]  前半部分
[00:34:56.840 --> 00:34:58.840]  我們看到很不明白
[00:34:58.840 --> 00:35:00.840]  是在說
[00:35:00.840 --> 00:35:02.840]  祂要
[00:35:02.840 --> 00:35:04.840]  不惜一切
[00:35:04.840 --> 00:35:06.840]  都要醫好我們
[00:35:06.840 --> 00:35:08.840]  如果我們
[00:35:08.840 --> 00:35:10.840]  跟著上帝的說話去做
[00:35:10.840 --> 00:35:12.840]  按照療程的安排
[00:35:12.840 --> 00:35:14.840]  人當然會得到
[00:35:14.840 --> 00:35:16.840]  處言的醫治
[00:35:16.840 --> 00:35:18.840]  但如果人撥弋
[00:35:18.840 --> 00:35:20.840]  好像埃及一樣
[00:35:20.840 --> 00:35:22.840]  不聽神的話
[00:35:22.840 --> 00:35:24.840]  這位上帝說
[00:35:24.840 --> 00:35:26.840]  他仍然要醫治
[00:35:26.840 --> 00:35:28.840]  甚至是用一些
[00:35:28.840 --> 00:35:30.840]  我們認為是咒咒的
[00:35:30.840 --> 00:35:32.840]  方法去醫治我們
[00:35:32.840 --> 00:35:34.840]  什麼意思?
[00:35:34.840 --> 00:35:36.840]  大家知不知道
[00:35:36.840 --> 00:35:38.840]  如果斷骨骨折
[00:35:38.840 --> 00:35:40.840]  要怎樣處理?
[00:35:40.840 --> 00:35:42.840]  要怎樣處理?
[00:35:42.840 --> 00:35:44.840]  骨折的話
[00:35:44.840 --> 00:35:46.840]  每一堂都不太懂得回答
[00:35:46.840 --> 00:35:48.840]  是不是我問錯問題
[00:35:48.840 --> 00:35:50.840]  其實骨折應該去醫院
[00:35:50.840 --> 00:35:52.840]  正常吧?
[00:35:52.840 --> 00:35:54.840]  骨折應該去醫院
[00:35:54.840 --> 00:35:56.840]  去醫院第一件事
[00:35:56.840 --> 00:35:58.840]  會做什麼事?
[00:35:58.840 --> 00:36:00.840]  照X光
[00:36:00.840 --> 00:36:02.840]  為什麼要照X光?
[00:36:02.840 --> 00:36:04.840]  因為要看有沒有移位
[00:36:04.840 --> 00:36:06.840]  如果移位了
[00:36:06.840 --> 00:36:08.840]  然後怎樣?
[00:36:08.840 --> 00:36:10.840]  以前是打石膏
[00:36:10.840 --> 00:36:12.840]  現在不用了
[00:36:12.840 --> 00:36:14.840]  只需要用支架
[00:36:14.840 --> 00:36:16.840]  固定位置就可以了
[00:36:16.840 --> 00:36:18.840]  固定位置就可以了
[00:36:18.840 --> 00:36:20.840]  為什麼要這樣做?
[00:36:20.840 --> 00:36:22.840]  因為如果不是這樣做的話
[00:36:22.840 --> 00:36:24.840]  當移位了而埋口的話
[00:36:24.840 --> 00:36:26.840]  會影響日後
[00:36:26.840 --> 00:36:28.840]  很多事都做不到
[00:36:28.840 --> 00:36:30.840]  如果是這樣的話
[00:36:30.840 --> 00:36:32.840]  移位了,埋口了
[00:36:32.840 --> 00:36:34.840]  回到醫生那裡
[00:36:34.840 --> 00:36:36.840]  大家知道嗎?
[00:36:36.840 --> 00:36:40.840]  即是怎樣?
[00:36:40.840 --> 00:36:42.840]  打斷它
[00:36:42.840 --> 00:36:44.840]  再等它駁回正確的位置
[00:36:44.840 --> 00:36:46.840]  等它再移入
[00:36:46.840 --> 00:36:48.840]  明白我嗎?
[00:36:48.840 --> 00:36:50.840]  明白我嗎?
[00:36:50.840 --> 00:36:52.840]  好了,駁回正確的位置
[00:36:52.840 --> 00:36:54.840]  等它慢慢好,然後你又不聽話
[00:36:54.840 --> 00:36:56.840]  又去這裡玩玩
[00:36:56.840 --> 00:36:58.840]  那裡又玩玩,又跳跳跳
[00:36:58.840 --> 00:37:00.840]  哎呀!
[00:37:00.840 --> 00:37:02.840]  又歪了位置
[00:37:02.840 --> 00:37:04.840]  回到醫生那裡
[00:37:04.840 --> 00:37:06.840]  醫生,歪了位置,那怎樣?
[00:37:06.840 --> 00:37:08.840]  我又再來一次
[00:37:08.840 --> 00:37:10.840]  行不行?
[00:37:10.840 --> 00:37:12.840]  痛不痛?
[00:37:12.840 --> 00:37:14.840]  痛我,是吧?
[00:37:14.840 --> 00:37:16.840]  所以可不可以這樣表達呢?
[00:37:16.840 --> 00:37:18.840]  如果二十六節我這樣去看的時候
[00:37:18.840 --> 00:37:20.840]  會不會在說
[00:37:20.840 --> 00:37:22.840]  你要小心一點
[00:37:22.840 --> 00:37:24.840]  不要再受傷了
[00:37:24.840 --> 00:37:28.840]  那我就不需要
[00:37:28.840 --> 00:37:30.840]  再打斷你的骨頭
[00:37:30.840 --> 00:37:32.840]  就好像我從前打斷
[00:37:32.840 --> 00:37:34.840]  埃及那個人
[00:37:34.840 --> 00:37:36.840]  打斷他的骨頭一樣
[00:37:36.840 --> 00:37:38.840]  因為我是醫治你的神
[00:37:38.840 --> 00:37:42.840]  我要說
[00:37:42.840 --> 00:37:44.840]  定義要醫治你
[00:37:44.840 --> 00:37:50.840]  之前Pastor Maren在港台上
[00:37:50.840 --> 00:37:52.840]  分享過C篇23篇
[00:37:52.840 --> 00:37:54.840]  牧羊人,是吧?
[00:37:54.840 --> 00:37:56.840]  記不記得怎樣對那些白艷的羊
[00:37:56.840 --> 00:37:58.840]  走了去
[00:37:58.840 --> 00:38:00.840]  怕牠迷路
[00:38:00.840 --> 00:38:02.840]  捉回來又怎樣?
[00:38:02.840 --> 00:38:04.840]  打你的腳
[00:38:04.840 --> 00:38:06.840]  大家只記得打斷牠的腳
[00:38:06.840 --> 00:38:08.840]  很殘忍
[00:38:08.840 --> 00:38:10.840]  牧羊人怎樣?
[00:38:10.840 --> 00:38:12.840]  揹著牠,等牠康復
[00:38:12.840 --> 00:38:14.840]  三個月才康復,揹牠三個月
[00:38:14.840 --> 00:38:16.840]  要揹足三個月
[00:38:16.840 --> 00:38:18.840]  我們想一想就想到
[00:38:18.840 --> 00:38:20.840]  那隻羊很痛,是吧?
[00:38:20.840 --> 00:38:22.840]  我們想到那隻羊很痛
[00:38:22.840 --> 00:38:24.840]  我們有沒有想過,其實牧羊人
[00:38:24.840 --> 00:38:26.840]  都很痛的?
[00:38:28.840 --> 00:38:30.840]  不會,真的
[00:38:30.840 --> 00:38:32.840]  我們牧羊人都會很痛
[00:38:32.840 --> 00:38:36.840]  我記得我小時候
[00:38:36.840 --> 00:38:38.840]  一兩歲的時候
[00:38:38.840 --> 00:38:40.840]  發燒感冒就會
[00:38:40.840 --> 00:38:42.840]  因為喘氣而需要入醫院
[00:38:42.840 --> 00:38:44.840]  那時是入伊利沙伯
[00:38:44.840 --> 00:38:48.840]  每次小朋友去到醫院
[00:38:48.840 --> 00:38:50.840]  如果是傷風,感冒,發燒
[00:38:50.840 --> 00:38:52.840]  就要先去一間房
[00:38:52.840 --> 00:38:54.840]  就要抽那些鼻液
[00:38:54.840 --> 00:38:56.840]  知不知道甚麼是抽鼻液
[00:38:56.840 --> 00:38:58.840]  抽鼻內的黏液
[00:38:58.840 --> 00:39:00.840]  去驗一下中菌,看看有甚麼事
[00:39:00.840 --> 00:39:02.840]  每一次就去
[00:39:02.840 --> 00:39:04.840]  就放在床上
[00:39:04.840 --> 00:39:06.840]  離開那間房間
[00:39:06.840 --> 00:39:08.840]  在外面就聽到牠
[00:39:08.840 --> 00:39:10.840]  很多掙扎,哭了
[00:39:10.840 --> 00:39:12.840]  原本應該很快
[00:39:12.840 --> 00:39:14.840]  但每次都抽了很久
[00:39:14.840 --> 00:39:16.840]  有一次很深印象
[00:39:16.840 --> 00:39:18.840]  有一次很深印象
[00:39:18.840 --> 00:39:20.840]  有一次怎樣呢?
[00:39:20.840 --> 00:39:22.840]  如平時那樣,就將牠
[00:39:22.840 --> 00:39:24.840]  放在床上
[00:39:24.840 --> 00:39:26.840]  然後離開房間
[00:39:26.840 --> 00:39:28.840]  離開房間
[00:39:28.840 --> 00:39:30.840]  我做錯了一件事
[00:39:30.840 --> 00:39:32.840]  我做錯了一件事
[00:39:32.840 --> 00:39:34.840]  很錯
[00:39:34.840 --> 00:39:36.840]  這件事是甚麼呢?
[00:39:36.840 --> 00:39:38.840]  我回頭看牠的眼睛
[00:39:38.840 --> 00:39:40.840]  真是淒涼
[00:39:40.840 --> 00:39:42.840]  我回頭看牠
[00:39:42.840 --> 00:39:44.840]  門慢慢關上
[00:39:44.840 --> 00:39:46.840]  牠看著我
[00:39:46.840 --> 00:39:48.840]  哭了,我又看著牠
[00:39:48.840 --> 00:39:50.840]  我也哭了
[00:39:50.840 --> 00:39:52.840]  其實我知道抽鼻液
[00:39:52.840 --> 00:39:54.840]  是很辛苦的,不過是為了牠好
[00:39:54.840 --> 00:39:56.840]  還有我知道
[00:39:56.840 --> 00:39:58.840]  其實沒有對牠沒有傷害
[00:39:58.840 --> 00:40:00.840]  但我的心
[00:40:00.840 --> 00:40:02.840]  還是很痛
[00:40:02.840 --> 00:40:04.840]  我又想
[00:40:04.840 --> 00:40:06.840]  這麼小一件事
[00:40:06.840 --> 00:40:08.840]  做爸爸的我,都這麼痛
[00:40:08.840 --> 00:40:12.840]  這位天父
[00:40:12.840 --> 00:40:14.840]  他為了我們要回到
[00:40:14.840 --> 00:40:16.840]  正確醫治的
[00:40:16.840 --> 00:40:18.840]  療程裏面
[00:40:18.840 --> 00:40:20.840]  他甚至乎
[00:40:20.840 --> 00:40:22.840]  要打斷
[00:40:22.840 --> 00:40:24.840]  他的羊的腳
[00:40:24.840 --> 00:40:26.840]  他甚至乎要將埃及的病
[00:40:26.840 --> 00:40:28.840]  加到自己的
[00:40:28.840 --> 00:40:30.840]  兒女身上,只是為了
[00:40:30.840 --> 00:40:32.840]  使那些損益的兒女
[00:40:32.840 --> 00:40:34.840]  可以得到傳言的
[00:40:34.840 --> 00:40:36.840]  醫治
[00:40:36.840 --> 00:40:38.840]  我們有多明白
[00:40:38.840 --> 00:40:40.840]  他的心有多難受
[00:40:40.840 --> 00:40:42.840]  這份醫治的愛
[00:40:42.840 --> 00:40:44.840]  其實是
[00:40:44.840 --> 00:40:46.840]  基因的心
[00:40:46.840 --> 00:40:48.840]  埃及的病
[00:40:48.840 --> 00:40:50.840]  看上去好像是咒助
[00:40:50.840 --> 00:40:52.840]  卻成為
[00:40:52.840 --> 00:40:54.840]  神將我們在
[00:40:54.840 --> 00:40:56.840]  搏役裏面挽回
[00:40:56.840 --> 00:40:58.840]  一個方法
[00:40:58.840 --> 00:41:00.840]  使我們能夠回到
[00:41:00.840 --> 00:41:02.840]  醫治的療程裏面
[00:41:02.840 --> 00:41:04.840]  我們是否相信
[00:41:04.840 --> 00:41:06.840]  我們的神耶和華拉法
[00:41:06.840 --> 00:41:08.840]  是那位醫治我們
[00:41:08.840 --> 00:41:10.840]  到底的上主
[00:41:10.840 --> 00:41:12.840]  這位神
[00:41:12.840 --> 00:41:14.840]  他去到一個地步
[00:41:14.840 --> 00:41:16.840]  即使我們搏役
[00:41:16.840 --> 00:41:18.840]  不按著療程
[00:41:18.840 --> 00:41:20.840]  去做,甚至乎我們
[00:41:20.840 --> 00:41:22.840]  自己都想放棄的時候
[00:41:22.840 --> 00:41:24.840]  他仍然愛我們到底
[00:41:24.840 --> 00:41:26.840]  他要化咒助
[00:41:26.840 --> 00:41:28.840]  為祝福
[00:41:28.840 --> 00:41:30.840]  他定義要將我們傳言的
[00:41:30.840 --> 00:41:32.840]  要醫好
[00:41:32.840 --> 00:41:38.840]  最初我提了NMN
[00:41:38.840 --> 00:41:40.840]  大家
[00:41:40.840 --> 00:41:42.840]  都好集中精神看我
[00:41:42.840 --> 00:41:44.840]  為此感恩
[00:41:44.840 --> 00:41:46.840]  有些小朋友立即找一下
[00:41:46.840 --> 00:41:48.840]  NMN是甚麼
[00:41:48.840 --> 00:41:50.840]  真的,這一堂
[00:41:50.840 --> 00:41:52.840]  講道不是賣藥
[00:41:52.840 --> 00:41:54.840]  這堂講道是甚麼
[00:41:54.840 --> 00:41:56.840]  是告訴我們
[00:41:56.840 --> 00:41:58.840]  醫治
[00:41:58.840 --> 00:42:00.840]  是甚麼一回事
[00:42:00.840 --> 00:42:02.840]  醫治原來不是說
[00:42:02.840 --> 00:42:04.840]  單單傷風感冒
[00:42:04.840 --> 00:42:06.840]  咳嗽痊癒,不是說
[00:42:06.840 --> 00:42:08.840]  痛變做不痛
[00:42:08.840 --> 00:42:10.840]  甚至乎
[00:42:10.840 --> 00:42:12.840]  不是說年老
[00:42:12.840 --> 00:42:14.840]  是說年輕
[00:42:14.840 --> 00:42:16.840]  醫治更加
[00:42:16.840 --> 00:42:18.840]  是說
[00:42:18.840 --> 00:42:20.840]  我們生命
[00:42:20.840 --> 00:42:22.840]  從苦澀裏面走出來
[00:42:22.840 --> 00:42:24.840]  今日
[00:42:24.840 --> 00:42:26.840]  我們認識到甚麼是醫治
[00:42:26.840 --> 00:42:28.840]  都認識到
[00:42:28.840 --> 00:42:30.840]  原來這位醫治我們的上帝
[00:42:30.840 --> 00:42:32.840]  他是好有決心
[00:42:32.840 --> 00:42:34.840]  要將我們
[00:42:34.840 --> 00:42:36.840]  醫好
[00:42:36.840 --> 00:42:38.840]  我們摸摸到
[00:42:38.840 --> 00:42:40.840]  他的心
[00:42:40.840 --> 00:42:42.840]  疾病
[00:42:42.840 --> 00:42:44.840]  從來都不是
[00:42:44.840 --> 00:42:46.840]  上帝創造這個世界的本意
[00:42:46.840 --> 00:42:48.840]  他因為人
[00:42:48.840 --> 00:42:50.840]  犯罪
[00:42:50.840 --> 00:42:52.840]  將病帶到這個世界
[00:42:52.840 --> 00:42:54.840]  這位
[00:42:54.840 --> 00:42:56.840]  好想
[00:42:56.840 --> 00:42:58.840]  醫好我們的上帝,他好傷心
[00:42:58.840 --> 00:43:00.840]  他望著我們
[00:43:00.840 --> 00:43:02.840]  他好傷心
[00:43:02.840 --> 00:43:04.840]  剛才的聖餐
[00:43:04.840 --> 00:43:06.840]  再次提醒我們
[00:43:06.840 --> 00:43:08.840]  這位定義
[00:43:08.840 --> 00:43:10.840]  要去醫好我們的上帝
[00:43:10.840 --> 00:43:12.840]  他甚至願意為我們走上十字架
[00:43:12.840 --> 00:43:16.840]  使到我們的身體
[00:43:16.840 --> 00:43:18.840]  和心靈
[00:43:18.840 --> 00:43:20.840]  都得到醫治
[00:43:20.840 --> 00:43:22.840]  神這樣說
[00:43:22.840 --> 00:43:24.840]  他說因他受的刑罰
[00:43:24.840 --> 00:43:26.840]  我們得平安
[00:43:26.840 --> 00:43:28.840]  因他受的鞭傷
[00:43:28.840 --> 00:43:30.840]  我們得醫治
[00:43:30.840 --> 00:43:32.840]  今日,只要我們願意
[00:43:32.840 --> 00:43:34.840]  向他發出呼求
[00:43:34.840 --> 00:43:36.840]  他必定
[00:43:36.840 --> 00:43:38.840]  回應
[00:43:38.840 --> 00:43:40.840]  神醫治的過程
[00:43:40.840 --> 00:43:42.840]  就會啟動起來
[00:43:42.840 --> 00:43:44.840]  神醫治的過程
[00:43:44.840 --> 00:43:46.840]  就會啟動起來
[00:43:46.840 --> 00:43:48.840]  他就要醫治我們
[00:43:48.840 --> 00:43:50.840]  到底
[00:43:50.840 --> 00:43:52.840]  神是好
[00:43:52.840 --> 00:43:54.840]  神是好
[00:43:54.840 --> 00:43:56.840]  一切都好
[00:43:56.840 --> 00:43:58.840]  多麼好
[00:43:58.840 --> 00:44:00.840]  有多好
[00:44:00.840 --> 00:44:02.840]  我們說上帝
[00:44:02.840 --> 00:44:04.840]  美善是好的
[00:44:04.840 --> 00:44:06.840]  常常都是
[00:44:06.840 --> 00:44:08.840]  這句說話
[00:44:08.840 --> 00:44:10.840]  不單是經歷一些好事
[00:44:10.840 --> 00:44:12.840]  我們覺得是好事發生的時間
[00:44:12.840 --> 00:44:14.840]  我們才認定神是好
[00:44:14.840 --> 00:44:16.840]  甚至在艱難
[00:44:16.840 --> 00:44:18.840]  不知前面是怎樣的時間
[00:44:18.840 --> 00:44:20.840]  我們仍然要宣告神是好
[00:44:20.840 --> 00:44:22.840]  一切都好
[00:44:22.840 --> 00:44:24.840]  弟子們,這位上帝有多好
[00:44:24.840 --> 00:44:26.840]  可能我們自己
[00:44:26.840 --> 00:44:28.840]  都沒有那麼大的決心
[00:44:28.840 --> 00:44:30.840]  去得著這個傳言的醫治
[00:44:30.840 --> 00:44:32.840]  但這位
[00:44:32.840 --> 00:44:34.840]  耶和華
[00:44:34.840 --> 00:44:36.840]  拉法
[00:44:36.840 --> 00:44:38.840]  我們的神
[00:44:38.840 --> 00:44:40.840]  他有一份
[00:44:40.840 --> 00:44:42.840]  傳言醫好我們的決心
[00:44:42.840 --> 00:44:44.840]  他甚至比我們
[00:44:44.840 --> 00:44:46.840]  更愛我們自己
[00:44:46.840 --> 00:44:50.840]  你相信嗎?
[00:44:50.840 --> 00:44:52.840]  你相信
[00:44:52.840 --> 00:44:54.840]  神是好,一切都好嗎?
