
[00:00:00.000 --> 00:00:08.000]  我們今天要從第二章這段聖經裡頭來講到一件重要的事情
[00:42:36.000 --> 00:42:38.000]  我的事我做主
[00:42:38.000 --> 00:42:40.000]  那就非常可怕了
[00:42:40.000 --> 00:42:42.000]  不是神說主
[00:42:42.000 --> 00:42:43.000]  你做主
[00:42:43.000 --> 00:42:45.000]  那就非常的危險
[00:42:45.000 --> 00:42:47.000]  所以我們不要相信
[00:42:47.000 --> 00:42:50.000]  這些虛謊的事情
[00:42:50.000 --> 00:42:52.000]  因為你接受了
[00:42:52.000 --> 00:42:54.000]  虛謊的東西以後
[00:42:54.000 --> 00:42:59.000]  你就會走到險路上去
[00:42:59.000 --> 00:43:00.000]  最後我們要看到
[00:43:00.000 --> 00:43:21.000]  大罪人的覆滅
[00:43:21.000 --> 00:43:25.000]  看到大罪人的覆滅
[00:43:25.000 --> 00:43:27.000]  這裡大罪人怎麼樣
[00:43:27.000 --> 00:43:29.000]  把他消滅掉的
[00:43:29.000 --> 00:43:31.000]  他的下場是什麼
[00:43:31.000 --> 00:43:33.000]  這段聖經裡頭
[00:43:33.000 --> 00:43:35.000]  講到非常簡單
[00:43:35.000 --> 00:43:37.000]  他說主耶穌
[00:43:37.000 --> 00:43:40.000]  要用口中的氣滅絕他
[00:43:40.000 --> 00:43:44.000]  用降臨的榮光廢掉他
[00:43:44.000 --> 00:43:46.000]  這個半節聖經
[00:43:46.000 --> 00:43:49.000]  就講到他的結局
[00:43:49.000 --> 00:43:52.000]  主用口中的氣滅絕他
[00:43:52.000 --> 00:43:55.000]  用降臨的榮光廢掉他
[00:43:55.000 --> 00:43:58.000]  滅絕不是消滅
[00:43:58.000 --> 00:44:03.000]  不是說神把大罪人消滅掉了
[00:44:03.000 --> 00:44:06.000]  滅絕的意思是
[00:44:06.000 --> 00:44:09.000]  活活的把他扔到火壺裡頭
[00:44:09.000 --> 00:44:11.000]  在啟示文所說的
[00:44:11.000 --> 00:44:13.000]  第十九章所說的
[00:44:13.000 --> 00:44:16.000]  活活的把他扔到火壺裡頭
[00:44:16.000 --> 00:44:18.000]  他要受永遠的刑罰
[00:44:18.000 --> 00:44:20.000]  永遠的痛苦
[00:44:20.000 --> 00:44:30.000]  口中的氣指指著主所說的話
[00:44:30.000 --> 00:44:35.000]  神的話
[00:44:35.000 --> 00:44:37.000]  在啟示文講到
[00:44:37.000 --> 00:44:42.000]  神的話說到基督來的時候
[00:44:42.000 --> 00:44:44.000]  跟敵基督的軍隊
[00:44:44.000 --> 00:44:50.000]  征戰的時候裡面有句話說
[00:44:50.000 --> 00:44:55.000]  基督有口中的利劍出來
[00:44:55.000 --> 00:44:56.000]  口中的利劍
[00:44:56.000 --> 00:44:58.000]  那就說他的話
[00:44:58.000 --> 00:45:00.000]  神的話帶著能力
[00:45:00.000 --> 00:45:04.000]  來打敗了仇敵
[00:45:04.000 --> 00:45:07.000]  這是滅絕
[00:45:07.000 --> 00:45:10.000]  結果就是滅絕永遠的痛苦
[00:45:10.000 --> 00:45:13.000]  第二個就是廢掉
[00:45:13.000 --> 00:45:18.000]  廢掉就是使他不能夠再活動
[00:45:18.000 --> 00:45:24.000]  廢掉就是指著對他的能力
[00:45:24.000 --> 00:45:25.000]  用什麼廢掉呢
[00:45:25.000 --> 00:45:27.000]  降臨的榮光
[00:45:27.000 --> 00:45:30.000]  我們不知道降臨的榮光是什麼
[00:45:30.000 --> 00:45:32.000]  但是在舊約裡頭
[00:45:32.000 --> 00:45:33.000]  當主耶穌
[00:45:33.000 --> 00:45:36.000]  神在西乃山降臨的時候
[00:45:36.000 --> 00:45:38.000]  那些人都很害怕
[00:45:38.000 --> 00:45:41.000]  因為他看見山洞地窯
[00:45:41.000 --> 00:45:44.000]  有光有著雷
[00:45:44.000 --> 00:45:46.000]  覺得很害怕
[00:45:46.000 --> 00:45:49.000]  所以主耶穌來的時候
[00:45:49.000 --> 00:45:51.000]  不需要用什麼武器
[00:45:51.000 --> 00:45:53.000]  來消滅這個敵基督
[00:45:53.000 --> 00:45:55.000]  他降臨的榮光就足夠
[00:45:55.000 --> 00:45:57.000]  把敵基督的軍隊
[00:45:57.000 --> 00:46:00.000]  跟敵基督全部都消滅了
[00:46:00.000 --> 00:46:05.000]  使他不能夠再活動了
[00:46:05.000 --> 00:46:07.000]  所以一個是滅絕
[00:46:07.000 --> 00:46:10.000]  滅絕是對大罪人的本能
[00:46:10.000 --> 00:46:12.000]  還有廢掉呢
[00:46:12.000 --> 00:46:14.000]  廢掉是對他的能力
[00:46:14.000 --> 00:46:15.000]  廢掉他的能力
[00:46:15.000 --> 00:46:18.000]  使他不能夠活動了
[00:46:18.000 --> 00:46:21.000]  我們如果讀到體制就看見
[00:46:21.000 --> 00:46:26.000]  當主耶穌從天降臨的時候
[00:46:26.000 --> 00:46:28.000]  用了布托斯的蝙蝠
[00:46:28.000 --> 00:46:32.000]  就講到他怎麼能打敗了敵基督
[00:46:32.000 --> 00:46:35.000]  帶進了千年國
[00:46:35.000 --> 00:46:38.000]  所以我們在讀了這篇聖經
[00:46:38.000 --> 00:46:41.000]  我們知道在末世的時候
[00:46:41.000 --> 00:46:43.000]  有這些事情發生
[00:46:43.000 --> 00:46:45.000]  當這些事情發生以後
[00:46:45.000 --> 00:46:48.000]  主耶穌降臨到地上
[00:46:48.000 --> 00:46:51.000]  所以我們要求主保守我們
[00:46:51.000 --> 00:46:55.000]  叫我們多有一個分辨能力
[00:46:55.000 --> 00:46:58.000]  不要輕信這些錯誤的東西
[00:46:58.000 --> 00:47:00.000]  不要輕信這些謠言
[00:47:00.000 --> 00:47:04.000]  叫我們能夠真正的等候
[00:47:04.000 --> 00:47:06.000]  主耶穌的再來
[00:47:06.000 --> 00:47:10.000]  我們今天就分享到這裡
[00:47:10.000 --> 00:47:13.000]  我們一同低頭報告
[00:47:13.000 --> 00:47:17.000]  主耶穌我們感謝祢
[00:47:17.000 --> 00:47:19.000]  因為祢把這些話
[00:47:19.000 --> 00:47:23.000]  在聖經裡頭都能告訴我們
[00:47:23.000 --> 00:47:25.000]  求祢開啟我們的心
[00:47:25.000 --> 00:47:28.000]  叫我們能夠明白其中的意思
[00:47:28.000 --> 00:47:30.000]  也能夠在祢回來以前
[00:47:30.000 --> 00:47:33.000]  我們能夠緊緊的跟隨祢
[00:47:33.000 --> 00:47:37.000]  叫我們不輕信這些錯誤的東西
[00:47:37.000 --> 00:47:41.000]  叫我們每天都活在祢的同胎當中
[00:47:41.000 --> 00:47:43.000]  我們來讀聖經
[00:47:43.000 --> 00:47:44.000]  我們禱告
[00:47:44.000 --> 00:47:45.000]  我們親近祢
[00:47:45.000 --> 00:47:48.000]  叫我們常常警醒等候
[00:47:48.000 --> 00:47:50.000]  免得入了迷惑
[00:47:50.000 --> 00:47:52.000]  求主祢與我們同在
[00:47:52.000 --> 00:47:54.000]  聽我們的禱告
[00:47:54.000 --> 00:47:56.000]  供耶穌進入這裡
