
[00:00:00.000 --> 00:00:03.000]  在二零零六年的一個下午
[00:32:07.260 --> 00:32:09.660]  我們都會有屬靈生命成長
[00:32:09.660 --> 00:32:11.760]  只要我們繼續跟從
[00:32:11.760 --> 00:32:15.060]  繼續親近我們的神
[00:32:15.060 --> 00:32:16.660]  我們讀最後一段聖經
[00:32:16.660 --> 00:32:18.560]  老家福音五章二十六節
[00:32:18.560 --> 00:32:19.260]  頂屎我們一起讀
[00:32:19.260 --> 00:32:20.260]  一二三
[00:32:20.260 --> 00:32:22.160]  眾人都驚奇
[00:32:22.160 --> 00:32:24.360]  也歸榮耀與神
[00:32:24.360 --> 00:32:26.560]  並且滿心懼怕
[00:32:26.560 --> 00:32:27.260]  說
[00:32:27.260 --> 00:32:31.660]  我們今日看見非常的事了
[00:32:31.660 --> 00:32:34.060]  什麼叫看見非常的事
[00:32:34.060 --> 00:32:34.860]  那個非常的事
[00:32:34.860 --> 00:32:38.060]  就不是我們平常肉眼看見的事
[00:32:38.060 --> 00:32:41.760]  而是當這幫人憑信心去親近神的時候
[00:32:41.760 --> 00:32:43.260]  神就改變了他們的心
[00:32:43.260 --> 00:32:46.160]  因為屬靈眼裡他看見神的心
[00:32:46.160 --> 00:32:47.960]  明白耶穌的心
[00:32:47.960 --> 00:32:49.660]  體會耶穌的心
[00:32:49.660 --> 00:32:53.360]  並且聖靈賜能力給他突破
[00:32:53.360 --> 00:32:55.560]  走出來用具體的行動
[00:32:55.560 --> 00:32:57.260]  去回應耶穌的心
[00:32:57.260 --> 00:33:00.760]  於是這幫人的生命就得著改變
[00:33:00.760 --> 00:33:02.160]  所以到最後
[00:33:02.160 --> 00:33:03.960]  我很相信我這裡所有人
[00:33:03.960 --> 00:33:07.460]  到最後我們都成為第二類人
[00:33:07.460 --> 00:33:08.760]  是神恩典
[00:33:08.760 --> 00:33:09.760]  頂子梅
[00:33:09.760 --> 00:33:12.760]  愛心服侍是可以改變生命的
[00:33:12.760 --> 00:33:16.560]  不只是給我們服侍的人改變生命
[00:33:16.560 --> 00:33:19.560]  而是我們自己都改變生命
[00:33:19.560 --> 00:33:19.960]  頂子梅
[00:33:19.960 --> 00:33:22.460]  你是哪一種人呢
[00:33:22.460 --> 00:33:26.060]  你會不會期望你成為第二種人
[00:33:26.060 --> 00:33:29.060]  將來你有一天見到耶穌的面的時候
[00:33:29.060 --> 00:33:31.060]  你期望祂怎樣稱呼你
[00:33:31.060 --> 00:33:32.060]  我們一起祈禱
