
[00:00:00.000 --> 00:00:05.240]  各位電影姐妹們,平安,開心的有機會再跟大家思想上帝的話
[00:37:21.960 --> 00:37:23.960]  來歸順耶穌
[00:37:23.960 --> 00:37:25.960]  在結束的時候
[00:37:25.960 --> 00:37:27.960]  我說
[00:37:27.960 --> 00:37:29.960]  同樣我們在充滿了
[00:37:29.960 --> 00:37:31.960]  不同價值觀
[00:37:31.960 --> 00:37:33.960]  這個世界的壓力底下的時候
[00:37:33.960 --> 00:37:35.960]  我想問
[00:37:35.960 --> 00:37:37.960]  我們會不會
[00:37:37.960 --> 00:37:39.960]  好像仍然在這段經文的
[00:37:39.960 --> 00:37:41.960]  教導一樣
[00:37:41.960 --> 00:37:43.960]  用敬畏上帝的心
[00:37:43.960 --> 00:37:45.960]  來信服我們在上
[00:37:45.960 --> 00:37:47.960]  在土主
[00:37:47.960 --> 00:37:49.960]  喜悅的
[00:37:49.960 --> 00:37:51.960]  衡量上
[00:37:51.960 --> 00:37:53.960]  我們願不願意
[00:37:53.960 --> 00:37:55.960]  忍受
[00:37:55.960 --> 00:37:57.960]  帶給我們
[00:37:57.960 --> 00:37:59.960]  甚至那種不公道
[00:37:59.960 --> 00:38:01.960]  我們又願不願意
[00:38:01.960 --> 00:38:03.960]  又會不會
[00:38:03.960 --> 00:38:05.960]  為了人多走一步
[00:38:05.960 --> 00:38:07.960]  以致人
[00:38:07.960 --> 00:38:09.960]  因為我們的緣故
[00:38:09.960 --> 00:38:11.960]  來得到
[00:38:11.960 --> 00:38:13.960]  福氣呢
[00:38:13.960 --> 00:38:15.960]  這些就是基督的腳踪
[00:38:15.960 --> 00:38:17.960]  看不看到
[00:38:17.960 --> 00:38:19.960]  如果我們看到
[00:38:19.960 --> 00:38:21.960]  如果我們願意
[00:38:21.960 --> 00:38:23.960]  聽到而行到的
[00:38:23.960 --> 00:38:25.960]  讓我們在心裡面跟神說
[00:38:25.960 --> 00:38:27.960]  神啊
[00:38:27.960 --> 00:38:29.960]  我願意傳著敬畏的心
[00:38:29.960 --> 00:38:31.960]  去信服在上
[00:38:31.960 --> 00:38:33.960]  我願意
[00:38:33.960 --> 00:38:35.960]  土主喜悅
[00:38:35.960 --> 00:38:37.960]  哪怕我面對不公的事
[00:38:37.960 --> 00:38:39.960]  我願意
[00:38:39.960 --> 00:38:41.960]  多走一步
[00:38:41.960 --> 00:38:43.960]  令到人
[00:38:43.960 --> 00:38:45.960]  得到一個祝福
[00:38:45.960 --> 00:38:47.960]  我們一起起來
[00:38:47.960 --> 00:38:51.960]  多謝上帝
[00:38:51.960 --> 00:38:53.960]  你教導我們
[00:38:53.960 --> 00:38:55.960]  在
[00:38:55.960 --> 00:38:57.960]  世界的
[00:38:57.960 --> 00:38:59.960]  地方上
[00:38:59.960 --> 00:39:01.960]  我們沒有藉口
[00:39:01.960 --> 00:39:03.960]  說我們不知道你的心意
[00:39:03.960 --> 00:39:05.960]  因為你的腳踪
[00:39:05.960 --> 00:39:07.960]  何等的清楚
[00:39:07.960 --> 00:39:09.960]  上帝求你讓我們謙卑下來
[00:39:09.960 --> 00:39:11.960]  叫我們
[00:39:11.960 --> 00:39:13.960]  真的認清
[00:39:13.960 --> 00:39:15.960]  原來在上的
[00:39:15.960 --> 00:39:17.960]  原來我們最後的老闆
[00:39:17.960 --> 00:39:19.960]  原來我們最後
[00:39:19.960 --> 00:39:21.960]  唯一的旨意
[00:39:21.960 --> 00:39:23.960]  就是上帝你自己
[00:39:23.960 --> 00:39:25.960]  叫我們緊緊的跟著你的心意
[00:39:25.960 --> 00:39:27.960]  去進行
[00:39:27.960 --> 00:39:29.960]  謙卑下來
[00:39:29.960 --> 00:39:31.960]  信服在上
[00:39:31.960 --> 00:39:33.960]  哪怕他們
[00:39:33.960 --> 00:39:35.960]  是乖僻的
[00:39:35.960 --> 00:39:39.960]  上帝懇求你
[00:39:39.960 --> 00:39:41.960]  讓我們懂得土主你喜悅
[00:39:41.960 --> 00:39:43.960]  讓我們懂得
[00:39:43.960 --> 00:39:45.960]  何謂你所喜愛
[00:39:45.960 --> 00:39:49.960]  上帝叫我們
[00:39:49.960 --> 00:39:51.960]  過著你所喜悅的生活
[00:39:51.960 --> 00:39:55.960]  神啊
[00:39:55.960 --> 00:39:57.960]  求你讓我們學習基督
[00:39:57.960 --> 00:40:01.960]  願意多走一步
[00:40:01.960 --> 00:40:03.960]  可能
[00:40:03.960 --> 00:40:05.960]  承受格外的勞苦
[00:40:05.960 --> 00:40:09.960]  但是總的
[00:40:09.960 --> 00:40:11.960]  是為完成
[00:40:11.960 --> 00:40:13.960]  神你自己的心意
[00:40:13.960 --> 00:40:15.960]  使別人得到祝福
[00:40:15.960 --> 00:40:19.960]  求你讓我們有聽到
[00:40:19.960 --> 00:40:21.960]  而行到的能力
[00:40:21.960 --> 00:40:23.960]  勇氣決心
[00:40:23.960 --> 00:40:25.960]  奉耶穌的名
[00:40:25.960 --> 00:40:26.960]  阿們
[00:40:26.960 --> 00:40:27.960]  請坐
