
[00:00:00.000 --> 00:00:01.480]  好,在我領受神話的位置先
[00:31:14.640 --> 00:31:15.640]  當他們來到港島
[00:31:15.640 --> 00:31:17.640]  見到有人因為他所講的訊息
[00:31:17.640 --> 00:31:20.640]  見到他流淚、難受
[00:31:20.640 --> 00:31:21.640]  他們很開心
[00:31:21.640 --> 00:31:24.640]  我這些說話觸動到他們了
[00:31:24.640 --> 00:31:26.640]  但今次黎希敏和以色列叫他們不要哭
[00:31:26.640 --> 00:31:27.640]  哭來幹什麼
[00:31:27.640 --> 00:31:29.640]  哭是一個第一步
[00:31:29.640 --> 00:31:30.640]  但不要了
[00:31:30.640 --> 00:31:31.640]  開心耶和華的聖日
[00:31:31.640 --> 00:31:32.640]  還有什麼
[00:31:32.640 --> 00:31:33.640]  散會
[00:31:33.640 --> 00:31:34.640]  吃東西
[00:31:34.640 --> 00:31:35.640]  開開心心
[00:31:35.640 --> 00:31:36.640]  一起來吃飯
[00:31:36.640 --> 00:31:37.640]  為什麼呢
[00:31:37.640 --> 00:31:38.640]  一起來分享
[00:31:38.640 --> 00:31:43.640]  今日有時很多人注重即時的果效
[00:31:43.640 --> 00:31:48.640]  是過於人內心裏的被聖靈來光照
[00:31:48.640 --> 00:31:51.640]  有時很怕很多所謂的震撼
[00:31:51.640 --> 00:31:52.640]  這些聚會
[00:31:52.640 --> 00:31:53.640]  就是很激動
[00:31:53.640 --> 00:31:56.640]  很多人又哭又怒
[00:31:56.640 --> 00:31:59.640]  但隨之而來沒有什麼特別的改變
[00:31:59.640 --> 00:32:04.640]  這些我很怕只是感受上的轉換
[00:32:04.640 --> 00:32:07.640]  而不是真正心靈上的痛悔
[00:32:07.640 --> 00:32:09.640]  一些情緒激昂
[00:32:09.640 --> 00:32:11.640]  可能只是剎那之間
[00:32:11.640 --> 00:32:14.640]  並不能夠叫一個人生命有改變
[00:32:14.640 --> 00:32:16.640]  不能夠有真正的復興
[00:32:16.640 --> 00:32:18.640]  真正的復興和更新
[00:32:18.640 --> 00:32:22.640]  是從靈裏面有這個醒悟
[00:32:22.640 --> 00:32:24.640]  不是單單靠感覺
[00:32:24.640 --> 00:32:25.640]  我告訴大家
[00:32:25.640 --> 00:32:29.640]  一個人的更新和復興的過程
[00:32:29.640 --> 00:32:31.640]  其實是有一定的次序
[00:32:31.640 --> 00:32:32.640]  第一
[00:32:32.640 --> 00:32:37.640]  先在理性上來帶去有那個領悟
[00:32:37.640 --> 00:32:41.640]  接著就是良心產生的作用
[00:32:41.640 --> 00:32:46.640]  然後在感情上受到激動
[00:32:46.640 --> 00:32:51.640]  然後再帶來在意志上有那個立志
[00:32:51.640 --> 00:32:54.640]  接著有行動上的改變
[00:32:54.640 --> 00:32:55.640]  好像很複雜
[00:32:55.640 --> 00:32:56.640]  我舉一個例子
[00:32:56.640 --> 00:32:57.640]  大家就會知道
[00:32:57.640 --> 00:32:59.640]  很簡單的舉一個例子
[00:32:59.640 --> 00:33:01.640]  當一個人被人群懷了
[00:33:01.640 --> 00:33:02.640]  他賭錢
[00:33:02.640 --> 00:33:04.640]  賭輸了很多錢
[00:33:04.640 --> 00:33:07.640]  接著還被別人來引誘
[00:33:07.640 --> 00:33:08.640]  借了一筆錢
[00:33:08.640 --> 00:33:09.640]  但也輸了
[00:33:09.640 --> 00:33:10.640]  那這個人就死了
[00:33:10.640 --> 00:33:11.640]  接著怎樣呢
[00:33:11.640 --> 00:33:12.640]  當他冷靜下來
[00:33:12.640 --> 00:33:13.640]  理性上
[00:33:13.640 --> 00:33:16.640]  原來我借兩萬元
[00:33:16.640 --> 00:33:18.640]  但可能兩三天之內
[00:33:18.640 --> 00:33:21.640]  就要還八九萬這麼大的事
[00:33:21.640 --> 00:33:22.640]  這個在理性上發覺
[00:33:22.640 --> 00:33:24.640]  死了
[00:33:24.640 --> 00:33:26.640]  原來我做錯事
[00:33:26.640 --> 00:33:30.640]  和後果非常嚴重
[00:33:30.640 --> 00:33:32.640]  這個在理性上的醒悟
[00:33:32.640 --> 00:33:34.640]  接著良心上又不安
[00:33:34.640 --> 00:33:36.640]  那我怎樣辦
[00:33:36.640 --> 00:33:37.640]  回去問家人
[00:33:37.640 --> 00:33:39.640]  爸爸媽媽這麼辛苦
[00:33:39.640 --> 00:33:41.640]  他們是官財本
[00:33:41.640 --> 00:33:42.640]  怎樣辦
[00:33:42.640 --> 00:33:45.640]  在良心上又不安
[00:33:45.640 --> 00:33:47.640]  接著真的回去問媽媽借的時候
[00:33:47.640 --> 00:33:49.640]  媽媽很難過
[00:33:49.640 --> 00:33:53.640]  見到愛她的父母為了愛這麼難受的時候
[00:33:53.640 --> 00:33:56.640]  他自己在情緒上都會有這個波動
[00:33:56.640 --> 00:33:58.640]  如果真的還有良知的話
[00:33:58.640 --> 00:34:00.640]  我一個人的壞
[00:34:00.640 --> 00:34:02.640]  搞到這麼多人
[00:34:02.640 --> 00:34:03.640]  特別是愛我的人
[00:34:03.640 --> 00:34:05.640]  是這麼難受的時候
[00:34:05.640 --> 00:34:06.640]  怎樣辦呢
[00:34:06.640 --> 00:34:09.640]  這個就是感情上的激動
[00:34:09.640 --> 00:34:11.640]  接著立志
[00:34:11.640 --> 00:34:13.640]  拿一把刀出來
[00:34:13.640 --> 00:34:14.640]  有行動
[00:34:14.640 --> 00:34:15.640]  斬了他的手指
[00:34:15.640 --> 00:34:16.640]  戒賭
[00:34:16.640 --> 00:34:17.640]  然後不再賭了
[00:34:17.640 --> 00:34:19.640]  這個就是要立志
[00:34:19.640 --> 00:34:21.640]  不再重複的犯這些錯
[00:34:21.640 --> 00:34:23.640]  然後有這個行動
[00:34:23.640 --> 00:34:25.640]  這個就是我們對罪
[00:34:25.640 --> 00:34:27.640]  或者我們更新上
[00:34:27.640 --> 00:34:29.640]  一個很重要的過程
[00:34:29.640 --> 00:34:32.640]  原來不只是一些感情的激動
[00:34:32.640 --> 00:34:35.640]  在知情意上
[00:34:35.640 --> 00:34:38.640]  都需要來有這個改變
[00:34:38.640 --> 00:34:40.640]  當然每個人有不同的程度
[00:34:40.640 --> 00:34:43.640]  有些人可能在感受上
[00:34:43.640 --> 00:34:45.640]  不會維持太久
[00:34:45.640 --> 00:34:47.640]  他就很快來到立志
[00:34:47.640 --> 00:34:48.640]  但無論如何
[00:34:48.640 --> 00:34:51.640]  原來一切都是要透過聖靈的工作
[00:34:51.640 --> 00:34:53.640]  神的話語
[00:34:53.640 --> 00:34:54.640]  我們願意降伏
[00:34:54.640 --> 00:34:57.640]  才產生這個果效
[00:34:57.640 --> 00:35:00.640]  所以今天我們有沒有對照神的話
[00:35:00.640 --> 00:35:02.640]  透過神的話語
[00:35:02.640 --> 00:35:05.640]  好像一把兩刃利劍
[00:35:05.640 --> 00:35:08.640]  將我們裡面的心思來剖開
[00:35:08.640 --> 00:35:09.640]  透過神的話語
[00:35:09.640 --> 00:35:12.640]  反映我們和神的關係是怎樣
[00:35:12.640 --> 00:35:13.640]  透過神的話語
[00:35:13.640 --> 00:35:15.640]  我知道我是否達到神的標準
[00:35:15.640 --> 00:35:18.640]  如果我們發覺我們不行的時候
[00:35:18.640 --> 00:35:19.640]  我們犯了錯
[00:35:19.640 --> 00:35:22.640]  我們有沒有為這個罪來有難受呢
[00:35:22.640 --> 00:35:24.640]  當我們來有認罪之後
[00:35:24.640 --> 00:35:27.640]  我們就有這個赦罪的平安和喜樂
[00:35:27.640 --> 00:35:29.640]  我們的心境就會長和
[00:35:29.640 --> 00:35:32.640]  但我們不只是認罪就夠
[00:35:32.640 --> 00:35:34.640]  悔改是兩回事
[00:35:34.640 --> 00:35:36.640]  悔是難過
[00:35:36.640 --> 00:35:37.640]  後悔
[00:35:37.640 --> 00:35:38.640]  改是行動
[00:35:38.640 --> 00:35:41.640]  你就要有這個改變
[00:35:41.640 --> 00:35:43.640]  於是我就要有這個改變
[00:35:43.640 --> 00:35:45.640]  所以在這個過程裡面
[00:35:45.640 --> 00:35:48.640]  一個謙恭敬畏神的心
[00:35:48.640 --> 00:35:51.640]  是具備的條件
[00:35:51.640 --> 00:35:55.640]  我們需要一個謙卑敬畏虔誠的態度
[00:35:55.640 --> 00:35:57.640]  來去預備自己
[00:35:57.640 --> 00:36:00.640]  我們因為悔罪得赦
[00:36:00.640 --> 00:36:02.640]  有神的同在
[00:36:02.640 --> 00:36:05.640]  於是我們可以轉悲為喜
[00:36:05.640 --> 00:36:07.640]  自憐自悲這些感情
[00:36:07.640 --> 00:36:09.640]  是激動不了我們
[00:36:09.640 --> 00:36:11.640]  所以有些憂愁
[00:36:11.640 --> 00:36:13.640]  是健康的憂愁
[00:36:13.640 --> 00:36:14.640]  為什麼
[00:36:14.640 --> 00:36:15.640]  我們一起來讀
[00:36:15.640 --> 00:36:17.640]  哥倫多後書第七章
[00:36:17.640 --> 00:36:19.640]  第十到第十一節
[00:36:19.640 --> 00:36:21.640]  我們一起來讀
[00:36:21.640 --> 00:36:24.640]  因為依著神的意思憂愁
[00:36:24.640 --> 00:36:28.640]  就生出沒有後悔的懊悔來
[00:36:28.640 --> 00:36:30.640]  以致得救
[00:36:30.640 --> 00:36:33.640]  但世俗的憂愁是叫人死
[00:36:33.640 --> 00:36:37.640]  你看你們依著神的意思憂愁
[00:36:37.640 --> 00:36:41.640]  從此就生出何等的殷勤
[00:36:41.640 --> 00:36:43.640]  自掃自恨
[00:36:43.640 --> 00:36:44.640]  恐懼
[00:36:44.640 --> 00:36:45.640]  想念
[00:36:45.640 --> 00:36:46.640]  熱心
[00:36:46.640 --> 00:36:47.640]  責罰
[00:36:47.640 --> 00:36:49.640]  在這一切事上
[00:36:49.640 --> 00:36:53.640]  你們都表明自己是潔淨的
[00:36:53.640 --> 00:36:54.640]  很寶貴
[00:36:54.640 --> 00:36:56.640]  今日世俗的憂愁是叫你死
[00:36:56.640 --> 00:36:58.640]  哎呀死了我買了那隻
[00:36:58.640 --> 00:37:00.640]  哎呀剛剛幾日長假期
[00:37:00.640 --> 00:37:02.640]  當美國的事倒塌你就有憂愁了
[00:37:02.640 --> 00:37:03.640]  哎呀死了
[00:37:03.640 --> 00:37:05.640]  會不會又倒得很厲害呢
[00:37:05.640 --> 00:37:08.640]  這些憂愁對你來說是幫不了你
[00:37:08.640 --> 00:37:12.640]  但如果你是因為自己所犯的錯而憂愁
[00:37:12.640 --> 00:37:13.640]  求神赦免的時候
[00:37:13.640 --> 00:37:14.640]  你就會產生什麼
[00:37:14.640 --> 00:37:17.640]  雖然這個憂愁會自怨自恨
[00:37:17.640 --> 00:37:19.640]  為什麼我會犯這個錯呢
[00:37:19.640 --> 00:37:20.640]  你真的會隨空
[00:37:20.640 --> 00:37:22.640]  然後就來帶你去求神
[00:37:22.640 --> 00:37:23.640]  來帶你去赦免
[00:37:23.640 --> 00:37:24.640]  我們會有恐懼
[00:37:24.640 --> 00:37:26.640]  因為怕神來責罰
[00:37:26.640 --> 00:37:28.640]  但當得到神的赦免之後
[00:37:28.640 --> 00:37:30.640]  於是我們心裡面就會不同
[00:37:30.640 --> 00:37:33.640]  所以從神而來的憂愁是一個祝福
[00:37:33.640 --> 00:37:36.640]  但這個憂愁也是源於神的說話
[00:37:36.640 --> 00:37:38.640]  所以你留意到
[00:37:38.640 --> 00:37:40.640]  後來尼喜米說
[00:37:40.640 --> 00:37:42.640]  行了你們雖然難受
[00:37:42.640 --> 00:37:43.640]  哀哭
[00:37:43.640 --> 00:37:45.640]  但算了這是耶華的聖日
[00:37:45.640 --> 00:37:47.640]  你們肯改變的時候
[00:37:47.640 --> 00:37:49.640]  就開開心心的來過你們的生活
[00:37:49.640 --> 00:37:52.640]  尼喜米記第八章第十二節
[00:37:52.640 --> 00:37:53.640]  第八章第十二節
[00:37:53.640 --> 00:37:54.640]  我們一起來讀
[00:37:54.640 --> 00:37:57.640]  眾民都去吃喝
[00:37:57.640 --> 00:38:00.640]  也分給人大大快樂
[00:38:00.640 --> 00:38:04.640]  因為他們明白所教訓他們的話
[00:38:04.640 --> 00:38:06.640]  他們很寶貴
[00:38:06.640 --> 00:38:07.640]  後來他們不再憂愁了
[00:38:07.640 --> 00:38:09.640]  他們很開心一起來吃飯
[00:38:09.640 --> 00:38:10.640]  互相分享
[00:38:10.640 --> 00:38:11.640]  大大的快樂
[00:38:11.640 --> 00:38:12.640]  為什麼呢
[00:38:12.640 --> 00:38:16.640]  他們明白了神所教訓他們的話
[00:38:16.640 --> 00:38:17.640]  這個是很重要的
[00:38:17.640 --> 00:38:20.640]  所以一個基督徒有真正的快樂
[00:38:20.640 --> 00:38:22.640]  如果我們能夠按照神的說話來生活
[00:38:22.640 --> 00:38:23.640]  就是很快樂
[00:38:23.640 --> 00:38:25.640]  最後我們看看
[00:38:25.640 --> 00:38:27.640]  這個罪會完了
[00:38:27.640 --> 00:38:31.640]  但是其實那個更新是延續下去的
[00:38:31.640 --> 00:38:32.640]  我再說
[00:38:32.640 --> 00:38:34.640]  只是一些情緒的激動
[00:38:34.640 --> 00:38:36.640]  在那個罪會裡面很high
[00:38:36.640 --> 00:38:37.640]  就出到門口之後
[00:38:37.640 --> 00:38:39.640]  有如常的過生活
[00:38:39.640 --> 00:38:41.640]  這些絕對不是一個更新
[00:38:41.640 --> 00:38:42.640]  絕對不是一個復興
[00:38:42.640 --> 00:38:44.640]  只是一些情緒上的波動
[00:38:44.640 --> 00:38:46.640]  對我們來說是沒有幫助的
[00:38:46.640 --> 00:38:51.640]  更新是要有出去之後的行動
[00:38:51.640 --> 00:38:52.640]  我們看看他們會怎樣
[00:38:52.640 --> 00:38:53.640]  第一
[00:38:53.640 --> 00:38:56.640]  就是他們很熱愛神的說話
[00:38:56.640 --> 00:38:58.640]  靈性的更新
[00:38:58.640 --> 00:38:59.640]  復興的結果
[00:38:59.640 --> 00:39:01.640]  必然的是什麼呢
[00:39:01.640 --> 00:39:03.640]  會很愛慕神的話語
[00:39:03.640 --> 00:39:04.640]  有愛慕的心
[00:39:04.640 --> 00:39:09.640]  並且對自己有一個很敏銳的需要
[00:39:09.640 --> 00:39:11.640]  一個復興的人
[00:39:11.640 --> 00:39:12.640]  一個更新的人
[00:39:12.640 --> 00:39:14.640]  很樂意進行神的教導
[00:39:14.640 --> 00:39:15.640]  改革自己
[00:39:15.640 --> 00:39:17.640]  甚至改革社會
[00:39:17.640 --> 00:39:20.640]  水門事件第二天
[00:39:20.640 --> 00:39:22.640]  剛才我們看第十三節
[00:39:22.640 --> 00:39:23.640]  很清楚
[00:39:23.640 --> 00:39:28.640]  中人就來留心聽神的律法
[00:39:28.640 --> 00:39:31.640]  要留心聽律法上的話
[00:39:31.640 --> 00:39:33.640]  那時候的外在環境一定不好
[00:39:33.640 --> 00:39:34.640]  沒有咪高峰
[00:39:34.640 --> 00:39:36.640]  是空曠地方
[00:39:36.640 --> 00:39:37.640]  很曬
[00:39:37.640 --> 00:39:39.640]  一定流很多汗
[00:39:39.640 --> 00:39:40.640]  很多的搞擾
[00:39:40.640 --> 00:39:42.640]  甚至很可能
[00:39:42.640 --> 00:39:44.640]  有些事情來搞擾你
[00:39:44.640 --> 00:39:45.640]  我很記得神學院
[00:39:45.640 --> 00:39:47.640]  我試過我們全班同學
[00:39:47.640 --> 00:39:50.640]  被藤禁斐牧師罵
[00:39:50.640 --> 00:39:52.640]  大家如果熟悉藤禁斐牧師
[00:39:52.640 --> 00:39:53.640]  很柔和
[00:39:53.640 --> 00:39:54.640]  很謙卑的人
[00:39:54.640 --> 00:39:56.640]  我沒聽過他發脾氣
[00:39:56.640 --> 00:39:57.640]  但我終於有一次見過
[00:39:57.640 --> 00:39:58.640]  發脾氣得唯一一次
[00:39:58.640 --> 00:40:00.640]  就是有一次晚會裏面
[00:40:00.640 --> 00:40:01.640]  我在劍道讀書
[00:40:01.640 --> 00:40:04.640]  那時候禮堂沒有冷氣
[00:40:04.640 --> 00:40:05.640]  我們那個年代
[00:40:05.640 --> 00:40:06.640]  現在有沒有
[00:40:06.640 --> 00:40:07.640]  現在有了
[00:40:07.640 --> 00:40:08.640]  你們真是幸福的新一代
[00:40:08.640 --> 00:40:09.640]  我們開了窗
[00:40:09.640 --> 00:40:11.640]  但你知道長洲多少蚊子
[00:40:11.640 --> 00:40:12.640]  被蚊子咬
[00:40:12.640 --> 00:40:13.640]  被蚊子叮
[00:40:13.640 --> 00:40:16.640]  我們在那裏不停地拍
[00:40:16.640 --> 00:40:18.640]  那一刻我們還有聖餐
[00:40:18.640 --> 00:40:19.640]  我們晚會
[00:40:19.640 --> 00:40:21.640]  拍到好像拍掌一樣
[00:40:21.640 --> 00:40:23.640]  但那一刻真的很多蚊子
[00:40:23.640 --> 00:40:25.640]  牧師後來真的說
[00:40:25.640 --> 00:40:27.640]  我們知道你們這樣拍來拍去
[00:40:27.640 --> 00:40:30.640]  你們根本就專注不到那個聚會
[00:40:30.640 --> 00:40:32.640]  可不可以忍受一下
[00:40:32.640 --> 00:40:33.640]  我們現在要專心的
[00:40:33.640 --> 00:40:34.640]  來有敬拜神
[00:40:34.640 --> 00:40:36.640]  如果我去罵人
[00:40:36.640 --> 00:40:38.640]  大家都習慣了
[00:40:38.640 --> 00:40:40.640]  但一個很柔和的牧者
[00:40:40.640 --> 00:40:42.640]  發出這個嚴厲的責備
[00:40:42.640 --> 00:40:43.640]  說我們劏堂
[00:40:43.640 --> 00:40:45.640]  個個都不敢給蚊子咬
[00:40:45.640 --> 00:40:46.640]  其實理性一點
[00:40:46.640 --> 00:40:47.640]  牠吸得你多少血
[00:40:47.640 --> 00:40:48.640]  是不是
[00:40:48.640 --> 00:40:49.640]  不死的
[00:40:49.640 --> 00:40:51.640]  吸一下
[00:40:51.640 --> 00:40:53.640]  所以你留意到
[00:40:53.640 --> 00:40:56.640]  其實在那個水門事件裏面
[00:40:56.640 --> 00:40:59.640]  是很多不客觀的環境
[00:40:59.640 --> 00:41:01.640]  影響他們不能夠專注
[00:41:01.640 --> 00:41:02.640]  但他們怎樣
[00:41:02.640 --> 00:41:04.640]  是留心的
[00:41:04.640 --> 00:41:05.640]  你有聽神的話
[00:41:05.640 --> 00:41:07.640]  這個是很寶貴
[00:41:07.640 --> 00:41:08.640]  所以為甚麼我們叫大家
[00:41:08.640 --> 00:41:10.640]  崇拜的時候一定要關掉電話
[00:41:10.640 --> 00:41:11.640]  就是為甚麼
[00:41:11.640 --> 00:41:12.640]  免得電話響
[00:41:12.640 --> 00:41:13.640]  影響其他人
[00:41:13.640 --> 00:41:15.640]  就是這個意思
[00:41:15.640 --> 00:41:18.640]  他們亦都按照神的說話
[00:41:18.640 --> 00:41:19.640]  他們怎樣
[00:41:19.640 --> 00:41:21.640]  遵守駐彭節
[00:41:21.640 --> 00:41:23.640]  還是前所未有的
[00:41:23.640 --> 00:41:24.640]  第十七節
[00:41:24.640 --> 00:41:25.640]  我們一齊來讀出
[00:41:25.640 --> 00:41:31.640]  從老道之地歸回的全會眾就踏彭
[00:41:31.640 --> 00:41:36.640]  住在彭裡的兒子約書亞的時候
[00:41:36.640 --> 00:41:37.640]  直到這日
[00:41:37.640 --> 00:41:40.640]  以色列人沒有這樣行
[00:41:40.640 --> 00:41:43.640]  於是眾人大大喜樂
[00:41:43.640 --> 00:41:45.640]  這裏又講到他們很開心
[00:41:45.640 --> 00:41:48.640]  他們有駐彭節
[00:41:48.640 --> 00:41:49.640]  遵守駐彭節
[00:41:49.640 --> 00:41:50.640]  你有沒有留意到
[00:41:50.640 --> 00:41:51.640]  由約書亞的年代
[00:41:51.640 --> 00:41:53.640]  一直到黎希米的年代
[00:41:53.640 --> 00:41:55.640]  幾百年來完全沒有做過這件事
[00:41:55.640 --> 00:41:56.640]  原來神吩咐他們
[00:41:56.640 --> 00:41:58.640]  每一年都應該有駐彭節去做
[00:41:58.640 --> 00:41:59.640]  但他們沒有做到
[00:41:59.640 --> 00:42:01.640]  但現在復興之後
[00:42:01.640 --> 00:42:03.640]  他們有駐彭節
[00:42:03.640 --> 00:42:05.640]  駐彭節是甚麼意思
[00:42:05.640 --> 00:42:07.640]  對猶太人來說
[00:42:07.640 --> 00:42:09.640]  其實有很特別的意義
[00:42:09.640 --> 00:42:13.640]  他們曾經在曠野流浪四十年
[00:42:13.640 --> 00:42:14.640]  他們居無定所
[00:42:14.640 --> 00:42:16.640]  他們是踏彭
[00:42:16.640 --> 00:42:17.640]  好像我們的帳幕
[00:42:17.640 --> 00:42:21.640]  所謂的野外露營
[00:42:21.640 --> 00:42:24.640]  如果要走的時候就插彭
[00:42:24.640 --> 00:42:25.640]  又走
[00:42:25.640 --> 00:42:27.640]  第二晚又要再去
[00:42:27.640 --> 00:42:29.640]  但現在他們入了迦南地
[00:42:29.640 --> 00:42:30.640]  他們很穩定
[00:42:30.640 --> 00:42:31.640]  他們的生活多好
[00:42:31.640 --> 00:42:33.640]  有自己的地方
[00:42:33.640 --> 00:42:34.640]  但神說每一年
[00:42:34.640 --> 00:42:36.640]  你都需要有駐彭節
[00:42:36.640 --> 00:42:38.640]  就出來去敬拜神
[00:42:38.640 --> 00:42:40.640]  然後你踏彭在街上去睡
[00:42:40.640 --> 00:42:43.640]  去紀念你過去的日子
[00:42:43.640 --> 00:42:46.640]  原來這個就是找回他們過去的根源
[00:42:46.640 --> 00:42:48.640]  他們是怎樣來的
[00:42:48.640 --> 00:42:49.640]  神怎樣來保守他們
[00:42:49.640 --> 00:42:51.640]  過去的日子你們怎樣流浪
[00:42:51.640 --> 00:42:52.640]  你們做奴隸
[00:42:52.640 --> 00:42:53.640]  但神怎樣拯救你
[00:42:53.640 --> 00:42:54.640]  你可以回想
[00:42:54.640 --> 00:42:57.640]  一個很有意義的象徵性行動
[00:42:57.640 --> 00:42:59.640]  然後去體會神的實在
[00:42:59.640 --> 00:43:01.640]  於是差很遠
[00:43:01.640 --> 00:43:04.640]  上兩次我講道的時候
[00:43:04.640 --> 00:43:07.640]  講「與我何干」介紹一套電影
[00:43:07.640 --> 00:43:09.640]  叫做Amazing Grace
[00:43:09.640 --> 00:43:10.640]  有人已經買了碟
[00:43:10.640 --> 00:43:11.640]  看了說好看
[00:43:11.640 --> 00:43:14.640]  今天又介紹另一套電影
[00:43:14.640 --> 00:43:16.640]  這套電影可能多些人看
[00:43:16.640 --> 00:43:17.640]  我不知道有沒有人看過
[00:43:17.640 --> 00:43:18.640]  Rocky
[00:43:18.640 --> 00:43:20.640]  Rocky拍了很多集
[00:43:20.640 --> 00:43:23.640]  第三集我特別鼓勵你看
[00:43:23.640 --> 00:43:24.640]  第四集沒意思了
[00:43:24.640 --> 00:43:27.640]  第三集他有另一個subtitle叫做
[00:43:27.640 --> 00:43:28.640]  I am the Tiger
[00:43:28.640 --> 00:43:29.640]  還有音樂很好聽
[00:43:29.640 --> 00:43:30.640]  有沒有人看過第三集
[00:43:30.640 --> 00:43:33.640]  又是這麼少人看
[00:43:33.640 --> 00:43:36.640]  第一集就講他在貧民窟裏面
[00:43:36.640 --> 00:43:38.640]  去打豬肉
[00:43:38.640 --> 00:43:39.640]  後來打拳
[00:43:39.640 --> 00:43:40.640]  他輸了
[00:43:40.640 --> 00:43:43.640]  第二集就講他打那個阿波羅
[00:43:43.640 --> 00:43:44.640]  那個黑人
[00:43:44.640 --> 00:43:45.640]  他贏了
[00:43:45.640 --> 00:43:47.640]  這套在娛樂性幾近
[00:43:47.640 --> 00:43:49.640]  但我第三集就很有意思
[00:43:49.640 --> 00:43:50.640]  第四集就沒有了
[00:43:50.640 --> 00:43:52.640]  打那個蘇聯人
[00:43:52.640 --> 00:43:54.640]  那些完全大美國主義
[00:43:54.640 --> 00:43:55.640]  第三集給我很深感受
[00:43:55.640 --> 00:43:57.640]  我都看到哭了這一集
[00:43:57.640 --> 00:43:58.640]  是怎樣呢
[00:43:58.640 --> 00:43:59.640]  我真的哭了
[00:43:59.640 --> 00:44:02.640]  他已經風光了
[00:44:02.640 --> 00:44:05.640]  住很漂亮的別墅
[00:44:05.640 --> 00:44:06.640]  開漂亮的車
[00:44:06.640 --> 00:44:08.640]  成為一個名人
[00:44:08.640 --> 00:44:11.640]  於是有些拳賽是娛樂的比賽
[00:44:11.640 --> 00:44:13.640]  隨便打一下就算了
[00:44:13.640 --> 00:44:14.640]  教練跟他說
[00:44:14.640 --> 00:44:15.640]  你現在在放鬆自己
[00:44:15.640 --> 00:44:17.640]  你不行的
[00:44:17.640 --> 00:44:19.640]  他無所謂不聽教練說
[00:44:19.640 --> 00:44:21.640]  後來有一個黑人叫Mr.T
[00:44:21.640 --> 00:44:22.640]  如果你看的時候
[00:44:22.640 --> 00:44:24.640]  他是一個窮人
[00:44:24.640 --> 00:44:27.640]  這個黑人打拳打得很厲害
[00:44:27.640 --> 00:44:28.640]  就要挑戰他
[00:44:28.640 --> 00:44:30.640]  他輕忽了這個敵人
[00:44:30.640 --> 00:44:32.640]  於是後來在一場拳賽裏面
[00:44:32.640 --> 00:44:34.640]  他打輸了
[00:44:34.640 --> 00:44:39.640]  甚至教練教他的時候心臟病死了
[00:44:39.640 --> 00:44:40.640]  他打輸了
[00:44:40.640 --> 00:44:42.640]  他被打敗了
[00:44:42.640 --> 00:44:44.640]  後來他怎樣再復興呢
[00:44:44.640 --> 00:44:48.640]  他走回去他當日住的貧民窟那個地方裏面
[00:44:48.640 --> 00:44:50.640]  在那個地方裏面住
[00:44:50.640 --> 00:44:52.640]  在那裏再一次練拳
[00:44:52.640 --> 00:44:55.640]  重拾當日他少年時代
[00:44:55.640 --> 00:44:58.640]  在貧窮裏面怎樣掙扎
[00:44:58.640 --> 00:44:59.640]  他又再練拳
[00:44:59.640 --> 00:45:01.640]  當然最後結局是甚麼呢
[00:45:01.640 --> 00:45:03.640]  他打贏了對方
[00:45:03.640 --> 00:45:05.640]  打贏了Tiger
[00:45:05.640 --> 00:45:06.640]  當他繼續練的時候
[00:45:06.640 --> 00:45:07.640]  因為我講了已經想哭了
[00:45:07.640 --> 00:45:08.640]  很激動
[00:45:08.640 --> 00:45:10.640]  當他練完之後
[00:45:10.640 --> 00:45:11.640]  那首歌出來的時候
[00:45:11.640 --> 00:45:14.640]  他走上去樓梯那裏
[00:45:14.640 --> 00:45:15.640]  然後這樣
[00:45:15.640 --> 00:45:17.640]  然後就去打這場
[00:45:17.640 --> 00:45:18.640]  這個大家看
[00:45:18.640 --> 00:45:19.640]  這個不只是娛樂性
[00:45:19.640 --> 00:45:20.640]  而是說一個人
[00:45:20.640 --> 00:45:22.640]  你在風乾的時候
[00:45:22.640 --> 00:45:23.640]  你慢慢就會迷失
[00:45:23.640 --> 00:45:25.640]  原來你回到這個位置
[00:45:25.640 --> 00:45:28.640]  你就可以站起來
[00:45:28.640 --> 00:45:30.640]  所以住鵬哲是甚麼
[00:45:30.640 --> 00:45:32.640]  就是叫他們出去外面住
[00:45:32.640 --> 00:45:34.640]  去數算昔日的恩典
[00:45:34.640 --> 00:45:36.640]  以致你有這個動力
[00:45:36.640 --> 00:45:38.640]  來帶他回去神的身邊
[00:45:38.640 --> 00:45:39.640]  所以為甚麼
[00:45:39.640 --> 00:45:40.640]  以弗所教會
[00:45:40.640 --> 00:45:42.640]  就說你失去了起初愛心
[00:45:42.640 --> 00:45:44.640]  神就說你再數算
[00:45:44.640 --> 00:45:45.640]  你在哪裏墮落
[00:45:45.640 --> 00:45:46.640]  就在哪裏起來
[00:45:46.640 --> 00:45:48.640]  住鵬哲就是這個意思
[00:45:48.640 --> 00:45:49.640]  所以你留意到
[00:45:49.640 --> 00:45:50.640]  今天我們有沒有數算
[00:45:50.640 --> 00:45:52.640]  除了敬拜禱告神之外
[00:45:52.640 --> 00:45:54.640]  我們更加要來帶他去
[00:45:54.640 --> 00:45:56.640]  研讀神的話語
[00:45:56.640 --> 00:45:58.640]  神的話語就是一本情書
