
[00:00:00.000 --> 00:00:03.600]  盼望在教會的八十週年的
[00:43:54.600 --> 00:43:58.600]  「你看,這個能力,這麼偉大的能力」
[00:43:58.600 --> 00:44:00.600]  「在哪裡?」
[00:44:00.600 --> 00:44:07.600]  「這個能力就在你們的中間」
[00:44:07.600 --> 00:44:10.600]  保羅講了
[00:44:10.600 --> 00:44:12.600]  保羅還沒講完
[00:44:12.600 --> 00:44:14.600]  他還要繼續講
[00:44:14.600 --> 00:44:15.600]  一切有名號的
[00:44:15.600 --> 00:44:16.600]  不單是今世的
[00:44:16.600 --> 00:44:21.600]  連來世的都超越了
[00:44:21.600 --> 00:44:23.600]  不單是今世的
[00:44:23.600 --> 00:44:27.600]  連來世的也都超越了
[00:44:27.600 --> 00:44:31.600]  這顯示耶穌基督這個高升的權能
[00:44:31.600 --> 00:44:33.600]  祂是高過天時
[00:44:33.600 --> 00:44:36.600]  高過宇宙最高的名字
[00:44:36.600 --> 00:44:39.600]  基督是最高的一位
[00:44:39.600 --> 00:44:43.600]  同樣這麼高的權能在哪裡?
[00:44:43.600 --> 00:44:50.600]  「這個權能就在你們的生命裡」
[00:44:50.600 --> 00:44:53.600]  保羅講到這裡的時候
[00:44:53.600 --> 00:44:55.600]  他還沒停
[00:44:55.600 --> 00:44:56.600]  他繼續講
[00:44:56.600 --> 00:44:57.600]  在22節這樣講
[00:44:57.600 --> 00:45:00.600]  「神使萬有服在他的腳下」
[00:45:00.600 --> 00:45:06.600]  「又使他成為了教會作萬有之首」
[00:45:06.600 --> 00:45:11.600]  保羅講到耶穌基督在神的右邊的三件事情
[00:45:11.600 --> 00:45:13.600]  講到最後一部份
[00:45:13.600 --> 00:45:17.600]  他說「神使萬有都在他腳下」
[00:45:17.600 --> 00:45:19.600]  意思是什麼?
[00:45:19.600 --> 00:45:22.600]  「萬有all things」
[00:45:22.600 --> 00:45:25.600]  這句話是保羅很喜歡講的
[00:45:25.600 --> 00:45:28.600]  「萬有都在基督的腳下」
[00:45:28.600 --> 00:45:34.600]  「萬有都是基督所管治」
[00:45:34.600 --> 00:45:36.600]  講完這裡
[00:45:36.600 --> 00:45:38.600]  保羅還沒講完
[00:45:38.600 --> 00:45:39.600]  他繼續這樣講
[00:45:39.600 --> 00:45:46.600]  他說「神使基督作為萬有之首」
[00:45:46.600 --> 00:45:49.600]  祂為誰做萬有之首?
[00:45:49.600 --> 00:45:53.600]  祂為誰做萬有之首?
[00:45:53.600 --> 00:45:55.600]  你想不到
[00:45:55.600 --> 00:45:58.600]  為了教會
[00:45:58.600 --> 00:46:00.600]  為了教會做萬有之首
[00:46:00.600 --> 00:46:02.600]  是很奇妙的
[00:46:02.600 --> 00:46:07.600]  基督被賦予那種管理萬有的權柄
[00:46:07.600 --> 00:46:09.600]  是什麼?是為誰的?
[00:46:09.600 --> 00:46:11.600]  是為教會
[00:46:11.600 --> 00:46:14.600]  是耶穌基督所愛的人
[00:46:14.600 --> 00:46:18.600]  和愛耶穌基督那些人
[00:46:18.600 --> 00:46:22.600]  所以基督是透過祂的話
[00:46:22.600 --> 00:46:25.600]  透過聖靈來管治這個世界
[00:46:25.600 --> 00:46:29.600]  為的是教會
[00:46:29.600 --> 00:46:31.600]  這樣講的話
[00:46:31.600 --> 00:46:34.600]  承浸教很重要
[00:46:34.600 --> 00:46:35.600]  是不是?
[00:46:35.600 --> 00:46:36.600]  真的很重要
[00:46:36.600 --> 00:46:39.600]  承浸教是教會
[00:46:39.600 --> 00:46:40.600]  承浸教不是教會?
[00:46:40.600 --> 00:46:41.600]  不是
[00:46:41.600 --> 00:46:44.600]  承浸教是教會
[00:46:44.600 --> 00:46:46.600]  當我們民主
[00:46:46.600 --> 00:46:49.600]  是否有一個權能
[00:46:49.600 --> 00:46:58.600]  再不讓我們的罪被罪去囚禁的時候
[00:46:58.600 --> 00:46:59.600]  耶穌基督的答案
[00:46:59.600 --> 00:47:02.600]  保羅的答案就是
[00:47:02.600 --> 00:47:05.600]  憑耶穌基督從死裡復活
[00:47:05.600 --> 00:47:09.600]  那個教會能夠高升的權能
[00:47:09.600 --> 00:47:13.600]  並且給予管理萬有的權能
[00:47:13.600 --> 00:47:15.600]  這些權能在哪裡?
[00:47:15.600 --> 00:47:17.600]  管理萬有的權能
[00:47:17.600 --> 00:47:23.600]  都在你們那裡
[00:47:23.600 --> 00:47:26.600]  保羅講這一切
[00:47:26.600 --> 00:47:32.600]  為什麼叫你們相信神?
[00:47:32.600 --> 00:47:38.600]  相信神的供應
[00:47:38.600 --> 00:47:41.600]  所以親愛的弟兄姊妹們
[00:47:41.600 --> 00:47:44.600]  如果你和我是不相信
[00:47:44.600 --> 00:47:49.600]  神是可以聽我們禱告的話
[00:47:49.600 --> 00:47:52.600]  如果你和我都不相信
[00:47:52.600 --> 00:47:56.600]  我都不相信神會醫到我
[00:47:56.600 --> 00:48:01.600]  我們當然不會祈禱
[00:48:01.600 --> 00:48:04.600]  當然不會有效的祈禱
[00:48:04.600 --> 00:48:08.600]  除非我們相信神是有能力的
[00:48:08.600 --> 00:48:10.600]  去聽我們禱告的話
[00:48:10.600 --> 00:48:13.600]  神是有能力保護我們的話
[00:48:13.600 --> 00:48:15.600]  神是有能力指導我們的話
[00:48:15.600 --> 00:48:19.600]  神是有能力帶我們去到終點的話
[00:48:19.600 --> 00:48:20.600]  不然的話
[00:48:20.600 --> 00:48:23.600]  我們永遠都不能夠有信心去祈禱
[00:48:23.600 --> 00:48:29.600]  和活出基督徒的生命
[00:48:29.600 --> 00:48:31.600]  這個是我們剛才所領受
[00:48:31.600 --> 00:48:33.600]  是聖經所講的
[00:48:33.600 --> 00:48:35.600]  我們再看23節
[00:48:35.600 --> 00:48:37.600]  祂在講什麼?
[00:48:37.600 --> 00:48:38.600]  保羅祂說
[00:48:38.600 --> 00:48:42.600]  教會是祂的身體
[00:48:42.600 --> 00:48:47.600]  是充滿萬有者所充滿的
[00:48:47.600 --> 00:48:48.600]  在這裡我們見到
[00:48:48.600 --> 00:48:54.600]  其實教會的本身是基督的身體
[00:48:54.600 --> 00:48:55.600]  意思就是說
[00:48:55.600 --> 00:48:59.600]  我們和主人是相連的
[00:48:59.600 --> 00:49:03.600]  我們是彼此相連的
[00:49:03.600 --> 00:49:04.600]  毋庸置疑
[00:49:04.600 --> 00:49:07.600]  我們會在這個世界面對很多艱難
[00:49:07.600 --> 00:49:10.600]  我們會面對災難
[00:49:10.600 --> 00:49:13.600]  甚至我們會面對十字架
[00:49:13.600 --> 00:49:16.600]  但是當我們面對這個世界艱難的時候
[00:49:16.600 --> 00:49:19.600]  我們知道主人會和我們一起
[00:49:19.600 --> 00:49:22.600]  和我們會一起的
[00:49:22.600 --> 00:49:25.600]  我們會一起的
[00:49:25.600 --> 00:49:30.600]  我們經歷這種救贖的生命的權能
[00:49:30.600 --> 00:49:34.600]  我們是會跟耶穌基督一起的
[00:49:34.600 --> 00:49:36.600]  耶穌基督的權能
[00:49:36.600 --> 00:49:38.600]  使我們勝過一切
[00:49:38.600 --> 00:49:41.600]  傷害我們的東西
[00:49:41.600 --> 00:49:42.600]  而第二方面
[00:49:42.600 --> 00:49:45.600]  教會是耶穌基督的身體
[00:49:45.600 --> 00:49:51.600]  就是充滿萬有者所充滿的
[00:49:51.600 --> 00:49:54.600]  在明天我會講到這種的豐盛
[00:49:54.600 --> 00:49:55.600]  這種的充滿
[00:49:55.600 --> 00:49:57.600]  但是這裡我們要提一提
[00:49:57.600 --> 00:49:58.600]  這種的豐盛
[00:49:58.600 --> 00:50:01.600]  是指叫我們會成熟
[00:50:01.600 --> 00:50:05.600]  會長得更似耶穌基督
[00:50:05.600 --> 00:50:08.600]  以致當我們面對人間種種的邪惡
[00:50:08.600 --> 00:50:09.600]  要搏鬥
[00:50:09.600 --> 00:50:13.600]  或者要面對更強大的力量的時候
[00:50:13.600 --> 00:50:15.600]  我們要記得
[00:50:15.600 --> 00:50:18.600]  我們要記得神的權能
[00:50:18.600 --> 00:50:21.600]  神的權能發生在哪裡呢?
[00:50:21.600 --> 00:50:23.600]  神的權能
[00:50:23.600 --> 00:50:26.600]  發生在你們的中間
[00:50:26.600 --> 00:50:29.600]  這個是神的權能
[00:50:29.600 --> 00:50:31.600]  將會充滿你
[00:50:31.600 --> 00:50:35.600]  耶穌基督就是充滿萬有的
[00:50:35.600 --> 00:50:38.600]  祂說會充滿你
[00:50:38.600 --> 00:50:39.600]  神的目的是什麼?
[00:50:39.600 --> 00:50:41.600]  是叫你去成熟
[00:50:41.600 --> 00:50:44.600]  神是不會挫敗的
[00:50:44.600 --> 00:50:47.600]  死亡沒有戰勝過耶穌基督
[00:50:47.600 --> 00:50:49.600]  耶穌基督復活的權能
[00:50:49.600 --> 00:50:51.600]  是勝過死亡
[00:50:51.600 --> 00:50:53.600]  這個世界的掌權者、執政者
[00:50:53.600 --> 00:50:55.600]  是不能夠殺死祂的
[00:50:55.600 --> 00:50:57.600]  耶穌基督已經高升了
[00:50:57.600 --> 00:50:59.600]  耶穌基督會再次回來
[00:50:59.600 --> 00:51:01.600]  是榮耀的回來
[00:51:01.600 --> 00:51:02.600]  有權能的回來
[00:51:02.600 --> 00:51:05.600]  是沒有東西可以阻礙祂的
[00:51:05.600 --> 00:51:07.600]  同樣的權衡
[00:51:07.600 --> 00:51:10.600]  都在我們裡面工作
[00:51:10.600 --> 00:51:12.600]  保羅是希望你們
[00:51:12.600 --> 00:51:13.600]  要記得這一點
[00:51:13.600 --> 00:51:15.600]  要知道這一點
[00:51:15.600 --> 00:51:18.600]  要相信這一點
[00:51:18.600 --> 00:51:20.600]  這個就是正正保羅
[00:51:20.600 --> 00:51:23.600]  他為什麼這麼狠切的祈禱
[00:51:23.600 --> 00:51:26.600]  就叫我們去知道
[00:51:26.600 --> 00:51:29.600]  叫我們眼睛
[00:51:29.600 --> 00:51:32.600]  被聖靈去打開
[00:51:32.600 --> 00:51:35.600]  見到神的權能的偉大
[00:51:35.600 --> 00:51:37.600]  弟兄姊妹們
[00:51:37.600 --> 00:51:40.600]  在將來的禱告當中
[00:51:40.600 --> 00:51:42.600]  求神幫助我們
[00:51:42.600 --> 00:51:45.600]  好像保羅那樣去禱告
[00:51:45.600 --> 00:51:47.600]  試一下好不好
[00:51:47.600 --> 00:51:49.600]  每次的禱告
[00:51:49.600 --> 00:51:52.600]  我們將這個已不鎖書
[00:51:52.600 --> 00:51:54.600]  一章的十五節
[00:51:54.600 --> 00:51:57.600]  至到二十三節的禱告
[00:51:57.600 --> 00:51:59.600]  牢牢記在我們心裡面
[00:51:59.600 --> 00:52:01.600]  試一下
[00:52:01.600 --> 00:52:02.600]  每次禱告
[00:52:02.600 --> 00:52:04.600]  讓這個經文的圖畫
[00:52:04.600 --> 00:52:06.600]  在你腦海當中
[00:52:06.600 --> 00:52:10.600]  是掌著耶穌基督的權能去禱告
[00:52:10.600 --> 00:52:12.600]  求神幫助我們
[00:52:12.600 --> 00:52:14.600]  讓成就家
[00:52:14.600 --> 00:52:16.600]  不單止自己一同經歷
[00:52:16.600 --> 00:52:19.600]  聖經話語的奇妙
[00:52:19.600 --> 00:52:21.600]  真的很希望
[00:52:21.600 --> 00:52:22.600]  我們能夠
[00:52:22.600 --> 00:52:24.600]  和很多的教會
[00:52:24.600 --> 00:52:27.600]  能夠一同去見證
[00:52:27.600 --> 00:52:31.600]  神的權能的奇妙
[00:52:31.600 --> 00:52:33.600]  很多時候
[00:52:33.600 --> 00:52:35.600]  解決不了的方法
[00:52:35.600 --> 00:52:38.600]  不知道是怎麼走的時候
[00:52:38.600 --> 00:52:40.600]  我們會禱告
[00:52:40.600 --> 00:52:41.600]  而我們禱告
[00:52:41.600 --> 00:52:44.600]  就是以保羅的方式去禱告
[00:52:44.600 --> 00:52:48.600]  我會繼續努力學習
[00:52:48.600 --> 00:52:50.600]  去知道
[00:52:50.600 --> 00:52:52.600]  求神的幫助你們
[00:52:52.600 --> 00:52:54.600]  繼續努力的學習
[00:52:54.600 --> 00:52:56.600]  去知道
[00:52:56.600 --> 00:52:58.600]  阿們
