
[00:00:00.000 --> 00:00:02.000]  當這個題目是我選的
[00:32:44.340 --> 00:32:46.340]  你自己向耶穌祈禱
[00:32:46.340 --> 00:32:48.340]  向天父祈禱
[00:32:48.340 --> 00:32:50.340]  在風浪當中賜平安
[00:32:50.340 --> 00:32:52.340]  風浪當中讓你經歷到
[00:32:52.340 --> 00:32:54.340]  家人的愛
[00:32:54.340 --> 00:32:56.340]  朋友的愛
[00:32:56.340 --> 00:32:58.340]  是神的愛
[00:32:58.340 --> 00:33:00.340]  沒有東西可以讓你與愛隔絕
[00:33:00.340 --> 00:33:02.340]  愛中
[00:33:02.340 --> 00:33:04.340]  在風浪當中
[00:33:04.340 --> 00:33:06.340]  都有平安
[00:33:06.340 --> 00:33:08.340]  好不好
[00:33:08.340 --> 00:33:10.340]  大家你自己做一個禱告
[00:33:10.340 --> 00:33:12.340]  自己做一個禱告
[00:33:12.340 --> 00:33:14.340]  然後我為你做一個禱告
[00:33:14.340 --> 00:33:16.340]  如果你也想我為你做一個
[00:33:16.340 --> 00:33:18.340]  祈禱禱告
[00:33:18.340 --> 00:33:20.340]  大家低頭也舉手
[00:33:20.340 --> 00:33:22.340]  我為你做一個禱告
[00:33:22.340 --> 00:33:24.340]  有人也想我為你做一個祈禱
[00:33:24.340 --> 00:33:26.340]  好不好
[00:33:26.340 --> 00:33:28.340]  有沒有
[00:33:28.340 --> 00:33:30.340]  我祈禱
[00:33:30.340 --> 00:33:32.340]  你自己的祈禱
[00:33:32.340 --> 00:33:34.340]  比我的祈禱更加重要
[00:33:34.340 --> 00:33:36.340]  因為是耶穌與你的關係
[00:33:36.340 --> 00:33:38.340]  我們一起
[00:33:38.340 --> 00:33:40.340]  我們知道在地上
[00:33:40.340 --> 00:33:42.340]  是有風浪的
[00:33:42.340 --> 00:33:44.340]  政治的風浪經濟的風浪
[00:33:44.340 --> 00:33:46.340]  我們掌管不到
[00:33:46.340 --> 00:33:48.340]  但我們知道在風浪當中
[00:33:48.340 --> 00:33:50.340]  平安是你賜的
[00:33:50.340 --> 00:33:52.340]  是聖靈賜的平安
[00:33:52.340 --> 00:33:54.340]  沒有人能夠奪去
[00:33:54.340 --> 00:33:56.340]  在愛裏面就有平安
[00:33:56.340 --> 00:33:58.340]  沒有東西能夠叫我們與神的愛隔絕
[00:33:58.340 --> 00:34:00.340]  因為我們接受了你
[00:34:00.340 --> 00:34:02.340]  你的愛就天天
[00:34:02.340 --> 00:34:04.340]  每一刻與我們行在
[00:34:04.340 --> 00:34:06.340]  因為聖靈住在我們心中
[00:34:06.340 --> 00:34:08.340]  聖靈亦是神的靈是基督的靈
[00:34:08.340 --> 00:34:10.340]  我們願意接受你
[00:34:10.340 --> 00:34:12.340]  即使我們獨處
[00:34:12.340 --> 00:34:14.340]  仍然經歷你的恩惠
[00:34:14.340 --> 00:34:16.340]  即使在風浪當中仍然經歷到平安
[00:34:16.340 --> 00:34:18.340]  我們願意
[00:34:18.340 --> 00:34:20.340]  謙卑地回到你面前
[00:34:20.340 --> 00:34:22.340]  讓我們自己真的有罪
[00:34:22.340 --> 00:34:24.340]  但也知道耶穌的死
[00:34:24.340 --> 00:34:26.340]  耶穌的復活
[00:34:26.340 --> 00:34:28.340]  讓我們得到赦免
[00:34:28.340 --> 00:34:30.340]  能夠有一份永恆的愛
[00:34:30.340 --> 00:34:32.340]  今生是有平安
[00:34:32.340 --> 00:34:34.340]  來世有永生
[00:34:34.340 --> 00:34:36.340]  我們恭恭敬敬祂的禱告
[00:34:36.340 --> 00:34:38.340]  奉主耶穌的名教
[00:34:38.340 --> 00:34:40.340]  感謝主
[00:34:40.340 --> 00:34:42.340]  準時就下台
[00:34:42.340 --> 00:34:44.340]  多謝大家
