
[00:00:00.000 --> 00:00:05.000]  每年到了年底,我想很多的牧區小組都會有類似的活動
[00:36:40.000 --> 00:36:42.000]  摺一隻紙船
[00:36:42.000 --> 00:36:45.000]  已經開心到笑個不停
[00:36:45.000 --> 00:36:47.000]  她最後的總結就是說
[00:36:47.000 --> 00:36:50.000]  我真的樂在其中
[00:36:50.000 --> 00:36:54.000]  感謝神賜我這份好的差事
[00:36:54.000 --> 00:36:56.000]  雖然只是短短的兩個月
[00:36:56.000 --> 00:36:59.000]  也說不上很偉大的付出
[00:36:59.000 --> 00:37:01.000]  我們也沒有機會
[00:37:01.000 --> 00:37:02.000]  在裡面再有很多時間
[00:37:02.000 --> 00:37:04.000]  譬如說傳福音
[00:37:04.000 --> 00:37:05.000]  或者有機會
[00:37:05.000 --> 00:37:08.000]  跟他們說很多關於信仰的事情
[00:37:08.000 --> 00:37:10.000]  但就是這樣去陪伴他們
[00:37:10.000 --> 00:37:11.000]  跟他們一起成長
[00:37:11.000 --> 00:37:12.000]  在功課裡面
[00:37:12.000 --> 00:37:15.000]  很實質的幫助他們
[00:37:15.000 --> 00:37:16.000]  培養
[00:37:16.000 --> 00:37:17.000]  教育
[00:37:17.000 --> 00:37:18.000]  教育他們
[00:37:18.000 --> 00:37:19.000]  教育他們
[00:37:19.000 --> 00:37:20.000]  教育他們
[00:37:20.000 --> 00:37:24.000]  在人的生命裡面留下印記
[00:37:24.000 --> 00:37:27.000]  都可以是一份快樂
[00:37:27.000 --> 00:37:29.000]  一首歌的歌詞可以稍微
[00:37:29.000 --> 00:37:33.000]  都說到這種快樂
[00:37:33.000 --> 00:37:35.000]  散播亂意
[00:37:35.000 --> 00:37:36.000]  造就笑聲
[00:37:36.000 --> 00:37:40.000]  擴闊生命
[00:37:40.000 --> 00:37:42.000]  我給大家的鼓勵也是這樣
[00:37:42.000 --> 00:37:43.000]  我們可以在一個
[00:37:43.000 --> 00:37:45.000]  投入這個比較長期的過程
[00:37:45.000 --> 00:37:50.000]  在裡面能夠找到裡面一份耕耘
[00:37:50.000 --> 00:37:53.000]  而得到的喜樂
[00:37:53.000 --> 00:37:55.000]  當我見到大家可能皺著眉頭的時候
[00:37:55.000 --> 00:37:56.000]  我就知道
[00:37:56.000 --> 00:37:59.000]  生活很艱難
[00:37:59.000 --> 00:38:00.000]  很多東西要做
[00:38:00.000 --> 00:38:01.000]  很多東西
[00:38:01.000 --> 00:38:02.000]  我們可能再沒有法子
[00:38:02.000 --> 00:38:05.000]  要在裡面抽身
[00:38:05.000 --> 00:38:09.000]  擺出很多的時間
[00:38:09.000 --> 00:38:15.000]  如果在座的弟兄姐妹有這樣的情況的話
[00:38:15.000 --> 00:38:16.000]  我鼓勵你
[00:38:16.000 --> 00:38:18.000]  可能在接下來一年的裡面
[00:38:18.000 --> 00:38:19.000]  求聖靈幫助你
[00:38:19.000 --> 00:38:21.000]  都可以將你的生命
[00:38:21.000 --> 00:38:24.000]  有一種解壓縮的
[00:38:24.000 --> 00:38:26.000]  英文就是unzip你的生命
[00:38:26.000 --> 00:38:28.000]  我們經常有很多zip file
[00:38:28.000 --> 00:38:29.000]  將很多東西
[00:38:29.000 --> 00:38:31.000]  由很大的縮到很小
[00:38:31.000 --> 00:38:32.000]  擺在我們的裡面
[00:38:32.000 --> 00:38:34.000]  可能我們的生命就充斥著
[00:38:34.000 --> 00:38:36.000]  很多很重要的東西
[00:38:36.000 --> 00:38:39.000]  可能我們的生命就充斥著
[00:38:39.000 --> 00:38:42.000]  很多很多這些壓縮了的經歷
[00:38:42.000 --> 00:38:44.000]  我們沒什麼時間打開它
[00:38:44.000 --> 00:38:45.000]  我們不會想打開它
[00:38:45.000 --> 00:38:46.000]  因為知道
[00:38:46.000 --> 00:38:47.000]  爆開了的話
[00:38:47.000 --> 00:38:50.000]  我們會收拾不到
[00:38:50.000 --> 00:38:51.000]  我鼓勵你
[00:38:51.000 --> 00:38:53.000]  在聖靈的裡面
[00:38:53.000 --> 00:38:55.000]  將這些東西
[00:38:55.000 --> 00:38:57.000]  很多生活的經歷
[00:38:57.000 --> 00:38:58.000]  擺在你的裡面
[00:38:58.000 --> 00:38:59.000]  或者很多的約會
[00:38:59.000 --> 00:39:01.000]  很多時間的要求
[00:39:01.000 --> 00:39:02.000]  當你爆開它
[00:39:02.000 --> 00:39:05.000]  你看清楚的時候
[00:39:05.000 --> 00:39:07.000]  當然我們會發覺
[00:39:07.000 --> 00:39:11.000]  原來很多會帶給我們
[00:39:11.000 --> 00:39:13.000]  很多的破碎
[00:39:13.000 --> 00:39:15.000]  很多的受傷
[00:39:15.000 --> 00:39:18.000]  或者很多的空洞
[00:39:18.000 --> 00:39:21.000]  我們發覺原來自己這麼空虛
[00:39:21.000 --> 00:39:23.000]  但是這些位置
[00:39:23.000 --> 00:39:25.000]  正正就可以給聖靈去工作
[00:39:25.000 --> 00:39:28.000]  幫助我們有空間
[00:39:28.000 --> 00:39:29.000]  給聖靈去醫治
[00:39:29.000 --> 00:39:30.000]  去安慰
[00:39:30.000 --> 00:39:32.000]  去提升我們
[00:39:32.000 --> 00:39:34.000]  當然你更加可能會發覺
[00:39:34.000 --> 00:39:36.000]  當我們這樣將我們的生命
[00:39:36.000 --> 00:39:38.000]  解壓縮的時候
[00:39:38.000 --> 00:39:40.000]  你會發覺
[00:39:40.000 --> 00:39:42.000]  原來很多東西
[00:39:42.000 --> 00:39:44.000]  是不需要留下的
[00:39:44.000 --> 00:39:45.000]  原來很多東西
[00:39:45.000 --> 00:39:47.000]  我不需要趁著
[00:39:47.000 --> 00:39:49.000]  在我的生命裡面
[00:39:49.000 --> 00:39:51.000]  是可以送它們走的
[00:39:51.000 --> 00:39:55.000]  跟它們說再見
[00:39:55.000 --> 00:39:57.000]  也可能我們在座當中
[00:39:57.000 --> 00:39:58.000]  另外一些弟兄姊妹
[00:39:58.000 --> 00:40:00.000]  可能已經在投入
[00:40:00.000 --> 00:40:03.000]  在一些類似的過程裡面
[00:40:03.000 --> 00:40:05.000]  我所說的
[00:40:05.000 --> 00:40:07.000]  可能你
[00:40:07.000 --> 00:40:09.000]  是已經長期的
[00:40:09.000 --> 00:40:11.000]  去陪伴一些
[00:40:11.000 --> 00:40:13.000]  例如患病的家人
[00:40:13.000 --> 00:40:15.000]  或者一些
[00:40:15.000 --> 00:40:17.000]  你
[00:40:17.000 --> 00:40:19.000]  有些對你生命很重要的人
[00:40:19.000 --> 00:40:21.000]  他這一刻迷失了
[00:40:21.000 --> 00:40:23.000]  你正在等待
[00:40:23.000 --> 00:40:25.000]  他回頭
[00:40:25.000 --> 00:40:28.000]  或者你也同樣的在播種一些愛心
[00:40:28.000 --> 00:40:31.000]  投放了一些時間服侍
[00:40:31.000 --> 00:40:33.000]  而是在等待
[00:40:33.000 --> 00:40:35.000]  對方給你有愛心的回應
[00:40:35.000 --> 00:40:37.000]  有改變
[00:40:37.000 --> 00:40:39.000]  或者對於自己來說
[00:40:39.000 --> 00:40:41.000]  你用了很大的努力
[00:40:41.000 --> 00:40:43.000]  要改變自己生命里的一些惡習
[00:40:43.000 --> 00:40:45.000]  一些習慣
[00:40:45.000 --> 00:40:47.000]  但可能經過
[00:40:47.000 --> 00:40:49.000]  這麼長的時間你又見不到
[00:40:49.000 --> 00:40:51.000]  有什麼果效的時候
[00:40:51.000 --> 00:40:53.000]  你可能已經覺得
[00:40:53.000 --> 00:40:55.000]  很沮喪
[00:40:55.000 --> 00:40:57.000]  很想放棄
[00:40:57.000 --> 00:40:59.000]  很想不再堅持下去
[00:40:59.000 --> 00:41:01.000]  好像毛子晶一樣在等待
[00:41:01.000 --> 00:41:03.000]  好像一直不見得到結果
[00:41:03.000 --> 00:41:05.000]  如果
[00:41:05.000 --> 00:41:07.000]  在這中間有這樣的弟兄姊妹
[00:41:07.000 --> 00:41:09.000]  我同樣的為你去討告
[00:41:09.000 --> 00:41:11.000]  求主
[00:41:11.000 --> 00:41:13.000]  加力量給我們每一個
[00:41:13.000 --> 00:41:15.000]  叫這群弟兄姊妹
[00:41:15.000 --> 00:41:17.000]  同樣的
[00:41:17.000 --> 00:41:19.000]  重新有那份盼望
[00:41:19.000 --> 00:41:21.000]  都可以經歷得到
[00:41:21.000 --> 00:41:23.000]  生命的逆轉
[00:41:23.000 --> 00:41:25.000]  和耕耘
[00:41:25.000 --> 00:41:27.000]  得修成的日子
[00:41:27.000 --> 00:41:29.000]  請我們一同去討告
[00:41:29.000 --> 00:41:45.000]  上帝我們安靜
[00:41:45.000 --> 00:41:47.000]  在你的根前
[00:41:47.000 --> 00:41:49.000]  上帝我們在你裡邊
[00:41:49.000 --> 00:41:51.000]  願你的聖靈
[00:41:51.000 --> 00:41:53.000]  繼續和我們說話
[00:41:53.000 --> 00:41:57.000]  願你的聖靈繼續和我們說話
[00:41:57.000 --> 00:42:03.000]  我們的生命本來
[00:42:03.000 --> 00:42:05.000]  不應該有很多的東西充塞
[00:42:05.000 --> 00:42:07.000]  以致我們沒有空間
[00:42:07.000 --> 00:42:09.000]  容納你的說話
[00:42:09.000 --> 00:42:11.000]  容納你自己在裡邊的帶領
[00:42:11.000 --> 00:42:13.000]  你本來
[00:42:13.000 --> 00:42:15.000]  很想在我們的生命裡邊
[00:42:15.000 --> 00:42:17.000]  時刻和我們交流
[00:42:17.000 --> 00:42:19.000]  溝通
[00:42:19.000 --> 00:42:21.000]  引領我們
[00:42:21.000 --> 00:42:23.000]  也培養我們
[00:42:23.000 --> 00:42:25.000]  走到這個豐盛的位置當中
[00:42:25.000 --> 00:42:31.000]  上帝這一刻
[00:42:31.000 --> 00:42:33.000]  讓我們真的被太多的東西
[00:42:33.000 --> 00:42:35.000]  充塞住我們
[00:42:35.000 --> 00:42:37.000]  以致我們周圍的
[00:42:37.000 --> 00:42:39.000]  對你自己變得很麻木
[00:42:39.000 --> 00:42:43.000]  不再有太多的感覺
[00:42:43.000 --> 00:42:45.000]  甚至失去了那份盼望的話
[00:42:45.000 --> 00:42:49.000]  上帝求你
[00:42:49.000 --> 00:42:51.000]  再一次
[00:42:51.000 --> 00:42:53.000]  加力量給我們
[00:42:53.000 --> 00:42:55.000]  主你創造我們每一個
[00:42:55.000 --> 00:42:57.000]  都是那麼獨特的時候
[00:42:57.000 --> 00:42:59.000]  我們本來不應該過著一個
[00:42:59.000 --> 00:43:01.000]  公式的生命
[00:43:01.000 --> 00:43:03.000]  我們每一個
[00:43:03.000 --> 00:43:05.000]  都在裡邊
[00:43:05.000 --> 00:43:07.000]  你所創造、心所愛
[00:43:07.000 --> 00:43:09.000]  是每個都要活出一份
[00:43:09.000 --> 00:43:11.000]  獨特的生命
[00:43:11.000 --> 00:43:13.000]  上帝求你幫助我們
[00:43:13.000 --> 00:43:15.000]  我們一起在你面前去禱告
[00:43:15.000 --> 00:43:17.000]  去等候
[00:43:17.000 --> 00:43:19.000]  繼續的幫助我們
[00:43:19.000 --> 00:43:21.000]  不單止在這個地方
[00:43:21.000 --> 00:43:23.000]  同樣的,繼續賜福給我們
[00:43:23.000 --> 00:43:25.000]  當2012年還有很短的日子
[00:43:25.000 --> 00:43:27.000]  就將要換成2013年的時候
[00:43:27.000 --> 00:43:29.000]  主給我們
[00:43:29.000 --> 00:43:31.000]  不只是每年都要說一句
[00:43:31.000 --> 00:43:33.000]  年年難過,年年過
[00:43:33.000 --> 00:43:35.000]  不只是每年都要說一句
[00:43:35.000 --> 00:43:37.000]  又過一年就算了
[00:43:37.000 --> 00:43:39.000]  上帝給我們
[00:43:39.000 --> 00:43:41.000]  有這份盼望
[00:43:41.000 --> 00:43:43.000]  有這份
[00:43:43.000 --> 00:43:45.000]  我們知道可以耕耘
[00:43:45.000 --> 00:43:47.000]  得修成的盼望
[00:43:47.000 --> 00:43:49.000]  也知道你是那位
[00:43:49.000 --> 00:43:51.000]  叫我們生命得著逆轉的神
[00:43:51.000 --> 00:43:53.000]  求你繼續的幫助
[00:43:53.000 --> 00:43:55.000]  將這份盼望
[00:43:55.000 --> 00:43:57.000]  重新的
[00:43:57.000 --> 00:43:59.000]  放在我們的裡邊
[00:43:59.000 --> 00:44:01.000]  主多多地多謝你
[00:44:01.000 --> 00:44:03.000]  我們想聽我們的禱告
[00:44:03.000 --> 00:44:05.000]  奉耶穌基督的聖名
[00:44:05.000 --> 00:44:07.000]  Amen
