
[00:00:00.000 --> 00:00:03.040]  今天當我們在這邊講全家侍奉主的時候
[00:38:36.220 --> 00:38:38.220]  你們家吃飯的時候
[00:38:38.220 --> 00:38:40.220]  一起吃嗎
[00:38:40.220 --> 00:38:44.220]  吃飯的時候看不看手機
[00:38:44.220 --> 00:38:47.220]  不看感謝在美組
[00:38:47.220 --> 00:38:49.220]  如果看的話
[00:38:49.220 --> 00:38:51.220]  回去悔改
[00:38:51.220 --> 00:38:54.220]  丟著沒
[00:38:54.220 --> 00:38:56.220]  你看到今天很多的
[00:38:56.220 --> 00:38:58.220]  很多的一些人
[00:38:58.220 --> 00:39:00.220]  在餐廳裡都可以看到這個場面
[00:39:00.220 --> 00:39:01.220]  是不是
[00:39:01.220 --> 00:39:02.220]  大家在一起吃飯
[00:39:02.220 --> 00:39:04.220]  吃了一個階段了之後
[00:39:04.220 --> 00:39:05.220]  怎麼樣
[00:39:05.220 --> 00:39:08.220]  每個人就拿起手機在那邊看
[00:39:08.220 --> 00:39:11.220]  那你就看每個人都在看
[00:39:11.220 --> 00:39:12.220]  一個人拿出來
[00:39:12.220 --> 00:39:14.220]  其他人跟著拿
[00:39:14.220 --> 00:39:16.220]  本來大家在一起吃飯
[00:39:16.220 --> 00:39:18.220]  是為了什麼
[00:39:18.220 --> 00:39:19.220]  可以交流的
[00:39:19.220 --> 00:39:21.220]  結果最後還是在跟
[00:39:21.220 --> 00:39:24.220]  遠在天邊的人
[00:39:24.220 --> 00:39:26.220]  在那個地方交流
[00:39:26.220 --> 00:39:28.220]  而跟這個近在眼前的呢
[00:39:28.220 --> 00:39:29.220]  不交流
[00:39:29.220 --> 00:39:32.220]  很多夫妻彼此之間也是如此
[00:39:32.220 --> 00:39:36.220]  常常沒有機會講幾句話
[00:39:36.220 --> 00:39:37.220]  要講話就是
[00:39:37.220 --> 00:39:39.220]  帳單交了沒有
[00:39:39.220 --> 00:39:43.220]  或者是手機text給他
[00:39:43.220 --> 00:39:45.220]  怎麼樣
[00:39:45.220 --> 00:39:47.220]  最近那個
[00:39:47.220 --> 00:39:49.220]  好像有一個帳單
[00:39:49.220 --> 00:39:51.220]  有一筆錯誤了
[00:39:51.220 --> 00:39:52.220]  去糾正了沒有
[00:39:52.220 --> 00:39:55.220]  所以家庭變成是如此
[00:39:55.220 --> 00:39:57.220]  父母親跟孩子也是如此
[00:39:57.220 --> 00:39:58.220]  所以這個家庭
[00:39:58.220 --> 00:40:00.220]  就受到這個偶像的影響
[00:40:00.220 --> 00:40:02.220]  所以大家學習
[00:40:02.220 --> 00:40:03.220]  像這一對夫妻怎麼樣
[00:40:03.220 --> 00:40:05.220]  把手機怎麼樣
[00:40:05.220 --> 00:40:07.220]  丟掉
[00:40:07.220 --> 00:40:16.220]  最後一個我要講的偶像是
[00:40:16.220 --> 00:40:18.220]  兒女啊
[00:40:19.220 --> 00:40:20.220]  兒女可以做偶像嗎
[00:40:20.220 --> 00:40:22.220]  我們會把兒女當偶像嗎
[00:40:22.220 --> 00:40:26.220]  有一篇文章裡面就這樣子講
[00:40:26.220 --> 00:40:29.220]  就是專門在講到
[00:40:29.220 --> 00:40:31.220]  把兒女當成偶像
[00:40:31.220 --> 00:40:33.220]  這就是他的標題
[00:40:33.220 --> 00:40:37.220]  在他的這個文章裡面
[00:40:37.220 --> 00:40:40.220]  他說相較於世界任何國家的人民
[00:40:40.220 --> 00:40:42.220]  美國人最常公開談論他們的子女
[00:40:42.220 --> 00:40:44.220]  表示他們為下一代擔憂
[00:40:44.220 --> 00:40:46.220]  父母最常關心的不是子女應有
[00:40:46.220 --> 00:40:49.220]  應該活出的規範理念或宗教信仰
[00:40:49.220 --> 00:40:53.220]  而是什麼是對子女最好的
[00:40:53.220 --> 00:40:55.220]  他們盡其所能的去了解子女
[00:40:55.220 --> 00:40:58.220]  甚至是一歲以下的嬰兒在想什麼
[00:40:58.220 --> 00:41:01.220]  如何能夠跟他們建立更親密的關係
[00:41:01.220 --> 00:41:02.220]  更體會他們的需要
[00:41:02.220 --> 00:41:06.220]  幫助他們度過人生不同的階段和危機等等
[00:41:06.220 --> 00:41:09.220]  我自因為自己開始有了這個外甥之後
[00:41:09.220 --> 00:41:11.220]  才發現
[00:41:11.220 --> 00:41:14.220]  現在有一種軟體
[00:41:15.220 --> 00:41:18.220]  就是一出生開始
[00:41:18.220 --> 00:41:25.220]  他什麼時候要吃多少
[00:41:25.220 --> 00:41:27.220]  體重應該多少
[00:41:27.220 --> 00:41:29.220]  睡眠應該怎麼樣
[00:41:29.220 --> 00:41:31.220]  很細節
[00:41:31.220 --> 00:41:39.220]  現在的養兒育女
[00:41:39.220 --> 00:41:41.220]  很多的這些東西
[00:41:41.220 --> 00:41:44.220]  不知不覺很容易
[00:41:44.220 --> 00:41:45.220]  我可以告訴你
[00:41:45.220 --> 00:41:47.220]  很容易怎麼樣
[00:41:47.220 --> 00:41:51.220]  你朝思暮想的都是什麼
[00:41:51.220 --> 00:41:54.220]  都是什麼
[00:41:54.220 --> 00:41:56.220]  應不應該
[00:41:56.220 --> 00:41:58.220]  應不應該
[00:41:58.220 --> 00:42:02.220]  天下父母心當然關心兒女應該吧
[00:42:02.220 --> 00:42:04.220]  應不應該
[00:42:04.220 --> 00:42:06.220]  那親生姐妹
[00:42:06.220 --> 00:42:09.220]  總是很多時候過於不濟
[00:42:09.220 --> 00:42:10.220]  是不是
[00:42:10.220 --> 00:42:12.220]  過於不濟
[00:42:12.220 --> 00:42:15.220]  過於不濟就是罪
[00:42:15.220 --> 00:42:18.220]  記得我們講過罪的定義嗎
[00:42:18.220 --> 00:42:20.220]  設不中地
[00:42:20.220 --> 00:42:22.220]  就是過於不濟
[00:42:22.220 --> 00:42:25.220]  你沒有按照神的心意
[00:42:25.220 --> 00:42:28.220]  神要我們按照主的教訓教導兒女
[00:42:28.220 --> 00:42:29.220]  是不是
[00:42:29.220 --> 00:42:31.220]  養育他們
[00:42:31.220 --> 00:42:33.220]  那你花多少時間按照主的教訓
[00:42:33.220 --> 00:42:36.220]  把神的話教導給他呢
[00:42:36.220 --> 00:42:37.220]  還是我們花很多時間
[00:42:37.220 --> 00:42:40.220]  只是在照顧他的身體需要
[00:42:40.220 --> 00:42:43.220]  或者是陪他玩
[00:42:43.220 --> 00:42:45.220]  而沒有顧慮到他屬靈生命
[00:42:45.220 --> 00:42:47.220]  他的靈性的需要
[00:42:47.220 --> 00:42:48.220]  他跟神的關係
[00:42:48.220 --> 00:42:51.220]  他是不是一個健康的一個發展
[00:42:51.220 --> 00:42:55.220]  這些其實比外在的更重要
[00:42:55.220 --> 00:42:59.220]  所以我們做父母親的
[00:42:59.220 --> 00:43:04.220]  我們誰不會想說為孩子操勞呢
[00:43:04.220 --> 00:43:05.220]  是嗎
[00:43:05.220 --> 00:43:06.220]  孩子還沒有出生
[00:43:06.220 --> 00:43:09.220]  我們就幫他想好了
[00:43:09.220 --> 00:43:12.220]  買房子買到什麼地方
[00:43:12.220 --> 00:43:17.220]  買到Carson
[00:43:17.220 --> 00:43:19.220]  Compton
[00:43:19.220 --> 00:43:20.220]  No
[00:43:20.220 --> 00:43:23.220]  那要買到哪裡
[00:43:23.220 --> 00:43:26.220]  要買到Torrance
[00:43:26.220 --> 00:43:29.220]  Torrance哪一區
[00:43:29.220 --> 00:43:31.220]  South
[00:43:31.220 --> 00:43:32.220]  那叫什麼
[00:43:32.220 --> 00:43:33.220]  South
[00:43:33.220 --> 00:43:35.220]  Southside是不是
[00:43:35.220 --> 00:43:39.220]  那如果能夠進階到PV更好一點
[00:43:39.220 --> 00:43:40.220]  是不是
[00:43:40.220 --> 00:43:42.220]  學習更好一點
[00:43:42.220 --> 00:43:43.220]  是嗎
[00:43:43.220 --> 00:43:44.220]  柚子妹
[00:43:44.220 --> 00:43:46.220]  我們都會替孩子著想
[00:43:46.220 --> 00:43:47.220]  好學期
[00:43:47.220 --> 00:43:49.220]  然後小孩子慢慢長大之後
[00:43:49.220 --> 00:43:51.220]  我們開始注意他的健康
[00:43:51.220 --> 00:43:53.220]  開始他的牙牙血液
[00:43:53.220 --> 00:43:55.220]  教他們背唐詩三百首
[00:43:55.220 --> 00:43:58.220]  從小希望培養他能夠學五種語言
[00:43:58.220 --> 00:44:00.220]  然後一生下來之後
[00:44:00.220 --> 00:44:01.220]  開始上學了
[00:44:01.220 --> 00:44:02.220]  我們就給他學鋼琴
[00:44:02.220 --> 00:44:03.220]  學這個學那個
[00:44:03.220 --> 00:44:05.220]  上中文學校打球跳舞
[00:44:05.220 --> 00:44:12.220]  最後還要爭取他們能夠進到長春屯名校
[00:44:12.220 --> 00:44:13.220]  是不是
[00:44:13.220 --> 00:44:15.220]  結果等到他們大學
[00:44:15.220 --> 00:44:19.220]  上大學高中畢業上大學之後
[00:44:19.220 --> 00:44:22.220]  我們突然開始發現空巢了
[00:44:22.220 --> 00:44:25.220]  這時候的失落感就來了
[00:44:25.220 --> 00:44:29.220]  一下子不知道該怎麼辦了
[00:44:29.220 --> 00:44:32.220]  人生好像頓時失去了目標
[00:44:32.220 --> 00:44:37.220]  多年來我們所辛辛苦苦培養的那個
[00:44:37.220 --> 00:44:40.220]  本來看著他滿身都是勁
[00:44:40.220 --> 00:44:43.220]  講話老是緩嘴的青少年
[00:44:43.220 --> 00:44:46.220]  突然之間消失了
[00:44:46.220 --> 00:44:49.220]  那怎麼辦呢
[00:44:49.220 --> 00:44:52.220]  除了過年過節回來看你看你
[00:44:52.220 --> 00:44:53.220]  不回來怎麼辦呢
[00:44:53.220 --> 00:44:56.220]  老爸老媽殺上去
[00:44:56.220 --> 00:44:57.220]  是不是
[00:44:57.220 --> 00:45:00.220]  開個車就去了
[00:45:00.220 --> 00:45:02.220]  做了好吃的東西
[00:45:02.220 --> 00:45:04.220]  做了這些帶著他所需要的東西
[00:45:04.220 --> 00:45:06.220]  就跑去看他了
[00:45:06.220 --> 00:45:08.220]  去了一段時候之後
[00:45:08.220 --> 00:45:10.220]  兒子跟你說
[00:45:10.220 --> 00:45:16.220]  爸媽你們該走了吧
[00:45:16.220 --> 00:45:17.220]  心裡面很淒涼
[00:45:17.220 --> 00:45:18.220]  怎麼搞的
[00:45:18.220 --> 00:45:20.220]  我辛辛苦苦養育了孩子
[00:45:20.220 --> 00:45:23.220]  怎麼最後這麼樣子無情啊
[00:45:23.220 --> 00:45:27.220]  其實我們想想看
[00:45:27.220 --> 00:45:32.220]  我們從小我們說我們為小孩子好
[00:45:32.220 --> 00:45:33.220]  你給他電腦
[00:45:33.220 --> 00:45:34.220]  你給他iPad
[00:45:34.220 --> 00:45:35.220]  你給他Nike球鞋
[00:45:35.220 --> 00:45:38.220]  你給他最好的東西有沒有
[00:45:38.220 --> 00:45:43.220]  甚至你把遺產都已經預備好給他
[00:45:43.220 --> 00:45:46.220]  但是現在丟著沒
[00:45:46.220 --> 00:45:50.220]  我們有沒有給他屬靈的傳承
[00:45:50.220 --> 00:45:56.220]  我們有沒有把信仰傳承給他
[00:45:56.220 --> 00:45:59.220]  所以三月份有一個這個祖父母的
[00:45:59.220 --> 00:46:04.220]  這個演習高峰會
[00:46:04.220 --> 00:46:07.220]  我跟師母會去參加
[00:46:07.220 --> 00:46:09.220]  其實本來我心想
[00:46:09.220 --> 00:46:14.220]  哎呀祖父母還要搞到祖父母去了
[00:46:14.220 --> 00:46:16.220]  先把這父母親搞好吧
[00:46:16.220 --> 00:46:17.220]  但是後來想想看
[00:46:17.220 --> 00:46:19.220]  我們教會裡面其實很多祖父
[00:46:19.220 --> 00:46:21.220]  祖父母的請舉下手好不好
[00:46:21.220 --> 00:46:28.220]  我們看看已經升格做祖父母的
[00:46:28.220 --> 00:46:29.220]  丟著沒
[00:46:29.220 --> 00:46:32.220]  其實你知道嗎
[00:46:32.220 --> 00:46:34.220]  不管是做父母親的
[00:46:34.220 --> 00:46:35.220]  做父母親的
[00:46:35.220 --> 00:46:37.220]  或者是做祖父母的
[00:46:37.220 --> 00:46:40.220]  如果我們要作為一個好的祖父母
[00:46:40.220 --> 00:46:42.220]  或者是父母親
[00:46:42.220 --> 00:46:46.220]  我們就必須自己先要懂得怎麼樣子
[00:46:46.220 --> 00:46:52.220]  在屬靈上面栽培他們
[00:46:52.220 --> 00:47:00.220]  所以接著這個約翠婭就提到說
[00:47:00.220 --> 00:47:03.220]  她說至於我和我家
[00:47:03.220 --> 00:47:06.220]  我們必定侍奉怎麼樣
[00:47:06.220 --> 00:47:08.220]  耶和華
[00:47:08.220 --> 00:47:10.220]  她講的侍奉
[00:47:10.220 --> 00:47:11.220]  侍奉是什麼意思呢
[00:47:11.220 --> 00:47:12.220]  我們常常覺得侍奉
[00:47:12.220 --> 00:47:14.220]  就是在教堂裡面侍奉
[00:47:14.220 --> 00:47:15.220]  我們在教堂裡面做主席
[00:47:15.220 --> 00:47:17.220]  我們在教堂裡面做長子
[00:47:17.220 --> 00:47:18.220]  我們在教堂裡面做小組長
[00:47:18.220 --> 00:47:20.220]  我們在教堂裡面做音控的
[00:47:20.220 --> 00:47:21.220]  做帶敬拜團的
[00:47:21.220 --> 00:47:23.220]  我們認為這個叫做侍奉
[00:47:23.220 --> 00:47:24.220]  是不是
[00:47:24.220 --> 00:47:26.220]  是的這是侍奉
[00:47:26.220 --> 00:47:30.220]  但是侍奉他不只是這樣子
[00:47:30.220 --> 00:47:32.220]  我們看看侍奉
[00:47:32.220 --> 00:47:33.220]  至少我們有兩個定義
[00:47:33.220 --> 00:47:34.220]  我們來看看
[00:47:34.220 --> 00:47:38.220]  第一個侍奉就是敬拜
[00:47:38.220 --> 00:47:40.220]  第三章十二節告訴說
[00:47:40.220 --> 00:47:43.220]  你們要在這山上侍奉我
[00:47:43.220 --> 00:47:45.220]  這個上帝叫摩西
[00:47:45.220 --> 00:47:46.220]  把以色列人帶出來的時候
[00:47:46.220 --> 00:47:47.220]  他講了這句話
[00:47:47.220 --> 00:47:49.220]  那麼接著
[00:47:49.220 --> 00:47:51.220]  你看英文聖經怎麼翻譯
[00:47:51.220 --> 00:47:52.220]  他說
[00:47:52.220 --> 00:47:57.220]  You shall worship God at this mountain
[00:47:57.220 --> 00:48:00.220]  他把它翻成worship
[00:48:00.220 --> 00:48:03.220]  當然敬拜這個字
[00:48:03.220 --> 00:48:04.220]  我們也不要把它只想成
[00:48:04.220 --> 00:48:06.220]  就是在教會裡面敬拜
[00:48:06.220 --> 00:48:07.220]  懂這意思嗎
[00:48:07.220 --> 00:48:10.220]  其實敬拜也好
[00:48:10.220 --> 00:48:11.220]  侍奉也好
[00:48:11.220 --> 00:48:13.220]  這個地方講到的是一個
[00:48:13.220 --> 00:48:18.220]  全人對神的一種祥福
[00:48:18.220 --> 00:48:23.220]  全人的一個對神的祥福
[00:48:23.220 --> 00:48:25.220]  這也就是聖經上告訴我們說
[00:48:25.220 --> 00:48:29.220]  我們要盡心盡性盡意的怎麼樣
[00:48:29.220 --> 00:48:32.220]  來愛主你的神
[00:48:32.220 --> 00:48:33.220]  全心全意的
[00:48:33.220 --> 00:48:35.220]  不是passion
[00:48:35.220 --> 00:48:38.220]  所以今天我們不要再去分
[00:48:38.220 --> 00:48:40.220]  有時候教會今天在分說
[00:48:40.220 --> 00:48:42.220]  牧師你們是全職的
[00:48:42.220 --> 00:48:45.220]  或者你們是全時間侍奉的
[00:48:45.220 --> 00:48:46.220]  講不好聽一點
[00:48:46.220 --> 00:48:48.220]  有些人講這句話的時候
[00:48:48.220 --> 00:48:49.220]  其實是說
[00:48:49.220 --> 00:48:52.220]  你們是拿薪水的
[00:48:52.220 --> 00:48:53.220]  No 公子妹
[00:48:53.220 --> 00:48:55.220]  如果你有這樣子的觀念
[00:48:55.220 --> 00:48:59.220]  錯誤
[00:48:59.220 --> 00:49:01.220]  神呼召傳道人
[00:49:01.220 --> 00:49:03.220]  全時間來侍奉他
[00:49:03.220 --> 00:49:04.220]  每一個傳道人應該知道
[00:49:04.220 --> 00:49:06.220]  是上帝呼召他傳道人
[00:49:06.220 --> 00:49:09.220]  不是教會用薪水來僱用他
[00:49:09.220 --> 00:49:10.220]  有這個意思嗎
[00:49:10.220 --> 00:49:12.220]  這個是不同的差別
[00:49:12.220 --> 00:49:13.220]  同樣丁公子妹
[00:49:13.220 --> 00:49:15.220]  你今天肯做醫生做護士
[00:49:15.220 --> 00:49:17.220]  做律師做什麼工作
[00:49:17.220 --> 00:49:20.220]  但是你的職業是什麼
[00:49:20.220 --> 00:49:21.220]  你的工作是什麼
[00:49:21.220 --> 00:49:24.220]  你人生最重要的事情是什麼
[00:49:24.220 --> 00:49:25.220]  是什麼
[00:49:25.220 --> 00:49:28.220]  侍奉他
[00:49:28.220 --> 00:49:31.220]  侍奉他
[00:49:31.220 --> 00:49:37.220]  那如果你在教會都不侍奉了
[00:49:37.220 --> 00:49:40.220]  我不知道你到哪邊會去侍奉
[00:49:40.220 --> 00:49:42.220]  了解我意思嗎
[00:49:42.220 --> 00:49:44.220]  所以理論上面來講
[00:49:44.220 --> 00:49:46.220]  教會應該每一個基督徒
[00:49:46.220 --> 00:49:48.220]  從生得救受了洗的基督徒
[00:49:48.220 --> 00:49:49.220]  都應該是侍奉神的
[00:49:49.220 --> 00:49:52.220]  教會怎麼會缺乏人服侍呢
[00:49:52.220 --> 00:49:57.220]  兒童主義學怎麼會沒有人去教呢
[00:49:57.220 --> 00:50:01.220]  青少年士工怎麼會缺乏輔導呢
[00:50:01.220 --> 00:50:05.220]  怎麼是張牧師沈牧師高長老
[00:50:05.220 --> 00:50:09.220]  一個人一家人呢
[00:50:09.220 --> 00:50:13.220]  高長老現在已經有一些團隊了
[00:50:13.220 --> 00:50:14.220]  那丁公子妹
[00:50:14.220 --> 00:50:16.220]  我要講的就是說
[00:50:16.220 --> 00:50:20.220]  我們侍奉是每一個人的事情
[00:50:20.220 --> 00:50:22.220]  每一個人當我們新的主受
[00:50:22.220 --> 00:50:25.220]  上帝就已經呼召你來侍奉他
[00:50:25.220 --> 00:50:31.220]  那這個敬拜俠義的來說
[00:50:31.220 --> 00:50:33.220]  就是我們幼稚應該是一個
[00:50:33.220 --> 00:50:37.220]  常常以送讚為基線給神的人
[00:50:37.220 --> 00:50:38.220]  敬拜神的人
[00:50:38.220 --> 00:50:40.220]  所以我們家庭也應該是一個
[00:50:40.220 --> 00:50:44.220]  常常送讚敬拜讚美神的
[00:50:44.220 --> 00:50:47.220]  因此我們在家庭裡面
[00:50:47.220 --> 00:50:53.220]  我們要建立家庭的祭壇
[00:50:53.220 --> 00:50:54.220]  藉著敬拜讚美
[00:50:54.220 --> 00:50:55.220]  藉著導讀主的話
[00:50:55.220 --> 00:50:57.220]  藉著分享帶導
[00:50:57.220 --> 00:51:00.220]  讓我們的家裡面有祭壇
[00:51:00.220 --> 00:51:04.220]  我們家雖然孩子都大了
[00:51:04.220 --> 00:51:06.220]  但是我們還是約
[00:51:06.220 --> 00:51:10.220]  這個每個月有一個禮拜天
[00:51:10.220 --> 00:51:12.220]  大家主日聚會都結束
[00:51:12.220 --> 00:51:14.220]  晚上的時候
[00:51:14.220 --> 00:51:16.220]  我們就透過電話
[00:51:16.220 --> 00:51:18.220]  這個FaceTime
[00:51:18.220 --> 00:51:21.220]  大家一起禱告
[00:51:21.220 --> 00:51:24.220]  這次因為我的大女兒女婿
[00:51:24.220 --> 00:51:30.220]  他們也領受上帝的這個呼召
[00:51:30.220 --> 00:51:34.220]  要跟著教會一起到德州去祭壇
[00:51:34.220 --> 00:51:36.220]  所以他們在1月4號
[00:51:36.220 --> 00:51:40.220]  就已經搬家搬到了休斯頓
[00:51:40.220 --> 00:51:43.220]  在他走之前
[00:51:43.220 --> 00:51:47.220]  他們就有我們最後一次
[00:51:47.220 --> 00:51:49.220]  跟他們聚集的時候
[00:51:49.220 --> 00:51:53.220]  我們就全家一起為他們禱告
[00:51:53.220 --> 00:51:55.220]  為他們拆敗他們
[00:51:55.220 --> 00:51:57.220]  禱告他們去到那個地方
[00:51:57.220 --> 00:52:00.220]  主與他們同在
[00:52:00.220 --> 00:52:03.220]  信用者們
[00:52:03.220 --> 00:52:05.220]  其實
[00:52:05.220 --> 00:52:10.220]  比如說哎呀休斯頓房子很便宜呀
[00:52:10.220 --> 00:52:13.220]  不是為了房子便宜
[00:52:13.220 --> 00:52:16.220]  如果你是為了這些
[00:52:16.220 --> 00:52:17.220]  那你會發現
[00:52:17.220 --> 00:52:20.220]  有一天你還是會死亡
[00:52:20.220 --> 00:52:22.220]  但是但願我們的家庭
[00:52:22.220 --> 00:52:24.220]  但願我們的兒女
[00:52:24.220 --> 00:52:25.220]  我們的子子孫孫
[00:52:25.220 --> 00:52:28.220]  他們都看見什麼是最重要的
[00:52:28.220 --> 00:52:31.220]  至於我和我全家
[00:52:31.220 --> 00:52:34.220]  必定侍奉耶和華
[00:52:34.220 --> 00:52:40.220]  那麼侍奉也是做僕人
[00:52:40.220 --> 00:52:45.220]  耶穌在受到試探的40天
[00:52:45.220 --> 00:52:46.220]  祭祀禱告之後
[00:52:46.220 --> 00:52:48.220]  魔鬼來試探他
[00:52:48.220 --> 00:52:50.220]  那他跟魔鬼怎麼說呢
[00:52:50.220 --> 00:52:51.220]  他說撒旦退去吧
[00:52:51.220 --> 00:52:52.220]  然後進上祭祀說
[00:52:52.220 --> 00:52:54.220]  當拜主你的神
[00:52:54.220 --> 00:52:56.220]  當要怎麼樣
[00:52:56.220 --> 00:52:57.220]  侍奉他
[00:52:57.220 --> 00:52:58.220]  英文是說
[00:52:58.220 --> 00:53:01.220]  You shall worship the lord your god
[00:53:01.220 --> 00:53:04.220]  and serve him only
[00:53:04.220 --> 00:53:05.220]  所以呢
[00:53:05.220 --> 00:53:10.220]  這裡把敬拜跟侍奉
[00:53:10.220 --> 00:53:13.220]  把它連在一起
[00:53:13.220 --> 00:53:14.220]  服事
[00:53:14.220 --> 00:53:15.220]  serve
[00:53:15.220 --> 00:53:16.220]  什麼人會去服事呢
[00:53:16.220 --> 00:53:19.220]  做僕人
[00:53:19.220 --> 00:53:22.220]  教會裡面家庭裡面
[00:53:22.220 --> 00:53:24.220]  我們需要每一個人
[00:53:24.220 --> 00:53:25.220]  信了耶穌之後
[00:53:25.220 --> 00:53:27.220]  我們知道我們是在服事的
[00:53:27.220 --> 00:53:29.220]  那我們服事服事的主人是誰
[00:53:29.220 --> 00:53:31.220]  主人是誰
[00:53:31.220 --> 00:53:33.220]  請問主人是誰
[00:53:33.220 --> 00:53:35.220]  主人就是耶穌基督啊
[00:53:35.220 --> 00:53:36.220]  對不對
[00:53:36.220 --> 00:53:38.220]  所以當我們信主的時候
[00:53:38.220 --> 00:53:39.220]  我們要記得我們信的這個主
[00:53:39.220 --> 00:53:41.220]  主是什麼呢
[00:53:41.220 --> 00:53:43.220]  主就是主人
[00:53:43.220 --> 00:53:45.220]  主人就是我們的master
[00:53:45.220 --> 00:53:49.220]  就是套今天的工作上面
[00:53:49.220 --> 00:53:50.220]  他就是我們的老闆
[00:53:50.220 --> 00:53:54.220]  所以我做僕人的
[00:53:54.220 --> 00:53:56.220]  我要來侍奉他
[00:53:56.220 --> 00:53:58.220]  舊約裡面新約裡面
[00:53:58.220 --> 00:53:59.220]  講到侍奉的時候
[00:53:59.220 --> 00:54:00.220]  講到這個侍奉
[00:54:00.220 --> 00:54:02.220]  都是一個全人的
[00:54:02.220 --> 00:54:03.220]  一天24小時
[00:54:03.220 --> 00:54:06.220]  7-11 non-stop的
[00:54:06.220 --> 00:54:08.220]  隨時隨地的
[00:54:08.220 --> 00:54:11.220]  在那邊的聽候主人的吩咐
[00:54:11.220 --> 00:54:13.220]  這個叫做侍奉
[00:54:13.220 --> 00:54:15.220]  當你在教會裡面服事的時候
[00:54:15.220 --> 00:54:18.220]  你不要是來做官的
[00:54:18.220 --> 00:54:20.220]  哈哈
[00:54:20.220 --> 00:54:23.220]  今天我做長老了
[00:54:23.220 --> 00:54:24.220]  哈哈
[00:54:24.220 --> 00:54:25.220]  我今天做子嗣了
[00:54:25.220 --> 00:54:27.220]  我可以管你們了
[00:54:27.220 --> 00:54:28.220]  兄子們
[00:54:28.220 --> 00:54:32.220]  如果你帶這樣子的心態來侍奉神
[00:54:32.220 --> 00:54:36.220]  你在神的眼中是可惡的
[00:54:36.220 --> 00:54:39.220]  我們是侍奉這位萬王之王
[00:54:39.220 --> 00:54:43.220]  我們今天是一個僕人的心態
[00:54:43.220 --> 00:54:45.220]  掃地抹灰
[00:54:45.220 --> 00:54:47.220]  那些卑賤的事情
[00:54:47.220 --> 00:54:50.220]  是僕人去做的
[00:54:50.220 --> 00:54:53.220]  可是世界上面不是如此
[00:54:53.220 --> 00:54:54.220]  做官的
[00:54:54.220 --> 00:54:57.220]  他哪會去掃地抹灰呢
[00:54:57.220 --> 00:55:00.220]  他哪是會去管這些事情呢
[00:55:00.220 --> 00:55:01.220]  他管的都是什麼
[00:55:01.220 --> 00:55:03.220]  叫別人去做
[00:55:03.220 --> 00:55:05.220]  兄子們
[00:55:05.220 --> 00:55:09.220]  神要我們單單的來侍奉他
[00:55:09.220 --> 00:55:11.220]  不要去侍奉這個世界上
[00:55:11.220 --> 00:55:13.220]  不要去侍奉偶像
[00:55:13.220 --> 00:55:14.220]  不要侍奉這個世界上
[00:55:14.220 --> 00:55:16.220]  一切的其他的
[00:55:16.220 --> 00:55:20.220]  會代替神在你心中地位的
[00:55:20.220 --> 00:55:22.220]  所以
[00:55:22.220 --> 00:55:25.220]  這也是我常常鼓勵弟兄姊妹
[00:55:25.220 --> 00:55:27.220]  這個
[00:55:27.220 --> 00:55:28.220]  Again
[00:55:28.220 --> 00:55:29.220]  我要強調
[00:55:29.220 --> 00:55:31.220]  侍奉不是只是在教會的服事
[00:55:31.220 --> 00:55:32.220]  也不是只是在做
[00:55:32.220 --> 00:55:34.220]  一些所謂的屬靈的服事
[00:55:34.220 --> 00:55:37.220]  侍奉應該是在你的職場
[00:55:37.220 --> 00:55:38.220]  在你的家庭
[00:55:38.220 --> 00:55:39.220]  在你的生活
[00:55:39.220 --> 00:55:41.220]  在你的鄰居當中
[00:55:41.220 --> 00:55:44.220]  你為上帝而活
[00:55:44.220 --> 00:55:46.220]  為主所做的一切
[00:55:46.220 --> 00:55:47.220]  都是侍奉
[00:55:47.220 --> 00:55:49.220]  Amen
[00:55:49.220 --> 00:55:50.220]  但是
[00:55:50.220 --> 00:55:51.220]  弟兄姊妹
[00:55:51.220 --> 00:55:53.220]  作為一個家庭
[00:55:53.220 --> 00:55:55.220]  特別是你們現在孩子
[00:55:55.220 --> 00:55:57.220]  還可以在你旁邊
[00:55:57.220 --> 00:55:59.220]  你還可以影響他的時候
[00:55:59.220 --> 00:56:02.220]  我特別要鼓勵你
[00:56:02.220 --> 00:56:07.220]  帶著全家一起去短訊
[00:56:07.220 --> 00:56:09.220]  而且
[00:56:09.220 --> 00:56:11.220]  越挑戰
[00:56:11.220 --> 00:56:18.220]  越辛苦的地方越好
[00:56:18.220 --> 00:56:19.220]  我們三個女兒
[00:56:19.220 --> 00:56:23.220]  從小跟著我們一起出去短訊
[00:56:23.220 --> 00:56:26.220]  那這個只是其中的兩次
[00:56:26.220 --> 00:56:29.220]  一次是在2013年的時候
[00:56:29.220 --> 00:56:32.220]  我們全家到尼泊爾去短訊
[00:56:32.220 --> 00:56:38.220]  另外一次是2015年
[00:56:38.220 --> 00:56:42.220]  那一次是三個女兒跟著我
[00:56:42.220 --> 00:56:43.220]  我們到尼泊爾
[00:56:43.220 --> 00:56:45.220]  還有到印度
[00:56:45.220 --> 00:56:47.220]  有些人你們現在看的
[00:56:47.220 --> 00:56:49.220]  可能還認識
[00:56:49.220 --> 00:56:51.220]  2013年的時候
[00:56:51.220 --> 00:56:54.220]  你看那個Will
