
[00:00:00.000 --> 00:00:04.240]  復活節就是必須要慶祝和紀念的
[00:38:28.880 --> 00:38:34.880]  因我以認識我主基督耶穌為自保
[00:38:34.880 --> 00:38:39.880]  我為祂已經丟棄萬事看作糞土
[00:38:39.880 --> 00:38:48.880]  為要得著基督並且得以在祂裡面不是有自己因律法而得的益
[00:38:48.880 --> 00:38:50.880]  乃是有信基督的益
[00:38:50.880 --> 00:38:53.880]  就是因信神而來的益
[00:38:53.880 --> 00:38:55.880]  使我認識基督
[00:38:55.880 --> 00:38:57.880]  曉得祂復活的大能
[00:38:57.880 --> 00:39:00.880]  並且曉得和祂一同受苦
[00:39:00.880 --> 00:39:02.880]  效法祂的死
[00:39:02.880 --> 00:39:05.880]  或者我也得以從死裡復活
[00:39:05.880 --> 00:39:16.880]  如果我們真的願意我要與基督同釘十字架
[00:39:16.880 --> 00:39:25.880]  作為對耶穌為我們受苦受死受難的回應
[00:39:25.880 --> 00:39:27.880]  那麼我邀請大家和我一起
[00:39:27.880 --> 00:39:29.880]  那我邀請大家跟我一起
[00:39:29.880 --> 00:39:34.880]  以保羅的告白為榜樣
[00:39:34.880 --> 00:39:37.880]  以主的救贖為自保
[00:39:37.880 --> 00:39:39.880]  以主的救贖為自保
[00:39:39.880 --> 00:39:41.880]  不以福音為恥
[00:39:41.880 --> 00:39:45.880]  在世上不是做臥底的信徒
[00:39:45.880 --> 00:39:48.880]  在世上不做臥底的信徒
[00:39:48.880 --> 00:39:51.880]  而是勇敢的和別人去傳福音
[00:39:51.880 --> 00:39:53.880]  而是勇敢的跟別人傳福音
[00:39:53.880 --> 00:39:58.880]  我相信如果我們這樣的心態去紀念復活節的話
[00:39:58.880 --> 00:40:02.880]  我相信我們用這種心態去紀念復活節的話
[00:40:02.880 --> 00:40:04.880]  我相信我們用這種心態去紀念復活節的話
[00:40:04.880 --> 00:40:07.880]  主一定能感受到我們這份真心
[00:40:07.880 --> 00:40:09.880]  主一定能感受到我們這份真心
[00:40:09.880 --> 00:40:10.880]  我們一起祈禱
[00:40:10.880 --> 00:40:12.880]  我們一起禱告
[00:40:12.880 --> 00:40:14.880]  親愛的主
[00:40:14.880 --> 00:40:15.880]  我們感謝你
[00:40:15.880 --> 00:40:19.880]  我們為到今天的復活節崇拜
[00:40:19.880 --> 00:40:21.880]  我們先上感恩
[00:40:21.880 --> 00:40:24.880]  主啊我們不是紀念
[00:40:24.880 --> 00:40:29.880]  把紀念復活節成為一個習慣
[00:40:29.880 --> 00:40:31.880]  成為一個儀式
[00:40:31.880 --> 00:40:36.880]  主啊我們真的是知道你為我們受苦受死
[00:40:36.880 --> 00:40:40.880]  可復活的意義有多重要
[00:40:40.880 --> 00:40:45.880]  你的拯救是多麼的寶貴
[00:40:45.880 --> 00:40:49.880]  因為你的拯救使我們有永生的盼望
[00:40:49.880 --> 00:40:55.880]  主啊我們在這個世界所追求的都是短暫的
[00:40:55.880 --> 00:41:03.880]  唯獨我們所盼望的那份永恆的生命才是最寶貴
[00:41:03.880 --> 00:41:09.880]  主啊就讓我們每一位弟兄姊妹都得到這個寶貴的祝福
[00:41:09.880 --> 00:41:13.880]  也讓我們身邊我們還沒有認識你
[00:41:13.880 --> 00:41:15.880]  還沒有信靠你的人
[00:41:15.880 --> 00:41:17.880]  我們有勇氣
[00:41:17.880 --> 00:41:18.880]  有人力
[00:41:18.880 --> 00:41:22.880]  有決心去跟他們分享福音
[00:41:22.880 --> 00:41:29.880]  讓今天我們的紀念我們的真心主你都感受到你都知道
[00:41:29.880 --> 00:41:33.880]  我們這樣子禱告奉主耶穌基督的名求
[00:41:33.880 --> 00:41:34.880]  Amen
