
[00:00:00.000 --> 00:00:04.840]  2020年轉入2021年轉接的時間
[00:32:05.840 --> 00:32:06.320]  他說
[00:32:06.320 --> 00:32:07.160]  好啊
[00:32:07.160 --> 00:32:09.040]  於是又在街上
[00:32:09.040 --> 00:32:12.920]  就和他媽媽作決志祈禱
[00:32:12.920 --> 00:32:15.680]  這兩位老人家
[00:32:15.680 --> 00:32:17.120]  信耶穌是很真實的
[00:32:17.120 --> 00:32:17.720]  爲什麼呢
[00:32:17.720 --> 00:32:20.760]  因爲他們一起坐車回家的時候
[00:32:20.760 --> 00:32:22.760]  他爸爸突然和他媽媽說
[00:32:22.760 --> 00:32:23.760]  喂
[00:32:23.760 --> 00:32:26.320]  我們待會回家
[00:32:26.320 --> 00:32:28.960]  扔掉客廳的觀音像
[00:32:28.960 --> 00:32:31.400]  他媽媽說好啊
[00:32:31.400 --> 00:32:33.560]  這位弟兄呢
[00:32:33.560 --> 00:32:35.640]  和他爸爸相處這麼久
[00:32:35.640 --> 00:32:37.680]  他爸爸從來沒有這麼快
[00:32:37.680 --> 00:32:40.000]  又這麼決絕
[00:32:40.000 --> 00:32:41.520]  去做一個決定
[00:32:41.520 --> 00:32:44.960]  所以他很相信是盛年的工作
[00:32:44.960 --> 00:32:47.320]  那一晚回到家
[00:32:47.320 --> 00:32:49.400]  這位弟兄就打電話給他未婚妻
[00:32:49.400 --> 00:32:51.400]  和她說
[00:32:51.400 --> 00:32:52.760]  爸爸媽媽呢
[00:32:52.760 --> 00:32:56.040]  今天下午一起決志信耶穌
[00:32:56.040 --> 00:32:58.040]  他未婚妻呢
[00:32:58.040 --> 00:32:59.320]  聽完之後
[00:32:59.320 --> 00:33:01.000]  很感動
[00:33:01.000 --> 00:33:02.800]  於是又盛年工作
[00:33:02.800 --> 00:33:03.720]  他又鼓起勇氣
[00:33:03.720 --> 00:33:05.800]  不如你也信耶穌吧
[00:33:05.800 --> 00:33:06.840]  他沒有想過他未婚妻
[00:33:06.840 --> 00:33:07.880]  好啊
[00:33:07.880 --> 00:33:09.880]  於是他在電話裏
[00:33:09.880 --> 00:33:13.400]  一起去作決志祈禱
[00:33:13.400 --> 00:33:14.560]  這位弟兄和我說
[00:33:14.560 --> 00:33:17.720]  他沒有想過
[00:33:17.720 --> 00:33:19.960]  神呢 他離開了神
[00:33:19.960 --> 00:33:21.960]  他離開了教會
[00:33:21.960 --> 00:33:24.600]  但是神從來都沒有離開過他
[00:33:24.600 --> 00:33:27.920]  就在他沒有想過的時刻
[00:33:27.920 --> 00:33:30.360]  沒有想過的時機
[00:33:30.360 --> 00:33:32.560]  沒有想過的方式
[00:33:32.560 --> 00:33:34.360]  讓他全家得救
[00:33:34.360 --> 00:33:36.480]  今天他和他太太
[00:33:36.480 --> 00:33:38.920]  這位未婚妻已經成爲他太太
[00:33:38.920 --> 00:33:40.680]  所以他全家得救
[00:33:40.680 --> 00:33:42.560]  一日之內
[00:33:42.560 --> 00:33:44.600]  他沒有想過
[00:33:44.600 --> 00:33:45.480]  他說
[00:33:45.480 --> 00:33:47.280]  如果要算的話也不是很賠
[00:33:47.280 --> 00:33:49.680]  但是神就是這樣
[00:33:49.680 --> 00:33:52.880]  神就超過你所想象
[00:33:52.880 --> 00:33:54.800]  超過你所求
[00:33:54.800 --> 00:33:57.160]  是你猜不到的方式
[00:33:57.160 --> 00:33:59.840]  去讓他心眼再一次明亮
[00:33:59.840 --> 00:34:01.360]  因爲突然間說
[00:34:01.360 --> 00:34:04.760]  我再一次見到神的真實
[00:34:04.760 --> 00:34:06.240]  見到神的慈愛
[00:34:06.240 --> 00:34:07.880]  見到神的信實
[00:34:07.880 --> 00:34:09.920]  見到神的大能
[00:34:09.920 --> 00:34:11.840]  所以要回到教會
[00:34:11.840 --> 00:34:13.640]  弟兄姐妹
[00:34:13.640 --> 00:34:15.480]  曠野開道路
[00:34:15.480 --> 00:34:18.080]  沙漠開江河
[00:34:18.080 --> 00:34:19.840]  是超過我們所想象
[00:34:19.840 --> 00:34:21.960]  神要不斷地做新事
[00:34:21.960 --> 00:34:25.760]  而這些新事是我們意想不到的
[00:34:25.760 --> 00:34:27.200]  以此大戰
[00:34:27.200 --> 00:34:28.600]  英國的首相邱吉爾
[00:34:28.600 --> 00:34:32.200]  可能大家之前看過一些關於他的戲
[00:34:32.200 --> 00:34:35.600]  邱吉爾有一次去一間大學演講
[00:34:35.600 --> 00:34:38.560]  大家去一下途中的車死了火
[00:34:38.560 --> 00:34:40.600]  整車整完
[00:34:40.600 --> 00:34:42.520]  當時沒有現在這樣
[00:34:42.520 --> 00:34:45.680]  打個無線電有人來幫你
[00:34:45.680 --> 00:34:46.720]  要整車
[00:34:46.720 --> 00:34:48.080]  整完之後
[00:34:48.080 --> 00:34:51.080]  趕到大學演講的地方
[00:34:51.080 --> 00:34:53.680]  只剩下三分鐘
[00:34:53.680 --> 00:34:56.360]  以前的演講起碼一個小時
[00:34:56.360 --> 00:34:58.800]  你只剩下三分鐘
[00:34:58.800 --> 00:35:03.000]  你怎麼講演講的精義呢
[00:35:03.000 --> 00:35:06.200]  於是他用三分鐘
[00:35:06.200 --> 00:35:08.880]  講他整個講章
[00:35:08.880 --> 00:35:11.240]  整個演講的精義
[00:35:11.240 --> 00:35:15.880]  也是其中一個他人生的座右銘
[00:35:15.880 --> 00:35:17.760]  他在講什麼
[00:35:17.760 --> 00:35:18.880]  一句話
[00:35:18.880 --> 00:35:21.560]  Never give up
[00:35:21.560 --> 00:35:23.480]  Never give in
[00:35:23.480 --> 00:35:27.480]  Never ever ever ever give in
[00:35:27.480 --> 00:35:29.560]  Never give in
[00:35:29.560 --> 00:35:32.480]  Never give in
[00:35:32.480 --> 00:35:34.520]  不要放棄
[00:35:34.520 --> 00:35:36.920]  不要失望
[00:35:36.920 --> 00:35:39.400]  今天似乎這句話都是
[00:35:39.400 --> 00:35:41.880]  神和我們每位弟兄姐妹的生命講
[00:35:41.880 --> 00:35:43.320]  同教會講
[00:35:43.320 --> 00:35:45.560]  不要放棄
[00:35:45.560 --> 00:35:47.760]  繼續向前
[00:35:47.760 --> 00:35:50.240]  因爲神要爲你做新事
[00:35:50.240 --> 00:35:52.320]  在當中可能有些弟兄姐妹今天
[00:35:52.320 --> 00:35:53.760]  在不明朗
[00:35:53.760 --> 00:35:54.960]  在難處黑暗
[00:35:54.960 --> 00:35:57.680]  可能很多困難你覺得沒辦法解決
[00:35:57.680 --> 00:35:59.080]  神叫你不要放棄
[00:35:59.080 --> 00:36:00.240]  不要失望
[00:36:00.240 --> 00:36:02.320]  祂要爲你做新事
[00:36:02.320 --> 00:36:03.320]  開道路
[00:36:03.320 --> 00:36:04.920]  開江河
[00:36:04.920 --> 00:36:05.960]  可能有家庭
[00:36:05.960 --> 00:36:07.200]  可能有工作
[00:36:07.200 --> 00:36:08.160]  可能有財政
[00:36:08.160 --> 00:36:08.760]  可能有處境
[00:36:08.760 --> 00:36:09.960]  可能健康
[00:36:09.960 --> 00:36:11.680]  神要爲你做新事
[00:36:11.680 --> 00:36:13.040]  開江河
[00:36:13.040 --> 00:36:16.560]  今天同福堂都要踏進新的紀元
[00:36:16.560 --> 00:36:18.360]  神叫我們不要失望
[00:36:18.360 --> 00:36:19.560]  不要放棄
[00:36:19.560 --> 00:36:22.320]  神要爲你做新事
[00:36:22.320 --> 00:36:23.760]  開道路
[00:36:23.760 --> 00:36:25.400]  開江河
[00:36:25.400 --> 00:36:26.200]  好麗丁姐妹
[00:36:26.200 --> 00:36:27.840]  我們一起
[00:36:27.840 --> 00:36:29.400]  我們全教會
[00:36:29.400 --> 00:36:31.320]  我們跟從神
[00:36:31.320 --> 00:36:33.240]  神要宣告這句話
[00:36:33.240 --> 00:36:35.240]  我們相信神講的東西
[00:36:35.240 --> 00:36:37.520]  從來都不會承認
[00:36:37.520 --> 00:36:39.660]  曬信實嘅主 讓我一齊祈禱
