
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,我們很感恩
[00:39:03.000 --> 00:39:04.000]  有時見到這些事情的時候
[00:39:04.000 --> 00:39:06.000]  你覺得會被打擊
[00:39:06.000 --> 00:39:07.000]  大家明白我的意思
[00:39:07.000 --> 00:39:09.000]  不是你被人怎樣去傷害
[00:39:09.000 --> 00:39:12.000]  而是你的心裏面很受攻擊
[00:39:12.000 --> 00:39:15.000]  覺得這樣也有
[00:39:15.000 --> 00:39:18.000]  這樣的人也會做這樣的事情
[00:39:18.000 --> 00:39:21.000]  你會覺得有時會有些灰心
[00:39:21.000 --> 00:39:23.000]  甚至有些憤怒
[00:39:23.000 --> 00:39:28.000]  那種憤怒你會覺得天下烏鴉一樣黑
[00:39:28.000 --> 00:39:30.000]  那些壞人我為甚麼要幫他們
[00:39:30.000 --> 00:39:33.000]  為甚麼要去愛他們
[00:39:33.000 --> 00:39:39.000]  那種衝擊會令到你愛心冷淡了
[00:39:39.000 --> 00:39:42.000]  正因為我們在這樣的處境裏面
[00:39:42.000 --> 00:39:43.000]  弟兄姊妹
[00:39:43.000 --> 00:39:45.000]  上上既得聖經勉勵我們
[00:39:45.000 --> 00:39:47.000]  要忍耐到底
[00:39:47.000 --> 00:39:50.000]  也意味著你不要忘記
[00:39:50.000 --> 00:39:53.000]  主仍然愛他們
[00:39:53.000 --> 00:39:54.000]  不要忘記
[00:39:54.000 --> 00:39:59.000]  主甚至稱他們為自己的弟兄
[00:39:59.000 --> 00:40:03.000]  那些困難、那些苦難、那些苦困
[00:40:03.000 --> 00:40:07.000]  主為他們流眼淚
[00:40:07.000 --> 00:40:16.000]  你看不看見這位主的反應
[00:40:16.000 --> 00:40:21.000]  你看不看見主在他們當中
[00:40:21.000 --> 00:40:23.000]  當你這樣去看的時候
[00:40:23.000 --> 00:40:24.000]  你就會發覺
[00:40:24.000 --> 00:40:27.000]  心裏面另受一份鼓勵
[00:40:27.000 --> 00:40:29.000]  我都應當學像主
[00:40:29.000 --> 00:40:33.000]  去愛護、去輔助身邊很多有需要的人
[00:40:33.000 --> 00:40:36.000]  無論他們是否邪惡
[00:40:36.000 --> 00:40:38.000]  良善的
[00:40:38.000 --> 00:40:41.000]  仍然保持你的愛心
[00:40:41.000 --> 00:40:44.000]  繼續去愛
[00:40:44.000 --> 00:40:45.000]  弟兄姊妹
[00:40:45.000 --> 00:40:50.000]  在今天這個社會挑戰我們
[00:40:50.000 --> 00:40:54.000]  是否我們是真正屬神的人
[00:40:54.000 --> 00:40:56.000]  以致在不義的環境裏面
[00:40:56.000 --> 00:40:59.000]  你仍然會去愛
[00:40:59.000 --> 00:41:06.000]  我們在這裏祈禱仰望著
[00:41:06.000 --> 00:41:15.000]  我請弟兄姊妹有片刻為自己的祈禱
[00:41:15.000 --> 00:41:19.000]  真的注意聽我們的禱告
[00:41:19.000 --> 00:41:22.000]  主我們知道自己有很多個人的需要
[00:41:22.000 --> 00:41:25.000]  有時候我們都會掛心
[00:41:25.000 --> 00:41:28.000]  但是主我們仍然想起
[00:41:28.000 --> 00:41:32.000]  你應許先求你的國和你的義
[00:41:32.000 --> 00:41:34.000]  我們一切所需
[00:41:34.000 --> 00:41:36.000]  主你都加給我們
[00:41:36.000 --> 00:41:38.000]  因此我們將我們自己的事情
[00:41:38.000 --> 00:41:41.000]  自己的需要交託給你
[00:41:41.000 --> 00:41:43.000]  求你釋放我們的心靈
[00:41:43.000 --> 00:41:47.000]  以致我們仍然知道去愛、去付出
[00:41:47.000 --> 00:41:50.000]  主有今天你給我們在香港
[00:41:50.000 --> 00:41:54.000]  有很多去服侍人、去愛人的機會
[00:41:54.000 --> 00:41:57.000]  無論在教會裏面或者在教會外面
[00:41:57.000 --> 00:41:59.000]  主求你幫助我們
[00:41:59.000 --> 00:42:04.000]  讓我們知道去思想、去計劃、去行動
[00:42:04.000 --> 00:42:09.000]  讓我們可以將你給我們那種更新了的生命
[00:42:09.000 --> 00:42:13.000]  能夠清楚地活出來
[00:42:13.000 --> 00:42:16.000]  主求你幫助我們
[00:42:16.000 --> 00:42:18.000]  有一天當你再活下去的時候
[00:42:18.000 --> 00:42:20.000]  我們能夠坦然地見你
[00:42:20.000 --> 00:42:24.000]  被你稱為良善、忠心的僕人
[00:42:24.000 --> 00:42:29.000]  被你帶進你自己的國度裏面
[00:42:29.000 --> 00:42:30.000]  聽我們祈禱
[00:42:30.000 --> 00:42:33.000]  奉主耶穌聖命祈求
[00:42:33.000 --> 00:42:34.000]  阿們
