
[00:00:00.000 --> 00:00:04.000]  我相信一個近年非常熱門的話題
[00:33:36.000 --> 00:33:38.000]  證明這件事實的真實
[00:33:38.000 --> 00:33:42.000]  而他做了這麼多年的調查
[00:33:42.000 --> 00:33:43.000]  他的訪問
[00:33:43.000 --> 00:33:45.000]  他所整理的所有的相關的資料
[00:33:45.000 --> 00:33:47.000]  於是後來就編輯了
[00:33:47.000 --> 00:33:49.000]  成為一本很暢銷的書
[00:33:49.000 --> 00:33:51.000]  就叫做《從審耶穌》
[00:33:51.000 --> 00:33:53.000]  The Case for Christ
[00:33:53.000 --> 00:33:55.000]  大家有沒有看過這本書
[00:33:55.000 --> 00:33:57.000]  如果沒有的話可以去書店找找
[00:33:57.000 --> 00:33:58.000]  一本很好的書
[00:33:58.000 --> 00:34:00.000]  很值得大家去
[00:34:00.000 --> 00:34:02.000]  特別是一些很理性的人
[00:34:02.000 --> 00:34:04.000]  或者去送給一些朋友
[00:34:04.000 --> 00:34:06.000]  去看看這本《從審耶穌》
[00:34:06.000 --> 00:34:10.000]  可以當中得著益傳
[00:34:10.000 --> 00:34:11.000]  所以弟兄姊妹
[00:34:11.000 --> 00:34:13.000]  來到信息的最後
[00:34:13.000 --> 00:34:15.000]  都想大家去想一想
[00:34:15.000 --> 00:34:18.000]  假如我們平行時空度誤
[00:34:18.000 --> 00:34:21.000]  突然回到大希律的時代
[00:34:21.000 --> 00:34:23.000]  究竟我們自己
[00:34:23.000 --> 00:34:24.000]  自己想想自己
[00:34:24.000 --> 00:34:25.000]  究竟我們
[00:34:25.000 --> 00:34:26.000]  不是想想旁邊那個
[00:34:26.000 --> 00:34:28.000]  想想自己究竟我們會是
[00:34:28.000 --> 00:34:30.000]  當時的哪一種人呢
[00:34:30.000 --> 00:34:33.000]  我們會是個希律王
[00:34:33.000 --> 00:34:35.000]  不平安
[00:34:35.000 --> 00:34:37.000]  聽到耶穌降生
[00:34:37.000 --> 00:34:38.000]  我們很不安
[00:34:38.000 --> 00:34:41.000]  我們會不會是一班耶路撒冷的百姓呢
[00:34:41.000 --> 00:34:43.000]  搞亂當
[00:34:43.000 --> 00:34:45.000]  耶穌降生不要搞我了
[00:34:45.000 --> 00:34:47.000]  最重要繁榮安定
[00:34:47.000 --> 00:34:50.000]  還是那些祭司和民事呢
[00:34:50.000 --> 00:34:53.000]  滿腦子聽過很多次
[00:34:53.000 --> 00:34:55.000]  我小時候幼稚園
[00:34:55.000 --> 00:34:57.000]  我已經開始聽耶穌的故事
[00:34:57.000 --> 00:34:58.000]  但是我不相信
[00:34:58.000 --> 00:35:00.000]  我甚至乎抗拒
[00:35:00.000 --> 00:35:03.000]  他們充滿著舊約的知識
[00:35:03.000 --> 00:35:06.000]  他們心裏面很怕神
[00:35:06.000 --> 00:35:08.000]  很怕舊約裏面的神
[00:35:08.000 --> 00:35:09.000]  要審判
[00:35:09.000 --> 00:35:12.000]  不可以犯罪得罪
[00:35:12.000 --> 00:35:13.000]  但是他又不甘心
[00:35:13.000 --> 00:35:17.000]  也不願意犯罪
[00:35:17.000 --> 00:35:18.000]  也不願意犯罪
[00:35:18.000 --> 00:35:19.000]  他就不願意犯罪
[00:35:19.000 --> 00:35:20.000]  也不願意犯罪
[00:35:20.000 --> 00:35:21.000]  他也不願意犯罪
[00:35:21.000 --> 00:35:22.000]  他也不願意犯罪
[00:35:22.000 --> 00:35:23.000]  他也不願意犯罪
[00:35:23.000 --> 00:35:24.000]  他也不願意犯罪
[00:35:24.000 --> 00:35:25.000]  他也不願意犯罪
[00:35:25.000 --> 00:35:26.000]  他也不願意犯罪
[00:35:26.000 --> 00:35:27.000]  他也不願意犯罪
[00:35:27.000 --> 00:35:28.000]  他也不願意犯罪
[00:35:28.000 --> 00:35:29.000]  他也不願意犯罪
[00:35:29.000 --> 00:35:30.000]  他也不願意犯罪
[00:35:30.000 --> 00:35:31.000]  他也不願意犯罪
[00:35:31.000 --> 00:35:32.000]  他也不願意犯罪
[00:35:32.000 --> 00:35:33.000]  他也不願意犯罪
[00:35:33.000 --> 00:35:34.000]  他也不願意犯罪
[00:35:34.000 --> 00:35:35.000]  他也不願意犯罪
[00:35:35.000 --> 00:35:36.000]  他也不願意犯罪
[00:35:36.000 --> 00:35:43.000]  他也不願意犯罪
[00:35:43.000 --> 00:35:44.000]  他也不願意犯罪
[00:35:44.000 --> 00:35:45.000]  他也不願意犯罪
[00:35:45.000 --> 00:35:46.000]  他也不願意犯罪
[00:35:46.000 --> 00:35:47.000]  他也不願意犯罪
[00:35:47.000 --> 00:35:48.000]  他也不願意犯罪
[00:35:48.000 --> 00:35:49.000]  他也不願意犯罪
[00:35:49.000 --> 00:35:50.000]  他也不願意犯罪
[00:35:50.000 --> 00:35:51.000]  他也不願意犯罪
[00:35:51.000 --> 00:35:52.000]  他也不願意犯罪
[00:35:52.000 --> 00:35:53.000]  他也不願意犯罪
[00:35:53.000 --> 00:35:54.000]  他也不願意犯罪
[00:35:54.000 --> 00:35:55.000]  他也不願意犯罪
[00:35:55.000 --> 00:35:56.000]  他也不願意犯罪
[00:35:56.000 --> 00:35:57.000]  他也不願意犯罪
[00:35:57.000 --> 00:35:58.000]  他也不願意犯罪
[00:35:58.000 --> 00:35:59.000]  他也不願意犯罪
[00:35:59.000 --> 00:36:00.000]  他也不願意犯罪
[00:36:00.000 --> 00:36:01.000]  他也不願意犯罪
[00:36:01.000 --> 00:36:02.000]  他也不願意犯罪
[00:36:07.000 --> 00:36:09.000]  黃昏的時間
[00:36:09.000 --> 00:36:11.000]  通常牧區就會組隊
[00:36:11.000 --> 00:36:13.000]  去香港不同的地方報街音
[00:36:13.000 --> 00:36:16.000]  當年我們牧區就去中環
[00:36:16.000 --> 00:36:20.000]  去到中環的交易廣場的天橋上面報街音
[00:36:20.000 --> 00:36:23.000]  在當中報街音的時候
[00:36:23.000 --> 00:36:27.000]  我們見到那些聽眾、參加者裡面
[00:36:27.000 --> 00:36:29.000]  有一個拖著行李箱的女生
[00:36:29.000 --> 00:36:31.000]  就一直跟著我們
[00:36:31.000 --> 00:36:33.000]  我們走轉點
[00:36:33.000 --> 00:36:35.000]  她又跟我們一起轉點
[00:36:35.000 --> 00:36:38.000]  我們當然有些姊妹的隊員
[00:36:38.000 --> 00:36:40.000]  就走過去跟她認識
[00:36:40.000 --> 00:36:44.000]  搭訕、傳福音
[00:36:44.000 --> 00:36:49.000]  原來這個女生是剛剛才下飛機的
[00:36:49.000 --> 00:36:52.000]  在北京單獨來到香港
[00:36:52.000 --> 00:36:54.000]  她說想感受一下聖誕
[00:36:54.000 --> 00:36:57.000]  還沒check in酒店就拉著行李箱
[00:36:57.000 --> 00:36:58.000]  我們去到哪裡
[00:36:58.000 --> 00:37:00.000]  她就跟著我們去哪裡
[00:37:00.000 --> 00:37:02.000]  我們一邊唱詩歌
[00:37:02.000 --> 00:37:04.000]  她又一邊聽
[00:37:04.000 --> 00:37:07.000]  我們繼續跟她聊天
[00:37:07.000 --> 00:37:13.000]  姊妹的隊員就最終跟她交換了電話聯絡號碼
[00:37:13.000 --> 00:37:16.000]  一年之後差不多又到聖誕了
[00:37:16.000 --> 00:37:19.000]  說這麼快又過了一年
[00:37:19.000 --> 00:37:23.000]  臨到聖誕我們又準備去組隊報街音了
[00:37:23.000 --> 00:37:26.000]  這個姊妹的隊員竟然想起
[00:37:26.000 --> 00:37:29.000]  去年我有她電話的
[00:37:29.000 --> 00:37:33.000]  不如我發個短訊問候她怎麼樣
[00:37:33.000 --> 00:37:35.000]  她真的回覆
[00:37:35.000 --> 00:37:38.000]  她就告訴我們隊員
[00:37:38.000 --> 00:37:41.000]  她會再一次來香港旅遊
[00:37:41.000 --> 00:37:43.000]  隊員心想
[00:37:43.000 --> 00:37:47.000]  她跟她的家應該是北京人生勝利組
[00:37:47.000 --> 00:37:50.000]  年年都可以來香港玩的
[00:37:50.000 --> 00:37:51.000]  那不管了
[00:37:51.000 --> 00:37:54.000]  總之大家約好我們在老地方再見
[00:37:54.000 --> 00:37:56.000]  於是就在交易廣場
[00:37:56.000 --> 00:37:59.000]  我們再一次見到這位朋友
[00:37:59.000 --> 00:38:02.000]  很開心大家一年沒見
[00:38:02.000 --> 00:38:06.000]  好像是久別重逢那樣
[00:38:06.000 --> 00:38:08.000]  已經熟了很多了
[00:38:08.000 --> 00:38:10.000]  這次也不跟她客氣了
[00:38:10.000 --> 00:38:13.000]  不如邀請你這麼喜歡體驗
[00:38:13.000 --> 00:38:15.000]  一起跟我們報街音吧
[00:38:15.000 --> 00:38:17.000]  你加入我們的隊伍裡面
[00:38:17.000 --> 00:38:19.000]  我們唱詩你跟著我們唱吧
[00:38:19.000 --> 00:38:20.000]  給你一個搖鼓
[00:38:20.000 --> 00:38:22.000]  你就幫我們一起打吧
[00:38:22.000 --> 00:38:24.000]  她又一起很開心地
[00:38:24.000 --> 00:38:26.000]  跟我們過了這個報街音
[00:38:26.000 --> 00:38:27.000]  大家記不記得
[00:38:27.000 --> 00:38:30.000]  我們通常報街音隊長都要拿著幾張票
[00:38:30.000 --> 00:38:32.000]  隨時有用
[00:38:32.000 --> 00:38:35.000]  派人去邀請人一起參加子夜崇拜
[00:38:35.000 --> 00:38:39.000]  這位朋友當然會跟著我們隊員
[00:38:39.000 --> 00:38:42.000]  去了當晚的聖誕子夜崇拜
[00:38:42.000 --> 00:38:44.000]  也在子夜崇拜裡面
[00:38:44.000 --> 00:38:46.000]  決志信了耶穌
[00:38:46.000 --> 00:38:49.000]  十年已經過去了
[00:38:49.000 --> 00:38:52.000]  我相信已經沒有一個姊妹
[00:38:52.000 --> 00:38:54.000]  不知道有沒有聯絡她
[00:38:54.000 --> 00:38:55.000]  能不能聯絡她
[00:38:55.000 --> 00:38:57.000]  可能已經失聯了
[00:38:57.000 --> 00:38:58.000]  我們已經失聯了
[00:38:58.000 --> 00:39:00.000]  我們相信這個姊妹
[00:39:00.000 --> 00:39:02.000]  當日的小朋友
[00:39:02.000 --> 00:39:05.000]  這個姊妹已經得著了耶穌
[00:39:05.000 --> 00:39:07.000]  她心裡面的
[00:39:07.000 --> 00:39:09.000]  已經得著了滿足
[00:39:09.000 --> 00:39:11.000]  也將這個福音
[00:39:11.000 --> 00:39:14.000]  和耶穌帶回了她自己的地方
[00:39:14.000 --> 00:39:16.000]  帶回了北京
[00:39:16.000 --> 00:39:20.000]  大希律這個時代
[00:39:20.000 --> 00:39:22.000]  代表著新約的開始
[00:39:22.000 --> 00:39:24.000]  耶穌基督的降生
[00:39:24.000 --> 00:39:26.000]  我們所說的巨星
[00:39:26.000 --> 00:39:28.000]  我們所追的星
[00:39:28.000 --> 00:39:29.000]  當然就是耶穌
[00:39:29.000 --> 00:39:31.000]  而這幾位博士
[00:39:31.000 --> 00:39:34.000]  不單止是追星的始祖
[00:39:34.000 --> 00:39:38.000]  我相信他們是傳耶穌福音的先行者
[00:39:38.000 --> 00:39:44.000]  將福音傳回自己的國家、地方
[00:39:44.000 --> 00:39:49.000]  他們追的不單止是一顆星
[00:39:49.000 --> 00:39:52.000]  而是大君王的救主耶穌基督
[00:39:52.000 --> 00:39:54.000]  他們冒著生命危險
[00:39:54.000 --> 00:39:55.000]  去尋找耶穌
[00:39:55.000 --> 00:39:58.000]  結果他們甚至帶著貴重的禮物
[00:39:58.000 --> 00:40:01.000]  不怕當中被人打劫
[00:40:01.000 --> 00:40:03.000]  他們獻上這些禮物
[00:40:03.000 --> 00:40:06.000]  因為他們相信舊約的預言
[00:40:06.000 --> 00:40:10.000]  他們相信彌賽亞拯救世人的重要性
[00:40:10.000 --> 00:40:12.000]  各位弟兄姊妹
[00:40:12.000 --> 00:40:15.000]  其實地上很多不同的東西
[00:40:15.000 --> 00:40:16.000]  剛才也說過
[00:40:16.000 --> 00:40:20.000]  一代的星是沒有永恆的
[00:40:20.000 --> 00:40:21.000]  一代沒落
[00:40:21.000 --> 00:40:23.000]  一代又再興起
[00:40:23.000 --> 00:40:26.000]  而我們人生就算被我們追到
[00:40:26.000 --> 00:40:30.000]  我們又有更多的其他的星又會出現
[00:40:30.000 --> 00:40:31.000]  我們又要上去追
[00:40:31.000 --> 00:40:34.000]  人生就是這樣不斷的追求
[00:40:34.000 --> 00:40:36.000]  各位弟兄姊妹
[00:40:36.000 --> 00:40:37.000]  如果我問大家
[00:40:37.000 --> 00:40:40.000]  你今天追到沒有?
[00:40:40.000 --> 00:40:44.000]  我相信直到我們遇見到耶穌
[00:40:44.000 --> 00:40:47.000]  有時我們說是我們去尋找耶穌
[00:40:47.000 --> 00:40:49.000]  但我想告訴大家
[00:40:49.000 --> 00:40:52.000]  其實真正是耶穌找我們
[00:40:52.000 --> 00:40:54.000]  耶穌在祂創造我們的先
[00:40:54.000 --> 00:40:56.000]  已經揀選了我們
[00:40:56.000 --> 00:40:59.000]  就是我們人生偏向幾路的時候
[00:40:59.000 --> 00:41:02.000]  當我們被感動
[00:41:02.000 --> 00:41:04.000]  有人跟我們去傳福音的時候
[00:41:04.000 --> 00:41:07.000]  是耶穌真正去找我們
[00:41:07.000 --> 00:41:10.000]  就好像師哥裡面所說的
[00:41:10.000 --> 00:41:14.000]  我們一起去尋找到耶穌基督
[00:41:14.000 --> 00:41:17.000]  我們一起去高舉至高的命
[00:41:17.000 --> 00:41:20.000]  耶穌基督是我們榮美的君王
[00:41:20.000 --> 00:41:22.000]  我們一起去高唱Hallelujah
[00:41:22.000 --> 00:41:25.000]  耶穌基督是彌賽亞
[00:41:25.000 --> 00:41:26.000]  祂是聖潔唯一
[00:41:26.000 --> 00:41:29.000]  祂的榮光在我們當中顯明
[00:41:29.000 --> 00:41:31.000]  是我們愛戴的王
[00:41:31.000 --> 00:41:34.000]  一個二千年不變的道理
[00:41:34.000 --> 00:41:38.000]  我們都相信是一個永恆不變的道理
[00:41:38.000 --> 00:41:40.000]  就是耶穌基督成為我們生命
[00:41:40.000 --> 00:41:43.000]  一切需要的滿足
[00:41:43.000 --> 00:41:46.000]  祂親自為我們帶來生命的救贖
[00:41:46.000 --> 00:41:48.000]  帶來永恆的盼望
[00:41:48.000 --> 00:41:50.000]  很感恩我們的耶穌
[00:41:50.000 --> 00:41:52.000]  祂不是高高在上
[00:41:52.000 --> 00:41:54.000]  生於帝王之家
[00:41:54.000 --> 00:41:56.000]  生於大將之家
[00:41:56.000 --> 00:41:59.000]  祂甘願成為一個軟弱的嬰孩
[00:41:59.000 --> 00:42:01.000]  祂跟我們一樣
[00:42:01.000 --> 00:42:03.000]  經歷成長
[00:42:03.000 --> 00:42:05.000]  經歷人生每一個片段
[00:42:05.000 --> 00:42:07.000]  由小孩一路長大
[00:42:07.000 --> 00:42:09.000]  到祂三十歲出來
[00:42:09.000 --> 00:42:11.000]  世上傳道
[00:42:11.000 --> 00:42:14.000]  最後最終祂走上十字架
[00:42:14.000 --> 00:42:15.000]  寫生的道路
[00:42:15.000 --> 00:42:17.000]  去承擔世人的罪
[00:42:17.000 --> 00:42:21.000]  去成就救人
[00:42:21.000 --> 00:42:24.000]  博士他們選擇
[00:42:24.000 --> 00:42:27.000]  千里迢迢飽歷風霜
[00:42:27.000 --> 00:42:31.000]  去獻上貴重的禮物給耶穌
[00:42:31.000 --> 00:42:32.000]  各位兄弟兄姐妹
[00:42:32.000 --> 00:42:34.000]  我們自己有甘心情願
[00:42:34.000 --> 00:42:37.000]  去獻什麼給耶穌呢
[00:42:37.000 --> 00:42:38.000]  當我們在世上
[00:42:38.000 --> 00:42:40.000]  凍結就洗一萬幾千
[00:42:40.000 --> 00:42:43.000]  凍結就洗兩萬幾
[00:42:43.000 --> 00:42:45.000]  就想著去追一場演唱會
[00:42:45.000 --> 00:42:47.000]  追一顆星的時候
[00:42:47.000 --> 00:42:49.000]  我們這位大君王
[00:42:49.000 --> 00:42:51.000]  我們的救贖主
[00:42:51.000 --> 00:42:53.000]  我們對他們的熱誠
[00:42:53.000 --> 00:42:54.000]  又有多少呢
