
[00:00:00.000 --> 00:00:01.560]  今天在堂慶的時候
[00:37:37.280 --> 00:37:38.280]  你想想年輕人
[00:37:38.280 --> 00:37:40.280]  特別父母很生氣的
[00:37:40.280 --> 00:37:42.280]  讀書你就讀吧
[00:37:42.280 --> 00:37:44.280]  你讀著讀著又玩一下
[00:37:44.280 --> 00:37:45.280]  讀著讀著又摸一下你的手機
[00:37:45.280 --> 00:37:46.280]  又打一下電話
[00:37:46.280 --> 00:37:47.280]  又看一下WhatsApp
[00:37:47.280 --> 00:37:49.280]  你可不可以來到什麼
[00:37:49.280 --> 00:37:50.280]  所以告訴大家
[00:37:50.280 --> 00:37:52.280]  我的WhatsApp我是不會馬上回覆的
[00:37:52.280 --> 00:37:54.280]  有什麼事請你打電話回來找我
[00:37:54.280 --> 00:37:55.280]  因為我多數是坐車的時候
[00:37:55.280 --> 00:37:56.280]  我才會看的
[00:37:56.280 --> 00:37:57.280]  當你要做事的時候
[00:37:57.280 --> 00:37:59.280]  你就要專注
[00:37:59.280 --> 00:38:01.280]  看信仰的路上都是這樣
[00:38:01.280 --> 00:38:02.280]  你沒有鎖定在神
[00:38:02.280 --> 00:38:03.280]  專心很重要
[00:38:03.280 --> 00:38:05.280]  但是當然
[00:38:05.280 --> 00:38:07.280]  有時候我們自己會迷失
[00:38:07.280 --> 00:38:09.280]  但是我們現在體會到
[00:38:09.280 --> 00:38:10.280]  當你很專心的時候
[00:38:10.280 --> 00:38:12.280]  魔鬼就用很多不同的方法
[00:38:12.280 --> 00:38:14.280]  令到你要分神
[00:38:14.280 --> 00:38:16.280]  以致你不能夠專一
[00:38:16.280 --> 00:38:17.280]  但是我們看到
[00:38:17.280 --> 00:38:19.280]  迦勒一生就是這樣跟隨神
[00:38:19.280 --> 00:38:22.280]  他沒有被同胞的怨言來影響
[00:38:22.280 --> 00:38:25.280]  沒有因為自己無辜受累
[00:38:25.280 --> 00:38:28.280]  在抗疫漂流四十年而埋怨神
[00:38:28.280 --> 00:38:31.280]  他沒有因為自己不被納為領袖
[00:38:31.280 --> 00:38:33.280]  而來提出抗議
[00:38:33.280 --> 00:38:35.280]  他沒有來侍奉兩個主
[00:38:35.280 --> 00:38:37.280]  很想回去埃及
[00:38:37.280 --> 00:38:40.280]  他完全信服在神的旨意底下
[00:38:40.280 --> 00:38:43.280]  他深信神的美意是最好
[00:38:43.280 --> 00:38:47.280]  或許應許之地不能夠即時的得到
[00:38:47.280 --> 00:38:50.280]  但仍然內心的了等待
[00:38:50.280 --> 00:38:52.280]  好心體會到恆常的信服
[00:38:52.280 --> 00:38:55.280]  是要付出高昂的代價
[00:38:55.280 --> 00:38:58.280]  但是它是會加強了我們的生命力
[00:38:58.280 --> 00:39:02.280]  使我們可以應付更大的挑戰
[00:39:02.280 --> 00:39:04.280]  忠貞跟隨神的時候
[00:39:04.280 --> 00:39:08.280]  使他的生命更加的了風盛
[00:39:08.280 --> 00:39:12.280]  最終他得到氣魄論
[00:39:12.280 --> 00:39:18.280]  這就是神跟他的列祖交往的地方
[00:39:18.280 --> 00:39:24.280]  很願意我們仍然不停止的去追求我們的生
[00:39:24.280 --> 00:39:28.280]  很希望我們每一個人都不甘於按日
[00:39:28.280 --> 00:39:32.280]  願意靠著神來勇闖高峰
