
[00:00:00.000 --> 00:00:09.000]  在這兩句內我們希望每一堂會為大家介紹一個我們會點教會覺得很重要的價值
[00:30:44.000 --> 00:30:46.000]  閉上眼不看不看
[00:30:46.000 --> 00:30:48.000]  這些不叫盼望
[00:30:48.000 --> 00:30:50.000]  這些叫wishful thinking
[00:30:50.000 --> 00:30:52.000]  你會讓自己墮入一個self pity
[00:30:52.000 --> 00:30:54.000]  很自憐的地步
[00:30:54.000 --> 00:30:56.000]  自憐的人是不會有盼望的
[00:30:56.000 --> 00:30:58.000]  自憐的人會有wishful thinking
[00:30:58.000 --> 00:31:00.000]  閉上眼不看這些痛苦不看這些問題
[00:31:00.000 --> 00:31:02.000]  祈禱神幫我解決了
[00:31:02.000 --> 00:31:05.000]  我一覺起身這個問題就不見了
[00:31:05.000 --> 00:31:07.000]  不見了
[00:31:07.000 --> 00:31:09.000]  這些叫wishful thinking
[00:31:09.000 --> 00:31:12.000]  但當你face the problem的時候
[00:31:12.000 --> 00:31:14.000]  face your suffering
[00:31:14.000 --> 00:31:16.000]  你會變得有忍耐
[00:31:16.000 --> 00:31:18.000]  perseverance
[00:31:18.000 --> 00:31:21.000]  而且你會develop一個很成熟的品格
[00:31:21.000 --> 00:31:25.000]  你會經歷到神怎樣幫你一起go through你的問題
[00:31:25.000 --> 00:31:28.000]  那種出來的盼望
[00:31:28.000 --> 00:31:30.000]  It's real hope
[00:31:30.000 --> 00:31:32.000]  很有根有據的hope
[00:31:32.000 --> 00:31:34.000]  和wishful thinking是兩回事
[00:31:34.000 --> 00:31:36.000]  Joanne Halifax說
[00:31:36.000 --> 00:31:39.000]  如果你是一個怕不敢面對痛苦的人
[00:31:39.000 --> 00:31:41.000]  通常你會變成一個自憐的人
[00:31:41.000 --> 00:31:43.000]  自憐的人不會有盼望
[00:31:43.000 --> 00:31:45.000]  自憐的人不會成熟
[00:31:45.000 --> 00:31:47.000]  學會去憐憫其他人
[00:31:47.000 --> 00:31:49.000]  當你face it的時候
[00:31:49.000 --> 00:31:52.000]  你就慢慢變成一個有盼望的人
[00:31:52.000 --> 00:31:56.000]  第1第2fear變成自憐
[00:31:56.000 --> 00:32:01.000]  第3個敵人是moral and moral outrage
[00:32:01.000 --> 00:32:03.000]  就是一個不法的事
[00:32:03.000 --> 00:32:05.000]  聖經有說不法的事增多
[00:32:05.000 --> 00:32:07.000]  愛心就減少
[00:32:07.000 --> 00:32:09.000]  漸漸冷淡
[00:32:09.000 --> 00:32:11.000]  你只要見到不法的事越來越增多
[00:32:11.000 --> 00:32:14.000]  你開始慢慢不想去憐憫人
[00:32:14.000 --> 00:32:19.000]  最近中國大陸有一個婦女被車撞了
[00:32:19.000 --> 00:32:22.000]  她還活著
[00:32:22.000 --> 00:32:24.000]  旁邊有很多人走來走去
[00:32:24.000 --> 00:32:27.000]  結果第二輛車就被撞死了
[00:32:27.000 --> 00:32:29.000]  新聞開始說
[00:32:29.000 --> 00:32:32.000]  有人追溯10年前的彭瑜案
[00:32:32.000 --> 00:32:34.000]  第一宗有個老人家跌倒
[00:32:34.000 --> 00:32:38.000]  她的夫人反逼老人家去敲勒索
[00:32:38.000 --> 00:32:40.000]  說你撞死我要賠多少萬
[00:32:40.000 --> 00:32:42.000]  從那個案件開始
[00:32:42.000 --> 00:32:46.000]  因為是一個很高度的案件
[00:32:46.000 --> 00:32:48.000]  大家就覺得這個世間太恐怖了
[00:32:48.000 --> 00:32:51.000]  日後見到別人跌倒千萬不要扶
[00:32:51.000 --> 00:32:54.000]  現在最流行的碰瓷
[00:32:54.000 --> 00:32:56.000]  有沒有聽過碰瓷這個字
[00:32:56.000 --> 00:32:58.000]  現在是新的一個行業
[00:32:58.000 --> 00:32:59.000]  碰瓷的意思是
[00:32:59.000 --> 00:33:01.000]  你跌倒別人扶你
[00:33:01.000 --> 00:33:02.000]  扶你起來的時候
[00:33:02.000 --> 00:33:04.000]  是你弄跌我的賠錢
[00:33:04.000 --> 00:33:06.000]  然後你這輩子都不用做了
[00:33:06.000 --> 00:33:07.000]  又或者在路邊
[00:33:07.000 --> 00:33:09.000]  車子慢慢開過來的時候
[00:33:09.000 --> 00:33:10.000]  你衝過去車子就砰一聲
[00:33:10.000 --> 00:33:12.000]  然後你撞倒我賠錢
[00:33:12.000 --> 00:33:14.000]  這個叫專業的碰瓷
[00:33:14.000 --> 00:33:16.000]  因為這些事件越來越多
[00:33:16.000 --> 00:33:18.000]  變成人們愛心就冷淡
[00:33:18.000 --> 00:33:20.000]  人們就覺得那些人是騙人的
[00:33:20.000 --> 00:33:22.000]  不要愛他們
[00:33:22.000 --> 00:33:24.000]  有一個最經典的笑話
[00:33:24.000 --> 00:33:26.000]  有一個年輕人
[00:33:26.000 --> 00:33:28.000]  見到一個老人家摔地跌倒
[00:33:28.000 --> 00:33:30.000]  他很有憐憫想過去扶
[00:33:30.000 --> 00:33:32.000]  但又怕被他騙
[00:33:32.000 --> 00:33:34.000]  於是他就跑到老人家旁邊
[00:33:34.000 --> 00:33:35.000]  跟老人家說
[00:33:35.000 --> 00:33:36.000]  老人家我知道你跌倒
[00:33:36.000 --> 00:33:37.000]  我想扶你
[00:33:37.000 --> 00:33:38.000]  但我跟你說清楚
[00:33:38.000 --> 00:33:40.000]  我月入只有兩千人民幣
[00:33:40.000 --> 00:33:43.000]  我上面還有八十歲的老人家要養
[00:33:43.000 --> 00:33:45.000]  你覺得我夠不夠錢扶你
[00:33:45.000 --> 00:33:47.000]  老人家聽到你這麼慘
[00:33:47.000 --> 00:33:49.000]  年輕人你不要上班了
[00:33:49.000 --> 00:33:51.000]  你睡這個位置我讓給你
[00:33:51.000 --> 00:33:53.000]  年輕人聽完之後
[00:33:53.000 --> 00:33:55.000]  感動到兩行熱淚
[00:33:55.000 --> 00:33:57.000]  世間滿滿的愛
[00:33:57.000 --> 00:33:59.000]  所以不法的事增多
[00:33:59.000 --> 00:34:01.000]  愛心就漸漸冷淡
[00:34:01.000 --> 00:34:04.000]  當時也有很多不法的事
[00:34:04.000 --> 00:34:06.000]  但神挑戰我們
[00:34:06.000 --> 00:34:08.000]  去突破這些障礙
[00:34:08.000 --> 00:34:11.000]  不要讓自己那顆compassion的心
[00:34:11.000 --> 00:34:12.000]  因為不法的事
[00:34:12.000 --> 00:34:13.000]  因為恐懼
[00:34:13.000 --> 00:34:15.000]  因為變成自憐
[00:34:15.000 --> 00:34:18.000]  而落入一種很麻木的地步
[00:34:18.000 --> 00:34:20.000]  所以這個就是神給人的挑戰
[00:34:20.000 --> 00:34:24.000]  如何expand我們的compassion的circle
[00:34:24.000 --> 00:34:26.000]  第二樣我想討論的就是
[00:34:26.000 --> 00:34:27.000]  當我們expand的時候
[00:34:27.000 --> 00:34:28.000]  你面臨一個問題
[00:34:28.000 --> 00:34:30.000]  就是很實際的問題
[00:34:30.000 --> 00:34:33.000]  就是我們每一個人的compassion
[00:34:33.000 --> 00:34:36.000]  即是我們的憐憫容量不一樣
[00:34:36.000 --> 00:34:38.000]  我們的tank of compassion
[00:34:38.000 --> 00:34:40.000]  是不是有一天真的run out
[00:34:40.000 --> 00:34:42.000]  會不會有一天burn out
[00:34:42.000 --> 00:34:44.000]  如果你expand的時候
[00:34:44.000 --> 00:34:45.000]  如果burn out怎麼辦呢
[00:34:45.000 --> 00:34:47.000]  是不是有辦法可以連接到
[00:34:47.000 --> 00:34:49.000]  一個compassion的源頭
[00:34:49.000 --> 00:34:51.000]  可以讓你源源不絕的有呢
[00:34:51.000 --> 00:34:53.000]  這個秘訣在哪裡呢
[00:34:53.000 --> 00:34:54.000]  這就是第二點
[00:34:54.000 --> 00:34:56.000]  如何連接關愛
[00:34:56.000 --> 00:34:59.000]  一個caring heart的源頭
[00:34:59.000 --> 00:35:03.000]  在路加夫音的七章27-35節繼續讀下去
[00:35:03.000 --> 00:35:06.000]  路加是這樣記載的
[00:35:06.000 --> 00:35:08.000]  主耶穌繼續教導他們
[00:35:08.000 --> 00:35:09.000]  主耶穌說
[00:35:09.000 --> 00:35:14.000]  約翰就是聖經上所提到的那一位
[00:35:14.000 --> 00:35:16.000]  上帝說看吧
[00:35:16.000 --> 00:35:18.000]  我要差遣我的使者
[00:35:18.000 --> 00:35:19.000]  作你的前驅
[00:35:19.000 --> 00:35:21.000]  他為你開路
[00:35:21.000 --> 00:35:22.000]  就是指約翰
[00:35:22.000 --> 00:35:24.000]  耶穌又說我告訴你們
[00:35:24.000 --> 00:35:28.000]  在人間沒有比約翰更偉大的人
[00:35:28.000 --> 00:35:30.000]  這句很厲害
[00:35:30.000 --> 00:35:32.000]  下一句更加可圈可點
[00:35:32.000 --> 00:35:35.000]  但是在上帝的國內
[00:35:35.000 --> 00:35:39.000]  最微小的一個都要比約翰更大
[00:35:39.000 --> 00:35:41.000]  你有沒有想過這句
[00:35:41.000 --> 00:35:44.000]  原來你和我今天比約翰更厲害
[00:35:44.000 --> 00:35:45.000]  施主耶穌很厲害
[00:35:45.000 --> 00:35:47.000]  親眼為主耶穌介紹主耶穌出場
[00:35:47.000 --> 00:35:49.000]  但你和我經文說
[00:35:49.000 --> 00:35:51.000]  凡在上帝國裏面
[00:35:51.000 --> 00:35:52.000]  you and I
[00:35:52.000 --> 00:35:54.000]  凡是接受主耶穌的那些
[00:35:54.000 --> 00:35:58.000]  最微小的那個都比約翰厲害
[00:35:58.000 --> 00:36:00.000]  都比約翰厲害
[00:36:00.000 --> 00:36:02.000]  一般的群眾包括收稅的人
[00:36:02.000 --> 00:36:03.000]  聽見耶穌的話
[00:36:03.000 --> 00:36:06.000]  都順從上帝公義的要求
[00:36:06.000 --> 00:36:07.000]  應該翻譯成
[00:36:07.000 --> 00:36:08.000]  都以上帝的
[00:36:08.000 --> 00:36:10.000]  都接受上帝的義
[00:36:10.000 --> 00:36:13.000]  就是receive God's righteousness
[00:36:13.000 --> 00:36:16.000]  因為他們已經接受約翰的贈禮
[00:36:16.000 --> 00:36:17.000]  透過約翰的贈禮
[00:36:17.000 --> 00:36:19.000]  他們接受上帝的義
[00:36:19.000 --> 00:36:21.000]  不是靠自己的義
[00:36:21.000 --> 00:36:23.000]  但是法理賽人
[00:36:23.000 --> 00:36:26.000]  當時那些律法師覺得自己很厲害
[00:36:26.000 --> 00:36:27.000]  和律法的教師
[00:36:27.000 --> 00:36:30.000]  他們拒絕上帝為他們安排的計劃
[00:36:30.000 --> 00:36:33.000]  因為他們沒有接受約翰的洗禮
[00:36:33.000 --> 00:36:35.000]  他們覺得我們不需要接受神的義
[00:36:35.000 --> 00:36:37.000]  我們自己很厲害
[00:36:37.000 --> 00:36:39.000]  於是耶穌就說
[00:36:39.000 --> 00:36:42.000]  既然他們有這麼驕傲的心
[00:36:42.000 --> 00:36:44.000]  接下來會變成怎樣呢
[00:36:44.000 --> 00:36:46.000]  接下來主耶穌又說
[00:36:46.000 --> 00:36:47.000]  如果是這樣
[00:36:47.000 --> 00:36:50.000]  我拿什麼來比喻這個世代呢
[00:36:50.000 --> 00:36:53.000]  這個世代他們到底像什麼呢
[00:36:53.000 --> 00:36:55.000]  下面的比喻很特別
[00:36:55.000 --> 00:37:00.000]  他們就像坐在街頭玩耍的孩子
[00:37:00.000 --> 00:37:02.000]  玩遊戲的孩子
[00:37:02.000 --> 00:37:05.000]  其中一群向另一群叫著說
[00:37:05.000 --> 00:37:07.000]  我們為你們唱婚禮的樂曲
[00:37:07.000 --> 00:37:08.000]  你們不跳舞
[00:37:08.000 --> 00:37:10.000]  我們唱喪禮的哀歌
[00:37:10.000 --> 00:37:12.000]  你們不哭泣
[00:37:12.000 --> 00:37:14.000]  施洗約翰來了不喝不吃
[00:37:14.000 --> 00:37:16.000]  你們說他有鬼附身
[00:37:16.000 --> 00:37:18.000]  人子來了也吃也喝
[00:37:18.000 --> 00:37:20.000]  你們卻說他是走肉之徒
[00:37:20.000 --> 00:37:22.000]  和睡棍和壞人交朋友
[00:37:22.000 --> 00:37:24.000]  但是上帝的智慧是從
[00:37:24.000 --> 00:37:28.000]  所有接受智慧的人身上彰顯出來的
[00:37:28.000 --> 00:37:30.000]  這裡就提到一個問題
[00:37:30.000 --> 00:37:33.000]  主耶穌就對著那些會眾說
[00:37:33.000 --> 00:37:35.000]  他說法理賽人呢
[00:37:35.000 --> 00:37:36.000]  因為他們很驕傲
[00:37:36.000 --> 00:37:38.000]  覺得我們不需要接受神的義
[00:37:38.000 --> 00:37:39.000]  我們自己搞定
[00:37:39.000 --> 00:37:41.000]  於是他就變成一種什麼人呢
[00:37:41.000 --> 00:37:43.000]  很麻木的人
[00:37:43.000 --> 00:37:45.000]  你知道當時的小孩玩遊戲
[00:37:45.000 --> 00:37:48.000]  不知道今天有很多什麼ipad
[00:37:48.000 --> 00:37:49.000]  video game
[00:37:49.000 --> 00:37:50.000]  以前的人玩遊戲
[00:37:50.000 --> 00:37:52.000]  就是玩那些玩家家的遊戲
[00:37:52.000 --> 00:37:54.000]  他們玩就是玩婚禮
[00:37:54.000 --> 00:37:56.000]  我們小孩玩婚禮
[00:37:56.000 --> 00:37:58.000]  我是新娘你是新娘
[00:37:58.000 --> 00:37:59.000]  我們吹樂你跳舞
[00:37:59.000 --> 00:38:01.000]  你是哪個bestman嘉賓
[00:38:01.000 --> 00:38:02.000]  我們一個banquet
[00:38:02.000 --> 00:38:03.000]  要不就扮喪禮
[00:38:03.000 --> 00:38:05.000]  這個小孩玩遊戲
[00:38:05.000 --> 00:38:07.000]  小孩玩遊戲應該很投入
[00:38:07.000 --> 00:38:09.000]  小孩很喜歡玩
[00:38:09.000 --> 00:38:12.000]  那我吹樂你們跳舞
[00:38:12.000 --> 00:38:14.000]  那我扮喪禮的時候
[00:38:14.000 --> 00:38:17.000]  我哀哭你們就應該扮哭
[00:38:17.000 --> 00:38:19.000]  小孩玩遊戲應該很配合
[00:38:19.000 --> 00:38:21.000]  很投入有反應
[00:38:21.000 --> 00:38:25.000]  主耶穌就用當時他們的小孩
[00:38:25.000 --> 00:38:27.000]  玩遊戲的情形來形容
[00:38:27.000 --> 00:38:29.000]  當時的小孩
[00:38:29.000 --> 00:38:32.000]  就像那班小孩完全麻木
[00:38:32.000 --> 00:38:34.000]  我們說的好像玩遊戲
[00:38:34.000 --> 00:38:35.000]  為什麼我吹樂的時候
[00:38:35.000 --> 00:38:36.000]  你沒有反應
[00:38:36.000 --> 00:38:38.000]  你站在那裡
[00:38:38.000 --> 00:38:40.000]  又開心不起身
[00:38:40.000 --> 00:38:42.000]  我哀哭你又不哭
[00:38:42.000 --> 00:38:44.000]  到底你想怎樣
[00:38:44.000 --> 00:38:46.000]  那麼麻木
[00:38:46.000 --> 00:38:49.000]  所以他就形容那班法律就變成這樣的人
[00:38:49.000 --> 00:38:52.000]  和一班完全沒有情感
[00:38:52.000 --> 00:38:54.000]  完全麻木的人
[00:38:54.000 --> 00:38:57.000]  你知道compassion fatigue
[00:38:57.000 --> 00:38:59.000]  是一種症狀
[00:38:59.000 --> 00:39:03.000]  這個應該是Charles Garfield
[00:39:03.000 --> 00:39:05.000]  Charles Garfield算是臨終關懷的
[00:39:05.000 --> 00:39:06.000]  又是一代大師
[00:39:06.000 --> 00:39:08.000]  他特別是心理學家
[00:39:08.000 --> 00:39:10.000]  他特別輔導那些有愛滋病
[00:39:10.000 --> 00:39:12.000]  和愛滋病的下一代
[00:39:12.000 --> 00:39:15.000]  他也關懷很多臨終關懷的helper
[00:39:15.000 --> 00:39:17.000]  後來寫了一本書
[00:39:17.000 --> 00:39:20.000]  叫做Sometimes My Heart Goes Numb
[00:39:20.000 --> 00:39:22.000]  他特別關心那些
[00:39:22.000 --> 00:39:24.000]  當一些人的臨終關懷
[00:39:24.000 --> 00:39:26.000]  有時關心得多的時候
[00:39:26.000 --> 00:39:29.000]  我的compassion的tank run out
[00:39:29.000 --> 00:39:31.000]  人就變得很麻木
[00:39:31.000 --> 00:39:33.000]  開心就開心不起身
[00:39:33.000 --> 00:39:34.000]  哭就哭不出來
[00:39:34.000 --> 00:39:36.000]  所以完全是no feeling
[00:39:36.000 --> 00:39:38.000]  一個麻木的世代
[00:39:38.000 --> 00:39:40.000]  一個完全沒有compassion的世代
[00:39:40.000 --> 00:39:42.000]  心變得很硬
[00:39:42.000 --> 00:39:45.000]  他怎樣去醫治這些人呢
[00:39:45.000 --> 00:39:48.000]  主耶穌就說這個世代就變成了這種人
[00:39:48.000 --> 00:39:50.000]  而主耶穌也說了問題在哪裏
[00:39:50.000 --> 00:39:52.000]  他的問題就是很簡單
[00:39:52.000 --> 00:39:54.000]  pride
[00:39:54.000 --> 00:39:56.000]  當他們覺得自己是律法師
[00:39:56.000 --> 00:39:57.000]  我是法利賽
[00:39:57.000 --> 00:39:59.000]  我能夠靠自己不需要受浸
[00:39:59.000 --> 00:40:01.000]  接受主耶穌的意義
[00:40:01.000 --> 00:40:03.000]  我不需要做這件事的時候
[00:40:03.000 --> 00:40:05.000]  他說這個就是pride
[00:40:05.000 --> 00:40:07.000]  下面最後一段經文
[00:40:07.000 --> 00:40:08.000]  也是結束的經文
[00:40:08.000 --> 00:40:11.000]  在七章四十四到五十節
[00:40:11.000 --> 00:40:13.000]  那裏說到一個法利賽人
[00:40:13.000 --> 00:40:15.000]  一個瑞麗
[00:40:15.000 --> 00:40:17.000]  於是請了一班
[00:40:17.000 --> 00:40:19.000]  位高權重的人
[00:40:19.000 --> 00:40:21.000]  一起請主耶穌吃飯
[00:40:21.000 --> 00:40:23.000]  吃飯的當中突然間來了一個妓女
[00:40:23.000 --> 00:40:24.000]  一個有罪的女人
[00:40:24.000 --> 00:40:26.000]  這個女人來到
[00:40:26.000 --> 00:40:29.000]  就將香膏倒在主耶穌的頭上
[00:40:29.000 --> 00:40:30.000]  去幫他洗腳
[00:40:30.000 --> 00:40:32.000]  用頭髮來擦乾
[00:40:32.000 --> 00:40:34.000]  然後西門見到的時候
[00:40:34.000 --> 00:40:36.000]  這個罪人家的西門就說
[00:40:36.000 --> 00:40:38.000]  這個女人是罪人
[00:40:38.000 --> 00:40:39.000]  你怎樣碰她
[00:40:39.000 --> 00:40:41.000]  主耶穌就說了以下這段話
[00:40:41.000 --> 00:40:43.000]  亦都告訴我們
[00:40:43.000 --> 00:40:44.000]  如果我們想connect
[00:40:44.000 --> 00:40:46.000]  with這個compassion的源頭
[00:40:46.000 --> 00:40:49.000]  這個就是那個turning point
[00:40:49.000 --> 00:40:51.000]  是最關鍵的一部份
[00:40:51.000 --> 00:40:52.000]  這裏是怎樣說的
[00:40:52.000 --> 00:40:54.000]  他說於是轉身來
[00:40:54.000 --> 00:40:55.000]  主耶穌轉身來
[00:40:55.000 --> 00:40:56.000]  向著那女人
[00:40:56.000 --> 00:40:57.000]  面對西門
[00:40:57.000 --> 00:40:58.000]  主人家說
[00:40:58.000 --> 00:41:00.000]  你看見這女人嗎
[00:41:00.000 --> 00:41:01.000]  我進了你的家
[00:41:01.000 --> 00:41:03.000]  你沒有吸我水洗腳
[00:41:03.000 --> 00:41:05.000]  但這女人用眼淚濕了我的腳
[00:41:05.000 --> 00:41:07.000]  用頭髮擦乾
[00:41:07.000 --> 00:41:08.000]  你沒有要我親嘴
[00:41:08.000 --> 00:41:10.000]  但這女人從我進來的時候
[00:41:10.000 --> 00:41:13.000]  就不住地用嘴親我的腳
[00:41:13.000 --> 00:41:15.000]  你沒有用油抹我的頭
[00:41:15.000 --> 00:41:18.000]  但這女人用香膏抹我的頭
[00:41:18.000 --> 00:41:19.000]  所以我告訴你
[00:41:19.000 --> 00:41:21.000]  她許多的罪都赦免了
[00:41:21.000 --> 00:41:23.000]  因為她的愛多
[00:41:23.000 --> 00:41:25.000]  下面這句是經典
[00:41:25.000 --> 00:41:27.000]  下面這句他說
[00:41:27.000 --> 00:41:29.000]  那赦免少的
[00:41:29.000 --> 00:41:32.000]  她的愛就少
[00:41:32.000 --> 00:41:33.000]  於是對那女人說
[00:41:33.000 --> 00:41:34.000]  你的罪赦免了
[00:41:34.000 --> 00:41:35.000]  同夕的人心裏說
[00:41:35.000 --> 00:41:36.000]  這是甚麼人
[00:41:36.000 --> 00:41:38.000]  竟然能夠赦免人的罪呢
[00:41:38.000 --> 00:41:40.000]  主耶穌對那女人說
[00:41:40.000 --> 00:41:41.000]  你的信救了你
[00:41:41.000 --> 00:41:44.000]  平平安安地回去吧
[00:41:44.000 --> 00:41:46.000]  你知道這裡說到很重要一點
[00:41:46.000 --> 00:41:49.000]  主耶穌說到一個比喻
[00:41:49.000 --> 00:41:50.000]  兩個人
[00:41:50.000 --> 00:41:51.000]  一個欠了主人五十元
[00:41:51.000 --> 00:41:52.000]  一個欠了一百元
[00:41:52.000 --> 00:41:54.000]  兩個都還不清
[00:41:54.000 --> 00:41:56.000]  主人說算了不用還
[00:41:56.000 --> 00:41:58.000]  耶穌問西門
[00:41:58.000 --> 00:42:01.000]  欠五十元的那個會愛主人多些
[00:42:01.000 --> 00:42:03.000]  還是欠一百元的那個會愛主人多些
[00:42:03.000 --> 00:42:05.000]  西門說當然是一百元那個
[00:42:05.000 --> 00:42:07.000]  因為他被赦的債多
[00:42:07.000 --> 00:42:10.000]  主耶穌說你完全正確
[00:42:10.000 --> 00:42:13.000]  一個人愛多或少
[00:42:13.000 --> 00:42:15.000]  憐憫多或少
[00:42:15.000 --> 00:42:21.000]  原來是和你覺得自己被赦免多或少成正比
[00:42:21.000 --> 00:42:23.000]  當你起身覺得
[00:42:23.000 --> 00:42:25.000]  我不是壞人
[00:42:25.000 --> 00:42:28.000]  主耶穌也有救贖我
[00:42:28.000 --> 00:42:30.000]  不過也不是那麼嚴重
[00:42:30.000 --> 00:42:32.000]  主耶穌釘十塊應該為那個
[00:42:32.000 --> 00:42:35.000]  我應該打幾鞭就可以了
[00:42:35.000 --> 00:42:37.000]  如果是這樣的心態
[00:42:37.000 --> 00:42:39.000]  也有赦免不過不是那麼多
[00:42:39.000 --> 00:42:42.000]  你的compassion就很少
[00:42:42.000 --> 00:42:44.000]  但當你起身覺得
[00:42:44.000 --> 00:42:46.000]  我一個condemned criminal
[00:42:46.000 --> 00:42:49.000]  主耶穌必須要上十架
[00:42:49.000 --> 00:42:51.000]  你知道主耶穌
[00:42:51.000 --> 00:42:55.000]  當祂說我必須要上十架才救到你
[00:42:55.000 --> 00:42:57.000]  這個對某些人聽起身
[00:42:57.000 --> 00:42:59.000]  是一個非常之blessing的話
[00:42:59.000 --> 00:43:01.000]  對某些人是冒犯
[00:43:01.000 --> 00:43:03.000]  是offended
[00:43:03.000 --> 00:43:06.000]  你知道如果我生日
[00:43:06.000 --> 00:43:08.000]  如果你送一本書給我
[00:43:08.000 --> 00:43:11.000]  書名叫做有效增高法
[00:43:11.000 --> 00:43:14.000]  你覺得我收這本書是一個blessing
[00:43:14.000 --> 00:43:16.000]  或者我覺得是被冒犯
[00:43:16.000 --> 00:43:18.000]  你看不起我生得矮還是怎樣
[00:43:18.000 --> 00:43:20.000]  你試一下你朋友生日的時候
[00:43:20.000 --> 00:43:21.000]  你送一本書給他
[00:43:21.000 --> 00:43:22.000]  如何改善人際關係
[00:43:22.000 --> 00:43:24.000]  你覺得朋友覺得是祝福
[00:43:24.000 --> 00:43:26.000]  還是說你來串我
[00:43:26.000 --> 00:43:29.000]  你說我什麼人際關係不好
[00:43:29.000 --> 00:43:31.000]  你知道如果我去醫院
[00:43:31.000 --> 00:43:33.000]  爸爸媽媽帶我去醫院
[00:43:33.000 --> 00:43:35.000]  他覺得我有輕度智障
[00:43:35.000 --> 00:43:36.000]  醫生看完之後
[00:43:36.000 --> 00:43:38.000]  有少少智障
[00:43:38.000 --> 00:43:40.000]  不要緊開兩劑藥回去吃一吃
[00:43:40.000 --> 00:43:43.000]  回家多做一些智力題
[00:43:43.000 --> 00:43:47.000]  那段時間你的智力就會正常
[00:43:47.000 --> 00:43:49.000]  感謝神
[00:43:49.000 --> 00:43:51.000]  但如果醫生看完之後
[00:43:51.000 --> 00:43:53.000]  你覺得沒得救了
[00:43:53.000 --> 00:43:55.000]  唯一的辦法就是換腦
[00:43:55.000 --> 00:43:57.000]  除了換腦之外沒得救了
[00:43:57.000 --> 00:43:59.000]  是嚴重的智障
[00:43:59.000 --> 00:44:01.000]  你聽完覺得是blessing
[00:44:01.000 --> 00:44:03.000]  或者你覺得offended
[00:44:03.000 --> 00:44:05.000]  你知道當主耶穌說
[00:44:05.000 --> 00:44:07.000]  我必須要死在十架上
[00:44:07.000 --> 00:44:09.000]  才能解決你的問題
[00:44:09.000 --> 00:44:12.000]  你聽完覺得是blessing
[00:44:12.000 --> 00:44:14.000]  因為覺得我真的有這麼差嗎
[00:44:14.000 --> 00:44:17.000]  不用吧主耶穌
[00:44:17.000 --> 00:44:19.000]  開兩劑藥就行了
[00:44:19.000 --> 00:44:21.000]  給少少教導鼓勵一下
[00:44:21.000 --> 00:44:22.000]  我應該做得到的了
[00:44:22.000 --> 00:44:24.000]  但主耶穌說no
[00:44:24.000 --> 00:44:26.000]  我為什麼要和那群人在一起
[00:44:26.000 --> 00:44:29.000]  為什麼要和那群失明的漢奸
[00:44:29.000 --> 00:44:30.000]  跛腳的走路
[00:44:30.000 --> 00:44:32.000]  麻風的得潔症
[00:44:32.000 --> 00:44:34.000]  耳聾的聽見死人復活
[00:44:34.000 --> 00:44:36.000]  窮人有福音聽見
[00:44:36.000 --> 00:44:38.000]  如果你認同我做這件事是好事
[00:44:38.000 --> 00:44:42.000]  你就必須認同原來你就是那群人其中的一個
[00:44:42.000 --> 00:44:44.000]  所以對約翰來說
[00:44:44.000 --> 00:44:45.000]  對法理上來說
[00:44:45.000 --> 00:44:47.000]  這是極大的冒犯
[00:44:47.000 --> 00:44:50.000]  我真的是那群人其中的一群嗎
[00:44:50.000 --> 00:44:53.000]  如果你不認為你是那群人其中的一個
[00:44:53.000 --> 00:44:56.000]  你就得不住主耶穌的憐憫和赦免
[00:44:56.000 --> 00:44:58.000]  得不住主耶穌的赦免
[00:44:58.000 --> 00:45:00.000]  你會變成一個麻木的人
[00:45:00.000 --> 00:45:03.000]  赦免多,愛才會多
[00:45:03.000 --> 00:45:05.000]  當你起身的時候
[00:45:05.000 --> 00:45:06.000]  remind自己
[00:45:06.000 --> 00:45:07.000]  我一個condemned criminal
[00:45:07.000 --> 00:45:10.000]  今天主耶穌必須要寫十架才救到我
[00:45:10.000 --> 00:45:13.000]  當你明白這件事
[00:45:13.000 --> 00:45:16.000]  你那天經歷的赦免多的時候
[00:45:16.000 --> 00:45:18.000]  你發覺你整個人的憐憫就多了
[00:45:18.000 --> 00:45:21.000]  你的交友圈子就多了
[00:45:21.000 --> 00:45:24.000]  你開始少一點看不起身邊的人
[00:45:24.000 --> 00:45:25.000]  你覺得接納多了
[00:45:25.000 --> 00:45:29.000]  你懂得夠膽去處理別人的痛苦
[00:45:29.000 --> 00:45:31.000]  但當你起身的時候覺得
[00:45:31.000 --> 00:45:33.000]  I'm not bad, I'm ok
[00:45:33.000 --> 00:45:36.000]  你發覺你的愛就會很少
[00:45:36.000 --> 00:45:39.000]  少少人你就會覺得很煩躁
[00:45:39.000 --> 00:45:41.000]  覺得你是不是這樣的
[00:45:41.000 --> 00:45:44.000]  所以主耶穌給我們一個很重要的提醒
[00:45:44.000 --> 00:45:47.000]  我們compassion的level有多高
[00:45:47.000 --> 00:45:52.000]  和我們覺得被赦免多或少成正比
[00:45:52.000 --> 00:45:54.000]  如果你覺得compassion很少的時候
[00:45:54.000 --> 00:45:56.000]  可能這個是重點
[00:45:56.000 --> 00:45:58.000]  每天起身提醒自己
[00:45:58.000 --> 00:46:01.000]  主耶穌是要寫十架才救到我
[00:46:01.000 --> 00:46:04.000]  我被赦免很多
[00:46:04.000 --> 00:46:06.000]  你的compassion就變得很多
