
[00:00:00.000 --> 00:00:04.420]  今日的題目是「逆中求平安」
[00:32:36.640 --> 00:32:38.640]  有什麼可以做
[00:32:38.640 --> 00:32:40.640]  祈禱
[00:32:40.640 --> 00:32:42.640]  我答他祈禱
[00:32:42.640 --> 00:32:44.640]  他說我也祈禱了,不過沒有用
[00:32:44.640 --> 00:32:46.640]  我還是回答他祈禱
[00:32:46.640 --> 00:32:48.640]  我和學牧師繼續
[00:32:48.640 --> 00:32:50.640]  為堂哥祈禱
[00:32:50.640 --> 00:32:52.640]  收線的時候我想起羅偉娟姐妹
[00:32:52.640 --> 00:32:54.640]  羅偉娟姐妹在昏迷的時候
[00:32:54.640 --> 00:32:56.640]  她是遇見耶穌
[00:32:56.640 --> 00:32:58.640]  於是我祈禱
[00:32:58.640 --> 00:33:00.640]  就好像我和大家
[00:33:00.640 --> 00:33:02.640]  不知大家記不記得我講過一堂道
[00:33:02.640 --> 00:33:04.640]  叫「逆中有信」
[00:33:04.640 --> 00:33:06.640]  不記得不要緊
[00:33:06.640 --> 00:33:08.640]  如果你記得的話
[00:33:08.640 --> 00:33:10.640]  你記不記得「逆中有信」
[00:33:10.640 --> 00:33:12.640]  我們的信心
[00:33:12.640 --> 00:33:14.640]  好像芥菜粽
[00:33:14.640 --> 00:33:16.640]  丁一顆也行
[00:33:16.640 --> 00:33:18.640]  我那天
[00:33:18.640 --> 00:33:20.640]  只有丁一顆的信心
[00:33:20.640 --> 00:33:22.640]  我就說耶穌
[00:33:22.640 --> 00:33:24.640]  倘若
[00:33:24.640 --> 00:33:26.640]  你憐憫堂哥
[00:33:26.640 --> 00:33:28.640]  求祢讓他在昏迷之中
[00:33:28.640 --> 00:33:30.640]  遇見你
[00:33:30.640 --> 00:33:32.640]  第二天早上接到電話
[00:33:32.640 --> 00:33:34.640]  我侄子打來
[00:33:34.640 --> 00:33:36.640]  我爸爸醒了
[00:33:36.640 --> 00:33:38.640]  醒了
[00:33:38.640 --> 00:33:40.640]  他沒事了
[00:33:40.640 --> 00:33:42.640]  他見到耶穌見了三次
[00:33:42.640 --> 00:33:44.640]  嘩!這麼厲害
[00:33:44.640 --> 00:33:46.640]  他很溫柔
[00:33:46.640 --> 00:33:48.640]  很有慈愛
[00:33:48.640 --> 00:33:50.640]  還帶了堂嫂來見他
[00:33:50.640 --> 00:33:52.640]  跟他說「你加油」
[00:33:52.640 --> 00:33:54.640]  堂哥醒了
[00:33:54.640 --> 00:33:56.640]  他的信仰不再一樣
[00:33:56.640 --> 00:33:58.640]  一提起耶穌
[00:33:58.640 --> 00:34:00.640]  他就哭了
[00:34:00.640 --> 00:34:02.640]  每一次去探望他
[00:34:02.640 --> 00:34:06.640]  他都說「你要帶我在國內的親戚信耶穌」
[00:34:06.640 --> 00:34:10.640]  幾個月後他又要做一個很大的手術,有危險的
[00:34:10.640 --> 00:34:12.640]  我們幫他祈禱
[00:34:12.640 --> 00:34:14.640]  然後
[00:34:14.640 --> 00:34:16.640]  大家看的那段片段
[00:34:16.640 --> 00:34:18.640]  就是他手術完了沒幾天
[00:34:18.640 --> 00:34:20.640]  他錄給我們
[00:34:20.640 --> 00:34:22.640]  聽他的分享
[00:34:22.640 --> 00:34:24.640]  OK了
[00:34:24.640 --> 00:34:26.640]  Peter、Sherry
[00:34:26.640 --> 00:34:28.640]  你們好
[00:34:28.640 --> 00:34:30.640]  很開心
[00:34:30.640 --> 00:34:32.640]  今天
[00:34:32.640 --> 00:34:34.640]  很想特意
[00:34:34.640 --> 00:34:36.640]  感謝你們
[00:34:36.640 --> 00:34:38.640]  多關心我
[00:34:38.640 --> 00:34:40.640]  多關心我們一家人
[00:34:40.640 --> 00:34:42.640]  還有
[00:34:42.640 --> 00:34:44.640]  我都是蒙著
[00:34:44.640 --> 00:34:46.640]  耶穌的保佑
[00:34:46.640 --> 00:34:48.640]  能夠很順利
[00:34:48.640 --> 00:34:50.640]  很多事情
[00:34:50.640 --> 00:34:52.640]  諸事順利
[00:34:52.640 --> 00:34:54.640]  可以這麼說
[00:34:54.640 --> 00:34:56.640]  當然除了
[00:34:56.640 --> 00:34:58.640]  已經開始的
[00:34:58.640 --> 00:35:00.640]  New Zealand Project
[00:35:00.640 --> 00:35:02.640]  對我自己來說
[00:35:02.640 --> 00:35:04.640]  新的
[00:35:04.640 --> 00:35:06.640]  最近的operation
[00:35:06.640 --> 00:35:08.640]  非常順利
[00:35:08.640 --> 00:35:10.640]  而且
[00:35:10.640 --> 00:35:12.640]  完後
[00:35:12.640 --> 00:35:14.640]  情況非常好
[00:35:14.640 --> 00:35:16.640]  恢復得很快
[00:35:16.640 --> 00:35:18.640]  我已經有
[00:35:18.640 --> 00:35:20.640]  一種感覺
[00:35:20.640 --> 00:35:22.640]  主是給我
[00:35:22.640 --> 00:35:24.640]  一種新的生命
[00:35:24.640 --> 00:35:26.640]  我所以
[00:35:26.640 --> 00:35:28.640]  很感謝你們
[00:35:28.640 --> 00:35:30.640]  在這個關鍵的時刻
[00:35:30.640 --> 00:35:32.640]  對我
[00:35:32.640 --> 00:35:34.640]  對我全部家人
[00:35:34.640 --> 00:35:36.640]  關心
[00:35:36.640 --> 00:35:38.640]  還有希望你們
[00:35:38.640 --> 00:35:40.640]  事業、健康
[00:35:40.640 --> 00:35:42.640]  各方面都有所成就
[00:35:42.640 --> 00:35:46.640]  特別聽到
[00:35:46.640 --> 00:35:48.640]  Sherry最近在書展
[00:35:48.640 --> 00:35:50.640]  有很大的成就
[00:35:50.640 --> 00:35:54.640]  有很大的成就
[00:35:54.640 --> 00:35:56.640]  我是為你高興
[00:35:58.640 --> 00:36:00.640]  I am proud of you
[00:36:00.640 --> 00:36:04.640]  多謝堂哥
[00:36:04.640 --> 00:36:06.640]  I am proud of you
[00:36:06.640 --> 00:36:08.640]  我第一次聽很深刻
[00:36:08.640 --> 00:36:10.640]  是我爸爸聽了我說
[00:36:10.640 --> 00:36:12.640]  第二次
[00:36:12.640 --> 00:36:14.640]  是堂哥這一次
[00:36:14.640 --> 00:36:16.640]  很感恩
[00:36:16.640 --> 00:36:18.640]  和何牧師在這兩年
[00:36:18.640 --> 00:36:20.640]  真的有很多的獎
[00:36:20.640 --> 00:36:22.640]  何牧師在
[00:36:22.640 --> 00:36:24.640]  9月25日
[00:36:24.640 --> 00:36:26.640]  就會
[00:36:26.640 --> 00:36:28.640]  我記錯了
[00:36:28.640 --> 00:36:30.640]  就會拿
[00:36:30.640 --> 00:36:32.640]  我們神學院頒給他的
[00:36:32.640 --> 00:36:34.640]  傑出校友Global Impact 獎
[00:36:34.640 --> 00:36:38.640]  我再說一個好消息
[00:36:38.640 --> 00:36:40.640]  10月8日
[00:36:40.640 --> 00:36:42.640]  香港基督教金書獎
[00:36:42.640 --> 00:36:44.640]  會頒一個金筆獎給我
[00:36:44.640 --> 00:36:48.640]  原來是終身成就獎
[00:36:48.640 --> 00:36:50.640]  我接到電話的時候
[00:36:50.640 --> 00:36:54.640]  你知不知道我第一句說什麼
[00:36:54.640 --> 00:36:56.640]  我都未死
[00:36:56.640 --> 00:36:58.640]  他說不是的
[00:36:58.640 --> 00:37:00.640]  不是頒給你走了那些
[00:37:00.640 --> 00:37:02.640]  其實我當日
[00:37:02.640 --> 00:37:06.640]  聽到這個消息我哭得很厲害
[00:37:06.640 --> 00:37:08.640]  我覺得自己很不配
[00:37:08.640 --> 00:37:10.640]  但我覺得更加感恩的是
[00:37:10.640 --> 00:37:12.640]  上帝幫我打破了
[00:37:12.640 --> 00:37:14.640]  一個咒詛
[00:37:14.640 --> 00:37:16.640]  我曾經很害怕好消息
[00:37:16.640 --> 00:37:20.640]  因為中國人有一句叫
[00:37:20.640 --> 00:37:22.640]  福無從此
[00:37:22.640 --> 00:37:24.640]  禍不單行
[00:37:24.640 --> 00:37:26.640]  中國人有一句叫好景不常
[00:37:26.640 --> 00:37:28.640]  所以我覺得
[00:37:28.640 --> 00:37:30.640]  好消息不要太多
[00:37:30.640 --> 00:37:32.640]  壞消息一定有
[00:37:32.640 --> 00:37:34.640]  這是我以前的一個信念
[00:37:34.640 --> 00:37:38.640]  一直都不知道
[00:37:38.640 --> 00:37:40.640]  直到這兩年
[00:37:40.640 --> 00:37:42.640]  上帝用另一句蓋過了
[00:37:42.640 --> 00:37:44.640]  那句叫
[00:37:44.640 --> 00:37:46.640]  福倍滿日
[00:37:46.640 --> 00:37:48.640]  那句叫
[00:37:48.640 --> 00:37:50.640]  更豐盛的生命
[00:37:52.640 --> 00:37:54.640]  所以
[00:37:54.640 --> 00:37:56.640]  好感恩
[00:37:56.640 --> 00:37:58.640]  我好多不配
[00:37:58.640 --> 00:38:00.640]  十八歲那年
[00:38:00.640 --> 00:38:02.640]  沒人肯收我做學徒
[00:38:02.640 --> 00:38:04.640]  我向上帝祈禱
[00:38:04.640 --> 00:38:06.640]  主耶穌啊我好喜歡死啊
[00:38:06.640 --> 00:38:08.640]  你給我機會啊
[00:38:08.640 --> 00:38:10.640]  上帝
[00:38:10.640 --> 00:38:12.640]  信實
[00:38:12.640 --> 00:38:14.640]  一直給我機會
[00:38:14.640 --> 00:38:16.640]  接下來大家紀念我
[00:38:16.640 --> 00:38:18.640]  由十月開始
[00:38:18.640 --> 00:38:20.640]  香港電台一分鐘閱讀
[00:38:20.640 --> 00:38:22.640]  責任大
[00:38:22.640 --> 00:38:24.640]  面對的事多
[00:38:24.640 --> 00:38:26.640]  我相信困難都多
[00:38:26.640 --> 00:38:28.640]  求主保守我們一家
[00:38:28.640 --> 00:38:32.640]  在結束的時候
[00:38:32.640 --> 00:38:34.640]  我想我們每一個人都閉上眼睛
[00:38:34.640 --> 00:38:36.640]  向上主
[00:38:36.640 --> 00:38:38.640]  做一些回應
[00:38:38.640 --> 00:38:44.640]  第一個呼召
[00:38:44.640 --> 00:38:48.640]  是耶穌說的那句叫
[00:38:48.640 --> 00:38:50.640]  要痊癒嗎
[00:38:50.640 --> 00:38:52.640]  可能
[00:38:52.640 --> 00:38:54.640]  在弟兄姊妹的心裡
[00:38:54.640 --> 00:38:56.640]  我昨天的課
[00:38:56.640 --> 00:38:58.640]  很久沒回教會了
[00:38:58.640 --> 00:39:00.640]  覺得上帝離棄他
[00:39:00.640 --> 00:39:02.640]  但不是啊
[00:39:02.640 --> 00:39:04.640]  耶穌好緊張你
[00:39:04.640 --> 00:39:06.640]  所以吸引你回來
[00:39:06.640 --> 00:39:08.640]  你要痊癒嗎
[00:39:08.640 --> 00:39:10.640]  你要回轉嗎
[00:39:10.640 --> 00:39:12.640]  又或者你心裡有些傷痕
[00:39:12.640 --> 00:39:14.640]  耶穌知道的
[00:39:14.640 --> 00:39:16.640]  所以耶穌說
[00:39:16.640 --> 00:39:18.640]  願你們平安
[00:39:18.640 --> 00:39:22.640]  如果你真的心裡有這樣的掙扎
[00:39:22.640 --> 00:39:24.640]  但今天
[00:39:24.640 --> 00:39:26.640]  上帝的靈感動你的
[00:39:26.640 --> 00:39:28.640]  你想痊癒
[00:39:28.640 --> 00:39:30.640]  你想要平安
[00:39:30.640 --> 00:39:32.640]  你想回轉
[00:39:32.640 --> 00:39:34.640]  請你將你的手放在你的心上
[00:39:34.640 --> 00:39:36.640]  請你將你的手
[00:39:36.640 --> 00:39:38.640]  放在你的心上
[00:39:38.640 --> 00:39:40.640]  我講一句
[00:39:40.640 --> 00:39:42.640]  你心裡跟著我的一句
[00:39:42.640 --> 00:39:44.640]  祈禱
[00:39:44.640 --> 00:39:46.640]  祈禱給主耶穌
[00:39:46.640 --> 00:39:48.640]  祈禱給主耶穌
[00:39:48.640 --> 00:39:50.640]  祈禱給主耶穌
[00:39:50.640 --> 00:39:52.640]  祈禱給主耶穌
[00:39:52.640 --> 00:39:54.640]  祈禱給主耶穌
[00:39:54.640 --> 00:39:56.640]  祈禱給主耶穌
[00:39:56.640 --> 00:39:58.640]  祈禱給主耶穌
[00:39:58.640 --> 00:40:00.640]  祈禱給主耶穌
[00:40:00.640 --> 00:40:02.640]  祈禱給主耶穌
[00:40:02.640 --> 00:40:04.640]  祈禱給主耶穌
[00:40:04.640 --> 00:40:06.640]  祈禱給主耶穌
[00:40:06.640 --> 00:40:08.640]  祈禱給主耶穌
[00:40:08.640 --> 00:40:10.640]  祈禱給主耶穌
[00:40:10.640 --> 00:40:12.640]  祈禱給主耶穌
[00:40:12.640 --> 00:40:14.640]  祈禱給主耶穌
[00:40:14.640 --> 00:40:16.640]  祈禱給主耶穌
[00:40:16.640 --> 00:40:18.640]  祈禱給主耶穌
[00:40:18.640 --> 00:40:20.640]  祈禱給主耶穌
[00:40:20.640 --> 00:40:22.640]  祈禱給主耶穌
[00:40:22.640 --> 00:40:24.640]  祈禱給主耶穌
[00:40:24.640 --> 00:40:26.640]  祈禱給主耶穌
[00:40:26.640 --> 00:40:28.640]  祈禱給主耶穌
[00:40:28.640 --> 00:40:30.640]  祈禱給主耶穌
[00:40:30.640 --> 00:40:32.640]  祈禱給主耶穌
[00:40:32.640 --> 00:40:34.640]  祈禱給主耶穌
[00:40:34.640 --> 00:40:36.640]  祈禱給主耶穌
[00:40:36.640 --> 00:40:38.640]  祈禱給主耶穌
[00:40:38.640 --> 00:40:40.640]  祈禱給主耶穌
[00:40:40.640 --> 00:40:42.640]  祈禱給主耶穌
[00:40:42.640 --> 00:40:44.640]  祈禱給主耶穌
[00:40:44.640 --> 00:40:46.640]  祈禱給主耶穌
[00:40:46.640 --> 00:40:48.640]  祈禱給主耶穌
[00:40:48.640 --> 00:40:50.640]  祈禱給主耶穌
[00:40:50.640 --> 00:40:52.640]  祈禱給主耶穌
[00:40:52.640 --> 00:40:54.640]  祈禱給主耶穌
[00:40:54.640 --> 00:40:56.640]  祈禱給主耶穌
[00:40:56.640 --> 00:40:58.640]  祈禱給主耶穌
[00:40:58.640 --> 00:41:00.640]  祈禱給主耶穌
[00:41:00.640 --> 00:41:02.640]  祈禱給主耶穌
[00:41:02.640 --> 00:41:04.640]  祈禱給主耶穌
[00:41:04.640 --> 00:41:06.640]  祈禱給主耶穌
[00:41:06.640 --> 00:41:08.640]  祈禱給主耶穌
[00:41:08.640 --> 00:41:10.640]  祈禱給主耶穌
[00:41:10.640 --> 00:41:12.640]  祈禱給主耶穌
[00:41:12.640 --> 00:41:14.640]  祈禱給主耶穌
[00:41:14.640 --> 00:41:16.640]  祈禱給主耶穌
[00:41:16.640 --> 00:41:18.640]  祈禱給主耶穌
[00:41:18.640 --> 00:41:20.640]  祈禱給主耶穌
[00:41:20.640 --> 00:41:22.640]  祈禱給主耶穌
[00:41:22.640 --> 00:41:24.640]  祈禱給主耶穌
[00:41:24.640 --> 00:41:26.640]  祈禱給主耶穌
[00:41:26.640 --> 00:41:28.640]  祈禱給主耶穌
[00:41:28.640 --> 00:41:30.640]  祈禱給主耶穌
[00:41:30.640 --> 00:41:32.640]  祈禱給主耶穌
[00:41:32.640 --> 00:41:34.640]  祈禱給主耶穌
[00:41:34.640 --> 00:41:36.640]  祈禱給主耶穌
[00:41:36.640 --> 00:41:38.640]  祈禱給主耶穌
[00:41:38.640 --> 00:41:40.640]  祈禱給主耶穌
[00:41:40.640 --> 00:41:42.640]  祈禱給主耶穌
[00:41:42.640 --> 00:41:44.640]  祈禱給主耶穌
[00:41:44.640 --> 00:41:46.640]  祈禱給主耶穌
[00:41:46.640 --> 00:41:48.640]  祈禱給主耶穌
[00:41:48.640 --> 00:41:50.640]  祈禱給主耶穌
[00:41:50.640 --> 00:41:52.640]  祈禱給主耶穌
[00:41:52.640 --> 00:41:54.640]  祈禱給主耶穌
[00:41:54.640 --> 00:41:56.640]  祈禱給主耶穌
[00:41:56.640 --> 00:41:58.640]  祈禱給主耶穌
[00:41:58.640 --> 00:42:00.640]  祈禱給主耶穌
[00:42:00.640 --> 00:42:02.640]  祈禱給主耶穌
[00:42:02.640 --> 00:42:04.640]  祈禱給主耶穌
