
[00:00:00.000 --> 00:00:06.000]  各位姐妹平安,非常高興今天能在這裡跟大家分享神的話語
[00:33:55.000 --> 00:33:56.000]  我不是說
[00:33:56.000 --> 00:33:58.000]  回教會有自己的小組
[00:33:58.000 --> 00:33:59.000]  有自己的區不好
[00:33:59.000 --> 00:34:01.000]  我說這些都是很好的
[00:34:01.000 --> 00:34:03.000]  但說到底,靚姐妹
[00:34:03.000 --> 00:34:04.000]  我們的信仰
[00:34:04.000 --> 00:34:07.000]  是否應該我們個人和神的關係呢
[00:34:07.000 --> 00:34:11.000]  或許這一次的肺炎
[00:34:11.000 --> 00:34:12.000]  這一次的疫情
[00:34:12.000 --> 00:34:15.000]  可能會給我們一些空間
[00:34:15.000 --> 00:34:17.000]  因為我們不能回到實體的崇拜
[00:34:17.000 --> 00:34:18.000]  實體的聚會
[00:34:18.000 --> 00:34:21.000]  會不會反而是一種化妝的祝福
[00:34:21.000 --> 00:34:23.000]  讓我們多了一些空間去反省
[00:34:23.000 --> 00:34:27.000]  究竟我的信仰建基於甚麼上面呢
[00:34:27.000 --> 00:34:30.000]  是否應該建基於我和神的關係
[00:34:30.000 --> 00:34:32.000]  這個才是根本呢
[00:34:32.000 --> 00:34:33.000]  其他的都是次要呢
[00:34:33.000 --> 00:34:36.000]  其他的都是附加上去的呢
[00:34:36.000 --> 00:34:37.000]  當這些附加的東西
[00:34:37.000 --> 00:34:38.000]  次要的東西沒了的時候
[00:34:38.000 --> 00:34:39.000]  都不要緊
[00:34:39.000 --> 00:34:42.000]  因為最重要的是我們和神的關係
[00:34:42.000 --> 00:34:43.000]  是不會甩的
[00:34:43.000 --> 00:34:44.000]  因為聖經說
[00:34:44.000 --> 00:34:46.000]  沒有任何的壁壩
[00:34:46.000 --> 00:34:49.000]  是可以讓我們與神的愛隔絕的
[00:34:49.000 --> 00:34:50.000]  靚姐妹
[00:34:50.000 --> 00:34:52.000]  所以可能這個疫情
[00:34:52.000 --> 00:34:55.000]  給我們一個的祝福
[00:34:55.000 --> 00:34:58.000]  就是讓我們更加去到我們信仰的初心
[00:34:58.000 --> 00:35:00.000]  我們信仰的根基
[00:35:00.000 --> 00:35:01.000]  究竟是怎樣呢
[00:35:01.000 --> 00:35:04.000]  如果我們真真正正被主磨練之後
[00:35:04.000 --> 00:35:08.000]  我相信我們會更加成為神所合用的器皿
[00:35:08.000 --> 00:35:09.000]  對我們個人
[00:35:09.000 --> 00:35:11.000]  我們會更加享受到
[00:35:11.000 --> 00:35:14.000]  信仰深層的那種祝福
[00:35:14.000 --> 00:35:15.000]  或者我經常說
[00:35:15.000 --> 00:35:18.000]  我們不是單單來到教會的門裏面
[00:35:18.000 --> 00:35:21.000]  我們真真正正進入信仰的殿堂裏面
[00:35:21.000 --> 00:35:23.000]  能夠體會經歷信仰的真實
[00:35:23.000 --> 00:35:25.000]  信仰的甜美
[00:35:25.000 --> 00:35:27.000]  不只是聽別人說
[00:35:27.000 --> 00:35:28.000]  羨慕別人
[00:35:28.000 --> 00:35:30.000]  或者是唱詩歌
[00:35:30.000 --> 00:35:34.000]  後悔的下一句是當被吸
[00:35:34.000 --> 00:35:37.000]  最後
[00:35:37.000 --> 00:35:39.000]  我們的生命被主磨練之後
[00:35:39.000 --> 00:35:41.000]  又會變得怎樣呢
[00:35:41.000 --> 00:35:43.000]  當我們的生命被主磨練之後
[00:35:43.000 --> 00:35:44.000]  對自己
[00:35:44.000 --> 00:35:45.000]  對教會
[00:35:45.000 --> 00:35:46.000]  帶來甚麼正面的影響呢
[00:35:46.000 --> 00:35:48.000]  有沒有想過靚姐妹
[00:35:48.000 --> 00:35:50.000]  我們很多時候都說
[00:35:50.000 --> 00:35:52.000]  我們要做門徒訓練
[00:35:52.000 --> 00:35:53.000]  但很多時候我們都說
[00:35:53.000 --> 00:35:54.000]  很辛苦的
[00:35:54.000 --> 00:35:55.000]  要付出很多的
[00:35:55.000 --> 00:35:56.000]  要上裝備的課程的
[00:35:56.000 --> 00:35:58.000]  要花很多的時間的
[00:35:58.000 --> 00:36:01.000]  我們要擺出犧牲很多的東西的
[00:36:01.000 --> 00:36:04.000]  我想在這裏提供另外一個思路給大家
[00:36:04.000 --> 00:36:05.000]  可不可以反過來想
[00:36:05.000 --> 00:36:07.000]  當我們不做這些東西
[00:36:07.000 --> 00:36:10.000]  當我們不願意毀身作主的門徒
[00:36:10.000 --> 00:36:12.000]  跟從主付代價的時候
[00:36:12.000 --> 00:36:15.000]  其實我們有甚麼損失呢
[00:36:15.000 --> 00:36:16.000]  其實這種損失
[00:36:16.000 --> 00:36:18.000]  比起剛才你所說的
[00:36:18.000 --> 00:36:19.000]  跟從主作主的門徒
[00:36:19.000 --> 00:36:21.000]  要上很多的課
[00:36:21.000 --> 00:36:23.000]  或者是來對付自己的生命
[00:36:23.000 --> 00:36:25.000]  其實損失更大
[00:36:25.000 --> 00:36:26.000]  損失甚麼呢
[00:36:26.000 --> 00:36:29.000]  損失了在這個信仰當中的甜蜜
[00:36:29.000 --> 00:36:31.000]  與主同行的寶貴
[00:36:31.000 --> 00:36:34.000]  在人世間無論任何境況下
[00:36:34.000 --> 00:36:38.000]  都經歷平安那種屬靈的高原的狀態
[00:36:38.000 --> 00:36:43.000]  或者那種好得無比的生命歷練
[00:36:43.000 --> 00:36:45.000]  靚姐妹
[00:36:45.000 --> 00:36:49.000]  讓我們被神改變我們
[00:36:49.000 --> 00:36:51.000]  讓我們能夠在主裏面
[00:36:51.000 --> 00:36:53.000]  看神對我們的磨練
[00:36:53.000 --> 00:36:54.000]  對我們的破碎
[00:36:54.000 --> 00:36:56.000]  再建立
[00:36:56.000 --> 00:36:59.000]  是一件多麼正面的事
[00:36:59.000 --> 00:37:01.000]  讓我們好像橄欖
[00:37:01.000 --> 00:37:04.000]  被主熬練之後
[00:37:04.000 --> 00:37:07.000]  成渣成油
[00:37:07.000 --> 00:37:09.000]  能夠合乎主用
[00:37:09.000 --> 00:37:11.000]  放在金燈台裏面
[00:37:11.000 --> 00:37:14.000]  讓這個金燈台永遠發亮發光
[00:37:14.000 --> 00:37:16.000]  讓我們一起立志好不好
[00:37:16.000 --> 00:37:18.000]  來去作主
[00:37:18.000 --> 00:37:20.000]  被主磨練的橄欖
[00:37:20.000 --> 00:37:23.000]  成為神手中的合用器皿
[00:37:23.000 --> 00:37:25.000]  讓我們一起祈禱
[00:37:25.000 --> 00:37:28.000]  主啊
[00:37:28.000 --> 00:37:30.000]  真是
[00:37:30.000 --> 00:37:33.000]  多少次的試煉
[00:37:33.000 --> 00:37:37.000]  心裏就得多少次的磨練
[00:37:37.000 --> 00:37:41.000]  祢要磨練我們
[00:37:41.000 --> 00:37:45.000]  祢要磨練我們成為精金
[00:37:45.000 --> 00:37:48.000]  成為美酒
[00:37:48.000 --> 00:37:52.000]  成為上等的橄欖油
[00:37:52.000 --> 00:37:54.000]  讓祢幫助我
[00:37:54.000 --> 00:37:56.000]  幫助弟兄姊妹
[00:37:56.000 --> 00:37:59.000]  甘心
[00:37:59.000 --> 00:38:05.000]  接受祢的磨練
[00:38:05.000 --> 00:38:10.000]  因為磨練的時候是很痛苦的
[00:38:10.000 --> 00:38:14.000]  但是磨練過後
[00:38:14.000 --> 00:38:17.000]  我們就能夠成為合用器皿
[00:38:17.000 --> 00:38:20.000]  我們就能夠高呼讚美祢
[00:38:20.000 --> 00:38:24.000]  我們的讚美是混和了哭聲眼淚
[00:38:24.000 --> 00:38:26.000]  但是這些哭聲
[00:38:26.000 --> 00:38:28.000]  這些眼淚
[00:38:28.000 --> 00:38:31.000]  是發自內心踴躍的靈
[00:38:31.000 --> 00:38:34.000]  是歡愉的
[00:38:34.000 --> 00:38:36.000]  是喜樂
[00:38:36.000 --> 00:38:39.000]  因為
[00:38:39.000 --> 00:38:43.000]  你如果收取我們任何的東西
[00:38:43.000 --> 00:38:48.000]  你會以自己釘在十字架上
[00:38:48.000 --> 00:38:51.000]  你都要作代替
[00:38:51.000 --> 00:38:55.000]  求祢幫助每一個弟兄姊妹
[00:38:55.000 --> 00:38:57.000]  幫助收斟
[00:38:57.000 --> 00:39:01.000]  都能夠成為金燈台
[00:39:01.000 --> 00:39:04.000]  都能夠成為充滿油的金燈台
[00:39:04.000 --> 00:39:06.000]  從今時至永遠
[00:39:06.000 --> 00:39:07.000]  阿們
[00:39:07.000 --> 00:39:08.000]  讓我們一起起立
[00:39:08.000 --> 00:39:11.000]  我們接受神的祝福
[00:39:11.000 --> 00:39:13.000]  讓我主耶穌基督因為
[00:39:13.000 --> 00:39:15.000]  天父的慈愛
[00:39:15.000 --> 00:39:18.000]  聖靈的感動交通
[00:39:18.000 --> 00:39:20.000]  尚願我們眾人同在
[00:39:20.000 --> 00:39:23.000]  讓我們像橄欖一樣
[00:39:23.000 --> 00:39:25.000]  被壓榨成油
[00:39:25.000 --> 00:39:26.000]  被煮熬煉
[00:39:26.000 --> 00:39:27.000]  成為精金
[00:39:27.000 --> 00:39:28.000]  成為美酒
[00:39:28.000 --> 00:39:30.000]  成為橄欖油
[00:39:30.000 --> 00:39:31.000]  上等的橄欖油
[00:39:31.000 --> 00:39:32.000]  從今時
[00:39:32.000 --> 00:39:34.000]  直到永永遠遠
[00:39:34.000 --> 00:39:35.000]  阿們
