
[00:00:00.000 --> 00:00:02.200]  那麼今天的題目
[00:32:01.800 --> 00:32:03.800]  主再來呢?
[00:32:03.800 --> 00:32:05.800]  我們帶著仇恨、傷痛
[00:32:05.800 --> 00:32:07.800]  有些事情我們沒有辦法控制
[00:32:07.800 --> 00:32:09.800]  但是當我們去仰望我們的神的時候
[00:32:09.800 --> 00:32:11.800]  求主幫助我們
[00:32:11.800 --> 00:32:12.800]  求主讓我們明白
[00:32:12.800 --> 00:32:14.800]  我不是為自己而活
[00:32:14.800 --> 00:32:16.800]  我們活著是為主而活
[00:32:16.800 --> 00:32:18.800]  以致當我們今天面對
[00:32:18.800 --> 00:32:21.800]  各樣的困難、困境的時候
[00:32:21.800 --> 00:32:22.800]  我知道
[00:32:22.800 --> 00:32:23.800]  像剛才詩歌所唱
[00:32:23.800 --> 00:32:24.800]  所信的是誰
[00:32:24.800 --> 00:32:26.800]  不是停留在我知道
[00:32:26.800 --> 00:32:28.800]  而是我得著活力
[00:32:28.800 --> 00:32:30.800]  得著信心和盼望
[00:32:30.800 --> 00:32:31.800]  成為別人的幫助
[00:32:31.800 --> 00:32:33.800]  特別是我們今天的社會環境
[00:32:33.800 --> 00:32:34.800]  特別是今天的香港
[00:32:34.800 --> 00:32:36.800]  我們很需要聆聽者
[00:32:36.800 --> 00:32:38.800]  我們不再需要太多專家
[00:32:38.800 --> 00:32:40.800]  這個社會有很多專家說很多話
[00:32:40.800 --> 00:32:42.800]  我們需要成為別人的聆聽者
[00:32:42.800 --> 00:32:44.800]  別人的同行者
[00:32:44.800 --> 00:32:46.800]  以致將我們的信心和盼望
[00:32:46.800 --> 00:32:49.800]  透過我們的行為去活出來
[00:32:49.800 --> 00:32:53.800]  讓身邊的人去感受到這種同在
[00:32:53.800 --> 00:32:55.800]  好像神與我們同在一樣
[00:32:55.800 --> 00:32:57.800]  將我們的盼望可以帶給他們
[00:32:57.800 --> 00:32:59.800]  我們再一次同心祈禱
[00:32:59.800 --> 00:33:02.800]  親愛的主我們來到你的面前
[00:33:02.800 --> 00:33:04.800]  我們知道我們不是為自己而活
[00:33:04.800 --> 00:33:06.800]  今天當我們的城市
[00:33:06.800 --> 00:33:07.800]  當我們的社會
[00:33:07.800 --> 00:33:09.800]  面對很多的不幸
[00:33:09.800 --> 00:33:11.800]  甚至乎不義
[00:33:11.800 --> 00:33:13.800]  主一求你教導我們
[00:33:13.800 --> 00:33:15.800]  在我們的遺訓裏面
[00:33:15.800 --> 00:33:17.800]  我們如何活出這個信心
[00:33:17.800 --> 00:33:19.800]  求你教導我們如何
[00:33:19.800 --> 00:33:21.800]  去學習每天都與你同行
[00:33:21.800 --> 00:33:23.800]  以致我們明白
[00:33:23.800 --> 00:33:25.800]  我們所言所行的
[00:33:25.800 --> 00:33:28.800]  都是主你流露恩典的機會
[00:33:28.800 --> 00:33:30.800]  求主幫助我們
[00:33:30.800 --> 00:33:32.800]  成為我們淪陷的祝福和幫助
[00:33:32.800 --> 00:33:34.800]  禱告奉耶穌基督命求
[00:33:34.800 --> 00:33:36.800]  阿們
