
[00:00:00.000 --> 00:00:02.140]  各位大英姊妹,新年快樂!
[00:40:12.400 --> 00:40:17.400]  神的祝福會在那裡?
[00:40:17.400 --> 00:40:40.400]  你相不相信神的恩典總比困難多?
[00:40:40.400 --> 00:40:42.400]  頂姐妹,
[00:40:42.400 --> 00:40:45.400]  同樣四個字,
[00:40:45.400 --> 00:40:47.400]  我剛才告訴大家,
[00:40:47.400 --> 00:40:48.400]  我舊底的我,
[00:40:48.400 --> 00:40:50.400]  我會封封利是給自己,
[00:40:50.400 --> 00:40:52.400]  上面寫著,
[00:40:52.400 --> 00:40:55.400]  大吉大利。
[00:40:55.400 --> 00:40:56.400]  但是今天,
[00:40:56.400 --> 00:41:04.400]  我有兩個更加喜歡的利是福。
[00:41:04.400 --> 00:41:06.400]  主恩滿逸,
[00:41:06.400 --> 00:41:08.400]  耶穌愛你。
[00:41:08.400 --> 00:41:10.400]  上帝的福氣,
[00:41:10.400 --> 00:41:14.400]  就是厚德無比。
[00:41:14.400 --> 00:41:16.400]  我想祝福大家,
[00:41:16.400 --> 00:41:18.400]  在新的一年裡,
[00:41:18.400 --> 00:41:23.400]  可以跟神建立一個很美好的關係。
[00:41:23.400 --> 00:41:26.400]  我們能夠認清耶穌基督的聲音。
[00:41:26.400 --> 00:41:28.400]  我們要離開黑暗,
[00:41:28.400 --> 00:41:30.400]  進到光明的當中,
[00:41:30.400 --> 00:41:34.400]  走在一條祝福的路上。
[00:41:34.400 --> 00:41:35.400]  在新的一年裡,
[00:41:35.400 --> 00:41:37.400]  你的職場,
[00:41:37.400 --> 00:41:39.400]  探望神使用你,
[00:41:39.400 --> 00:41:41.400]  使你的名為大,
[00:41:41.400 --> 00:41:44.400]  祝福你居上不居下,
[00:41:44.400 --> 00:41:46.400]  作手不作尾。
[00:41:46.400 --> 00:41:49.400]  並且在神給你的地界裡,
[00:41:49.400 --> 00:41:51.400]  在你的家族當中,
[00:41:51.400 --> 00:41:53.400]  在你的朋友圈裡,
[00:41:53.400 --> 00:41:55.400]  能夠廣傳福音,
[00:41:55.400 --> 00:41:57.400]  人如德如。
[00:41:57.400 --> 00:41:59.400]  盼望神賜福給你,
[00:41:59.400 --> 00:42:02.400]  使你成為別人的祝福。
[00:42:02.400 --> 00:42:05.400]  祝福你成為一個有感染力,
[00:42:05.400 --> 00:42:07.400]  有動力的人,
[00:42:07.400 --> 00:42:10.400]  有影響力的人,
[00:42:10.400 --> 00:42:11.400]  為你祝福的,
[00:42:11.400 --> 00:42:13.400]  神也祝福他們。
[00:42:13.400 --> 00:42:14.400]  就在你的,
[00:42:14.400 --> 00:42:18.400]  神一一為你抵擋。
[00:42:18.400 --> 00:42:21.400]  盼望身邊的人,
[00:42:21.400 --> 00:42:23.400]  會因著你夢福,
[00:42:23.400 --> 00:42:25.400]  因為主恩滿逸。
[00:42:25.400 --> 00:42:27.400]  耶穌愛你!
