
[00:00:00.000 --> 00:00:02.500]  我今次揀咗個題目
[00:32:19.800 --> 00:32:21.800]  喺我哋還俗聚人嘅時間
[00:32:21.800 --> 00:32:22.800]  你就已經猜你嘅
[00:32:22.800 --> 00:32:23.800]  獨生子為我哋死
[00:32:23.800 --> 00:32:25.800]  係我哋估唔到
[00:32:25.800 --> 00:32:27.800]  你所做嘅我哋估唔到
[00:32:27.800 --> 00:32:29.800]  你愛係加上行動
[00:32:29.800 --> 00:32:31.800]  因典係白白嘅
[00:32:31.800 --> 00:32:33.800]  但我哋憑信先見到你嘅榮耀
[00:32:33.800 --> 00:32:36.800]  憑信先見到你嘅因典
[00:32:36.800 --> 00:32:38.800]  求你畀我哋謙卑
[00:32:38.800 --> 00:32:40.800]  放下自信
[00:32:40.800 --> 00:32:43.800]  然後信靠呢個永生嘅神
[00:32:43.800 --> 00:32:44.800]  奇異嘅因典
[00:32:44.800 --> 00:32:46.800]  我哋將榮耀歸返畀你
[00:32:46.800 --> 00:32:47.800]  求你開開我哋嘅眼睛
[00:32:47.800 --> 00:32:49.800]  讓我哋見到你
[00:32:49.800 --> 00:32:51.800]  見到主耶穌基督嘅榮耀
[00:32:51.800 --> 00:32:53.800]  見到天父嘅榮耀
[00:32:53.800 --> 00:32:55.800]  見到聖靈臨到我哋身上
[00:32:55.800 --> 00:32:57.800]  嗰個奇異嗰個奇妙
[00:32:57.800 --> 00:32:59.800]  我哋將感謝重贊歸畀你
[00:32:59.800 --> 00:33:01.800]  榮耀歸畀天父
[00:33:01.800 --> 00:33:03.800]  多謝主耶穌基督
[00:33:03.800 --> 00:33:06.800]  多謝聖靈畀我哋嘅靈魂甦醒
[00:33:06.800 --> 00:33:09.800]  畀我哋經歷到你榮幸奇異因典
[00:33:09.800 --> 00:33:11.800]  奉主耶穌名禱
