
[00:00:00.000 --> 00:00:03.240]  無論你的靈性是枯乾
[00:35:48.280 --> 00:35:50.280]  因爲上帝給我們的財富
[00:35:50.280 --> 00:35:51.280]  每一分每一毫
[00:35:51.280 --> 00:35:53.280]  其實都有責任
[00:35:53.280 --> 00:35:57.280]  應該你有責任是怎麼去分配的
[00:35:57.280 --> 00:36:00.280]  當你隨便借的時候
[00:36:00.280 --> 00:36:03.280]  可能你在理財方面要去進修
[00:36:03.280 --> 00:36:05.280]  真的要按照正經原則
[00:36:05.280 --> 00:36:07.280]  正經原則是什麼
[00:36:07.280 --> 00:36:11.280]  借出去就不願指望償還
[00:36:11.280 --> 00:36:13.280]  借出去你就不要想還
[00:36:13.280 --> 00:36:15.280]  那是什麼意思
[00:36:15.280 --> 00:36:16.280]  就是施魚
[00:36:16.280 --> 00:36:18.280]  就是給
[00:36:18.280 --> 00:36:20.280]  這個是正經原則
[00:36:20.280 --> 00:36:23.280]  除非你說你在教會里面放儲
[00:36:23.280 --> 00:36:26.280]  這個是職業
[00:36:26.280 --> 00:36:28.280]  我希望沒有人在教會里面高利貸
[00:36:28.280 --> 00:36:30.280]  不要搞這些
[00:36:30.280 --> 00:36:33.280]  要不然大家借了出去
[00:36:33.280 --> 00:36:37.280]  你就不要想他可以還給你
[00:36:37.280 --> 00:36:38.280]  施魚
[00:36:38.280 --> 00:36:40.280]  因爲時間關係
[00:36:40.280 --> 00:36:47.280]  最後用一個故事去做一個總結
[00:36:47.280 --> 00:36:48.280]  這個故事是說到
[00:36:48.280 --> 00:36:50.280]  其實這個是我們小組
[00:36:50.280 --> 00:36:52.280]  有一次有個姐妹發出來的
[00:36:52.280 --> 00:36:54.280]  我覺得很喜歡
[00:36:54.280 --> 00:36:55.280]  我保留着它
[00:36:55.280 --> 00:36:56.280]  到現在我想和你們分享
[00:36:56.280 --> 00:36:58.280]  她說有一個農夫
[00:36:58.280 --> 00:37:00.280]  有一隻老雷
[00:37:00.280 --> 00:37:02.280]  很老的小雷
[00:37:02.280 --> 00:37:04.280]  叫Donkey in the well
[00:37:04.280 --> 00:37:07.280]  這隻老的雷不小心掉在了一口井裏
[00:37:07.280 --> 00:37:09.280]  那口井是很枯乾的
[00:37:09.280 --> 00:37:12.280]  是沒有水的
[00:37:12.280 --> 00:37:15.280]  那隻雷掉進了井裏就哭哭啼啼
[00:37:15.280 --> 00:37:17.280]  原來你聽過那隻雷哭
[00:37:17.280 --> 00:37:19.280]  真的好像小孩一樣
[00:37:19.280 --> 00:37:22.280]  好像剛纔的Crying Baby一樣在哭
[00:37:22.280 --> 00:37:24.280]  那個農夫其實用了很多方法
[00:37:24.280 --> 00:37:27.280]  希望救那隻雷出來
[00:37:27.280 --> 00:37:30.280]  掉進去你怎麼救它呢
[00:37:30.280 --> 00:37:31.280]  你扯它上來
[00:37:31.280 --> 00:37:33.280]  其實它是很不合作的
[00:37:33.280 --> 00:37:35.280]  它用很多方法都搞不到
[00:37:35.280 --> 00:37:38.280]  最後這個農夫他說算了
[00:37:38.280 --> 00:37:40.280]  這隻雷又老
[00:37:40.280 --> 00:37:41.280]  這個井又幹
[00:37:41.280 --> 00:37:44.280]  其實我也想填這個井
[00:37:44.280 --> 00:37:46.280]  他就拿個鏟
[00:37:46.280 --> 00:37:47.280]  鏟一些泥下去
[00:37:47.280 --> 00:37:48.280]  他想着怎麼樣
[00:37:48.280 --> 00:37:50.280]  一活埋那隻老雷
[00:37:50.280 --> 00:37:52.280]  不要日夜哭
[00:37:52.280 --> 00:37:54.280]  另一方面又填埋井
[00:37:54.280 --> 00:37:55.280]  一舉兩得
[00:37:55.280 --> 00:37:57.280]  是不是
[00:37:57.280 --> 00:37:59.280]  於是他就拿個鏟
[00:37:59.280 --> 00:38:00.280]  鏟一些泥下去
[00:38:00.280 --> 00:38:02.280]  倒在那隻雷上
[00:38:02.280 --> 00:38:04.280]  一開始那隻老雷
[00:38:04.280 --> 00:38:05.280]  很醒目的
[00:38:05.280 --> 00:38:06.280]  知道人家要活埋它
[00:38:06.280 --> 00:38:09.280]  就哭哭啼啼
[00:38:09.280 --> 00:38:11.280]  但後來倒了一個多小時之後
[00:38:11.280 --> 00:38:13.280]  沒有聲音
[00:38:13.280 --> 00:38:14.280]  沒有聲音
[00:38:14.280 --> 00:38:15.280]  沒有動靜
[00:38:15.280 --> 00:38:17.280]  那個農夫
[00:38:17.280 --> 00:38:18.280]  不知道什麼事
[00:38:18.280 --> 00:38:20.280]  就走去看一看
[00:38:20.280 --> 00:38:21.280]  哇
[00:38:21.280 --> 00:38:22.280]  很出人意外
[00:38:22.280 --> 00:38:23.280]  發生什麼事呢
[00:38:23.280 --> 00:38:25.280]  原來他發覺
[00:38:25.280 --> 00:38:27.280]  當他倒那些泥下去
[00:38:27.280 --> 00:38:28.280]  每次倒那些泥
[00:38:28.280 --> 00:38:31.280]  在那隻雷的背後的時候
[00:38:31.280 --> 00:38:34.280]  那隻雷就會晃一晃
[00:38:34.280 --> 00:38:36.280]  那些泥就會掉在旁邊
[00:38:36.280 --> 00:38:38.280]  那隻雷
[00:38:38.280 --> 00:38:41.280]  就會跟着踩上那些泥
[00:38:41.280 --> 00:38:42.280]  是不是很醒目
[00:38:42.280 --> 00:38:43.280]  看到他很醒目
[00:38:43.280 --> 00:38:44.280]  他每一鏟
[00:38:44.280 --> 00:38:45.280]  他就扭一扭
[00:38:45.280 --> 00:38:46.280]  扭一扭之後
[00:38:46.280 --> 00:38:48.280]  就將腳踏上去
[00:38:48.280 --> 00:38:49.280]  如是者
[00:38:49.280 --> 00:38:50.280]  幾個小時之後
[00:38:50.280 --> 00:38:53.280]  每次倒下去他每次扭一扭又踏上去
[00:38:53.280 --> 00:38:55.280]  隨着那個泥土的升高
[00:38:55.280 --> 00:38:57.280]  去到井的上面
[00:38:57.280 --> 00:38:58.280]  他就走出來了
[00:38:58.280 --> 00:38:59.280]  是不是很神奇
[00:38:59.280 --> 00:39:00.280]  看完這個故事的時候
[00:39:00.280 --> 00:39:02.280]  真的覺得很發人深省
[00:39:02.280 --> 00:39:05.280]  很多我看回那些人的評論
[00:39:05.280 --> 00:39:06.280]  很多評論
[00:39:06.280 --> 00:39:09.280]  哇 我就好像一隻雷一樣
[00:39:09.280 --> 00:39:11.280]  生命當中很多困擾
[00:39:11.280 --> 00:39:13.280]  就是經常都有些泥在阻擋着
[00:39:13.280 --> 00:39:15.280]  在我不能夠前進
[00:39:15.280 --> 00:39:16.280]  我有時候會哭
[00:39:16.280 --> 00:39:19.280]  但其實每次有這些困難的時候
[00:39:19.280 --> 00:39:21.280]  只要我甩一甩
[00:39:21.280 --> 00:39:23.280]  將那些問題甩低
[00:39:23.280 --> 00:39:25.280]  然後我又再踩上問題上面
[00:39:25.280 --> 00:39:26.280]  其實我一步一步
[00:39:26.280 --> 00:39:28.280]  我有機會走出來
[00:39:28.280 --> 00:39:29.280]  是不是挺好
[00:39:29.280 --> 00:39:33.280]  當中有沒有人覺得自己是那隻老雷
[00:39:33.280 --> 00:39:34.280]  我看完之後
[00:39:34.280 --> 00:39:35.280]  我覺得我自己是個農夫
[00:39:35.280 --> 00:39:37.280]  當我做了牧師之後
[00:39:37.280 --> 00:39:39.280]  遇到很多人很多問題
[00:39:39.280 --> 00:39:41.280]  有一個地步
[00:39:41.280 --> 00:39:42.280]  我都沒辦法幫不了
[00:39:42.280 --> 00:39:43.280]  今天的題目很好
[00:39:43.280 --> 00:39:44.280]  幫不了
[00:39:44.280 --> 00:39:47.280]  我都想將他們活埋
[00:39:47.280 --> 00:39:50.280]  我說既然是這樣不如活埋他們
[00:39:50.280 --> 00:39:52.280]  但這個故事再提醒我
[00:39:52.280 --> 00:39:55.280]  神真的有憐憫
[00:39:55.280 --> 00:39:56.280]  神是有憐憫的
[00:39:56.280 --> 00:39:58.280]  神是有祂的辦法
[00:39:58.280 --> 00:40:00.280]  當我這樣去付出
[00:40:00.280 --> 00:40:02.280]  我嘗試去服務
[00:40:02.280 --> 00:40:04.280]  其實我是會見到
[00:40:04.280 --> 00:40:05.280]  神的工作
[00:40:05.280 --> 00:40:07.280]  在那個時候我的靈就會加油
[00:40:07.280 --> 00:40:10.280]  我就會繼續不放棄去幫助
[00:40:10.280 --> 00:40:12.280]  有問題的弟兄姊妹
[00:40:12.280 --> 00:40:14.280]  今天神都提醒你這句話
[00:40:14.280 --> 00:40:18.280]  No one is beyond the reach of God
[00:40:18.280 --> 00:40:20.280]  No one is beyond the reach of God
[00:40:20.280 --> 00:40:23.280]  沒有一個人神是不想幫
[00:40:23.280 --> 00:40:25.280]  沒有一個人是神reach不到
[00:40:25.280 --> 00:40:28.280]  無論你的靈性是如何
[00:40:28.280 --> 00:40:31.280]  無論是飢餓飢渴赤身奴體有病都好
[00:40:31.280 --> 00:40:33.280]  神今天告訴你你要加油
[00:40:33.280 --> 00:40:34.280]  你的靈力要加油
[00:40:34.280 --> 00:40:37.280]  要藉着去服務去加油
[00:40:37.280 --> 00:40:39.280]  所以今天你需要有一個態度
[00:40:39.280 --> 00:40:40.280]  一個行動
[00:40:40.280 --> 00:40:41.280]  一個態度是
[00:40:41.280 --> 00:40:44.280]  雖然你不能幫助所有人
[00:40:44.280 --> 00:40:47.280]  但是至少有一個人
[00:40:47.280 --> 00:40:49.280]  你是可以幫助
[00:40:49.280 --> 00:40:51.280]  一個行動就是這個星期五
[00:40:51.280 --> 00:40:54.280]  請你去找這個人
[00:40:54.280 --> 00:40:55.280]  不要活埋他
[00:40:55.280 --> 00:40:56.280]  一起祈禱
[00:40:56.280 --> 00:40:58.280]  親愛的神我們在這裏再一次求你
[00:40:58.280 --> 00:41:01.280]  賜我們力量勇氣和智慧
[00:41:01.280 --> 00:41:04.280]  讓我們能夠服務我們身邊有需要的人
[00:41:04.280 --> 00:41:06.280]  很多時候我們會怕麻煩
[00:41:06.280 --> 00:41:07.280]  我們沒有時間
[00:41:07.280 --> 00:41:10.280]  但求主你叫我們把握每一個機會
[00:41:10.280 --> 00:41:12.280]  讓我們再一次體會到
[00:41:12.280 --> 00:41:14.280]  坐在一個最小的身上
[00:41:14.280 --> 00:41:16.280]  就是坐在你的身上
[00:41:16.280 --> 00:41:18.280]  這種恩典和福氣
[00:41:18.280 --> 00:41:20.280]  父啊我們願意你的稱讚的時候
[00:41:20.280 --> 00:41:23.280]  主啊讓我們謙卑敗低自己
[00:41:23.280 --> 00:41:27.280]  感謝你今天的提醒鼓勵和給我們挑戰
[00:41:27.280 --> 00:41:30.280]  讓我們成爲你的僕人
[00:41:30.280 --> 00:41:33.280]  Make us your servants
[00:41:33.280 --> 00:41:35.280]  祈禱奉主名求阿們
