
[00:00:00.000 --> 00:00:01.000]  (聽節目早晨)
[00:30:57.000 --> 00:30:58.000]  「包含了淫亂的元素」
[00:30:58.000 --> 00:31:21.000]  「包含了淫亂的元素」
[00:31:21.000 --> 00:31:22.000]  「包含了淫亂的元素」
[00:31:22.000 --> 00:31:23.000]  「包含了淫亂的元素」
[00:31:23.000 --> 00:31:24.000]  「包含了淫亂的元素」
[00:31:24.000 --> 00:31:25.000]  「包含了淫亂的元素」
[00:31:25.000 --> 00:31:26.000]  「包含了淫亂的元素」
[00:31:26.000 --> 00:31:27.000]  「包含了淫亂的元素」
[00:31:27.000 --> 00:31:28.000]  「包含了淫亂的元素」
[00:31:28.000 --> 00:31:29.000]  「包含了淫亂的元素」
[00:31:29.000 --> 00:31:30.000]  「包含了淫亂的元素」
[00:31:30.000 --> 00:31:35.000]  「包含了淫亂的元素」
[00:31:35.000 --> 00:31:36.000]  「包含了淫亂的元素」
[00:31:36.000 --> 00:31:37.000]  「包含了淫亂的元素」
[00:31:37.000 --> 00:31:38.000]  「包含了淫亂的元素」
[00:31:38.000 --> 00:31:39.000]  「包含了淫亂的元素」
[00:31:39.000 --> 00:31:40.000]  「包含了淫亂的元素」
[00:31:40.000 --> 00:31:41.000]  「包含了淫亂的元素」
[00:31:41.000 --> 00:31:42.000]  「包含了淫亂的元素」
[00:31:42.000 --> 00:31:43.000]  「包含了淫亂的元素」
[00:31:43.000 --> 00:31:44.000]  「包含了淫亂的元素」
[00:31:44.000 --> 00:31:45.000]  「包含了淫亂的元素」
[00:31:45.000 --> 00:32:12.000]  「包含了淫亂的元素」
[00:32:12.000 --> 00:32:13.000]  「包含了淫亂的元素」
[00:32:13.000 --> 00:32:14.000]  「包含了淫亂的元素」
[00:32:14.000 --> 00:32:15.000]  「包含了淫亂的元素」
[00:32:15.000 --> 00:32:16.000]  「包含了淫亂的元素」
[00:32:16.000 --> 00:32:28.000]  「包含了淫亂的元素」
[00:32:28.000 --> 00:32:29.000]  「包含了淫亂的元素」
[00:32:29.000 --> 00:32:30.000]  「包含了淫亂的元素」
[00:32:30.000 --> 00:32:31.000]  「包含了淫亂的元素」
[00:32:31.000 --> 00:32:32.000]  「包含了淫亂的元素」
[00:32:32.000 --> 00:32:33.000]  「包含了淫亂的元素」
[00:32:33.000 --> 00:32:34.000]  「包含了淫亂的元素」
[00:32:34.000 --> 00:32:35.000]  「包含了淫亂的元素」
[00:32:35.000 --> 00:32:36.000]  「包含了淫亂的元素」
[00:32:36.000 --> 00:32:37.000]  「包含了淫亂的元素」
[00:32:37.000 --> 00:32:38.000]  「包含了淫亂的元素」
[00:32:38.000 --> 00:32:39.000]  「包含了淫亂的元素」
[00:32:39.000 --> 00:32:54.000]  「包含了淫亂的元素」
[00:32:54.000 --> 00:32:55.000]  「包含了淫亂的元素」
[00:32:55.000 --> 00:32:56.000]  「包含了淫亂的元素」
[00:32:56.000 --> 00:32:57.000]  「包含了淫亂的元素」
[00:32:57.000 --> 00:32:58.000]  「包含了淫亂的元素」
[00:32:58.000 --> 00:32:59.000]  「包含了淫亂的元素」
[00:32:59.000 --> 00:33:00.000]  「包含了淫亂的元素」
[00:33:00.000 --> 00:33:01.000]  「包含了淫亂的元素」
[00:33:01.000 --> 00:33:02.000]  「包含了淫亂的元素」
[00:33:02.000 --> 00:33:03.000]  「包含了淫亂的元素」
[00:33:03.000 --> 00:33:04.000]  「包含了淫亂的元素」
[00:33:04.000 --> 00:33:05.000]  「包含了淫亂的元素」
[00:33:05.000 --> 00:33:06.000]  「包含了淫亂的元素」
[00:33:06.000 --> 00:33:07.000]  「包含了淫亂的元素」
[00:33:07.000 --> 00:33:09.000]  「包含了淫亂的元素」
[00:33:09.000 --> 00:33:10.000]  「包含了淫亂的元素」
[00:33:10.000 --> 00:33:11.000]  「包含了淫亂的元素」
[00:33:11.000 --> 00:33:12.000]  「包含了淫亂的元素」
[00:33:12.000 --> 00:33:13.000]  「包含了淫亂的元素」
[00:33:13.000 --> 00:33:14.000]  「包含了淫亂的元素」
[00:33:14.000 --> 00:33:15.000]  「包含了淫亂的元素」
[00:33:15.000 --> 00:33:16.000]  「包含了淫亂的元素」
[00:33:16.000 --> 00:33:17.000]  「包含了淫亂的元素」
[00:33:17.000 --> 00:33:18.000]  「包含了淫亂的元素」
[00:33:18.000 --> 00:33:19.000]  「包含了淫亂的元素」
[00:33:19.000 --> 00:33:20.000]  「包含了淫亂的元素」
[00:33:20.000 --> 00:33:21.000]  「包含了淫亂的元素」
[00:33:21.000 --> 00:33:22.000]  「包含了淫亂的元素」
[00:33:22.000 --> 00:33:41.000]  「包含了淫亂的元素」
[00:33:41.000 --> 00:33:42.000]  「包含了淫亂的元素」
[00:33:42.000 --> 00:33:43.000]  「包含了淫亂的元素」
[00:33:43.000 --> 00:33:44.000]  「包含了淫亂的元素」
[00:33:44.000 --> 00:33:45.000]  「包含了淫亂的元素」
[00:33:45.000 --> 00:33:46.000]  「包含了淫亂的元素」
[00:33:46.000 --> 00:33:47.000]  「包含了淫亂的元素」
[00:33:47.000 --> 00:33:48.000]  「包含了淫亂的元素」
[00:33:48.000 --> 00:33:49.000]  「包含了淫亂的元素」
[00:33:49.000 --> 00:33:50.000]  「包含了淫亂的元素」
[00:33:50.000 --> 00:33:51.000]  「包含了淫亂的元素」
[00:33:51.000 --> 00:33:52.000]  「包含了淫亂的元素」
[00:33:52.000 --> 00:33:53.000]  「包含了淫亂的元素」
[00:33:53.000 --> 00:33:57.000]  「包含了淫亂的元素」
[00:33:57.000 --> 00:33:58.000]  「包含了淫亂的元素」
[00:33:58.000 --> 00:33:59.000]  「包含了淫亂的元素」
[00:33:59.000 --> 00:34:00.000]  「包含了淫亂的元素」
[00:34:00.000 --> 00:34:01.000]  「包含了淫亂的元素」
[00:34:01.000 --> 00:34:02.000]  「包含了淫亂的元素」
[00:34:02.000 --> 00:34:03.000]  「包含了淫亂的元素」
[00:34:03.000 --> 00:34:04.000]  「包含了淫亂的元素」
[00:34:04.000 --> 00:34:05.000]  「包含了淫亂的元素」
[00:34:05.000 --> 00:34:06.000]  「包含了淫亂的元素」
[00:34:06.000 --> 00:34:07.000]  「包含了淫亂的元素」
[00:34:07.000 --> 00:34:08.000]  「包含了淫亂的元素」
[00:34:08.000 --> 00:34:28.000]  「包含了淫亂的元素」
[00:34:28.000 --> 00:34:29.000]  「包含了淫亂的元素」
[00:34:29.000 --> 00:34:30.000]  「包含了淫亂的元素」
[00:34:30.000 --> 00:34:31.000]  「包含了淫亂的元素」
[00:34:31.000 --> 00:34:32.000]  「包含了淫亂的元素」
[00:34:32.000 --> 00:34:33.000]  「包含了淫亂的元素」
[00:34:33.000 --> 00:34:34.000]  「包含了淫亂的元素」
[00:34:34.000 --> 00:34:35.000]  「包含了淫亂的元素」
[00:34:35.000 --> 00:34:36.000]  「包含了淫亂的元素」
[00:34:36.000 --> 00:34:37.000]  「包含了淫亂的元素」
[00:34:37.000 --> 00:34:39.000]  「包含了淫亂的元素」
[00:34:39.000 --> 00:34:40.000]  「包含了淫亂的元素」
[00:34:40.000 --> 00:34:41.000]  「包含了淫亂的元素」
[00:34:41.000 --> 00:34:42.000]  「包含了淫亂的元素」
[00:34:42.000 --> 00:34:43.000]  「包含了淫亂的元素」
[00:34:43.000 --> 00:34:44.000]  「包含了淫亂的元素」
[00:34:44.000 --> 00:34:45.000]  「包含了淫亂的元素」
[00:34:45.000 --> 00:34:46.000]  「包含了淫亂的元素」
[00:34:46.000 --> 00:34:47.000]  「包含了淫亂的元素」
[00:34:47.000 --> 00:34:48.000]  「包含了淫亂的元素」
[00:34:48.000 --> 00:34:49.000]  「包含了淫亂的元素」
[00:34:49.000 --> 00:34:50.000]  「包含了淫亂的元素」
[00:34:50.000 --> 00:34:51.000]  「包含了淫亂的元素」
[00:34:51.000 --> 00:34:52.000]  「包含了淫亂的元素」
[00:34:52.000 --> 00:35:17.000]  「包含了淫亂的元素」
[00:35:17.000 --> 00:35:23.000]  「包含了淫亂的元素」
[00:35:23.000 --> 00:35:24.000]  「包含了淫亂的元素」
[00:35:24.000 --> 00:35:25.000]  「包含了淫亂的元素」
[00:35:25.000 --> 00:35:26.000]  「包含了淫亂的元素」
[00:35:26.000 --> 00:35:27.000]  「包含了淫亂的元素」
[00:35:27.000 --> 00:35:28.000]  「包含了淫亂的元素」
[00:35:28.000 --> 00:35:29.000]  「包含了淫亂的元素」
[00:35:29.000 --> 00:35:30.000]  「包含了淫亂的元素」
[00:35:30.000 --> 00:35:31.000]  「包含了淫亂的元素」
[00:35:31.000 --> 00:35:32.000]  「包含了淫亂的元素」
[00:35:32.000 --> 00:35:33.000]  「包含了淫亂的元素」
[00:35:33.000 --> 00:35:34.000]  「包含了淫亂的元素」
[00:35:34.000 --> 00:35:35.000]  「包含了淫亂的元素」
[00:35:35.000 --> 00:35:36.000]  「包含了淫亂的元素」
[00:35:36.000 --> 00:35:51.000]  「包含了淫亂的元素」
[00:35:51.000 --> 00:35:52.000]  「包含了淫亂的元素」
[00:35:52.000 --> 00:35:53.000]  「包含了淫亂的元素」
[00:35:53.000 --> 00:35:54.000]  「包含了淫亂的元素」
[00:35:54.000 --> 00:35:55.000]  「包含了淫亂的元素」
[00:35:55.000 --> 00:35:56.000]  「包含了淫亂的元素」
[00:35:56.000 --> 00:35:57.000]  「包含了淫亂的元素」
[00:35:57.000 --> 00:35:58.000]  「包含了淫亂的元素」
[00:35:58.000 --> 00:35:59.000]  「包含了淫亂的元素」
[00:35:59.000 --> 00:36:00.000]  「包含了淫亂的元素」
[00:36:00.000 --> 00:36:01.000]  「包含了淫亂的元素」
[00:36:01.000 --> 00:36:02.000]  「包含了淫亂的元素」
[00:36:02.000 --> 00:36:03.000]  「包含了淫亂的元素」
[00:36:03.000 --> 00:36:04.000]  「包含了淫亂的元素」
[00:36:04.000 --> 00:36:06.000]  「包含了淫亂的元素」
[00:36:06.000 --> 00:36:07.000]  「包含了淫亂的元素」
[00:36:07.000 --> 00:36:08.000]  「包含了淫亂的元素」
[00:36:08.000 --> 00:36:09.000]  「包含了淫亂的元素」
[00:36:09.000 --> 00:36:10.000]  「包含了淫亂的元素」
[00:36:10.000 --> 00:36:11.000]  「包含了淫亂的元素」
[00:36:11.000 --> 00:36:12.000]  「包含了淫亂的元素」
[00:36:12.000 --> 00:36:13.000]  「包含了淫亂的元素」
[00:36:13.000 --> 00:36:14.000]  「包含了淫亂的元素」
[00:36:14.000 --> 00:36:15.000]  「包含了淫亂的元素」
[00:36:15.000 --> 00:36:16.000]  「包含了淫亂的元素」
[00:36:16.000 --> 00:36:17.000]  「包含了淫亂的元素」
[00:36:17.000 --> 00:36:18.000]  「包含了淫亂的元素」
[00:36:18.000 --> 00:36:19.000]  「包含了淫亂的元素」
[00:36:19.000 --> 00:36:34.000]  「包含了淫亂的元素」
[00:36:34.000 --> 00:36:35.000]  「包含了淫亂的元素」
[00:36:35.000 --> 00:36:36.000]  「包含了淫亂的元素」
[00:36:36.000 --> 00:36:37.000]  「包含了淫亂的元素」
[00:36:37.000 --> 00:36:38.000]  「包含了淫亂的元素」
[00:36:38.000 --> 00:36:39.000]  「包含了淫亂的元素」
[00:36:39.000 --> 00:36:40.000]  「包含了淫亂的元素」
[00:36:40.000 --> 00:36:41.000]  「包含了淫亂的元素」
[00:36:41.000 --> 00:36:42.000]  「包含了淫亂的元素」
[00:36:42.000 --> 00:36:43.000]  「包含了淫亂的元素」
[00:36:43.000 --> 00:36:44.000]  「包含了淫亂的元素」
[00:36:44.000 --> 00:36:45.000]  「包含了淫亂的元素」
[00:36:45.000 --> 00:36:46.000]  「包含了淫亂的元素」
[00:36:46.000 --> 00:36:47.000]  「包含了淫亂的元素」
[00:36:47.000 --> 00:36:49.000]  「包含了淫亂的元素」
[00:36:49.000 --> 00:36:50.000]  「包含了淫亂的元素」
[00:36:50.000 --> 00:36:51.000]  「包含了淫亂的元素」
[00:36:51.000 --> 00:36:52.000]  「包含了淫亂的元素」
[00:36:52.000 --> 00:36:53.000]  「包含了淫亂的元素」
[00:36:53.000 --> 00:36:54.000]  「包含了淫亂的元素」
[00:36:54.000 --> 00:36:55.000]  「包含了淫亂的元素」
[00:36:55.000 --> 00:36:56.000]  「包含了淫亂的元素」
[00:36:56.000 --> 00:36:57.000]  「包含了淫亂的元素」
[00:36:57.000 --> 00:36:58.000]  「包含了淫亂的元素」
[00:36:58.000 --> 00:36:59.000]  「包含了淫亂的元素」
[00:36:59.000 --> 00:37:00.000]  「包含了淫亂的元素」
[00:37:00.000 --> 00:37:01.000]  「包含了淫亂的元素」
[00:37:01.000 --> 00:37:02.000]  「包含了淫亂的元素」
[00:37:02.000 --> 00:37:21.000]  「包含了淫亂的元素」
[00:37:33.000 --> 00:37:34.000]  「包含了淫亂的元素」
[00:37:34.000 --> 00:37:35.000]  「包含了淫亂的元素」
[00:37:35.000 --> 00:37:36.000]  「包含了淫亂的元素」
[00:37:36.000 --> 00:37:37.000]  「包含了淫亂的元素」
[00:37:37.000 --> 00:37:38.000]  「包含了淫亂的元素」
[00:37:38.000 --> 00:37:39.000]  「包含了淫亂的元素」
[00:37:39.000 --> 00:37:40.000]  「包含了淫亂的元素」
[00:37:40.000 --> 00:37:41.000]  「包含了淫亂的元素」
[00:37:41.000 --> 00:37:42.000]  「包含了淫亂的元素」
[00:37:42.000 --> 00:37:43.000]  「包含了淫亂的元素」
[00:37:43.000 --> 00:37:44.000]  「包含了淫亂的元素」
[00:37:44.000 --> 00:37:45.000]  「包含了淫亂的元素」
[00:37:45.000 --> 00:37:46.000]  「包含了淫亂的元素」
[00:37:46.000 --> 00:37:47.000]  「包含了淫亂的元素」
[00:37:47.000 --> 00:38:12.000]  「包含了淫亂的元素」
[00:38:17.000 --> 00:38:18.000]  「包含了淫亂的元素」
[00:38:18.000 --> 00:38:19.000]  「包含了淫亂的元素」
[00:38:19.000 --> 00:38:21.000]  「包含了淫亂的元素」
[00:38:21.000 --> 00:38:22.000]  「包含了淫亂的元素」
[00:38:22.000 --> 00:38:23.000]  「包含了淫亂的元素」
[00:38:23.000 --> 00:38:24.000]  「包含了淫亂的元素」
[00:38:24.000 --> 00:38:25.000]  「包含了淫亂的元素」
[00:38:25.000 --> 00:38:26.000]  「包含了淫亂的元素」
[00:38:26.000 --> 00:38:27.000]  「包含了淫亂的元素」
[00:38:27.000 --> 00:38:28.000]  「包含了淫亂的元素」
[00:38:28.000 --> 00:38:29.000]  「包含了淫亂的元素」
[00:38:29.000 --> 00:38:30.000]  「包含了淫亂的元素」
[00:38:30.000 --> 00:38:31.000]  「包含了淫亂的元素」
[00:38:31.000 --> 00:38:32.000]  「包含了淫亂的元素」
[00:38:32.000 --> 00:38:59.000]  「包含了淫亂的元素」
