
[00:00:00.000 --> 00:00:01.360]  各位頂智媒平安
[00:41:59.420 --> 00:42:02.020]  在神的真理裏面
[00:42:02.020 --> 00:42:08.020]  以致你可以真實地去愛神愛人
[00:42:08.020 --> 00:42:09.020]  這些祈禱
[00:42:09.020 --> 00:42:11.020]  你求神給你這份的恩典
[00:42:11.020 --> 00:42:15.820]  能夠在前面一生堅定行在真理當中
[00:42:15.820 --> 00:42:17.820]  大家一齊有個祈禱
[00:42:17.820 --> 00:42:19.820]  你為自己祈禱
[00:42:33.020 --> 00:42:35.020]  親愛的主 我們同心吐槽
[00:42:35.020 --> 00:42:37.020]  我們看到這個世界
[00:42:37.020 --> 00:42:41.020]  很多邪惡的勢力在發動
[00:42:41.020 --> 00:42:44.020]  看到很多的假道理
[00:42:44.020 --> 00:42:49.020]  甚至用聖經的名義來宣揚
[00:42:49.020 --> 00:42:52.020]  主啊 求您憐憫我們
[00:42:52.020 --> 00:42:54.020]  我們如果憑著自己
[00:42:54.020 --> 00:42:56.020]  我們就早已經喪膽
[00:42:56.020 --> 00:42:58.020]  但是主 我們感謝您
[00:42:58.020 --> 00:43:02.020]  賜下您的真道在我們生命中
[00:43:02.020 --> 00:43:04.020]  讓福音的真道改變我們的生命
[00:43:04.020 --> 00:43:08.020]  又賜下您寶貴的聖靈與我們同在
[00:43:08.020 --> 00:43:10.020]  主啊 求您幫助我們
[00:43:10.020 --> 00:43:14.020]  將恐懼除去
[00:43:14.020 --> 00:43:16.020]  將勇敢賜下
[00:43:16.020 --> 00:43:18.020]  讓我們心裏面憑著您的恩典
[00:43:18.020 --> 00:43:21.020]  領受智慧分辨真理
[00:43:21.020 --> 00:43:24.020]  也都能夠勝過背後的惡勢
[00:43:24.020 --> 00:43:28.020]  求主施恩帶領我們前面
[00:43:28.020 --> 00:43:32.020]  一生堅定可以行在您的真理當中
[00:43:32.020 --> 00:43:34.020]  奉主耶穌聖名祈禱
