
[00:00:00.000 --> 00:00:02.160]  要改變香港的社會
[00:45:18.960 --> 00:45:22.960]  凡是真的去研究歷史的資料
[00:45:22.960 --> 00:45:25.960]  聖經的證據
[00:45:25.960 --> 00:45:27.960]  肯悉心去研究的人
[00:45:27.960 --> 00:45:29.960]  都得到一個結論
[00:45:29.960 --> 00:45:32.960]  耶穌基督的復活是千真萬確的
[00:45:32.960 --> 00:45:33.960]  耶穌沒有復活
[00:45:33.960 --> 00:45:36.960]  今天我們不需要坐在這個地方
[00:45:36.960 --> 00:45:37.960]  因為耶穌復活
[00:45:37.960 --> 00:45:39.960]  我們成為有盼望的人
[00:45:39.960 --> 00:45:41.960]  我們為此獻上感恩
[00:45:41.960 --> 00:45:44.960]  我們中間有微信的親友
[00:45:44.960 --> 00:45:46.960]  你要在這些事實裡面
[00:45:46.960 --> 00:45:52.960]  將你的生命交在主的手中
[00:45:52.960 --> 00:45:54.960]  用主將新的生命
[00:45:54.960 --> 00:45:56.960]  永恆的生命
[00:45:56.960 --> 00:45:57.960]  都給過你
[00:45:57.960 --> 00:45:59.960]  好像給過我們信徒一樣
[00:45:59.960 --> 00:46:00.960]  我們同心低頭
[00:46:00.960 --> 00:46:02.960]  我們祈禱
[00:46:02.960 --> 00:46:03.960]  我們的主
[00:46:03.960 --> 00:46:04.960]  我們的神
[00:46:04.960 --> 00:46:06.960]  我們歡喜感謝你
[00:46:06.960 --> 00:46:11.960]  當我們思想基督十字架的愛的時候
[00:46:11.960 --> 00:46:14.960]  我們心被感動
[00:46:14.960 --> 00:46:16.960]  我們願愛主更多
[00:46:16.960 --> 00:46:19.960]  我們願意在今生餘下的時間
[00:46:19.960 --> 00:46:21.960]  更多的侍奉我們的主
[00:46:21.960 --> 00:46:22.960]  我們的神
[00:46:22.960 --> 00:46:24.960]  叫你的名得為榮耀
[00:46:24.960 --> 00:46:26.960]  求主幫助我們
[00:46:26.960 --> 00:46:28.960]  我們中間有微信的親友
[00:46:28.960 --> 00:46:31.960]  我們求主被他們心中
[00:46:31.960 --> 00:46:34.960]  被主的十字架所感動
[00:46:34.960 --> 00:46:37.960]  願意將生命交託在主的手中
[00:46:37.960 --> 00:46:40.960]  得著主所賜的救恩
[00:46:40.960 --> 00:46:43.960]  主為今日我們所聽到的訊息
[00:46:43.960 --> 00:46:45.960]  我們獻上感謝
[00:46:45.960 --> 00:46:47.960]  求主深藏在我們的心中
[00:46:47.960 --> 00:46:50.960]  讓我們知道我們是有榮耀的盼望的人
[00:46:50.960 --> 00:46:53.960]  願我們一生忠心跟隨主
[00:46:53.960 --> 00:46:54.960]  侍奉主
[00:46:54.960 --> 00:46:55.960]  榮耀主的名
[00:46:55.960 --> 00:46:57.960]  奉耶穌基督聖名祈求
[00:46:57.960 --> 00:46:58.960]  阿們
