
[00:00:00.000 --> 00:00:03.600]  神的兒女縱然心中持定
[00:34:03.400 --> 00:34:06.800]  你盡心去愛你身邊的人
[00:34:06.800 --> 00:34:08.200]  跟他們有關聯
[00:34:08.200 --> 00:34:12.000]  你盡你一切的力量去做你所得到的職責
[00:34:12.000 --> 00:34:14.600]  角色和召命
[00:34:14.600 --> 00:34:18.800]  這一生的一切只有一次
[00:34:18.800 --> 00:34:20.000]  不會重來
[00:34:20.000 --> 00:34:21.600]  不會再有了
[00:34:21.600 --> 00:34:24.200]  你現在吃的東西將來都沒有了
[00:34:24.200 --> 00:34:26.200]  你記得我們聖餐每一次喝到一杯
[00:34:26.200 --> 00:34:27.400]  有時候會說
[00:34:27.400 --> 00:34:29.600]  將來不再喝這杯
[00:34:29.600 --> 00:34:33.200]  下次聖餐好好地喝那些提子汁
[00:34:33.200 --> 00:34:36.400]  將來是不會有提子汁給你喝的
[00:34:36.400 --> 00:34:37.800]  在那一刻
[00:34:37.800 --> 00:34:40.800]  就好好地珍惜
[00:34:40.800 --> 00:34:41.600]  在結論的時候
[00:34:41.600 --> 00:34:43.600]  我引用楊碩昌牧師的動見
[00:34:43.600 --> 00:34:45.200]  他這樣說
[00:34:45.200 --> 00:34:47.400]  從創造的角度來看
[00:34:47.400 --> 00:34:50.400]  這是做物主的心意
[00:34:50.400 --> 00:34:52.400]  他就是喜歡這樣給你
[00:34:52.400 --> 00:34:55.200]  讓你在未上天堂之前
[00:34:55.200 --> 00:34:57.800]  在這個有限的物質世界裏面
[00:34:57.800 --> 00:34:59.600]  在這個爐碌虛空的世界當中
[00:34:59.600 --> 00:35:01.800]  他給你那一份
[00:35:01.800 --> 00:35:04.400]  如果你盡力去享受
[00:35:04.400 --> 00:35:05.400]  去運用
[00:35:05.400 --> 00:35:08.000]  去盡責在這一份上
[00:35:08.000 --> 00:35:10.800]  這就是滿足神的心
[00:35:10.800 --> 00:35:12.400]  你這樣做
[00:35:12.400 --> 00:35:15.200]  就是敬畏主
[00:35:15.200 --> 00:35:18.600]  多少個媽媽預備那一餐飯?
[00:35:18.600 --> 00:35:20.200]  好好地吃那一餐飯
[00:35:20.200 --> 00:35:24.000]  就是對媽媽最大的孝順
[00:35:24.000 --> 00:35:26.200]  上帝也是這樣一心
[00:35:26.200 --> 00:35:26.600]  所以各位
[00:35:26.600 --> 00:35:27.600]  你不需要和別人比較
[00:35:27.600 --> 00:35:29.800]  你有那份大還是小
[00:35:29.800 --> 00:35:31.200]  你不需要過度著緊
[00:35:31.200 --> 00:35:34.200]  你這麼勞碌、繁忙、重複營役
[00:35:34.200 --> 00:35:36.800]  之後好像沒有果效的結局
[00:35:36.800 --> 00:35:38.000]  最重要是你知道
[00:35:38.000 --> 00:35:39.400]  在死亡來之前
[00:35:39.400 --> 00:35:41.200]  你能夠盡力去活
[00:35:41.200 --> 00:35:43.400]  你能夠盡心去愛
[00:35:43.400 --> 00:35:45.600]  你能夠盡可能
[00:35:45.600 --> 00:35:48.600]  做你手上應該做的職責、工作
[00:35:48.600 --> 00:35:51.600]  發揮你的照明
[00:35:51.600 --> 00:35:57.400]  我們一起祈禱
[00:35:57.400 --> 00:35:57.800]  父啊
[00:35:57.800 --> 00:35:59.600]  祢知道我們每一個人
[00:35:59.600 --> 00:36:03.600]  從祢那裏領受了很多恩典
[00:36:03.600 --> 00:36:05.200]  其實我們不是什麼都沒有
[00:36:05.200 --> 00:36:07.000]  我們有很多東西
[00:36:07.000 --> 00:36:10.000]  我們手上祢給了我們很多很多
[00:36:10.000 --> 00:36:11.400]  當我們細心去數的時候
[00:36:11.400 --> 00:36:15.600]  讓我們在這個有限的一生裏面
[00:36:15.600 --> 00:36:19.000]  我們盡我們一切的可能
[00:36:19.000 --> 00:36:22.200]  盡力地去活出
[00:36:22.200 --> 00:36:25.000]  祢給我們的這個生命
[00:36:25.000 --> 00:36:26.600]  我們多謝祢
[00:36:26.600 --> 00:36:28.000]  祈禱是奉主耶穌基督
[00:36:28.000 --> 00:36:29.400]  得聖名之祈求
[00:36:29.400 --> 00:36:30.400]  阿們
