
[00:00:00.000 --> 00:00:02.000]  頂子妹,主佑平安!
[00:36:14.300 --> 00:36:18.300]  假如我能夠被切成兩段
[00:36:18.300 --> 00:36:20.300]  能夠四頭都燒的話
[00:36:20.300 --> 00:36:23.300]  只要能夠多放一點光
[00:36:23.300 --> 00:36:25.300]  我都願意
[00:36:25.300 --> 00:36:28.300]  一個很感人的信心的宣告
[00:36:28.300 --> 00:36:32.300]  是一個大半生奉獻給神
[00:36:32.300 --> 00:36:33.300]  去經歷了
[00:36:33.300 --> 00:36:34.300]  去體會了
[00:36:34.300 --> 00:36:35.300]  神是信實的
[00:36:35.300 --> 00:36:38.300]  神的口音激勵他
[00:36:38.300 --> 00:36:41.300]  以至他一生都不停地
[00:36:41.300 --> 00:36:44.300]  去將最好的擺上給神
[00:36:44.300 --> 00:36:47.300]  是一個很美麗的生命見證
[00:36:47.300 --> 00:36:50.300]  他將自己傳言的奉獻
[00:36:50.300 --> 00:36:52.300]  燒在壇上
[00:36:52.300 --> 00:36:55.300]  成為輕香的美祭
[00:36:55.300 --> 00:36:56.300]  弟兄姊妹
[00:36:56.300 --> 00:36:59.300]  神從來不會對我們吝嗇
[00:36:59.300 --> 00:37:02.300]  我們從很多如雲彩的見證人身上
[00:37:02.300 --> 00:37:03.300]  我們能夠看到
[00:37:03.300 --> 00:37:04.300]  能夠見證到
[00:37:04.300 --> 00:37:06.300]  神是豐富的
[00:37:06.300 --> 00:37:07.300]  甚至我們能夠
[00:37:07.300 --> 00:37:09.300]  在我們自己的生命裏面
[00:37:09.300 --> 00:37:10.300]  我們都數算得到
[00:37:10.300 --> 00:37:13.300]  我們都體會得到
[00:37:13.300 --> 00:37:14.300]  弟兄姊妹
[00:37:14.300 --> 00:37:18.300]  盼望今天聖經的訊息
[00:37:18.300 --> 00:37:19.300]  能夠幫助我們
[00:37:19.300 --> 00:37:20.300]  能夠激勵我們
[00:37:20.300 --> 00:37:22.300]  以致我們都能夠真正地
[00:37:22.300 --> 00:37:26.300]  去經歷到樂涓的口音
[00:37:26.300 --> 00:37:30.300]  透過甘心樂意的奉獻
[00:37:30.300 --> 00:37:34.300]  我們來學習上上去敬畏神
[00:37:34.300 --> 00:37:37.300]  我們學習去活出一個
[00:37:37.300 --> 00:37:40.300]  充滿歡欣感恩的人生
[00:37:40.300 --> 00:37:42.300]  我們亦都能夠因此
[00:37:42.300 --> 00:37:46.300]  能夠成為別人的祝福
[00:37:46.300 --> 00:37:47.300]  最後
[00:37:47.300 --> 00:37:50.300]  我想以哥倫多後書九章一節經文
[00:37:50.300 --> 00:37:52.300]  保羅在講完了
[00:37:52.300 --> 00:37:54.300]  邁頓教會捐獻的事
[00:37:54.300 --> 00:37:58.300]  和在他教導完奉獻的事之後
[00:37:58.300 --> 00:38:00.300]  他以這一節經文作為總結
[00:38:00.300 --> 00:38:02.300]  我也都想以這一節經文
[00:38:02.300 --> 00:38:04.300]  作為今天訊息的總結
[00:38:04.300 --> 00:38:05.300]  我想和我們大家
[00:38:05.300 --> 00:38:06.300]  一起去讀出這一節經文
[00:38:06.300 --> 00:38:09.300]  哥倫多後書九章十五節
[00:38:09.300 --> 00:38:10.300]  感謝神
[00:38:10.300 --> 00:38:14.300]  因他有說不盡的恩賜
[00:38:14.300 --> 00:38:17.300]  神有說不盡的恩賜
[00:38:17.300 --> 00:38:19.300]  因此弟兄姊妹
[00:38:19.300 --> 00:38:21.300]  我們儘管放心
[00:38:21.300 --> 00:38:23.300]  在奉獻的事上
[00:38:23.300 --> 00:38:26.300]  我們來去信靠神
[00:38:26.300 --> 00:38:27.300]  我們來去馴服神
[00:38:27.300 --> 00:38:30.300]  我們一起同心的祈禱
[00:38:30.300 --> 00:38:31.300]  親愛的主
[00:38:31.300 --> 00:38:32.300]  我們的神
[00:38:32.300 --> 00:38:33.300]  我們多謝你
[00:38:33.300 --> 00:38:35.300]  因為你是那位豐富的主
[00:38:35.300 --> 00:38:37.300]  你曾經應許過
[00:38:37.300 --> 00:38:39.300]  凡求高耶和華的人
[00:38:39.300 --> 00:38:41.300]  什麼好處都不缺
[00:38:41.300 --> 00:38:45.300]  求主你私恩賜福給我們
[00:38:45.300 --> 00:38:48.300]  讓我們能夠在奉獻的恩情上
[00:38:48.300 --> 00:38:49.300]  能夠有份
[00:38:49.300 --> 00:38:52.300]  求主你透過奉獻
[00:38:52.300 --> 00:38:53.300]  去教導我們
[00:38:53.300 --> 00:38:54.300]  去塑造我們的生命
[00:38:54.300 --> 00:38:55.300]  以致我們能夠成為一個
[00:38:55.300 --> 00:38:56.300]  更加敬畏你
[00:38:56.300 --> 00:38:58.300]  更加喜樂的生命
[00:38:58.300 --> 00:38:59.300]  又讓我們的生命
[00:38:59.300 --> 00:39:04.300]  能夠成為其他別人的祝福
[00:39:04.300 --> 00:39:06.300]  能夠幫助有需要的人
[00:39:06.300 --> 00:39:08.300]  讓神的命得到榮耀
[00:39:08.300 --> 00:39:10.300]  多謝你聽我們同心的祈禱
[00:39:10.300 --> 00:39:12.300]  奉耶穌基督寶貴的聖名
[00:39:12.300 --> 00:39:13.300]  阿門
