
[00:00:00.000 --> 00:00:08.000]  今天的講題叫做「為神擺上的子民」
[00:40:14.430 --> 00:40:19.430]  所以很明顯,她沒有寫完所有的數字。
[00:40:19.430 --> 00:40:22.430]  大家留意,由八到三十八節是平民,
[00:40:22.430 --> 00:40:25.430]  由三十九節去到四十五節,
[00:40:25.430 --> 00:40:28.430]  一路數下去,有祭司,有利美人,
[00:40:28.430 --> 00:40:33.430]  有不同類型的人。
[00:40:33.430 --> 00:40:37.430]  使命對整個以色列的群族,
[00:40:37.430 --> 00:40:39.430]  這五萬人回來,
[00:40:39.430 --> 00:40:44.430]  其實他們很多人都放下了在巴比倫,
[00:40:44.430 --> 00:40:49.430]  已經定居了一段日子。
[00:40:49.430 --> 00:40:52.430]  但是有一幫人覺得最特別的就是,
[00:40:52.430 --> 00:40:54.430]  那些祭司和利美人,
[00:40:54.430 --> 00:40:56.430]  你知道他們回來有什麼犧牲嗎?
[00:40:56.430 --> 00:40:58.430]  因為按照神的律法,
[00:40:58.430 --> 00:41:01.430]  祭司所有利美族的人,
[00:41:01.430 --> 00:41:02.430]  包括祭司,
[00:41:02.430 --> 00:41:06.430]  他們是不可以擁有自己的地土。
[00:41:06.430 --> 00:41:12.430]  他們可以住在一些專給利美人和祭司住的地方,
[00:41:12.430 --> 00:41:14.430]  有地方給他們住,
[00:41:14.430 --> 00:41:17.430]  但是他們不會擁有自己的地土。
[00:41:17.430 --> 00:41:19.430]  要很多犧牲,
[00:41:19.430 --> 00:41:23.430]  你不會為神的國犧牲,
[00:41:23.430 --> 00:41:25.430]  去放下你自己的東西。
[00:41:25.430 --> 00:41:27.430]  到六十一節讀到六十五節,
[00:41:27.430 --> 00:41:28.430]  有一幫人都是犧牲,
[00:41:28.430 --> 00:41:29.430]  很特別。
[00:41:29.430 --> 00:41:32.430]  我們請阿詩讀到六十一到六十。
[00:41:32.430 --> 00:41:35.430]  讀到六十七節。
[00:41:35.430 --> 00:41:42.430]  從特米拉、特哈薩、基祿、亞頓陰墨上來,
[00:41:42.430 --> 00:41:49.430]  不能證明他們的父系家族和後裔是否屬以色列的餘下。
[00:41:49.430 --> 00:41:54.430]  帝萊亞的子孫、多比亞的子孫、尼哥大的子孫,
[00:41:54.430 --> 00:42:05.430]  局六百四十二名,祭司中哈巴雅的子孫、哈蓋斯的子孫、巴西來的子孫,
[00:42:05.430 --> 00:42:09.430]  巴西來因為娶了基列人巴西來的女兒為妻,
[00:42:09.430 --> 00:42:12.430]  所以就以此為名。
[00:42:12.430 --> 00:42:18.430]  這些人在族譜之中尋查自己的譜系,卻尋不著,
[00:42:18.430 --> 00:42:21.430]  因此算為不潔,不得作祭司。
[00:42:21.430 --> 00:42:30.430]  省長對他們說不可吃自性的物,直到又會用污名和土名的祭司興起來。
[00:42:30.430 --> 00:42:38.430]  全會中共有四萬二千三百六十名,此外還有他們的僕婢七千三百三十七名,
[00:42:38.430 --> 00:42:42.430]  又有過場的男女二百四十五名。
[00:42:42.430 --> 00:42:56.430]  於是祭司利美人、門口的守衛、過場的百姓中的一些人、殿役並以色列眾人都住在自己的城裡。
[00:42:56.430 --> 00:43:00.430]  到了七月以色列人住在自己的城裡。
[00:43:13.430 --> 00:43:22.430]  後面有第八章,他們轉向神有聚會,全部人一起去讀神的話,
[00:43:22.430 --> 00:43:31.430]  重新守約過駐棚節,重新向神認罪,重新向神納約。
[00:43:31.430 --> 00:43:37.430]  之後他們才慶祝城牆進攻。
[00:43:37.430 --> 00:43:45.430]  但來到最後這裡,我想提醒一下,有一群人,他們連族譜都沒有找到,
[00:43:45.430 --> 00:43:50.430]  但可能他們知道他們的父母說「你是以色列人來的,你有這個任務」。
[00:43:50.430 --> 00:43:58.430]  但是回到去,因為沒有族譜,猶太人很重視族譜,要參與神的聖功。
[00:43:58.430 --> 00:44:01.430]  如果沒有族譜,不知道你是否真的是猶太人呢?
[00:44:01.430 --> 00:44:06.430]  要等有污名和土名,就是祭司的胸前有個盒子,
[00:44:06.430 --> 00:44:14.430]  有兩塊石子,污名和土名是幫他遇事難決定的時候,
[00:44:14.430 --> 00:44:20.430]  就由祭司在神面前幫他做這個,用污名和土名去做這個決議。
[00:44:20.430 --> 00:44:24.430]  在這裡我曾經提過幾段經文。
[00:44:24.430 --> 00:44:31.430]  大頂之媒,這兩批人,一批是普通的平民,家譜沒有記載得清楚。
[00:44:31.430 --> 00:44:39.430]  還有那些祭司,他因為證明不了自己的身份,他沒有得參與侍奉。
[00:44:39.430 --> 00:44:41.430]  至少暫時沒有。
[00:44:41.430 --> 00:44:45.430]  如果給你,你還回不回歸?
[00:44:45.430 --> 00:44:49.430]  你回來,不承認我?
[00:44:49.430 --> 00:44:56.430]  沒有了記錄,失了,戰亂沒有了,走難沒有了。
[00:44:56.430 --> 00:45:04.430]  但聖經很重視神的原則,說你這麼熱心,
[00:45:04.430 --> 00:45:08.430]  突然你的生命有問題,你這麼熱心也不行。
[00:45:08.430 --> 00:45:12.430]  聖經說得很清楚,有要求的。
[00:45:12.430 --> 00:45:16.430]  所以大頂之媒,回歸,你有第七章,
[00:45:16.430 --> 00:45:22.430]  為神擺上的,甚至有這幫沒有身份的人。
[00:45:22.430 --> 00:45:28.430]  但你願不願意?如果神感動你,你有沒有,
[00:45:28.430 --> 00:45:32.430]  好像以塞亞書,神對以塞亞說,
[00:45:32.430 --> 00:45:36.430]  我們可以猜遣誰,誰肯為我們出去?
[00:45:36.430 --> 00:45:39.430]  有誰願意為神擺上?
[00:45:39.430 --> 00:45:43.430]  這裡所說的月蕭人,就是一幫為神擺上的人。
[00:45:43.430 --> 00:45:47.430]  今天,在福堂要自立了。
[00:45:47.430 --> 00:45:50.430]  福堂很想幫助我們繼續成長。
[00:45:50.430 --> 00:45:52.430]  我們的意象是什麼?
[00:45:52.430 --> 00:45:55.430]  我們的意象是想叫更多人聽到福音,
[00:45:55.430 --> 00:45:58.430]  特別是普通的基層家庭。
[00:45:58.430 --> 00:46:03.430]  最近第一天派了一百萬包,
[00:46:03.430 --> 00:46:06.430]  主要是給窮人的家庭劏房,
[00:46:06.430 --> 00:46:08.430]  派了超過一百萬,
[00:46:08.430 --> 00:46:13.430]  香港真的有超過一百萬很窮的人優先派。
[00:46:13.430 --> 00:46:17.430]  大頂之媒,你有沒有意象?
[00:46:17.430 --> 00:46:23.430]  你在啟福堂,你有沒有為別人而活?
[00:46:23.430 --> 00:46:29.430]  為基層家庭的福音需要而活的心?
[00:46:29.430 --> 00:46:31.430]  我們一起禱告。
[00:46:31.430 --> 00:46:33.430]  天佛求你幫我們,
[00:46:33.430 --> 00:46:37.430]  我們立志要擺上,成為你祭司的角度,
[00:46:37.430 --> 00:46:40.430]  要將祝福帶給周圍的人。
[00:46:40.430 --> 00:46:43.430]  但我們都很渺小,求你幫助我們,
[00:46:43.430 --> 00:46:47.430]  更新我們,叫我們效法來稀米。
[00:46:47.430 --> 00:46:49.430]  當我們有這個基礎,
[00:46:49.430 --> 00:46:52.430]  可以成為一個明亮的燈台,
[00:46:52.430 --> 00:46:54.430]  叫我們不要看消滯機,
[00:46:54.430 --> 00:46:57.430]  甚或我們只是做一個守門口,
[00:46:57.430 --> 00:46:59.430]  都有一個重要的職份。
[00:46:59.430 --> 00:47:01.430]  主求你幫我們,
[00:47:01.430 --> 00:47:05.430]  我們的前路交在你手中,求你祝福。
[00:47:05.430 --> 00:47:08.430]  多謝你聽我們禱告,奉耶穌基督的聖名。
[00:47:08.430 --> 00:47:09.430]  阿們。
