
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹早晨
[00:31:52.000 --> 00:31:54.000]  你就會再欣賞羅亞
[00:31:54.000 --> 00:31:56.000]  究竟怎樣堅持下去
[00:31:56.000 --> 00:31:59.000]  堅持上帝要給他做的事
[00:31:59.000 --> 00:32:01.000]  上帝是否真的要滅絕這個世界?
[00:32:01.000 --> 00:32:02.000]  是否真的要拯救他們?
[00:32:02.000 --> 00:32:03.000]  是否要為人民
[00:32:03.000 --> 00:32:05.000]  傳授一個新的機會?
[00:32:05.000 --> 00:32:08.000]  羅亞是這樣堅持的
[00:32:08.000 --> 00:32:12.000]  在他所身處的世代
[00:32:12.000 --> 00:32:14.000]  他不是五百年
[00:32:14.000 --> 00:32:16.000]  他不是五百年生小孩的時候
[00:32:16.000 --> 00:32:18.000]  才見到這個世界充滿罪惡
[00:32:18.000 --> 00:32:19.000]  由他懂事以來
[00:32:19.000 --> 00:32:21.000]  他應該知道的
[00:32:21.000 --> 00:32:22.000]  幾百年間
[00:32:22.000 --> 00:32:24.000]  羅亞堅持
[00:32:24.000 --> 00:32:26.000]  走神要他走的道路
[00:32:26.000 --> 00:32:28.000]  等下接下來我要說
[00:32:28.000 --> 00:32:30.000]  兩個的故事
[00:32:30.000 --> 00:32:33.000]  一個是微信者的堅持
[00:32:33.000 --> 00:32:35.000]  10月22日晚上
[00:32:35.000 --> 00:32:37.000]  我出席一個講座
[00:32:37.000 --> 00:32:39.000]  講座完結之後
[00:32:39.000 --> 00:32:40.000]  有一位會友
[00:32:40.000 --> 00:32:41.000]  帶我和幾個弟兄姊妹
[00:32:41.000 --> 00:32:43.000]  去北角一間書店
[00:32:43.000 --> 00:32:45.000]  在那間書店裡
[00:32:45.000 --> 00:32:47.000]  認識了一位老闆娘
[00:32:47.000 --> 00:32:49.000]  她姓陳
[00:32:49.000 --> 00:32:51.000]  我們叫她陳小姐
[00:32:51.000 --> 00:32:53.000]  她應該是微信主
[00:32:53.000 --> 00:32:57.000]  但被她一種堅持所吸引
[00:32:57.000 --> 00:33:00.000]  她那間書店很特別
[00:33:00.000 --> 00:33:01.000]  收藏了很多書
[00:33:01.000 --> 00:33:03.000]  什麼類型的書都有
[00:33:03.000 --> 00:33:06.000]  期間帶我們去的姊妹
[00:33:06.000 --> 00:33:08.000]  和我們分享她的特別
[00:33:08.000 --> 00:33:09.000]  然後她就一路介紹
[00:33:09.000 --> 00:33:11.000]  她介紹什麼呢?
[00:33:11.000 --> 00:33:13.000]  這個老闆娘在國內出生
[00:33:13.000 --> 00:33:15.000]  讀到高中
[00:33:15.000 --> 00:33:16.000]  她一直以為八年抗戰
[00:33:16.000 --> 00:33:18.000]  是共產黨的功勞
[00:33:18.000 --> 00:33:21.000]  但她看了另一本書
[00:33:21.000 --> 00:33:24.000]  是當年陸軍總司令
[00:33:24.000 --> 00:33:27.000]  何應欽將軍所寫的
[00:33:27.000 --> 00:33:30.000]  叫做《日軍侵華八年抗戰史》
[00:33:30.000 --> 00:33:31.000]  讀到那些細節
[00:33:31.000 --> 00:33:32.000]  她就知道原來不是
[00:33:32.000 --> 00:33:35.000]  她找到真相
[00:33:35.000 --> 00:33:36.000]  但沒多久之後
[00:33:36.000 --> 00:33:38.000]  她發現有另一本書
[00:33:38.000 --> 00:33:41.000]  作者又是何應欽
[00:33:41.000 --> 00:33:45.000]  但何應欽在90年代已經死了
[00:33:45.000 --> 00:33:47.000]  她就很好奇
[00:33:47.000 --> 00:33:49.000]  究竟他修改了什麼呢?
[00:33:49.000 --> 00:33:55.000]  將舊的那本和新的那本拼對
[00:33:55.000 --> 00:33:56.000]  每天收鋪之後
[00:33:56.000 --> 00:33:57.000]  他對五頁
[00:33:57.000 --> 00:33:59.000]  旁邊那一頁他就對
[00:33:59.000 --> 00:34:00.000]  對五頁那些
[00:34:00.000 --> 00:34:01.000]  相同那些就可以了
[00:34:01.000 --> 00:34:03.000]  為什麼這麼多不同呢?
[00:34:03.000 --> 00:34:06.000]  但作者已經死了
[00:34:06.000 --> 00:34:07.000]  為什麼可以改呢?
[00:34:07.000 --> 00:34:09.000]  就找出版社
[00:34:09.000 --> 00:34:10.000]  他問出版社
[00:34:10.000 --> 00:34:14.000]  是不是他的後人幫他改?
[00:34:14.000 --> 00:34:15.000]  他說不是
[00:34:15.000 --> 00:34:16.000]  後人沒有改
[00:34:16.000 --> 00:34:17.000]  什麼人改呢?
[00:34:17.000 --> 00:34:19.000]  就是新的出版商
[00:34:19.000 --> 00:34:21.000]  詳情不說了
[00:34:21.000 --> 00:34:24.000]  大家都知道是什麼事了
[00:34:24.000 --> 00:34:26.000]  他說為什麼要這麼努力
[00:34:26.000 --> 00:34:27.000]  每天收工之後
[00:34:27.000 --> 00:34:29.000]  當時我們已經去到十點多
[00:34:29.000 --> 00:34:30.000]  他就是這樣對改
[00:34:30.000 --> 00:34:32.000]  為什麼要這麼堅持?
[00:34:32.000 --> 00:34:35.000]  他說因為他看不過眼
[00:34:35.000 --> 00:34:38.000]  有些人為了政治的緣故
[00:34:38.000 --> 00:34:40.000]  為了自己地位的緣故
[00:34:40.000 --> 00:34:42.000]  居然修改別人所寫的東西
[00:34:42.000 --> 00:34:44.000]  還要修改一個死人已寫的東西
[00:34:44.000 --> 00:34:46.000]  你這樣是誣衊他
[00:34:46.000 --> 00:34:49.000]  你自己出另一本就誣衊你
[00:34:49.000 --> 00:34:50.000]  但你改別人的東西
[00:34:50.000 --> 00:34:52.000]  他看不過眼
[00:34:52.000 --> 00:34:57.000]  他要維持講真相
[00:34:57.000 --> 00:35:00.000]  一個尚且未信耶穌的人
[00:35:00.000 --> 00:35:02.000]  都要這樣堅持
[00:35:02.000 --> 00:35:04.000]  你還要講真相
[00:35:04.000 --> 00:35:05.000]  弟兄姊妹
[00:35:05.000 --> 00:35:06.000]  有時候想想
[00:35:06.000 --> 00:35:09.000]  我們這些做基督徒應該怎樣?
[00:35:09.000 --> 00:35:12.000]  在一個這麼歪曲的世代裡
[00:35:12.000 --> 00:35:15.000]  我們怎樣可以堅持?
[00:35:15.000 --> 00:35:19.000]  在一個對基督教信仰充滿敵意的世代
[00:35:19.000 --> 00:35:21.000]  我們怎樣去堅持?
[00:35:21.000 --> 00:35:24.000]  我們怎樣選擇要我們做的事情?
[00:35:24.000 --> 00:35:29.000]  講另一個故事
[00:35:29.000 --> 00:35:30.000]  楊肥力
[00:35:30.000 --> 00:35:31.000]  Phillip Yams
[00:35:31.000 --> 00:35:32.000]  他寫了一本書
[00:35:32.000 --> 00:35:33.000]  我不是第一次介紹
[00:35:33.000 --> 00:35:35.000]  那本書叫《恩典現場》
[00:35:35.000 --> 00:35:37.000]  很鼓勵第五支媒體
[00:35:37.000 --> 00:35:38.000]  搜集了很多故事
[00:35:38.000 --> 00:35:39.000]  那些故事是真實的故事
[00:35:39.000 --> 00:35:42.000]  因為是他走訪那些國家
[00:35:42.000 --> 00:35:44.000]  他所見的故事
[00:35:44.000 --> 00:35:46.000]  其中一個故事
[00:35:46.000 --> 00:35:49.000]  是在70年代早期
[00:35:49.000 --> 00:35:51.000]  阿富汗發生
[00:35:51.000 --> 00:35:55.000]  阿富汗是一個極權的社會
[00:35:55.000 --> 00:35:57.000]  一個穆斯林的國家
[00:35:57.000 --> 00:36:01.000]  當年美國有班基督徒
[00:36:01.000 --> 00:36:03.000]  有一個基督徒的樂團
[00:36:03.000 --> 00:36:05.000]  去中東巡迴演出
[00:36:05.000 --> 00:36:07.000]  阿富汗居然邀請這個樂團
[00:36:07.000 --> 00:36:09.000]  去那裡演出
[00:36:09.000 --> 00:36:12.000]  樂團的人就戰戰兢兢地去
[00:36:12.000 --> 00:36:15.000]  負責人跟那些表演的年青人
[00:36:15.000 --> 00:36:17.000]  說了一句話
[00:36:17.000 --> 00:36:19.000]  他說這是一個非常嚴苛的
[00:36:19.000 --> 00:36:21.000]  穆斯林政府
[00:36:21.000 --> 00:36:25.000]  你們如果說錯話
[00:36:25.000 --> 00:36:27.000]  不單單自己會坐牢
[00:36:27.000 --> 00:36:31.000]  還會波及住在那裡的所有基督徒
[00:36:31.000 --> 00:36:34.000]  所以你們要將你所說的話
[00:36:34.000 --> 00:36:37.000]  一字不漏寫下
[00:36:37.000 --> 00:36:39.000]  是千叮萬囑他們
[00:36:39.000 --> 00:36:41.000]  一字不漏寫下
[00:36:41.000 --> 00:36:42.000]  照讀
[00:36:42.000 --> 00:36:43.000]  幸好今天有講章
[00:36:43.000 --> 00:36:44.000]  照讀
[00:36:44.000 --> 00:36:47.000]  千萬不要爆肚
[00:36:47.000 --> 00:36:49.000]  在表演的晚上
[00:36:49.000 --> 00:36:51.000]  有超過一千人來到演講廳
[00:36:51.000 --> 00:36:52.000]  塞到門口
[00:36:52.000 --> 00:36:54.000]  一切都很順利
[00:36:54.000 --> 00:36:57.000]  那班基督徒和負責的同工很感恩
[00:36:57.000 --> 00:36:59.000]  幾乎鬆了一口氣
[00:36:59.000 --> 00:37:01.000]  誰知在那個時刻
[00:37:01.000 --> 00:37:02.000]  有一個年青人
[00:37:02.000 --> 00:37:05.000]  放下結他
[00:37:05.000 --> 00:37:08.000]  開始說話
[00:37:08.000 --> 00:37:10.000]  他說我要跟各位說一下
[00:37:10.000 --> 00:37:13.000]  我最好的朋友
[00:37:13.000 --> 00:37:16.000]  還有他對我的影響
[00:37:16.000 --> 00:37:19.000]  他的名字叫
[00:37:19.000 --> 00:37:20.000]  能說出來嗎
[00:37:20.000 --> 00:37:22.000]  耶穌
[00:37:22.000 --> 00:37:24.000]  一聽到這個之後
[00:37:24.000 --> 00:37:28.000]  舞台工作人員就馬上
[00:37:28.000 --> 00:37:29.000]  不要說
[00:37:29.000 --> 00:37:31.000]  揚手
[00:37:31.000 --> 00:37:33.000]  不過這個人好像看不到聽不到
[00:37:33.000 --> 00:37:35.000]  就好像我們講完一場之後
[00:37:35.000 --> 00:37:36.000]  後面的人其實會勸我們
[00:37:36.000 --> 00:37:40.000]  繼續看不到
[00:37:40.000 --> 00:37:43.000]  今天也會切一點點
[00:37:43.000 --> 00:37:46.000]  沒有人敢勸我
[00:37:46.000 --> 00:37:50.000]  講完這個故事
[00:37:50.000 --> 00:37:51.000]  但那一刻
[00:37:51.000 --> 00:37:53.000]  阿富汗文化部部長
[00:37:53.000 --> 00:37:55.000]  站起來
[00:37:55.000 --> 00:37:56.000]  走到台前
[00:37:56.000 --> 00:37:59.000]  他說我看過很多美國人來這個國家
[00:37:59.000 --> 00:38:02.000]  但大部份人來都是為了毒品
[00:38:02.000 --> 00:38:04.000]  我沒看過
[00:38:04.000 --> 00:38:07.000]  也沒聽過像你們這個年青人
[00:38:07.000 --> 00:38:10.000]  說這些話
[00:38:10.000 --> 00:38:11.000]  神經哀
[00:38:11.000 --> 00:38:13.000]  是這個國家需要的訊息
[00:38:13.000 --> 00:38:15.000]  我很開心聽到你們的演講
[00:38:15.000 --> 00:38:17.000]  你們是阿富汗年輕人
[00:38:17.000 --> 00:38:20.000]  在未來要追隨的榜樣
[00:38:20.000 --> 00:38:22.000]  我邀請你們現場行程
[00:38:22.000 --> 00:38:25.000]  訪問每一間大學和教職員
[00:38:25.000 --> 00:38:28.000]  而且在他們主要的城市
[00:38:28.000 --> 00:38:30.000]  用廣播電台
[00:38:30.000 --> 00:38:33.000]  廣播同樣的訊息
[00:38:33.000 --> 00:38:34.000]  你聽到之後會怎樣
[00:38:34.000 --> 00:38:36.000]  當然會很驚訝
[00:38:36.000 --> 00:38:37.000]  但也會想
[00:38:37.000 --> 00:38:38.000]  是不是真的
[00:38:38.000 --> 00:38:40.000]  這個文化部部長會不會站出來
[00:38:40.000 --> 00:38:42.000]  繼續延長你們的行程
[00:38:42.000 --> 00:38:43.000]  接著又怎樣
[00:38:43.000 --> 00:38:45.000]  殺了你們
[00:38:45.000 --> 00:38:46.000]  沒有
[00:38:46.000 --> 00:38:50.000]  文化部部長沒有這樣做
[00:38:50.000 --> 00:38:53.000]  負責的同工
[00:38:53.000 --> 00:38:56.000]  目定口外
[00:38:56.000 --> 00:38:59.000]  接下來幾天就繼續演出
[00:38:59.000 --> 00:39:01.000]  那些阿富汗的年輕人
[00:39:01.000 --> 00:39:04.000]  走去樂團的年輕人面前
[00:39:04.000 --> 00:39:05.000]  跟他們說
[00:39:05.000 --> 00:39:07.000]  你再說多一點關於耶穌的事
[00:39:07.000 --> 00:39:08.000]  我們只是從古蘭經
[00:39:08.000 --> 00:39:09.000]  即是可蘭經那裡
[00:39:09.000 --> 00:39:10.000]  聽過關於耶穌
[00:39:10.000 --> 00:39:11.000]  但你們卻說
[00:39:11.000 --> 00:39:13.000]  祂就是神
[00:39:13.000 --> 00:39:15.000]  我們可以跟神建立關係
[00:39:15.000 --> 00:39:16.000]  其實是什麼意思
[00:39:16.000 --> 00:39:18.000]  你們的信仰怎樣改變
[00:39:18.000 --> 00:39:20.000]  就是這樣
[00:39:20.000 --> 00:39:22.000]  你對學望想知道
[00:39:22.000 --> 00:39:23.000]  傳媒表演圓滿結束
[00:39:23.000 --> 00:39:25.000]  最後的一天
[00:39:25.000 --> 00:39:28.000]  這些年輕人
[00:39:28.000 --> 00:39:30.000]  表演的年輕人
[00:39:30.000 --> 00:39:32.000]  接受一個博士的邀請
[00:39:32.000 --> 00:39:34.000]  跟他見面
[00:39:34.000 --> 00:39:36.000]  這個博士原來他的父母
[00:39:36.000 --> 00:39:38.000]  是伊朗的宣教士
[00:39:38.000 --> 00:39:41.000]  他就帶這群表演的年輕人
[00:39:41.000 --> 00:39:43.000]  去一個墓園
[00:39:43.000 --> 00:39:44.000]  在一個墓園
[00:39:44.000 --> 00:39:46.000]  他第一個
[00:39:46.000 --> 00:39:47.000]  他就說
[00:39:47.000 --> 00:39:49.000]  這個人在這裡服侍三十年
[00:39:49.000 --> 00:39:51.000]  把聖經翻譯成阿富汗文
[00:39:51.000 --> 00:39:53.000]  不過沒有一個人信住
[00:39:53.000 --> 00:39:55.000]  旁邊這個人
[00:39:55.000 --> 00:39:56.000]  是接替他的人
[00:39:56.000 --> 00:39:58.000]  他的子女都死在這裡
[00:39:58.000 --> 00:39:59.000]  他做了二十五年
[00:39:59.000 --> 00:40:01.000]  帶了一個人信主
[00:40:01.000 --> 00:40:04.000]  帶了一個阿富汗人信主
[00:40:04.000 --> 00:40:06.000]  為他施洗
[00:40:06.000 --> 00:40:07.000]  接著繼續去
[00:40:07.000 --> 00:40:09.000]  到最後一排
[00:40:09.000 --> 00:40:11.000]  他停下來
[00:40:11.000 --> 00:40:13.000]  跟他們說
[00:40:13.000 --> 00:40:15.000]  一個人花了三十年
[00:40:15.000 --> 00:40:17.000]  把石頭搬開
[00:40:17.000 --> 00:40:19.000]  他只是做搬石頭這件事
[00:40:19.000 --> 00:40:21.000]  接替他的人
[00:40:21.000 --> 00:40:23.000]  只在這裡負責泥田
[00:40:23.000 --> 00:40:25.000]  就是開墾田
[00:40:25.000 --> 00:40:27.000]  再有一個人來殺種
[00:40:27.000 --> 00:40:30.000]  之後又有一個人來消水
[00:40:30.000 --> 00:40:32.000]  今天你們這些年輕人
[00:40:32.000 --> 00:40:34.000]  來做修成
[00:40:34.000 --> 00:40:37.000]  弟兄姊妹
[00:40:37.000 --> 00:40:39.000]  堅持到底
[00:40:39.000 --> 00:40:41.000]  菲利普有時候說
[00:40:41.000 --> 00:40:43.000]  跟他們說
[00:40:43.000 --> 00:40:44.000]  在書中這樣說
[00:40:44.000 --> 00:40:45.000]  身處在這個
[00:40:45.000 --> 00:40:47.000]  對我們充滿敵意的世界角落裡
[00:40:47.000 --> 00:40:48.000]  或者有些時候
[00:40:48.000 --> 00:40:50.000]  我們覺得自己在這裡只是搬石頭
[00:40:50.000 --> 00:40:52.000]  在這裡泥田
[00:40:52.000 --> 00:40:54.000]  在這裡開墾田地
[00:40:54.000 --> 00:40:55.000]  不過記住
[00:40:55.000 --> 00:40:57.000]  神是那位自己掌管
[00:40:57.000 --> 00:41:01.000]  修國 貴節 修成的上帝
[00:41:01.000 --> 00:41:04.000]  我們不知道中東的將來是怎樣
[00:41:04.000 --> 00:41:07.000]  大部分西方人來到這裡
[00:41:07.000 --> 00:41:08.000]  他們不代表耶穌
[00:41:08.000 --> 00:41:10.000]  因為他們只是帶軍事裝備來
[00:41:10.000 --> 00:41:13.000]  他們只是來剝削資源
[00:41:13.000 --> 00:41:15.000]  但你們來
[00:41:15.000 --> 00:41:16.000]  有一個不一樣的呼召
[00:41:16.000 --> 00:41:18.000]  是讓人體會
[00:41:18.000 --> 00:41:20.000]  真實的耶穌
[00:41:20.000 --> 00:41:21.000]  弟兄姊妹
[00:41:21.000 --> 00:41:22.000]  盼望我們也是
[00:41:22.000 --> 00:41:24.000]  有一個不一樣的呼召
[00:41:24.000 --> 00:41:26.000]  因著你和我
[00:41:26.000 --> 00:41:27.000]  要堅持走上
[00:41:27.000 --> 00:41:31.000]  上帝要我們走的道路
[00:41:31.000 --> 00:41:32.000]  我們都加入在
[00:41:32.000 --> 00:41:34.000]  諾亞的行列
[00:41:34.000 --> 00:41:36.000]  加入在歷代的
[00:41:36.000 --> 00:41:39.000]  先賢的行列
[00:41:39.000 --> 00:41:41.000]  走上上帝要我們走的道路
[00:41:41.000 --> 00:41:42.000]  好像那些人跑馬拉松一樣
[00:41:42.000 --> 00:41:44.000]  無論風雨如何
[00:41:44.000 --> 00:41:46.000]  他都堅持走下去
[00:41:46.000 --> 00:41:49.000]  希伯來書三章十四節
[00:41:49.000 --> 00:41:50.000]  我們若將
[00:41:50.000 --> 00:41:52.000]  起初確實的信心
[00:41:52.000 --> 00:41:54.000]  堅持到底
[00:41:54.000 --> 00:41:56.000]  就在基督裡
[00:41:56.000 --> 00:41:58.000]  有份了
[00:41:58.000 --> 00:42:02.000]  我們一起低頭祈禱
[00:42:02.000 --> 00:42:04.000]  若我們知道這個世代
[00:42:04.000 --> 00:42:06.000]  都像諾亞世代一樣
[00:42:06.000 --> 00:42:08.000]  充滿罪惡
[00:42:08.000 --> 00:42:10.000]  充滿不公不義
[00:42:10.000 --> 00:42:12.000]  有時難免叫人灰心
[00:42:12.000 --> 00:42:14.000]  失望喪志
[00:42:14.000 --> 00:42:16.000]  但求你幫助我們
[00:42:16.000 --> 00:42:17.000]  不單單不灰心
[00:42:17.000 --> 00:42:19.000]  不失望不喪志
[00:42:19.000 --> 00:42:22.000]  也不同流合污
[00:42:22.000 --> 00:42:24.000]  我們來培養
[00:42:24.000 --> 00:42:28.000]  一個二人生命的素質
[00:42:28.000 --> 00:42:31.000]  是與上帝同行
[00:42:31.000 --> 00:42:34.000]  是走上帝要我們走的道路
[00:42:34.000 --> 00:42:36.000]  堅持下去
[00:42:36.000 --> 00:42:39.000]  哪怕我們只是搬石頭
[00:42:39.000 --> 00:42:42.000]  哪怕我們只是開墾填地
[00:42:42.000 --> 00:42:44.000]  或者我們是殺種
[00:42:44.000 --> 00:42:48.000]  或者我們是囂水
[00:42:48.000 --> 00:42:50.000]  甚至可能我們是有份收割
[00:42:50.000 --> 00:42:53.000]  主都求你幫助我們
[00:42:53.000 --> 00:42:55.000]  我們教會也是
[00:42:55.000 --> 00:42:57.000]  求你讓我們坐立在這個社區
[00:42:57.000 --> 00:42:59.000]  在香港這個地方
[00:42:59.000 --> 00:43:00.000]  讓我們堅持
[00:43:00.000 --> 00:43:03.000]  做上帝你喜悅的事情
[00:43:03.000 --> 00:43:04.000]  我們這樣祈禱
[00:43:04.000 --> 00:43:05.000]  奉耶穌基督的聖名而求
[00:43:05.000 --> 00:43:06.000]  阿門
