
[00:00:00.000 --> 00:00:05.120]  各位弟兄姊妹 我們今天一起來去敬拜上帝
[00:42:53.740 --> 00:42:56.740]  你會經歷到神給你的應許
[00:42:56.740 --> 00:43:01.740]  就是那份世界一切權勢不能奪去的平安
[00:43:01.740 --> 00:43:05.740]  會充滿你的生命
[00:43:05.740 --> 00:43:08.740]  與你同在
[00:43:08.740 --> 00:43:11.740]  我們一起祈禱
[00:43:11.740 --> 00:43:15.740]  親愛的主
[00:43:15.740 --> 00:43:18.740]  願祢答我們在祢面前的仰望
[00:43:18.740 --> 00:43:21.740]  求祢幫我們在一切的情況之下
[00:43:21.740 --> 00:43:24.740]  堅定的依靠
[00:43:24.740 --> 00:43:26.740]  主任祢是永遠的盤石
[00:43:26.740 --> 00:43:29.740]  祢是我們永遠的幫助
[00:43:29.740 --> 00:43:31.740]  主任保守我們的信心
[00:43:31.740 --> 00:43:33.740]  也保守我們真的知道祢尋求
[00:43:33.740 --> 00:43:35.740]  祢呼求祢
[00:43:35.740 --> 00:43:37.740]  以致我們不斷在困難當中
[00:43:37.740 --> 00:43:40.740]  更深的經歷祢自己的能力
[00:43:40.740 --> 00:43:41.740]  祢的平安
[00:43:41.740 --> 00:43:44.740]  也都可以榮耀祢的成名
[00:43:44.740 --> 00:43:46.740]  所以聽我們祈禱
[00:43:46.740 --> 00:43:48.740]  奉耶穌基督勝領求
[00:43:48.740 --> 00:43:50.740]  阿們
