
[00:00:00.000 --> 00:00:09.000]  今年的意象,每一個主日,第一個主日,我們信息都是要講積極恢復分離更新的信息
[00:36:03.000 --> 00:36:05.000]  百夫長派人來說
[00:36:05.000 --> 00:36:07.000]  不敢勞駕你
[00:36:07.000 --> 00:36:09.000]  他怎麼講
[00:36:09.000 --> 00:36:11.000]  他說你一句話就夠了
[00:36:11.000 --> 00:36:15.000]  所以不會受到限制
[00:36:15.000 --> 00:36:17.000]  再多遠都沒有關係
[00:36:17.000 --> 00:36:19.000]  我們信靠主
[00:36:19.000 --> 00:36:21.000]  不是說
[00:36:21.000 --> 00:36:23.000]  今天我在
[00:36:23.000 --> 00:36:25.000]  痛苦絕望之中
[00:36:25.000 --> 00:36:27.000]  你叫我信靠主
[00:36:27.000 --> 00:36:29.000]  信靠主信得過嗎
[00:36:29.000 --> 00:36:33.000]  當然要信
[00:36:33.000 --> 00:36:37.000]  是不是
[00:36:37.000 --> 00:36:39.000]  你對主的信靠不是說
[00:36:39.000 --> 00:36:41.000]  everything going my way
[00:36:41.000 --> 00:36:43.000]  我才信
[00:36:43.000 --> 00:36:45.000]  那麼事情不照我的意思
[00:36:45.000 --> 00:36:47.000]  我就不信
[00:36:47.000 --> 00:36:49.000]  那你是神還是他是神
[00:36:49.000 --> 00:36:51.000]  是不是
[00:36:51.000 --> 00:36:53.000]  換句話說
[00:36:53.000 --> 00:36:55.000]  這個百夫長
[00:36:55.000 --> 00:36:57.000]  只要你說一句話
[00:36:57.000 --> 00:36:59.000]  我的僕人他的病就好起來
[00:36:59.000 --> 00:37:01.000]  他完全
[00:37:01.000 --> 00:37:03.000]  不被環境所限制
[00:37:03.000 --> 00:37:05.000]  主耶穌
[00:37:05.000 --> 00:37:07.000]  你人都不用來
[00:37:07.000 --> 00:37:09.000]  我相信你
[00:37:09.000 --> 00:37:11.000]  我對主你完全有信靠
[00:37:11.000 --> 00:37:15.000]  當然我們除了
[00:37:15.000 --> 00:37:17.000]  不要被環境所限制
[00:37:17.000 --> 00:37:19.000]  我們對神的信靠
[00:37:19.000 --> 00:37:21.000]  換句話說
[00:37:21.000 --> 00:37:23.000]  常常喜樂不住的禱告
[00:37:23.000 --> 00:37:25.000]  我們也要
[00:37:25.000 --> 00:37:27.000]  選擇去相信
[00:37:27.000 --> 00:37:29.000]  神能夠
[00:37:29.000 --> 00:37:31.000]  有的時候很難
[00:37:31.000 --> 00:37:33.000]  是不是
[00:37:33.000 --> 00:37:35.000]  什麼叫選擇相信
[00:37:35.000 --> 00:37:37.000]  即使是你
[00:37:37.000 --> 00:37:39.000]  理智上面信不過去
[00:37:39.000 --> 00:37:41.000]  但是你的心要選擇相信他能夠的
[00:37:41.000 --> 00:37:43.000]  換句話說
[00:37:43.000 --> 00:37:45.000]  聖經上面有講一句話
[00:37:45.000 --> 00:37:47.000]  他說你如果
[00:37:47.000 --> 00:37:49.000]  你的信心夠大
[00:37:49.000 --> 00:37:51.000]  你叫山移去
[00:37:51.000 --> 00:37:53.000]  再倒下來
[00:37:53.000 --> 00:37:55.000]  都做得到
[00:37:55.000 --> 00:37:57.000]  不可能
[00:37:57.000 --> 00:37:59.000]  你的理智跟你說不可能
[00:37:59.000 --> 00:38:01.000]  但他說你要選擇
[00:38:01.000 --> 00:38:03.000]  去相信神能夠
[00:38:03.000 --> 00:38:05.000]  他說只要
[00:38:05.000 --> 00:38:07.000]  信是得著了
[00:38:07.000 --> 00:38:09.000]  就必得著
[00:38:09.000 --> 00:38:11.000]  你如果說相信
[00:38:11.000 --> 00:38:13.000]  已經得著了就必得著
[00:38:13.000 --> 00:38:15.000]  這是一個
[00:38:15.000 --> 00:38:17.000]  信心的功課
[00:38:17.000 --> 00:38:19.000]  所以我們恢復對
[00:38:19.000 --> 00:38:21.000]  前面的恢復也要對主要有
[00:38:21.000 --> 00:38:23.000]  這個信心
[00:38:23.000 --> 00:38:25.000]  聖經上面有很多例子
[00:38:25.000 --> 00:38:27.000]  有的時候
[00:38:27.000 --> 00:38:29.000]  有的說
[00:38:29.000 --> 00:38:31.000]  神啊我的信心
[00:38:31.000 --> 00:38:33.000]  不夠啊或者是什麼
[00:38:33.000 --> 00:38:35.000]  但是這裡說只要你是
[00:38:35.000 --> 00:38:37.000]  信你得著了你就必得著
[00:38:37.000 --> 00:38:39.000]  是不是
[00:38:39.000 --> 00:38:41.000]  當我相信
[00:38:41.000 --> 00:38:43.000]  我宣告神要醫治
[00:38:43.000 --> 00:38:45.000]  我的腿的時候
[00:38:45.000 --> 00:38:47.000]  我相信他真的要醫治我
[00:38:47.000 --> 00:38:49.000]  是不是
[00:38:49.000 --> 00:38:51.000]  他就真的醫治我
[00:38:51.000 --> 00:38:53.000]  是不是
[00:38:53.000 --> 00:38:55.000]  一點都沒有迷惑
[00:38:55.000 --> 00:38:59.000]  同時我們要表現在言行上面
[00:38:59.000 --> 00:39:03.000]  除了我們要像我常常喜歡講
[00:39:03.000 --> 00:39:05.000]  我們的言語行為要表現出
[00:39:05.000 --> 00:39:07.000]  對主的信靠
[00:39:07.000 --> 00:39:09.000]  對主的科目
[00:39:09.000 --> 00:39:11.000]  對主的相信
[00:39:11.000 --> 00:39:13.000]  譬如說
[00:39:13.000 --> 00:39:15.000]  有一個瞎子聽說耶穌來了
[00:39:15.000 --> 00:39:17.000]  他就
[00:39:17.000 --> 00:39:19.000]  去到路邊去
[00:39:19.000 --> 00:39:21.000]  等耶穌
[00:39:21.000 --> 00:39:23.000]  那聽到人群吵打的聲音他就叫
[00:39:23.000 --> 00:39:25.000]  大衛的子孫啊可憐我啦
[00:39:25.000 --> 00:39:29.000]  人家說不要嚷嚷不要嚷嚷
[00:39:29.000 --> 00:39:31.000]  他越發的大聲
[00:39:31.000 --> 00:39:33.000]  大衛的子孫可憐我啊
[00:39:33.000 --> 00:39:35.000]  聖經上面說
[00:39:35.000 --> 00:39:37.000]  耶穌就停下來了
[00:39:37.000 --> 00:39:41.000]  就站住腳說
[00:39:41.000 --> 00:39:43.000]  我為你做什麼
[00:39:43.000 --> 00:39:45.000]  你要我為你做什麼
[00:39:45.000 --> 00:39:47.000]  他說主啊
[00:39:47.000 --> 00:39:49.000]  我要看見
[00:39:49.000 --> 00:39:51.000]  他就看見
[00:39:51.000 --> 00:39:53.000]  所以你的信心
[00:39:53.000 --> 00:39:55.000]  你對主的信靠
[00:39:55.000 --> 00:39:57.000]  要叫他停下腳來
[00:39:57.000 --> 00:40:01.000]  你不要叫了半天
[00:40:01.000 --> 00:40:03.000]  主不停下來
[00:40:03.000 --> 00:40:05.000]  是不是
[00:40:05.000 --> 00:40:07.000]  同時呢
[00:40:07.000 --> 00:40:09.000]  要像攤子
[00:40:09.000 --> 00:40:11.000]  跟他四個朋友
[00:40:11.000 --> 00:40:13.000]  讓耶穌看得見
[00:40:13.000 --> 00:40:15.000]  他的信心
[00:40:15.000 --> 00:40:17.000]  四個朋友
[00:40:17.000 --> 00:40:19.000]  扛了這個攤子去找耶穌醫治
[00:40:19.000 --> 00:40:21.000]  人太多了進不去房子
[00:40:21.000 --> 00:40:23.000]  就上到房頂
[00:40:23.000 --> 00:40:25.000]  找個洞
[00:40:25.000 --> 00:40:27.000]  然後就在耶穌的腳前墜下來
[00:40:27.000 --> 00:40:31.000]  然後聖經上面講了一句話
[00:40:31.000 --> 00:40:33.000]  耶穌看他的信心
[00:40:33.000 --> 00:40:35.000]  你的信心
[00:40:35.000 --> 00:40:37.000]  要讓神看得到啊
[00:40:39.000 --> 00:40:41.000]  耶穌說你的信救了你
[00:40:41.000 --> 00:40:43.000]  拿起你的柚子走吧
[00:40:43.000 --> 00:40:45.000]  他就好了
[00:40:45.000 --> 00:40:47.000]  不光是他的信心
[00:40:47.000 --> 00:40:49.000]  他那四個朋友的信心
[00:40:49.000 --> 00:40:53.000]  所以你的信心要表現出來
[00:40:53.000 --> 00:40:55.000]  在言行上要表現出來
[00:40:55.000 --> 00:40:57.000]  對主的信靠
[00:40:57.000 --> 00:40:59.000]  甚至於這個
[00:40:59.000 --> 00:41:01.000]  百夫長
[00:41:01.000 --> 00:41:03.000]  當
[00:41:03.000 --> 00:41:05.000]  他說只要你一句話
[00:41:05.000 --> 00:41:07.000]  耶穌說
[00:41:07.000 --> 00:41:09.000]  祂的信心成全你
[00:41:09.000 --> 00:41:11.000]  就這樣講那句話的時候
[00:41:11.000 --> 00:41:13.000]  祂的僕人就好了
[00:41:13.000 --> 00:41:15.000]  所以這是一個
[00:41:15.000 --> 00:41:19.000]  我們沒有辦法解釋的事情
[00:41:19.000 --> 00:41:21.000]  但是我們在蜀靈裡面
[00:41:21.000 --> 00:41:23.000]  我們信耶穌不是說
[00:41:23.000 --> 00:41:25.000]  拜拜
[00:41:25.000 --> 00:41:27.000]  你懂我意思嗎
[00:41:27.000 --> 00:41:31.000]  要高考考上好學校就去拜
[00:41:31.000 --> 00:41:33.000]  沒考上就不拜了
[00:41:33.000 --> 00:41:35.000]  這個布林就到另外一間去拜
[00:41:35.000 --> 00:41:37.000]  要娶個如花似玉的老婆就去拜拜
[00:41:37.000 --> 00:41:39.000]  娶上了就來還願
[00:41:39.000 --> 00:41:41.000]  度今生
[00:41:41.000 --> 00:41:43.000]  不娶上了就把那個
[00:41:43.000 --> 00:41:45.000]  佛爺的頭砍了
[00:41:45.000 --> 00:41:49.000]  對不對
[00:41:49.000 --> 00:41:51.000]  這個就是
[00:41:51.000 --> 00:41:53.000]  我們信
[00:41:53.000 --> 00:41:55.000]  信教
[00:41:55.000 --> 00:41:57.000]  對不對
[00:41:57.000 --> 00:41:59.000]  我們信耶穌不是這樣子的
[00:41:59.000 --> 00:42:01.000]  不是看你的
[00:42:01.000 --> 00:42:03.000]  得著多少
[00:42:03.000 --> 00:42:05.000]  看你的願望成就多少
[00:42:05.000 --> 00:42:07.000]  看你怎麼樣
[00:42:07.000 --> 00:42:09.000]  而是說你跟祂的關係
[00:42:09.000 --> 00:42:11.000]  所以我們一直在講
[00:42:11.000 --> 00:42:13.000]  信耶穌不是信教
[00:42:13.000 --> 00:42:15.000]  信耶穌是跟祂建立一個關係
[00:42:15.000 --> 00:42:17.000]  一個relationship
[00:42:17.000 --> 00:42:19.000]  這是我們要講的
[00:42:19.000 --> 00:42:21.000]  所以我們要在
[00:42:21.000 --> 00:42:23.000]  言語行為上面表現出來
[00:42:23.000 --> 00:42:25.000]  你對祂的信靠
[00:42:25.000 --> 00:42:27.000]  聖經上面有一個例子
[00:42:27.000 --> 00:42:29.000]  這個例子我一直百講不厭
[00:42:29.000 --> 00:42:31.000]  這是我第一次講
[00:42:31.000 --> 00:42:33.000]  有一個嘉南婦人
[00:42:33.000 --> 00:42:35.000]  她的女兒被鬼附了
[00:42:35.000 --> 00:42:37.000]  她就來找耶穌
[00:42:37.000 --> 00:42:39.000]  請耶穌來醫治
[00:42:39.000 --> 00:42:41.000]  耶穌說了一句話
[00:42:41.000 --> 00:42:43.000]  祂說即使是到猶太家
[00:42:43.000 --> 00:42:45.000]  以色列家彌斯的羊的家裡面
[00:42:45.000 --> 00:42:47.000]  我也不會到你
[00:42:47.000 --> 00:42:49.000]  嘉南婦人的家裡面去
[00:42:49.000 --> 00:42:51.000]  因為那個時候
[00:42:51.000 --> 00:42:53.000]  福音還沒有對外
[00:42:53.000 --> 00:42:55.000]  耶穌還是集中火力
[00:42:55.000 --> 00:42:57.000]  在那個以色列家的羊
[00:42:57.000 --> 00:42:59.000]  即使是彌斯的羊
[00:42:59.000 --> 00:43:01.000]  即使是彌斯的羊
[00:43:01.000 --> 00:43:03.000]  這個嘉南婦人就講了一句話
[00:43:03.000 --> 00:43:05.000]  祂說好像主人家的狗一樣
[00:43:05.000 --> 00:43:07.000]  主人家桌上
[00:43:07.000 --> 00:43:09.000]  吊的東西
[00:43:09.000 --> 00:43:11.000]  吊的碎沙
[00:43:11.000 --> 00:43:13.000]  吊的地上
[00:43:13.000 --> 00:43:15.000]  狗不是也可以吃嗎
[00:43:15.000 --> 00:43:17.000]  所以耶穌才要
[00:43:17.000 --> 00:43:19.000]  你的女兒得醫治了
[00:43:19.000 --> 00:43:23.000]  就是這樣
[00:43:23.000 --> 00:43:25.000]  如果你信心小
[00:43:25.000 --> 00:43:27.000]  你願意來到神的面前
[00:43:27.000 --> 00:43:29.000]  是的神
[00:43:29.000 --> 00:43:31.000]  我真的不配做你的兒女
[00:43:31.000 --> 00:43:33.000]  是的神
[00:43:33.000 --> 00:43:35.000]  但是我有這個需要
[00:43:35.000 --> 00:43:37.000]  我只求你
[00:43:37.000 --> 00:43:39.000]  就算你是主人
[00:43:39.000 --> 00:43:41.000]  桌上吊的吃
[00:43:41.000 --> 00:43:43.000]  我狗都不如
[00:43:43.000 --> 00:43:45.000]  我願意吃到那麼一點點
[00:43:45.000 --> 00:43:47.000]  我就滿足了
[00:43:47.000 --> 00:43:49.000]  耶穌你救我
[00:43:49.000 --> 00:43:51.000]  耶穌你醫治我
[00:43:51.000 --> 00:43:53.000]  耶穌你幫助我
[00:43:53.000 --> 00:43:55.000]  耶穌你賜福我
[00:43:55.000 --> 00:43:57.000]  不斷的更新
[00:43:57.000 --> 00:43:59.000]  全面的恢復以後要不斷的更新
[00:43:59.000 --> 00:44:01.000]  保羅說的要心意更新
[00:44:01.000 --> 00:44:03.000]  他的禱要
[00:44:03.000 --> 00:44:05.000]  心意更新而變化
[00:44:05.000 --> 00:44:07.000]  察言那神純潔善良可喜悅的旨意
[00:44:07.000 --> 00:44:09.000]  不是嗎
[00:44:09.000 --> 00:44:11.000]  所以心意更新而變化
[00:44:11.000 --> 00:44:13.000]  renew
[00:44:13.000 --> 00:44:15.000]  所以你要更新你的思維
[00:44:15.000 --> 00:44:17.000]  我們要讓
[00:44:17.000 --> 00:44:19.000]  從負面的成為正面
[00:44:19.000 --> 00:44:21.000]  我們常常會有負面的想法
[00:44:23.000 --> 00:44:25.000]  哎呀我不能啊
[00:44:25.000 --> 00:44:27.000]  你要把我不能
[00:44:27.000 --> 00:44:29.000]  說成
[00:44:29.000 --> 00:44:31.000]  耶穌你能
[00:44:31.000 --> 00:44:33.000]  對不對
[00:44:33.000 --> 00:44:35.000]  即使我不能 耶穌你能
[00:44:35.000 --> 00:44:37.000]  那我就能了嘛
[00:44:37.000 --> 00:44:39.000]  是不是
[00:44:39.000 --> 00:44:41.000]  我不夠 耶穌你夠
[00:44:41.000 --> 00:44:43.000]  我不行 耶穌你行
[00:44:43.000 --> 00:44:45.000]  我不好 耶穌你好
[00:44:45.000 --> 00:44:47.000]  神啊
[00:44:47.000 --> 00:44:49.000]  我這個病怎麼可能好起來呢
[00:44:51.000 --> 00:44:53.000]  這個時候你就來到神的面前
[00:44:53.000 --> 00:44:55.000]  神你說
[00:44:55.000 --> 00:44:59.000]  你希望
[00:44:59.000 --> 00:45:01.000]  每一個兒女都是健康的
[00:45:01.000 --> 00:45:03.000]  在你聖殿服侍的
[00:45:03.000 --> 00:45:07.000]  都是沒有瑕疵的
[00:45:07.000 --> 00:45:09.000]  我也要
[00:45:09.000 --> 00:45:11.000]  求你醫治我
[00:45:11.000 --> 00:45:13.000]  他就醫治你
[00:45:13.000 --> 00:45:15.000]  哎呀
[00:45:15.000 --> 00:45:17.000]  這種事情我看太多了
[00:45:17.000 --> 00:45:19.000]  我們在healing ministry常常
[00:45:19.000 --> 00:45:21.000]  就有這種事情嘛
[00:45:21.000 --> 00:45:23.000]  我也沒有辦法解釋
[00:45:23.000 --> 00:45:25.000]  但我們願意憑著心
[00:45:25.000 --> 00:45:27.000]  不是說我有能力
[00:45:27.000 --> 00:45:29.000]  我們常常有
[00:45:29.000 --> 00:45:31.000]  有人把這事情搞混了
[00:45:31.000 --> 00:45:33.000]  認為說
[00:45:33.000 --> 00:45:35.000]  我有能力
[00:45:35.000 --> 00:45:37.000]  他認為他有能力了
[00:45:37.000 --> 00:45:39.000]  可以給這個暗瘦就醫病
[00:45:39.000 --> 00:45:41.000]  那不是你有能力
[00:45:41.000 --> 00:45:43.000]  是神有能力
[00:45:43.000 --> 00:45:45.000]  是不是
[00:45:45.000 --> 00:45:47.000]  他透過你
[00:45:47.000 --> 00:45:49.000]  所以唯一的一個辦法
[00:45:49.000 --> 00:45:53.000]  所以我認為
[00:45:53.000 --> 00:45:55.000]  醫病趕鬼
[00:45:55.000 --> 00:45:57.000]  唯一的一條捷徑
[00:45:57.000 --> 00:45:59.000]  不是說你要
[00:45:59.000 --> 00:46:01.000]  操練怎麼醫病趕鬼
[00:46:01.000 --> 00:46:03.000]  那不是你在醫病趕鬼嘛
[00:46:03.000 --> 00:46:05.000]  而是你要
[00:46:05.000 --> 00:46:09.000]  全面的恢復與神的關係嘛
[00:46:09.000 --> 00:46:13.000]  更渴慕他嘛
[00:46:13.000 --> 00:46:15.000]  更信服他嘛
[00:46:15.000 --> 00:46:17.000]  更信靠他嘛
[00:46:17.000 --> 00:46:19.000]  不斷的改變你的心意嘛
[00:46:19.000 --> 00:46:21.000]  更愛他嘛
[00:46:21.000 --> 00:46:23.000]  把你的負面思想全部除掉
[00:46:23.000 --> 00:46:25.000]  因為他是正面的嘛
[00:46:25.000 --> 00:46:27.000]  是不是
[00:46:27.000 --> 00:46:29.000]  所有的咒詛不是來自耶穌
[00:46:29.000 --> 00:46:31.000]  祝福是來自耶穌
[00:46:31.000 --> 00:46:33.000]  所有的咒詛都是殺殺魔鬼嘛
[00:46:33.000 --> 00:46:35.000]  所以我們的意志
[00:46:35.000 --> 00:46:37.000]  不是說我有能力
[00:46:37.000 --> 00:46:39.000]  我只要跟神成為他的管道
[00:46:39.000 --> 00:46:41.000]  成為他的器皿
[00:46:41.000 --> 00:46:43.000]  所以重點是在
[00:46:43.000 --> 00:46:45.000]  我跟神的關係
[00:46:45.000 --> 00:46:47.000]  我常常喜歡講嘛
[00:46:47.000 --> 00:46:51.000]  你如果
[00:46:51.000 --> 00:46:53.000]  跟耶穌一樣
[00:46:53.000 --> 00:46:55.000]  釘十字架死而復活
[00:46:55.000 --> 00:46:59.000]  我保證你
[00:46:59.000 --> 00:47:01.000]  你可以排山倒海
[00:47:01.000 --> 00:47:05.000]  你說的通通可以成就
[00:47:05.000 --> 00:47:07.000]  是不是
[00:47:07.000 --> 00:47:11.000]  所以我們要讓負面的
[00:47:11.000 --> 00:47:13.000]  要成為正面的
[00:47:13.000 --> 00:47:15.000]  哎呀牧師
[00:47:15.000 --> 00:47:17.000]  你不知道啊
[00:47:17.000 --> 00:47:19.000]  我做了多少
[00:47:19.000 --> 00:47:21.000]  錯的事情啊
[00:47:21.000 --> 00:47:25.000]  但是
[00:47:25.000 --> 00:47:27.000]  我們的神不是
[00:47:27.000 --> 00:47:29.000]  forgive and forget
[00:47:29.000 --> 00:47:31.000]  不是嗎
[00:47:31.000 --> 00:47:33.000]  他不是忘掉你的罪孽過犯
[00:47:33.000 --> 00:47:35.000]  他不是赦免你一切的罪孽嗎
[00:47:35.000 --> 00:47:39.000]  他不是如音讓你煩惱還頭嗎
[00:47:39.000 --> 00:47:41.000]  他不是
[00:47:41.000 --> 00:47:45.000]  如音讓你斬刺上藤嗎
[00:47:45.000 --> 00:47:47.000]  他不是不計較你的這些嗎
[00:47:47.000 --> 00:47:49.000]  即使是你這麼多年來
[00:47:49.000 --> 00:47:51.000]  背負了這樣子的重擔
[00:47:51.000 --> 00:47:55.000]  他的一句話
[00:47:55.000 --> 00:47:57.000]  你所有的罪都清掉了
[00:47:57.000 --> 00:47:59.000]  所有的罪過
[00:47:59.000 --> 00:48:01.000]  通通埋熟了
[00:48:01.000 --> 00:48:03.000]  所以我們要效法這個
[00:48:03.000 --> 00:48:05.000]  Palm tree 棕櫚樹
[00:48:05.000 --> 00:48:07.000]  詩篇92篇12節
[00:48:07.000 --> 00:48:09.000]  他說來請
[00:48:09.000 --> 00:48:11.000]  一人要發望如棕樹
[00:48:11.000 --> 00:48:15.000]  生長如泥巴嫩的香柏樹
[00:48:15.000 --> 00:48:17.000]  這句話就很有意思了
[00:48:17.000 --> 00:48:19.000]  你有沒有看過Palm tree啊
[00:48:19.000 --> 00:48:25.000]  狂風暴雨來
[00:48:25.000 --> 00:48:27.000]  它被吹得貼到地上
[00:48:27.000 --> 00:48:29.000]  但是狂風暴雨過去
[00:48:29.000 --> 00:48:31.000]  它又起來了
[00:48:31.000 --> 00:48:33.000]  要這樣子有韌性啊
[00:48:33.000 --> 00:48:35.000]  你不斷的更新
[00:48:35.000 --> 00:48:37.000]  除了要心意更新而變化
[00:48:37.000 --> 00:48:39.000]  你還要韌性啊
[00:48:39.000 --> 00:48:41.000]  沒有過不去的日子的
[00:48:41.000 --> 00:48:45.000]  哎呦
[00:48:45.000 --> 00:48:47.000]  活不下去了
[00:48:47.000 --> 00:48:49.000]  我要死了
[00:48:49.000 --> 00:48:51.000]  我要折斷了
[00:48:51.000 --> 00:48:53.000]  怎麼樣呢
[00:48:53.000 --> 00:48:55.000]  沒有過不下去的日子
[00:48:55.000 --> 00:48:57.000]  學那個Palm tree
[00:48:57.000 --> 00:48:59.000]  有那個韌性
[00:48:59.000 --> 00:49:01.000]  一人要發望如棕櫚樹啊
[00:49:03.000 --> 00:49:05.000]  但是
[00:49:05.000 --> 00:49:07.000]  生長如泥巴嫩的香柏木
[00:49:07.000 --> 00:49:09.000]  又什麼意思呢
[00:49:09.000 --> 00:49:11.000]  香柏木都是在
[00:49:11.000 --> 00:49:13.000]  聖殿裡面做
[00:49:13.000 --> 00:49:15.000]  聖殿跟聖具的
[00:49:15.000 --> 00:49:17.000]  所以
[00:49:17.000 --> 00:49:19.000]  我們長的就是要來被神所用
[00:49:19.000 --> 00:49:21.000]  在祂的殿中
[00:49:21.000 --> 00:49:23.000]  成為祂的器皿
[00:49:23.000 --> 00:49:25.000]  感謝主
[00:49:25.000 --> 00:49:27.000]  所以我們也要
[00:49:27.000 --> 00:49:29.000]  不斷的更新
[00:49:29.000 --> 00:49:31.000]  如果你現在走的
[00:49:33.000 --> 00:49:35.000]  方向是不對的
[00:49:35.000 --> 00:49:37.000]  你就要有一個新的航向
[00:49:37.000 --> 00:49:39.000]  不是嗎
[00:49:39.000 --> 00:49:41.000]  再後的就要再前了
[00:49:41.000 --> 00:49:43.000]  小的就要做大了
[00:49:43.000 --> 00:49:45.000]  就好像我們用GPS一樣
[00:49:45.000 --> 00:49:47.000]  你回家試試看
[00:49:47.000 --> 00:49:49.000]  你打開GPS
[00:49:49.000 --> 00:49:51.000]  他叫你往東
[00:49:51.000 --> 00:49:53.000]  你就偏偏往西
[00:49:53.000 --> 00:49:55.000]  你看他怎麼講
[00:49:55.000 --> 00:49:57.000]  他就recalculate
[00:49:57.000 --> 00:49:59.000]  他重新再reroute
[00:49:59.000 --> 00:50:01.000]  就要把你帶回到那個正路上面
[00:50:01.000 --> 00:50:03.000]  你這麼來幾次幾次
[00:50:03.000 --> 00:50:05.000]  我們的神也是一樣
[00:50:05.000 --> 00:50:07.000]  如果我們有願意不斷的更新
[00:50:07.000 --> 00:50:09.000]  那麼他就不斷的
[00:50:09.000 --> 00:50:11.000]  把你帶
[00:50:11.000 --> 00:50:13.000]  換句話說
[00:50:13.000 --> 00:50:15.000]  他在你的錯誤失敗之中
[00:50:15.000 --> 00:50:17.000]  把你帶到
[00:50:17.000 --> 00:50:19.000]  那個路上面去
[00:50:19.000 --> 00:50:21.000]  他用你的成功
[00:50:21.000 --> 00:50:23.000]  他用你的
[00:50:23.000 --> 00:50:25.000]  力量
[00:50:25.000 --> 00:50:27.000]  他也用你的失敗
[00:50:29.000 --> 00:50:31.000]  你的失敗絕對不是說
[00:50:31.000 --> 00:50:33.000]  好冤枉喔
[00:50:33.000 --> 00:50:35.000]  神你為什麼讓我失敗
[00:50:35.000 --> 00:50:37.000]  神你為什麼讓我生這個病
[00:50:37.000 --> 00:50:39.000]  神你為什麼讓我這個生意沒做成
[00:50:39.000 --> 00:50:41.000]  神你為什麼為什麼為什麼
[00:50:41.000 --> 00:50:43.000]  你有沒有想過
[00:50:43.000 --> 00:50:45.000]  他用你的失敗
[00:50:45.000 --> 00:50:47.000]  他用你的病痛
[00:50:47.000 --> 00:50:49.000]  是不是
[00:50:49.000 --> 00:50:53.000]  這個例子太多了
[00:50:53.000 --> 00:50:57.000]  我們也要像
[00:50:57.000 --> 00:50:59.000]  漂泊海上的椰子
[00:50:59.000 --> 00:51:03.000]  那麼
[00:51:03.000 --> 00:51:05.000]  那個椰子啊
[00:51:05.000 --> 00:51:09.000]  他都是
[00:51:09.000 --> 00:51:11.000]  長在海島上面
[00:51:11.000 --> 00:51:13.000]  他掉到水裡面就跟著浪就飄啊
[00:51:13.000 --> 00:51:15.000]  你看其他的
[00:51:15.000 --> 00:51:17.000]  種子掉到海裡面
[00:51:17.000 --> 00:51:19.000]  那個鹽水就把他殺了
[00:51:19.000 --> 00:51:21.000]  但是椰子很厲害
[00:51:21.000 --> 00:51:23.000]  所以椰子為什麼皮這麼厚
[00:51:23.000 --> 00:51:25.000]  你穿透不了他的
[00:51:25.000 --> 00:51:27.000]  然後他就飄飄飄飄
[00:51:27.000 --> 00:51:29.000]  飄上岸的時候
[00:51:29.000 --> 00:51:31.000]  他就準備扎根了
[00:51:31.000 --> 00:51:33.000]  結果浪一沖走呢
[00:51:33.000 --> 00:51:35.000]  結果你有的時候會發現
[00:51:35.000 --> 00:51:37.000]  椰子在海上面飄
[00:51:37.000 --> 00:51:39.000]  他已經有根了
[00:51:39.000 --> 00:51:41.000]  他已經準備要扎根
[00:51:41.000 --> 00:51:43.000]  又被沖走了
[00:51:43.000 --> 00:51:45.000]  但他終於找到一個機會
[00:51:45.000 --> 00:51:47.000]  他扎了根
[00:51:47.000 --> 00:51:49.000]  海浪再沖
[00:51:49.000 --> 00:51:51.000]  沖不走他
[00:51:51.000 --> 00:51:53.000]  我們要像這個漂泊海上的椰子
[00:51:55.000 --> 00:51:57.000]  要根心要抓到那個機會
[00:51:57.000 --> 00:52:01.000]  今天你根心
[00:52:01.000 --> 00:52:03.000]  可能又被沖到海裡面去了
[00:52:03.000 --> 00:52:07.000]  今天你好不容易
[00:52:07.000 --> 00:52:09.000]  長了一個新的根出來
[00:52:09.000 --> 00:52:11.000]  又被連根拔起
[00:52:11.000 --> 00:52:13.000]  帶到潮流裡面去了
[00:52:13.000 --> 00:52:15.000]  或者
[00:52:15.000 --> 00:52:17.000]  你好不容易走了一個新的航向
[00:52:17.000 --> 00:52:19.000]  卻是碰到暴風雨
[00:52:19.000 --> 00:52:21.000]  但是
[00:52:21.000 --> 00:52:23.000]  你找到機會
[00:52:23.000 --> 00:52:25.000]  神要帶你
[00:52:25.000 --> 00:52:27.000]  進港去
[00:52:27.000 --> 00:52:29.000]  神要帶你
[00:52:29.000 --> 00:52:31.000]  上岸去
[00:52:31.000 --> 00:52:33.000]  神要帶你進他的家裡面去
[00:52:33.000 --> 00:52:35.000]  神要帶你
[00:52:35.000 --> 00:52:37.000]  在他的聖殿裡面
[00:52:37.000 --> 00:52:41.000]  賜給你各樣各樣的美物
[00:52:41.000 --> 00:52:45.000]  所以恢復根心有許多的瓶頸
[00:52:45.000 --> 00:52:47.000]  有許多的難處
[00:52:47.000 --> 00:52:49.000]  我們可以靠著神
[00:52:49.000 --> 00:52:51.000]  復活的大能
[00:52:51.000 --> 00:52:53.000]  在信心喜樂中
[00:52:53.000 --> 00:52:55.000]  經歷不斷的根心
[00:52:55.000 --> 00:52:57.000]  還有恢復
[00:52:57.000 --> 00:52:59.000]  最後讓我們來念兩段
[00:52:59.000 --> 00:53:01.000]  我的心啊
[00:53:01.000 --> 00:53:03.000]  你要承誦耶和華
[00:53:03.000 --> 00:53:05.000]  不可忘記他的一切恩惠
