
[00:00:00.000 --> 00:00:05.280]  好 今晚就是這個HOME RUN第二講
[00:36:05.400 --> 00:36:08.400]  每個人都有自己的盲點
[00:36:08.400 --> 00:36:14.400]  甚至執著
[00:36:14.400 --> 00:36:19.400]  對於當時的法利賽人來說
[00:36:19.400 --> 00:36:22.400]  他真的覺得自己很認識聖經
[00:36:22.400 --> 00:36:25.400]  他真的覺得可以幫助到百姓
[00:36:25.400 --> 00:36:29.400]  去進行上帝的說話
[00:36:29.400 --> 00:36:33.400]  但他們跌入了一個盲點當中
[00:36:33.400 --> 00:36:37.400]  以致耶穌去到他們的面前
[00:36:37.400 --> 00:36:44.400]  針對聖去指出
[00:36:44.400 --> 00:36:47.400]  他們本來的願意是好的
[00:36:47.400 --> 00:36:49.400]  但他們去到一個位置
[00:36:49.400 --> 00:36:51.400]  要求人百分之一百
[00:36:51.400 --> 00:36:53.400]  遵守他們的傳統
[00:36:53.400 --> 00:36:59.400]  覺得這樣就可以在上帝的面前完全
[00:36:59.400 --> 00:37:04.400]  我們今日所理解的聖經不是這樣
[00:37:04.400 --> 00:37:07.400]  不是要我們不去聽上帝的說話
[00:37:07.400 --> 00:37:09.400]  而是我們都有我們的限制
[00:37:09.400 --> 00:37:10.400]  我們的不足
[00:37:10.400 --> 00:37:11.400]  我們的盲點
[00:37:11.400 --> 00:37:13.400]  或者我們的階段未去到
[00:37:13.400 --> 00:37:14.400]  我們都未能夠
[00:37:14.400 --> 00:37:16.400]  有些位置我們可能不能夠
[00:37:16.400 --> 00:37:18.400]  將上帝的說話完全理解
[00:37:18.400 --> 00:37:22.400]  或者完全走出來
[00:37:22.400 --> 00:37:25.400]  但不要緊
[00:37:25.400 --> 00:37:31.400]  耶穌的恩典托住
[00:37:31.400 --> 00:37:37.400]  耶穌的恩典托住
[00:37:37.400 --> 00:37:40.400]  大使命最後一句
[00:37:40.400 --> 00:37:42.400]  如果你回去看《馬克福福音》28章
[00:37:42.400 --> 00:37:43.400]  可以這樣說
[00:37:43.400 --> 00:37:45.400]  「凡我所吩咐你們的
[00:37:45.400 --> 00:37:48.400]  都教訓他們遵守
[00:37:48.400 --> 00:37:51.400]  我就常與你們同在
[00:37:51.400 --> 00:37:57.400]  直到世界的末日」
[00:37:57.400 --> 00:38:01.400]  今日不是我有多能夠將神的說話
[00:38:01.400 --> 00:38:03.400]  百分之一百轉化成
[00:38:03.400 --> 00:38:04.400]  一些生活的行為和準則
[00:38:04.400 --> 00:38:08.400]  可以去進行
[00:38:08.400 --> 00:38:12.400]  今日是我心有多情願
[00:38:12.400 --> 00:38:15.400]  有多想讓上帝的說話
[00:38:15.400 --> 00:38:20.400]  在我的生活不同處境中實踐
[00:38:20.400 --> 00:38:24.400]  耶穌就應許
[00:38:24.400 --> 00:38:26.400]  祂會與我們同在
[00:38:26.400 --> 00:38:28.400]  直到世界盡頭
