
[00:00:00.000 --> 00:00:03.700]  好,我們回到今天我要分享的題目
[00:30:32.600 --> 00:30:34.100]  我的太太她不跳舞
[00:30:34.100 --> 00:30:37.000]  她只跳土風舞
[00:30:37.000 --> 00:30:37.800]  所以她不跳舞
[00:30:37.800 --> 00:30:39.500]  那我整天跟別人跳
[00:30:39.500 --> 00:30:40.900]  還有學生就說
[00:30:40.900 --> 00:30:41.800]  老師換我換我
[00:30:41.800 --> 00:30:42.900]  換我帶我換我帶我
[00:30:42.900 --> 00:30:43.900]  都是姐妹
[00:30:43.900 --> 00:30:44.500]  都是女孩子
[00:30:44.500 --> 00:30:45.100]  我說這樣不好
[00:30:45.100 --> 00:30:46.000]  太受試探了
[00:30:46.000 --> 00:30:47.000]  所以我也不跳了
[00:30:47.000 --> 00:30:47.800]  從那個時候到現在
[00:30:47.800 --> 00:30:50.700]  我就沒跳舞了
[00:30:50.700 --> 00:30:53.900]  我決定不再跳舞了
[00:30:53.900 --> 00:30:55.800]  我不知道你的入職是什麼
[00:30:55.800 --> 00:30:57.100]  我的入職曾經是
[00:30:57.100 --> 00:30:58.200]  城市跳舞
[00:30:58.200 --> 00:31:00.200]  你的入職是什麼呢
[00:31:00.200 --> 00:31:01.700]  對一個喜歡賭博的人
[00:31:01.700 --> 00:31:04.000]  他的入職可能是麻將桌
[00:31:04.000 --> 00:31:04.500]  對不對
[00:31:04.500 --> 00:31:05.700]  可能是麻將牌
[00:31:05.700 --> 00:31:07.700]  我這是象牙桌的
[00:31:07.700 --> 00:31:10.300]  對有些人想戒菸的老煙槍
[00:31:10.300 --> 00:31:12.600]  他的入職可能就是打火機
[00:31:12.600 --> 00:31:15.000]  這個很貴重的打火機
[00:31:15.000 --> 00:31:18.100]  對一個喜歡夫妻常常失和的人
[00:31:18.100 --> 00:31:21.300]  可能他的入職是太太的嘮叨
[00:31:21.300 --> 00:31:25.000]  弟兄就是壞脾氣
[00:31:25.000 --> 00:31:26.300]  對喜歡加班的人
[00:31:26.300 --> 00:31:29.800]  他的入職可能就是愛錢
[00:31:29.800 --> 00:31:31.600]  他當金錢的奴隸
[00:31:31.600 --> 00:31:33.900]  我不知道你的入職是什麼
[00:31:33.900 --> 00:31:35.000]  耶穌不僅希望我們
[00:31:35.000 --> 00:31:38.400]  從38年的酒病當中起來
[00:31:38.400 --> 00:31:40.600]  還吩咐我們拿起你的入職
[00:31:40.600 --> 00:31:41.900]  走吧
[00:31:41.900 --> 00:31:43.400]  意思是什麼
[00:31:43.400 --> 00:31:45.000]  要我們離棄
[00:31:45.000 --> 00:31:47.200]  我們那些不健康的生活
[00:31:47.200 --> 00:31:49.300]  那些不好的習慣
[00:31:49.300 --> 00:31:51.600]  那些不好的不對的思想
[00:31:51.600 --> 00:31:53.000]  耶穌的意思是說
[00:31:53.000 --> 00:31:54.100]  你從現在開始
[00:31:54.100 --> 00:31:56.600]  你要專心的專一的跟從我
[00:31:56.600 --> 00:31:59.500]  不要再回到過去的黑暗的光景
[00:31:59.500 --> 00:32:03.600]  你要專心的開始一個全新的生活
[00:32:03.600 --> 00:32:05.300]  阿們嗎
[00:32:05.300 --> 00:32:06.800]  這叫跟隨耶穌
[00:32:06.800 --> 00:32:08.200]  信耶穌不是
[00:32:08.200 --> 00:32:09.900]  過去我有
[00:32:09.900 --> 00:32:12.100]  五年前十年前我有很好的經歷
[00:32:12.100 --> 00:32:15.500]  不過現在繼續不斷的跟着主耶穌
[00:32:15.500 --> 00:32:18.600]  好 我們來看最後第三句話
[00:32:18.600 --> 00:32:20.900]  第三句話我們一起來唸
[00:32:20.900 --> 00:32:28.400]  很有意思
[00:32:28.400 --> 00:32:30.500]  這句話在前面是說
[00:32:30.500 --> 00:32:35.200]  後來耶穌在殿裏遇見他
[00:32:35.200 --> 00:32:36.700]  這個被醫治好的人
[00:32:36.700 --> 00:32:40.000]  那他後來到哪裏去
[00:32:40.000 --> 00:32:40.800]  到聖殿
[00:32:40.800 --> 00:32:42.500]  你去過那個
[00:32:42.500 --> 00:32:43.200]  密斯大慈
[00:32:43.200 --> 00:32:44.600]  我也去過那個地方
[00:32:44.600 --> 00:32:46.800]  因爲密斯大慈就在聖殿北邊
[00:32:46.800 --> 00:32:48.400]  北邊就是陽門
[00:32:48.400 --> 00:32:49.700]  要宰殺羊的地方
[00:32:49.700 --> 00:32:53.900]  他北邊出來一點點就到密斯大慈
[00:32:53.900 --> 00:32:56.500]  所以這個被醫好的人去哪裏
[00:32:56.500 --> 00:32:58.300]  到聖殿裏面去幹嘛
[00:32:58.300 --> 00:33:00.100]  感謝主嘛
[00:33:00.100 --> 00:33:01.200]  去讚美主嘛
[00:33:01.200 --> 00:33:02.600]  去敬拜主嘛
[00:33:02.600 --> 00:33:05.400]  過去他是被認爲誤會的
[00:33:05.400 --> 00:33:06.300]  不完全的人
[00:33:06.300 --> 00:33:07.700]  他不能進聖殿
[00:33:07.700 --> 00:33:08.600]  現在怎麼樣
[00:33:08.600 --> 00:33:11.300]  他可以進到聖殿去的
[00:33:11.300 --> 00:33:12.300]  當我們得到醫治
[00:33:12.300 --> 00:33:13.400]  我們得到恩典的時候
[00:33:13.400 --> 00:33:15.600]  我們有沒有一個感恩的心
[00:33:15.600 --> 00:33:18.300]  到神的面前去感謝他呢
[00:33:18.300 --> 00:33:21.700]  越感恩越蒙恩
[00:33:21.700 --> 00:33:23.900]  所以十四節這裏講到說
[00:33:23.900 --> 00:33:28.000]  耶穌後來在殿裏遇見他
[00:33:28.000 --> 00:33:28.700]  遇見他
[00:33:28.700 --> 00:33:31.000]  我們中文看到是遇見他
[00:33:31.000 --> 00:33:33.500]  但是英文翻譯不一樣
[00:33:33.500 --> 00:33:35.600]  英文翻譯更準確
[00:33:35.600 --> 00:33:37.800]  英文翻什麼
[00:33:37.800 --> 00:33:40.500]  其實是found him
[00:33:40.500 --> 00:33:41.500]  就是說
[00:33:41.500 --> 00:33:46.700]  人文意思是說耶穌是主動的去尋找他
[00:33:46.700 --> 00:33:49.100]  耶穌是主動的去尋找他
[00:33:49.100 --> 00:33:50.600]  找他做什麼
[00:33:50.600 --> 00:33:52.300]  找他耶穌要跟他說
[00:33:52.300 --> 00:33:54.000]  你已經遷移了
[00:33:54.000 --> 00:33:55.300]  不要再犯罪
[00:33:55.300 --> 00:33:58.300]  恐怕你遭遇的更加厲害
[00:33:58.300 --> 00:33:59.100]  請注意了
[00:33:59.100 --> 00:34:00.600]  耶穌講這句話的時候
[00:34:00.600 --> 00:34:03.200]  不是清算他的過去
[00:34:03.200 --> 00:34:05.800]  而是關心他的未來
[00:34:05.800 --> 00:34:08.600]  耶穌不僅是關心這個人身體得到健康
[00:34:08.600 --> 00:34:13.600]  耶穌關心這個人的心靈要得到健康
[00:34:13.600 --> 00:34:16.300]  關心他的未來
[00:34:16.300 --> 00:34:17.200]  再想想
[00:34:17.200 --> 00:34:18.900]  再深入去看的話
[00:34:18.900 --> 00:34:20.500]  當耶穌問他說
[00:34:20.500 --> 00:34:23.100]  你要痊癒嗎
[00:34:23.100 --> 00:34:24.300]  原文不是說
[00:34:24.300 --> 00:34:25.900]  你是不是要得到身體的醫治
[00:34:25.900 --> 00:34:27.300]  不是這個意思
[00:34:27.300 --> 00:34:29.600]  因爲痊癒這個字是
[00:34:29.600 --> 00:34:31.900]  英文把它翻成
[00:34:31.900 --> 00:34:34.500]  Do you want to be whole
[00:34:34.500 --> 00:34:37.300]  你要不要成一個完全的人
[00:34:37.300 --> 00:34:38.400]  完全的人
[00:34:38.400 --> 00:34:39.200]  意思說
[00:34:39.200 --> 00:34:41.400]  耶穌想給我們的是什麼
[00:34:41.400 --> 00:34:47.300]  一個身心靈健康的人
[00:34:47.300 --> 00:34:49.600]  所以聖經說
[00:34:49.600 --> 00:34:52.700]  耶穌愛我們就愛我們到底
[00:34:52.700 --> 00:34:56.700]  拯救我們就拯救我們到底
[00:34:56.700 --> 00:34:59.300]  你看聖經
[00:34:59.300 --> 00:35:01.100]  像約翰福音裏面有很多
[00:35:01.100 --> 00:35:03.600]  講到大臣的兒子
[00:35:03.600 --> 00:35:05.200]  他說你回去吧
[00:35:05.200 --> 00:35:06.300]  你兒子活了
[00:35:06.300 --> 00:35:07.900]  所以耶穌不只是醫治
[00:35:07.900 --> 00:35:09.900]  他大臣的兒子
[00:35:09.900 --> 00:35:12.900]  或者大臣全家人都信了耶穌
[00:35:12.900 --> 00:35:15.400]  不單是一個人身體得醫治了
[00:35:15.400 --> 00:35:17.000]  心裏也得到醫治了
[00:35:17.000 --> 00:35:19.000]  全家得到醫治了
[00:35:19.000 --> 00:35:20.800]  血肉的富人也是一樣
[00:35:20.800 --> 00:35:22.300]  他摸了耶穌以後
[00:35:22.300 --> 00:35:24.000]  一生歲時得到醫治以後
[00:35:24.000 --> 00:35:26.500]  耶穌說誰摸我
[00:35:26.500 --> 00:35:28.800]  耶穌是希望怎麼樣
[00:35:28.800 --> 00:35:31.100]  要他全人得到醫治
[00:35:31.100 --> 00:35:33.900]  女兒平平安安的去吧
[00:35:33.900 --> 00:35:36.200]  進入我的平安吧
[00:35:36.200 --> 00:35:39.200]  所以這裏你看到
[00:35:39.200 --> 00:35:40.500]  耶穌對那人說
[00:35:40.500 --> 00:35:43.100]  你不要再犯罪了
[00:35:43.100 --> 00:35:48.700]  請問他到底犯了什麼罪
[00:35:48.700 --> 00:35:50.900]  我也不清楚
[00:35:50.900 --> 00:35:52.700]  但是聖經告訴我們說
[00:35:52.700 --> 00:35:54.200]  世人都犯了罪
[00:35:54.200 --> 00:35:56.000]  虧欠了神的榮耀
[00:35:56.000 --> 00:35:58.000]  世人有沒有包括你
[00:35:58.000 --> 00:35:59.900]  有沒有包括我
[00:35:59.900 --> 00:36:03.000]  所以罪的功架乃是
[00:36:03.000 --> 00:36:05.600]  罪使人與神隔絕了
[00:36:05.600 --> 00:36:09.400]  這個隔絕就是聖經所說的死
[00:36:09.400 --> 00:36:11.600]  但耶穌說這句話
[00:36:11.600 --> 00:36:14.400]  其實不是要指責人
[00:36:14.400 --> 00:36:16.200]  定他的罪
[00:36:16.200 --> 00:36:17.800]  使他灰心使他氣餒
[00:36:17.800 --> 00:36:19.700]  想說相反的
[00:36:19.700 --> 00:36:21.100]  耶穌說這句話的時候
[00:36:21.100 --> 00:36:23.800]  其實是述說一個極大的福音
[00:36:23.800 --> 00:36:25.000]  極大的福音
[00:36:25.000 --> 00:36:27.800]  使他得到全人徹底的更新
[00:36:27.800 --> 00:36:28.600]  請注意到
[00:36:28.600 --> 00:36:31.600]  耶穌說這句話的上下文的關聯性
[00:36:31.600 --> 00:36:33.100]  非常的美麗
[00:36:33.100 --> 00:36:35.000]  因爲耶穌從來不會說
[00:36:35.000 --> 00:36:36.400]  你不要再犯罪了
[00:36:36.400 --> 00:36:38.400]  除非他前面說了一句話
[00:36:38.400 --> 00:36:40.400]  你已經痊癒了
[00:36:40.400 --> 00:36:42.800]  已經完全了
[00:36:42.800 --> 00:36:46.800]  因爲耶穌已經爲他
[00:36:46.800 --> 00:36:48.000]  注意到這個關聯性
[00:36:48.000 --> 00:36:50.600]  因爲耶穌已經替這個人
[00:36:50.600 --> 00:36:52.000]  立下了一個根基
[00:36:52.000 --> 00:36:54.600]  使他可以不用再犯罪的理由
[00:36:54.600 --> 00:36:58.800]  好叫這個人可以不用故意的犯罪
[00:36:58.800 --> 00:37:00.400]  你已經痊癒了
[00:37:00.400 --> 00:37:01.800]  我不僅是醫治你多年
[00:37:01.800 --> 00:37:03.600]  纏綿你的身體的疾病
[00:37:03.600 --> 00:37:06.600]  而且我是給你內在的能力
[00:37:06.600 --> 00:37:07.600]  耶穌爲你
[00:37:07.600 --> 00:37:09.000]  耶穌的恩典
[00:37:09.000 --> 00:37:10.800]  讓你可以靠着這個能力
[00:37:10.800 --> 00:37:12.600]  從今以後爲我而活
[00:37:12.600 --> 00:37:15.600]  從今以後你不要再故意犯罪了
[00:37:15.600 --> 00:37:18.800]  免得你落入更糟糕的光景
[00:37:18.800 --> 00:37:20.200]  不要再犯罪
[00:37:20.200 --> 00:37:21.800]  恐怕你遭遇的更厲害
[00:37:21.800 --> 00:37:22.800]  請問一下
[00:37:22.800 --> 00:37:27.400]  有什麼比貪犯38年
[00:37:27.400 --> 00:37:29.400]  更糟糕的
[00:37:29.400 --> 00:37:31.600]  有什麼
[00:37:31.600 --> 00:37:34.800]  39年啊
[00:37:34.800 --> 00:37:38.600]  還有什麼更糟糕的
[00:37:38.600 --> 00:37:41.200]  地獄
[00:37:41.200 --> 00:37:42.800]  因爲38年
[00:37:42.800 --> 00:37:44.000]  再怎麼痛苦
[00:37:44.000 --> 00:37:45.800]  還有個期限對不對
[00:37:45.800 --> 00:37:47.000]  但地獄是吧
[00:37:47.000 --> 00:37:49.000]  永遠永遠沒有期限
[00:37:49.000 --> 00:37:50.800]  沒有結束的時候
[00:37:50.800 --> 00:37:53.200]  所以耶穌在這裏
[00:37:53.200 --> 00:37:55.400]  最嚴重的警告我們
[00:37:55.400 --> 00:37:57.200]  我們身體要得醫治
[00:37:57.200 --> 00:37:59.400]  不過是戰的而已
[00:37:59.400 --> 00:38:02.000]  有一天我們都會過去
[00:38:02.000 --> 00:38:02.600]  各位
[00:38:02.600 --> 00:38:06.000]  我跟你講說我脊椎受傷了51年
[00:38:06.000 --> 00:38:10.400]  我真的現在是跟脊椎疼痛共存了
[00:38:10.400 --> 00:38:13.600]  但是耶穌曾經跟我講過很多次
[00:38:13.600 --> 00:38:15.400]  我的恩典夠你用
[00:38:15.400 --> 00:38:17.200]  所以我
[00:38:17.200 --> 00:38:19.400]  我以前在公研院做研究工作
[00:38:19.400 --> 00:38:21.400]  做下來要趕那個報告
[00:38:21.400 --> 00:38:22.600]  趕研究報告
[00:38:22.600 --> 00:38:24.600]  哇受不了
[00:38:24.600 --> 00:38:26.600]  那在神學院要念希臘文
[00:38:26.600 --> 00:38:27.600]  背希伯來文
[00:38:27.600 --> 00:38:28.600]  做不下來
[00:38:28.600 --> 00:38:30.400]  記憶力又看不了
[00:38:30.400 --> 00:38:32.000]  後來寫論文寫博士論文寫
[00:38:32.000 --> 00:38:34.800]  我念了好幾個學校
[00:38:34.800 --> 00:38:35.800]  我真的沒辦法
[00:38:35.800 --> 00:38:37.000]  建堂也是一樣
[00:38:37.000 --> 00:38:38.800]  恩典夠你用
[00:38:38.800 --> 00:38:39.800]  我雖軟弱
[00:38:39.800 --> 00:38:41.400]  神是剛強的
[00:38:41.400 --> 00:38:43.400]  神的恩典是夠用的
[00:38:43.400 --> 00:38:44.400]  這就是
[00:38:44.400 --> 00:38:45.800]  這就是神的恩典
[00:38:45.800 --> 00:38:47.600]  是真實的
[00:38:47.600 --> 00:38:50.000]  但是我要問一個問題
[00:38:50.000 --> 00:38:52.400]  人可能不再犯罪嗎
[00:38:52.400 --> 00:38:53.000]  請問
[00:38:53.000 --> 00:38:55.800]  你有可能不再犯罪嗎
[00:38:55.800 --> 00:38:58.800]  可能嗎
[00:38:58.800 --> 00:39:00.800]  但是耶穌宣告
[00:39:00.800 --> 00:39:02.400]  只有耶穌宣告說
[00:39:02.400 --> 00:39:04.000]  你已經痊癒了以後
[00:39:04.000 --> 00:39:07.800]  你纔有可能不犯罪
[00:39:07.800 --> 00:39:08.800]  我的意思
[00:39:08.800 --> 00:39:10.200]  不是你馬上可以
[00:39:10.200 --> 00:39:11.400]  變成像耶穌一樣
[00:39:11.400 --> 00:39:15.400]  在世上這樣聖潔毫無瑕疵
[00:39:15.400 --> 00:39:17.200]  那只有在將來在天上的時候
[00:39:17.200 --> 00:39:18.400]  我們纔可以
[00:39:18.400 --> 00:39:20.200]  跟絕處相聚的時候
[00:39:20.200 --> 00:39:23.800]  我們纔可以完全的聖潔毫無瑕疵
[00:39:23.800 --> 00:39:26.400]  但是耶穌的意思是說
[00:39:26.400 --> 00:39:28.600]  我們可以在主耶穌所賜的
[00:39:28.600 --> 00:39:31.000]  聖潔 能力 愛的激勵之下
[00:39:31.000 --> 00:39:33.600]  我們可以不再犯任意妄爲的罪
[00:39:33.600 --> 00:39:35.600]  可以嗎
[00:39:35.600 --> 00:39:38.000]  不再犯罪的意思是什麼意思
[00:39:38.000 --> 00:39:39.200]  就是說
[00:39:39.200 --> 00:39:41.000]  人可能在犯罪
[00:39:41.000 --> 00:39:43.600]  但人可以選擇不犯罪
[00:39:43.600 --> 00:39:47.200]  因爲基督已經使我痊癒了
[00:39:47.200 --> 00:39:49.200]  已經給我赦罪的恩典了
[00:39:49.200 --> 00:39:51.400]  再次給我豐盛內在的能力
[00:39:51.400 --> 00:39:53.600]  我可以勝過罪
[00:39:53.600 --> 00:39:57.600]  所以不再犯罪的祕訣是什麼
[00:39:57.600 --> 00:39:59.000]  就是這句話
[00:39:59.000 --> 00:40:02.000]  繼續的信靠耶穌
[00:40:02.000 --> 00:40:03.200]  對不起
[00:40:03.200 --> 00:40:04.600]  不再犯罪的意思就是
[00:40:04.600 --> 00:40:06.600]  繼續信靠耶穌
[00:40:06.600 --> 00:40:09.400]  繼續信靠耶穌
[00:40:09.400 --> 00:40:11.600]  然後住在基督裏面
[00:40:11.600 --> 00:40:15.400]  享受祂赦罪跟赦罪的恩典
[00:40:15.400 --> 00:40:17.000]  這是我們一起要學習的
[00:40:17.000 --> 00:40:19.600]  你看很多地方
[00:40:19.600 --> 00:40:22.200]  馬太福音五章到七章
[00:40:22.200 --> 00:40:24.400]  俗行傳裏面講了七個教會的
[00:40:24.400 --> 00:40:25.400]  最後
[00:40:25.400 --> 00:40:28.400]  每個教會都有優點
[00:40:28.400 --> 00:40:30.400]  但是耶穌說得勝的
[00:40:30.400 --> 00:40:31.400]  我要賜祂什麼
[00:40:31.400 --> 00:40:32.600]  得勝的我賜什麼
[00:40:32.600 --> 00:40:35.400]  所以不只是要我們得救而已
[00:40:35.400 --> 00:40:37.600]  還要我們得勝的
[00:40:37.600 --> 00:40:41.000]  所以這裏就是繼續的信靠耶穌
[00:40:41.000 --> 00:40:42.000]  住在基督裏面
[00:40:42.000 --> 00:40:45.800]  可以經歷祂赦罪跟赦罪的恩典
[00:40:45.800 --> 00:40:48.600]  在聖經裏面有兩個詞
[00:40:48.600 --> 00:40:49.800]  很美麗
[00:40:49.800 --> 00:40:51.400]  一個叫無可指責
[00:40:51.400 --> 00:40:55.000]  一個叫毫無瑕疵
[00:40:55.000 --> 00:40:56.800]  這兩個很有意思的
[00:40:56.800 --> 00:40:58.400]  我們可以在基督所賜的
[00:40:58.400 --> 00:40:59.800]  一級的恩典裏面
[00:40:59.800 --> 00:41:01.600]  過一個無可指責的生活
[00:41:01.600 --> 00:41:03.000]  我們可以
[00:41:03.000 --> 00:41:05.000]  但是我們只能站在天上
[00:41:05.000 --> 00:41:07.200]  耶穌的寶座那時候
[00:41:07.200 --> 00:41:10.200]  我們纔可以過一個毫無瑕疵的生活
[00:41:10.200 --> 00:41:11.200]  那麼這樣的話
[00:41:11.200 --> 00:41:17.200]  無可指責跟毫無瑕疵的區別在哪裏呢
[00:41:17.200 --> 00:41:21.600]  我有一次在抽屜裏面找到了
[00:41:21.600 --> 00:41:24.000]  三十幾年前
[00:41:24.000 --> 00:41:25.600]  三十幾年前的
[00:41:25.600 --> 00:41:30.600]  我兒子送給我的父親節的禮物
[00:41:30.600 --> 00:41:32.400]  那時候他三歲
[00:41:32.400 --> 00:41:33.800]  兒童指書寫做完以後
[00:41:33.800 --> 00:41:34.800]  爸爸爸爸
[00:41:34.800 --> 00:41:37.200]  我要把這個禮物送給你
[00:41:37.200 --> 00:41:38.600]  請問
[00:41:38.600 --> 00:41:39.600]  這幅畫
[00:41:39.600 --> 00:41:43.600]  請問這幅畫是毫無瑕疵嗎
[00:41:43.600 --> 00:41:46.400]  是不是毫無瑕疵
[00:41:46.400 --> 00:41:49.400]  怎麼可能
[00:41:49.400 --> 00:41:52.200]  但是無可指責嗎
[00:41:52.200 --> 00:41:53.000]  是嘛
[00:41:53.000 --> 00:41:55.000]  對一個三歲的孩童來講
[00:41:55.000 --> 00:41:56.800]  他盡了他的力量了
[00:41:56.800 --> 00:41:58.400]  他老師還幫助他
[00:41:58.400 --> 00:42:00.000]  他已經盡了努力了
[00:42:00.000 --> 00:42:02.600]  他把最好的獻給他的爸爸
[00:42:02.600 --> 00:42:04.400]  我好感動哦
[00:42:04.400 --> 00:42:06.000]  但是隨着年齡長大
[00:42:06.000 --> 00:42:07.600]  他越畫越好
[00:42:07.600 --> 00:42:09.800]  寫的更多的字
[00:42:09.800 --> 00:42:10.600]  我回去的時候
[00:42:10.600 --> 00:42:12.600]  他會寫給我很長的卡片
[00:42:12.600 --> 00:42:14.400]  我女兒寫的又會畫
[00:42:14.400 --> 00:42:16.600]  我女兒還念藝術系的
[00:42:16.600 --> 00:42:18.400]  心理學還有藝術系的
[00:42:18.400 --> 00:42:20.200]  所以他畫得更好
[00:42:20.200 --> 00:42:22.400]  可是
[00:42:22.400 --> 00:42:25.000]  沒有一幅畫比我兒子
[00:42:25.000 --> 00:42:26.600]  第一次送給我的禮物
[00:42:26.600 --> 00:42:29.000]  更加的無可指責
[00:42:29.000 --> 00:42:31.000]  所以親愛的弟兄姊妹
[00:42:31.000 --> 00:42:32.400]  你也可以
[00:42:32.400 --> 00:42:33.400]  我也可以
[00:42:33.400 --> 00:42:36.200]  在基督愛的激勵之下
[00:42:36.200 --> 00:42:37.200]  將我們的人生
[00:42:37.200 --> 00:42:39.800]  變成一個無可指責的生活
[00:42:39.800 --> 00:42:41.400]  獻給耶穌
[00:42:41.400 --> 00:42:44.000]  你可以嗎
[00:42:44.000 --> 00:42:45.200]  所以如果你明白
[00:42:45.200 --> 00:42:46.600]  耶穌問這句話說
[00:42:46.600 --> 00:42:47.800]  你要痊癒嗎
[00:42:47.800 --> 00:42:49.600]  那背後的意義就是
[00:42:49.600 --> 00:42:50.400]  祂愛你
[00:42:50.400 --> 00:42:51.200]  祂瞭解你
[00:42:51.200 --> 00:42:52.200]  祂可以幫助你
[00:42:52.200 --> 00:42:55.000]  祂可以再造一個全新的你
[00:42:55.000 --> 00:42:57.400]  你會被耶穌愛深深的感覺
[00:42:57.400 --> 00:42:59.800]  但是我們可能
[00:42:59.800 --> 00:43:03.000]  活出一個無可指責的生活嗎
[00:43:03.000 --> 00:43:04.200]  可以的
[00:43:04.200 --> 00:43:07.400]  那方法就是什麼
[00:43:07.400 --> 00:43:08.200]  起來
[00:43:08.200 --> 00:43:10.200]  拿起你的路子走吧
[00:43:10.200 --> 00:43:13.600]  繼續用信心跟隨我們的主
[00:43:13.600 --> 00:43:15.400]  靠着主給我們的力量
[00:43:15.400 --> 00:43:17.200]  不單是赦罪
[00:43:17.200 --> 00:43:18.600]  赦罪的恩典
[00:43:18.600 --> 00:43:22.200]  而且進到耶穌所命定的豐盛的生活
