
[00:00:00.000 --> 00:00:07.500]  在信仰的路上,我們從未信到現在已經或長或短的時間
[00:32:37.300 --> 00:32:39.300]  你要回去你自己鄉下的地方
[00:32:39.300 --> 00:32:40.300]  你要傳講
[00:32:40.300 --> 00:32:43.300]  神為你做了多大的事
[00:32:43.300 --> 00:32:44.300]  那個見證
[00:32:44.300 --> 00:32:46.300]  是他要做的
[00:32:46.300 --> 00:32:48.300]  那個在畢氏大祠那個
[00:32:48.300 --> 00:32:49.300]  癱瘓的那個人
[00:32:49.300 --> 00:32:51.300]  那個人是癱瘓了
[00:32:51.300 --> 00:32:52.300]  神蹟聖地好回來了
[00:32:52.300 --> 00:32:53.300]  耶穌叫他起來
[00:32:53.300 --> 00:32:54.300]  好回來了
[00:32:54.300 --> 00:32:55.300]  後來耶穌見到那個人
[00:32:55.300 --> 00:32:57.300]  他跟他說什麼
[00:32:57.300 --> 00:32:58.300]  你小心
[00:32:58.300 --> 00:33:01.300]  你不要再犯罪了
[00:33:01.300 --> 00:33:03.300]  就是說經歷了神蹟之後
[00:33:03.300 --> 00:33:06.300]  其實我們的生命要翻新
[00:33:06.300 --> 00:33:09.300]  我們的生命要經歷轉變
[00:33:09.300 --> 00:33:10.300]  如果不是
[00:33:10.300 --> 00:33:13.300]  很可能會碰到更大的危機
[00:33:13.300 --> 00:33:15.300]  以及危險的
[00:33:15.300 --> 00:33:20.300]  再跟大家講一下一些
[00:33:20.300 --> 00:33:22.300]  真實的故事
[00:33:22.300 --> 00:33:24.300]  我有一個朋友
[00:33:24.300 --> 00:33:27.300]  他有一個弟弟
[00:33:27.300 --> 00:33:28.300]  一個朋友一個弟弟
[00:33:28.300 --> 00:33:30.300]  其實他都很坎坷
[00:33:30.300 --> 00:33:34.300]  他成長不太好
[00:33:34.300 --> 00:33:35.300]  有很多缺乏
[00:33:35.300 --> 00:33:37.300]  所以他後來吸毒
[00:33:37.300 --> 00:33:39.300]  很長的時間
[00:33:39.300 --> 00:33:41.300]  後來有家人幫他
[00:33:41.300 --> 00:33:46.300]  後來他又進了戶外戒毒
[00:33:46.300 --> 00:33:47.300]  成功了
[00:33:47.300 --> 00:33:48.300]  一長的時間
[00:33:48.300 --> 00:33:49.300]  很多努力
[00:33:49.300 --> 00:33:50.300]  很多人祈禱
[00:33:50.300 --> 00:33:51.300]  他自己又奮鬥
[00:33:51.300 --> 00:33:52.300]  成功了
[00:33:52.300 --> 00:33:53.300]  出來
[00:33:53.300 --> 00:33:54.300]  出來之後其實都挺好的
[00:33:54.300 --> 00:33:56.300]  又找了一份工作
[00:33:56.300 --> 00:33:58.300]  然後又認識了一個女孩
[00:33:58.300 --> 00:34:01.300]  這個女孩都好人家
[00:34:01.300 --> 00:34:04.300]  又不介意他的背景
[00:34:04.300 --> 00:34:07.300]  跟他結了婚
[00:34:07.300 --> 00:34:09.300]  生了兒子
[00:34:09.300 --> 00:34:11.300]  你說是不是挺好的
[00:34:11.300 --> 00:34:13.300]  不過就因為他
[00:34:13.300 --> 00:34:16.300]  他的生命裡面還有一些事情解決不了
[00:34:16.300 --> 00:34:17.300]  那種自卑
[00:34:17.300 --> 00:34:19.300]  或者那種人際關係
[00:34:19.300 --> 00:34:20.300]  解決不了
[00:34:20.300 --> 00:34:23.300]  終於他慢慢地又沒有回教會
[00:34:23.300 --> 00:34:24.300]  他原本信耶穌回教會
[00:34:24.300 --> 00:34:25.300]  挺好的
[00:34:25.300 --> 00:34:26.300]  沒有回
[00:34:26.300 --> 00:34:27.300]  慢慢離開了神
[00:34:27.300 --> 00:34:29.300]  去到最後
[00:34:29.300 --> 00:34:30.300]  他怎樣呢
[00:34:30.300 --> 00:34:32.300]  他那種心理狀態
[00:34:32.300 --> 00:34:33.300]  不行了
[00:34:33.300 --> 00:34:37.300]  於是對家裡有很多的行為
[00:34:37.300 --> 00:34:39.300]  暴力傾向
[00:34:39.300 --> 00:34:40.300]  結果去到最後
[00:34:40.300 --> 00:34:42.300]  他這位太太都忍不住
[00:34:42.300 --> 00:34:44.300]  結果離開了他
[00:34:44.300 --> 00:34:46.300]  離開了他
[00:34:46.300 --> 00:34:47.300]  去到最後
[00:34:47.300 --> 00:34:49.300]  家庭散了
[00:34:49.300 --> 00:34:52.300]  他應該沒有吸毒
[00:34:52.300 --> 00:34:53.300]  不過問題就是
[00:34:53.300 --> 00:34:54.300]  這個人的生命
[00:34:54.300 --> 00:34:56.300]  很大很大的破損
[00:34:56.300 --> 00:34:57.300]  其實後來是怎樣
[00:34:57.300 --> 00:34:59.300]  我都不是很詳細知道
[00:34:59.300 --> 00:35:01.300]  不過總而言之
[00:35:01.300 --> 00:35:03.300]  就是一個很悲涼的結果
[00:35:03.300 --> 00:35:05.300]  就因為他經歷了神蹟之後
[00:35:05.300 --> 00:35:08.300]  他沒有持續走在教會群體
[00:35:08.300 --> 00:35:10.300]  走在神的心意裡面
[00:35:10.300 --> 00:35:14.300]  另外一個例子
[00:35:14.300 --> 00:35:18.300]  就是我想起
[00:35:18.300 --> 00:35:21.300]  那時候我去一間教會實習
[00:35:21.300 --> 00:35:22.300]  福林教會
[00:35:22.300 --> 00:35:24.300]  我想起韓樹華
[00:35:24.300 --> 00:35:25.300]  不知道有沒有人認識他
[00:35:25.300 --> 00:35:26.300]  牧師
[00:35:26.300 --> 00:35:29.300]  他好像是Sam叔的兒子
[00:35:29.300 --> 00:35:30.300]  差不多吧
[00:35:30.300 --> 00:35:31.300]  現在創立了整間教會
[00:35:31.300 --> 00:35:34.300]  其實和他當年一起相處
[00:35:34.300 --> 00:35:35.300]  接觸
[00:35:35.300 --> 00:35:38.300]  他生命裡面都有很多的問題
[00:35:38.300 --> 00:35:39.300]  艱難
[00:35:39.300 --> 00:35:40.300]  吸毒
[00:35:40.300 --> 00:35:41.300]  但是
[00:35:41.300 --> 00:35:42.300]  神的大能
[00:35:42.300 --> 00:35:44.300]  在他身上改變了
[00:35:44.300 --> 00:35:45.300]  更新了
[00:35:45.300 --> 00:35:46.300]  但他持續
[00:35:46.300 --> 00:35:47.300]  他要持續
[00:35:47.300 --> 00:35:50.300]  在教會群體中間
[00:35:50.300 --> 00:35:51.300]  在神的外
[00:35:51.300 --> 00:35:53.300]  在神的恩典裡面
[00:35:53.300 --> 00:35:54.300]  他持續
[00:35:54.300 --> 00:35:55.300]  堅持
[00:35:55.300 --> 00:35:56.300]  服侍
[00:35:56.300 --> 00:35:57.300]  又去結婚
[00:35:57.300 --> 00:35:58.300]  又去生孩子
[00:35:58.300 --> 00:36:01.300]  現在做了牧師
[00:36:01.300 --> 00:36:03.300]  經歷神蹟的人
[00:36:03.300 --> 00:36:06.300]  其實可以有很大不同的結果
[00:36:06.300 --> 00:36:09.300]  重要的不是那個神蹟
[00:36:09.300 --> 00:36:10.300]  是神蹟之後
[00:36:10.300 --> 00:36:11.300]  我們的態度
[00:36:11.300 --> 00:36:14.300]  我們的取向是怎樣
[00:36:14.300 --> 00:36:16.300]  今天我們很多人
[00:36:16.300 --> 00:36:19.300]  不知道你們會不會期待神蹟發生
[00:36:19.300 --> 00:36:21.300]  神蹟發生是好的
[00:36:21.300 --> 00:36:24.300]  不過我們要留意
[00:36:24.300 --> 00:36:25.300]  發生之後
[00:36:25.300 --> 00:36:26.300]  我們接著要怎樣
[00:36:26.300 --> 00:36:30.300]  那部分是相當重要的
[00:36:30.300 --> 00:36:33.300]  所以請你鼓勵你旁邊的弟兄姊妹
[00:36:33.300 --> 00:36:35.300]  告訴他們
[00:36:35.300 --> 00:36:36.300]  祝福你
[00:36:36.300 --> 00:36:37.300]  生命裡面
[00:36:37.300 --> 00:36:39.300]  有神蹟發生
[00:36:39.300 --> 00:36:40.300]  而且神蹟之後
[00:36:40.300 --> 00:36:42.300]  看見你越來越好
[00:36:42.300 --> 00:36:44.300]  越來越走在神的心意裡面
