
[00:00:00.000 --> 00:00:03.020]  今天要分享的講道題目叫做
[00:36:56.800 --> 00:37:00.600]  直至他發覺身體有腫瘤病的時候
[00:37:00.600 --> 00:37:02.600]  他慢慢回顧他的生命
[00:37:02.600 --> 00:37:07.200]  他發覺原來神的恩典很大
[00:37:07.200 --> 00:37:09.400]  原來上帝已經將很多人
[00:37:09.400 --> 00:37:12.600]  很多信主的人放在他身邊
[00:37:12.600 --> 00:37:15.400]  有好的家人、朋友、醫生、同事
[00:37:15.400 --> 00:37:17.600]  有很多基督徒為他祈禱
[00:37:17.600 --> 00:37:19.400]  上上試過經文
[00:37:19.400 --> 00:37:20.800]  他說他擁有很多
[00:37:20.800 --> 00:37:23.400]  他說他感受到一股力量
[00:37:23.400 --> 00:37:26.000]  讓他可以繼續向前行
[00:37:26.000 --> 00:37:28.800]  他說這些是他不認識的力量
[00:37:28.800 --> 00:37:32.000]  但原來神早已經給他
[00:37:32.000 --> 00:37:34.800]  他說他感受到這一股幫助能力之後
[00:37:34.800 --> 00:37:39.000]  他不斷問到底力量的源頭在哪裡
[00:37:39.000 --> 00:37:40.200]  他自己寫
[00:37:40.200 --> 00:37:43.600]  結果找到了耶穌基督
[00:37:43.600 --> 00:37:45.600]  有一個很奇妙的感覺
[00:37:45.600 --> 00:37:48.000]  我感受到生命有些不同
[00:37:48.000 --> 00:37:50.400]  不能形容的奇異
[00:37:50.400 --> 00:37:52.600]  我覺得生命有第二個階段
[00:37:52.600 --> 00:37:56.800]  而新的階段是被上帝一步一步建立起來
[00:37:56.800 --> 00:37:58.400]  他相信未來的日子
[00:37:58.400 --> 00:38:00.800]  神必會帶領
[00:38:00.800 --> 00:38:03.800]  他說就算上帝要他走的路
[00:38:03.800 --> 00:38:05.200]  未必是他很想走
[00:38:05.200 --> 00:38:06.600]  但他說我不擔心
[00:38:06.600 --> 00:38:11.000]  無論如何我們都有平安
[00:38:11.000 --> 00:38:14.400]  弟兄姊妹,這是奇妙的平安
[00:38:14.400 --> 00:38:17.400]  聖靈帶給我們
[00:38:17.400 --> 00:38:19.600]  有一段安靜的時間
[00:38:19.600 --> 00:38:24.600]  我邀請你自己去祈禱
[00:38:24.600 --> 00:38:29.800]  你去問問到底今天有些什麼
[00:38:29.800 --> 00:38:39.000]  令到你很愁煩
[00:38:39.000 --> 00:38:41.400]  我有時候在這段時間
[00:38:41.400 --> 00:38:42.200]  這一個多月
[00:38:42.200 --> 00:38:45.000]  每個人都在說很不安的時候
[00:38:45.000 --> 00:38:47.600]  其實好像反映了一件事
[00:38:47.600 --> 00:38:51.000]  我們很容易因為外界的環境
[00:38:51.000 --> 00:38:53.400]  而感到不安
[00:38:53.400 --> 00:38:54.800]  引我去問
[00:38:54.800 --> 00:38:58.600]  到底我們內心有沒有聖靈賜給我們
[00:38:58.600 --> 00:39:01.600]  那份世間不能給予
[00:39:01.600 --> 00:39:05.000]  亦不能拿走的平安
[00:39:05.000 --> 00:39:08.600]  如果我們只懂得不安的時候
[00:39:08.600 --> 00:39:12.800]  可能我們沒有讓聖靈的平安
[00:39:12.800 --> 00:39:15.200]  在我們的生命裏顯大
[00:39:15.200 --> 00:39:18.400]  你去祈禱
