
[00:00:00.000 --> 00:00:07.000]  今天跟大家講一個新的題目
[00:35:43.000 --> 00:35:45.000]  這些錢
[00:35:45.000 --> 00:35:47.000]  這些錢
[00:35:47.000 --> 00:35:49.000]  如果我們可以拿出來好好用
[00:35:49.000 --> 00:35:51.000]  用在上帝的角度裏面
[00:35:51.000 --> 00:35:53.000]  我相信
[00:35:53.000 --> 00:35:55.000]  上帝喜悅我們這樣做
[00:35:55.000 --> 00:35:57.000]  我不是
[00:35:57.000 --> 00:35:59.000]  那些
[00:35:59.000 --> 00:36:01.000]  叫甚麼 基金經理
[00:36:01.000 --> 00:36:03.000]  我又不是那些財務策劃師
[00:36:03.000 --> 00:36:05.000]  不過我想和大家說
[00:36:05.000 --> 00:36:07.000]  有一筆的投資
[00:36:07.000 --> 00:36:09.000]  我們一定會賺
[00:36:09.000 --> 00:36:11.000]  如果我們將我們的錢
[00:36:11.000 --> 00:36:13.000]  擺在我們今世裏面
[00:36:13.000 --> 00:36:15.000]  去享用
[00:36:15.000 --> 00:36:17.000]  喜歡怎樣用
[00:36:17.000 --> 00:36:19.000]  我當你真的很開心
[00:36:19.000 --> 00:36:21.000]  我當你真的很happy
[00:36:21.000 --> 00:36:23.000]  最多
[00:36:23.000 --> 00:36:25.000]  你可以用多少年呢
[00:36:25.000 --> 00:36:27.000]  聖經說甚麼
[00:36:27.000 --> 00:36:29.000]  人一生是
[00:36:29.000 --> 00:36:31.000]  七十歲
[00:36:31.000 --> 00:36:33.000]  如果強壯的
[00:36:33.000 --> 00:36:35.000]  去到八十
[00:36:35.000 --> 00:36:37.000]  有些人說
[00:36:37.000 --> 00:36:39.000]  如果多病多痛都不要那麼長命
[00:36:39.000 --> 00:36:41.000]  有些人真的這樣說
[00:36:41.000 --> 00:36:43.000]  我當你八十
[00:36:43.000 --> 00:36:45.000]  加上現代科技
[00:36:45.000 --> 00:36:47.000]  科學昌明醫學先進
[00:36:47.000 --> 00:36:49.000]  九十來
[00:36:49.000 --> 00:36:51.000]  原來
[00:36:51.000 --> 00:36:53.000]  我們用的錢
[00:36:53.000 --> 00:36:55.000]  投資在我們現今的生命裏面
[00:36:55.000 --> 00:36:57.000]  頂曬籠
[00:36:57.000 --> 00:36:59.000]  去到幾十年
[00:36:59.000 --> 00:37:01.000]  一百年都不過
[00:37:01.000 --> 00:37:03.000]  但如果我們將我們
[00:37:03.000 --> 00:37:05.000]  有的錢
[00:37:05.000 --> 00:37:07.000]  投資在永恆的角度裏面
[00:37:07.000 --> 00:37:09.000]  我相信
[00:37:09.000 --> 00:37:11.000]  當我們很切實回應
[00:37:11.000 --> 00:37:13.000]  上帝對我們的感動和呼召
[00:37:13.000 --> 00:37:15.000]  在將來
[00:37:15.000 --> 00:37:17.000]  在永恆的角度裏面
[00:37:17.000 --> 00:37:19.000]  我們一定會見到
[00:37:19.000 --> 00:37:21.000]  上帝對我們的欣賞
[00:37:21.000 --> 00:37:23.000]  和稱讚
[00:37:23.000 --> 00:37:27.000]  所以弟子妹
[00:37:27.000 --> 00:37:29.000]  我會這樣邀請你
[00:37:29.000 --> 00:37:31.000]  將你
[00:37:31.000 --> 00:37:33.000]  從主所得來的
[00:37:33.000 --> 00:37:35.000]  這些財富
[00:37:35.000 --> 00:37:37.000]  將你
[00:37:37.000 --> 00:37:39.000]  這些財富
[00:37:39.000 --> 00:37:41.000]  用在上帝的角度裏面
[00:37:41.000 --> 00:37:43.000]  以致到
[00:37:43.000 --> 00:37:45.000]  以致到上帝的名
[00:37:45.000 --> 00:37:47.000]  真是得榮耀
[00:37:47.000 --> 00:37:49.000]  有很多人因為你們這些擺相
[00:37:49.000 --> 00:37:51.000]  而得幫助
[00:37:51.000 --> 00:37:53.000]  谢谢大家 再见

