
[00:00:00.000 --> 00:00:07.040]  艾成之箭 學曉從慘敗到成功的功課
[00:36:49.120 --> 00:36:51.520]  並且分辨到神喜歡
[00:36:51.520 --> 00:36:54.520]  和人喜歡的東西
[00:36:54.520 --> 00:36:56.240]  這一刻你將你的手放在你的心
[00:36:56.240 --> 00:36:58.640]  我為你禱告
[00:36:58.640 --> 00:37:00.880]  希望我們多謝你
[00:37:00.880 --> 00:37:03.240]  讓我們真的懂得你喜歡的是什麼
[00:37:03.240 --> 00:37:04.480]  你所喜悅的
[00:37:04.480 --> 00:37:06.120]  成為我們所喜悅
[00:37:06.120 --> 00:37:07.720]  我們喜悅的你不是喜悅
[00:37:07.720 --> 00:37:09.720]  求你顯明
[00:37:09.720 --> 00:37:12.240]  我們都是愚拙的人
[00:37:12.240 --> 00:37:13.640]  但是我們是你所做
[00:37:13.640 --> 00:37:14.920]  有你讓色
[00:37:14.920 --> 00:37:16.920]  所以我們聽得到你的說話
[00:37:16.920 --> 00:37:19.440]  我們是有靈的活人
[00:37:19.440 --> 00:37:21.240]  讓你向我們說話
[00:37:21.240 --> 00:37:23.040]  又叫我們知道的時刻
[00:37:23.040 --> 00:37:27.120]  我們不要抵賴,不要拖拖拉拉
[00:37:27.120 --> 00:37:28.640]  我們要糾正
[00:37:28.640 --> 00:37:31.240]  我們糾正我們要對質
[00:37:31.240 --> 00:37:34.520]  並且我們每一次順利給我們的機會
[00:37:34.520 --> 00:37:36.440]  我們好好地把握
[00:37:36.440 --> 00:37:38.640]  完成任務
[00:37:38.640 --> 00:37:40.040]  求你教導我們
[00:37:40.040 --> 00:37:41.640]  顯明你告訴我們
[00:37:41.640 --> 00:37:44.440]  生命是我們的黑暗面
[00:37:44.440 --> 00:37:48.040]  又叫我們小心犯罪四部曲
[00:37:48.040 --> 00:37:51.720]  讓我們懂得及時起來
[00:37:51.720 --> 00:37:56.440]  讓我們生命成為你的祭壇
[00:37:56.440 --> 00:37:58.440]  讓我們這樣獻給你
[00:37:58.440 --> 00:37:59.840]  我們多謝主
[00:37:59.840 --> 00:38:02.640]  我們深信你已經聽我們禱告
[00:38:02.640 --> 00:38:06.240]  給我們這一刻用很大的掌聲給主
