
[00:00:00.000 --> 00:00:03.820]  今天我們繼續思想神的話語
[00:43:19.000 --> 00:43:22.000]  聖靈有沒有觸動你的心
[00:43:22.000 --> 00:43:25.400]  提醒或者是指教
[00:43:25.400 --> 00:43:27.800]  求聖靈去幫助我們
[00:43:27.800 --> 00:43:34.600]  也讓我們藉著禱告去回應上帝的教導
[00:43:34.600 --> 00:43:37.800]  讓我們一起祈禱
[00:43:37.800 --> 00:43:43.600]  主啊 求祢繼續藉著基督顯現這個重要的事實
[00:43:43.600 --> 00:43:48.800]  來感動我們的心
[00:43:48.800 --> 00:43:53.400]  主啊 或許我們過去有做得不對
[00:43:53.400 --> 00:43:58.800]  我們對祢有不應該的回應的時候
[00:43:58.800 --> 00:44:04.600]  神啊 求祢幫助我們悔改
[00:44:04.600 --> 00:44:11.200]  求祢幫助我們歸回上帝祢自己的道路
[00:44:11.200 --> 00:44:14.600]  求祢激發我們 感動我們
[00:44:14.600 --> 00:44:16.400]  教導我們謙卑
[00:44:16.400 --> 00:44:21.800]  怎樣繼續在地上去實踐祢自己的公義
[00:44:21.800 --> 00:44:24.400]  以致我們的生命預備好
[00:44:24.400 --> 00:44:27.400]  將來有一天去迎見祢
[00:44:27.400 --> 00:44:31.800]  是無所懼怕 無所羞愧
[00:44:31.800 --> 00:44:34.600]  主啊 求祢幫助我們
[00:44:34.600 --> 00:44:37.600]  求祢藉著祢的靈繼續去指教
[00:44:37.600 --> 00:44:40.600]  幫助 祈禱奉耶穌基督的名
[00:44:40.600 --> 00:44:41.600]  阿門
