
[00:00:00.000 --> 00:00:06.120]  好 各位英語姊妹 新年蒙恩
[00:32:47.920 --> 00:32:49.200]  就這麼簡單
[00:32:49.200 --> 00:32:50.800]  但這個實驗有一個機關
[00:32:50.800 --> 00:32:51.760]  什麼機關呢
[00:32:51.760 --> 00:32:57.160]  其實九個小學生是已經是安裝
[00:32:57.160 --> 00:32:58.920]  被實驗的其實只有那一個人
[00:32:58.920 --> 00:33:00.360]  這九個人是什麼
[00:33:00.360 --> 00:33:02.680]  這九個人是故意舉錯
[00:33:02.680 --> 00:33:06.320]  所以當他舉到最長的時候
[00:33:06.320 --> 00:33:08.400]  這個人很簡單啊
[00:33:08.400 --> 00:33:11.680]  他要舉手 他發現九個人都不舉
[00:33:11.680 --> 00:33:14.840]  你知道嗎 他就把手放下來了
[00:33:14.840 --> 00:33:19.040]  當舉到第二長的時候
[00:33:19.040 --> 00:33:20.760]  他發現周圍的人
[00:33:20.760 --> 00:33:23.000]  嘩嘩譁都舉起手來的時候
[00:33:23.000 --> 00:33:25.800]  他想說 哎呀 可能是我聽錯了
[00:33:25.800 --> 00:33:29.240]  他就慢慢的舉了手
[00:33:29.240 --> 00:33:32.520]  百分之九十以上的小孩子都是這樣子
[00:33:32.520 --> 00:33:34.840]  那這個實驗有第二步
[00:33:34.840 --> 00:33:36.520]  第二步是怎麼辦呢
[00:33:36.520 --> 00:33:39.040]  還是有一個小孩子矇在鼓裏
[00:33:39.040 --> 00:33:40.560]  但是這九個人當中
[00:33:40.560 --> 00:33:43.120]  八個讓他故意舉錯
[00:33:43.120 --> 00:33:46.560]  但有一個舉正確的答案
[00:33:46.560 --> 00:33:49.680]  你發現那個被試驗的小朋友
[00:33:49.680 --> 00:33:52.880]  就非常容易的跟着這一個人
[00:33:52.880 --> 00:33:55.280]  一起堅持真理
[00:33:55.280 --> 00:33:57.640]  弟兄姊妹 當我們在一個氛圍當中
[00:33:57.640 --> 00:33:59.880]  我們有很孤單的時候
[00:33:59.880 --> 00:34:02.080]  我們很容易隨火
[00:34:02.080 --> 00:34:06.040]  我們很容易被那個氛圍牽制住
[00:34:06.040 --> 00:34:10.440]  我們很容易連彼得 連巴拿巴
[00:34:10.440 --> 00:34:14.040]  都在這樣一個氛圍當中
[00:34:14.040 --> 00:34:16.960]  在這樣一個氛圍當中隨火裝甲
[00:34:16.960 --> 00:34:19.600]  這種文化一旦形成
[00:34:19.600 --> 00:34:20.520]  原諒我說
[00:34:20.520 --> 00:34:23.360]  對於一間教會來說幾乎是致命傷
[00:34:23.360 --> 00:34:24.840]  當一個教會
[00:34:24.840 --> 00:34:29.000]  當一個團結或者小組
[00:34:29.000 --> 00:34:30.680]  形成這樣一種氛圍的時候
[00:34:30.680 --> 00:34:32.880]  是一件相當可怕的事
[00:34:32.880 --> 00:34:38.160]  各位 這就是爲什麼保羅
[00:34:38.160 --> 00:34:41.760]  保羅就是國王新衣當中的那個小孩
[00:34:41.760 --> 00:34:45.640]  保羅就當衆的當面的
[00:34:45.640 --> 00:34:49.840]  一定要打破這種氛圍
[00:34:49.840 --> 00:34:52.200]  這裏說當面抵擋
[00:34:52.200 --> 00:34:55.120]  當面的意思原文就是一對一
[00:34:55.120 --> 00:34:57.680]  面對面
[00:34:57.680 --> 00:35:02.000]  抵擋其實這個詞原文當中非常的硬
[00:35:02.000 --> 00:35:03.760]  在非常的強烈
[00:35:03.760 --> 00:35:06.200]  在不同的版本當中翻譯成定罪
[00:35:06.200 --> 00:35:08.840]  當面的抵擋 當面的定罪
[00:35:08.840 --> 00:35:10.600]  就怎麼樣
[00:35:10.600 --> 00:35:11.680]  抵擋誰啊
[00:35:11.680 --> 00:35:13.480]  彼得
[00:35:13.480 --> 00:35:15.120]  當時的最大的使徒
[00:35:15.120 --> 00:35:16.120]  我有的時候在想
[00:35:16.120 --> 00:35:19.280]  如果格里漢姆是錯了
[00:35:19.280 --> 00:35:25.960]  會不會有人起來當面抵擋
[00:35:25.960 --> 00:35:30.640]  當教會領袖或者是一個基督徒
[00:35:30.640 --> 00:35:32.520]  我們的位置越高
[00:35:32.520 --> 00:35:35.000]  其實我們的危機就越大
[00:35:35.000 --> 00:35:38.600]  因爲當面抵擋我們的人越發的險少
[00:35:38.600 --> 00:35:40.320]  就好像撒加利亞一樣
[00:35:40.320 --> 00:35:44.040]  剛纔我說的
[00:35:44.040 --> 00:35:45.600]  應該是前年
[00:35:45.600 --> 00:35:47.080]  有一則新聞
[00:35:47.080 --> 00:35:48.760]  我看到了之後非常的驚訝
[00:35:48.760 --> 00:35:50.880]  知道這兩個人嗎
[00:35:50.880 --> 00:35:52.600]  如果你瞭解基督教界
[00:35:52.600 --> 00:35:54.280]  這兩個人都是家喻戶曉
[00:35:54.280 --> 00:35:55.800]  福音派的傳道人
[00:35:55.800 --> 00:35:57.760]  都是諸所使用的僕人
[00:35:57.760 --> 00:36:01.320]  一個叫做
[00:36:01.320 --> 00:36:05.680]  John McArthur就是在我們洛杉磯社區
[00:36:05.680 --> 00:36:07.080]  N點社區教會
[00:36:07.080 --> 00:36:08.480]  然後另外一個是
[00:36:08.480 --> 00:36:14.120]  紐約長老繪木堂
[00:36:14.120 --> 00:36:17.360]  這個提姆凱勒牧師
[00:36:17.360 --> 00:36:19.440]  這兩位牧師都是我很喜歡的
[00:36:19.440 --> 00:36:21.080]  都是我很景仰的
[00:36:21.080 --> 00:36:25.680]  但是當提姆凱勒的神學上
[00:36:25.680 --> 00:36:27.480]  有一點偏差的時候
[00:36:27.480 --> 00:36:30.200]  另一位牧師其實也是他的摯友
[00:36:30.200 --> 00:36:34.320]  就當衆地提出來你的錯誤
[00:36:34.320 --> 00:36:35.800]  兄弟們我不詳細講
[00:36:35.800 --> 00:36:37.480]  他的錯誤具體在哪裏
[00:36:37.480 --> 00:36:40.120]  在我們來看也沒有那麼嚴重
[00:36:40.120 --> 00:36:42.040]  但是作爲一個教會領袖
[00:36:42.040 --> 00:36:46.200]  他知道這個約翰麥卡舍牧師
[00:36:46.200 --> 00:36:48.200]  知道說這一點的偏差
[00:36:48.200 --> 00:36:49.120]  失之毫釐
[00:36:49.120 --> 00:36:50.240]  你行得不正
[00:36:50.240 --> 00:36:56.960]  就可能帶下來整個的氛圍
[00:36:56.960 --> 00:36:58.800]  在這個地方
[00:36:58.800 --> 00:37:00.600]  在我們今天的經文當中
[00:37:00.600 --> 00:37:04.760]  請問彼得和保羅的分歧
[00:37:04.760 --> 00:37:08.840]  是教義真理上的分歧嗎
[00:37:08.840 --> 00:37:09.800]  不是對吧
[00:37:09.800 --> 00:37:10.640]  其實我告訴你
[00:37:10.640 --> 00:37:12.200]  今天絕大多數的教會
[00:37:12.200 --> 00:37:14.040]  所發生的絕大多數的分歧
[00:37:14.040 --> 00:37:16.000]  都不是真理上的分歧
[00:37:16.000 --> 00:37:20.320]  至少不完全是真理上所帶來的分歧
[00:37:20.320 --> 00:37:21.760]  分歧不是真理
[00:37:21.760 --> 00:37:23.080]  不是福音所導致的
[00:37:23.080 --> 00:37:25.320]  甚至也不是正確的教義所導致的
[00:37:25.320 --> 00:37:29.120]  所有的分歧都是人的罪所導致的
[00:37:29.120 --> 00:37:30.360]  有兩種情況
[00:37:30.360 --> 00:37:32.920]  第一種情況
[00:37:32.920 --> 00:37:35.960]  有罪的人持守了領受了
[00:37:35.960 --> 00:37:38.320]  一個錯誤的教義
[00:37:38.320 --> 00:37:41.200]  假弟兄就是這樣走
[00:37:41.200 --> 00:37:43.120]  有罪的人持守了一個錯誤的教義
[00:37:43.120 --> 00:37:44.720]  那一定會接下來
[00:37:44.720 --> 00:37:46.280]  教會會紛爭不斷
[00:37:46.280 --> 00:37:47.240]  第二種情況
[00:37:47.240 --> 00:37:52.720]  有罪的人領受了正確的教義
[00:37:52.720 --> 00:37:53.360]  各位
[00:37:53.360 --> 00:37:55.960]  我們仍然看到這會導致紛爭
[00:37:55.960 --> 00:37:57.840]  這會導致衝突
[00:37:57.840 --> 00:37:58.760]  真理沒有問題
[00:37:58.760 --> 00:38:00.120]  教義沒有問題
[00:38:00.120 --> 00:38:02.080]  彼得的任性和保羅的任性
[00:38:02.080 --> 00:38:03.880]  在上文當中已經確定了
[00:38:03.880 --> 00:38:06.440]  他們是在真理上合一的
[00:38:06.440 --> 00:38:07.920]  但是因爲是罪人
[00:38:07.920 --> 00:38:11.160]  所以就需要有批評的人
[00:38:11.160 --> 00:38:14.960]  責備的人和被責備的人
[00:38:14.960 --> 00:38:15.960]  這是不容易的
[00:38:15.960 --> 00:38:18.320]  在今天的教會真是不容易
[00:38:18.320 --> 00:38:20.560]  我常常覺得今天的教會
[00:38:20.560 --> 00:38:21.720]  特別是在北美
[00:38:21.720 --> 00:38:22.760]  這麼多教會
[00:38:22.760 --> 00:38:25.280]  一種消費文化在教會瀰漫的時候
[00:38:25.280 --> 00:38:27.920]  責備一個人真不容易
[00:38:27.920 --> 00:38:29.200]  你說輕了
[00:38:29.200 --> 00:38:30.040]  隔靴搔癢
[00:38:30.040 --> 00:38:30.720]  不痛不癢
[00:38:30.720 --> 00:38:31.440]  你說重了
[00:38:31.440 --> 00:38:32.760]  老孃我不幹了
[00:38:32.760 --> 00:38:33.840]  我換個教會
[00:38:33.840 --> 00:38:35.560]  哇 好睏難
[00:38:35.560 --> 00:38:36.720]  但是聖經當中
[00:38:36.720 --> 00:38:38.760]  聖經就是要來獨責我們歸正的
[00:38:38.760 --> 00:38:41.120]  不是嗎
[00:38:41.120 --> 00:38:45.560]  我自己總結了一下
[00:38:45.560 --> 00:38:46.840]  當你要去批評一個人
[00:38:46.840 --> 00:38:48.680]  或者是一個人批評
[00:38:48.680 --> 00:38:50.200]  你要去做這件丟子妹
[00:38:50.200 --> 00:38:51.320]  爲什麼我要這樣總結
[00:38:51.320 --> 00:38:54.280]  有的人也會把這節聖經誤用
[00:38:54.280 --> 00:38:55.200]  當衆責備
[00:38:55.200 --> 00:38:55.880]  當衆抵擋
[00:38:55.880 --> 00:38:56.880]  牟師講道的時候
[00:38:56.880 --> 00:38:58.720]  我當面懟他
[00:38:58.720 --> 00:38:59.640]  不是這個意思
[00:38:59.640 --> 00:39:00.680]  不是讓你隨隨便便
[00:39:00.680 --> 00:39:03.480]  就這樣子去誤用這節經文的
[00:39:03.480 --> 00:39:05.480]  我們來看這幾個
[00:39:05.480 --> 00:39:06.680]  當然這不是聖經的真理
[00:39:06.680 --> 00:39:08.720]  這是我聽過的
[00:39:08.720 --> 00:39:10.080]  然後綜合結合起來
[00:39:10.080 --> 00:39:12.240]  歸納了幾條原則
[00:39:12.240 --> 00:39:14.000]  各位教會批評和被批評的事
[00:39:14.000 --> 00:39:14.760]  是免不了的
[00:39:14.760 --> 00:39:15.800]  那怎麼批評呢
[00:39:15.800 --> 00:39:18.240]  如何去責備呢
[00:39:18.240 --> 00:39:20.520]  第一 若不是爲福音的緣故
[00:39:20.520 --> 00:39:21.640]  不要去批評
[00:39:21.640 --> 00:39:23.400]  不要隨便去批評
[00:39:23.400 --> 00:39:24.080]  有的時候
[00:39:24.080 --> 00:39:26.480]  這是我承導的時候分享的
[00:39:26.480 --> 00:39:29.400]  有的時候我們打着真理的口號
[00:39:29.400 --> 00:39:31.320]  其實是爲我自己在做辯護
[00:39:31.320 --> 00:39:33.600]  不要這樣
[00:39:33.600 --> 00:39:34.800]  約翰加爾文說
[00:39:34.800 --> 00:39:37.520]  如果有人毀謗我約翰加爾文
[00:39:37.520 --> 00:39:38.840]  我沉默如羔羊
[00:39:38.840 --> 00:39:41.240]  如果有人敢詆譭福音
[00:39:41.240 --> 00:39:42.520]  詆譭主的教會
[00:39:42.520 --> 00:39:45.800]  我要雄壯如屍
[00:39:45.800 --> 00:39:46.920]  第二
[00:39:46.920 --> 00:39:48.280]  在外邦人面前
[00:39:48.280 --> 00:39:53.000]  不要輕易批評主理的肢體和教會
[00:39:53.000 --> 00:39:56.000]  要批評私下裏去批評
[00:39:56.000 --> 00:39:58.600]  而不要在外邦人面前
[00:39:58.600 --> 00:39:59.680]  第三
[00:39:59.680 --> 00:40:00.960]  在動怒的時候
[00:40:00.960 --> 00:40:02.320]  甚至誅心的時候
[00:40:02.320 --> 00:40:04.320]  就是你已經在情緒化的時候
[00:40:04.320 --> 00:40:06.280]  停止批評
[00:40:06.280 --> 00:40:09.480]  因爲批評的目的已經達不到了
[00:40:09.480 --> 00:40:10.600]  第四
[00:40:10.600 --> 00:40:12.880]  你如果自己還在這個罪上沒有悔改
[00:40:12.880 --> 00:40:13.960]  你就不要批評別人
[00:40:13.960 --> 00:40:14.680]  在這個事
[00:40:14.680 --> 00:40:17.320]  你要先把你自己眼中的良慕去掉
[00:40:17.320 --> 00:40:19.000]  第五
[00:40:19.000 --> 00:40:21.400]  今天是一個網絡時代
[00:40:21.400 --> 00:40:22.840]  媒體時代
[00:40:22.840 --> 00:40:24.680]  在網上文字的批評
[00:40:24.680 --> 00:40:27.880]  絕對不要多過在生活場景當中的批評
[00:40:27.880 --> 00:40:28.880]  什麼意思啊
[00:40:28.880 --> 00:40:29.800]  各位啊
[00:40:29.800 --> 00:40:30.920]  面對面
[00:40:30.920 --> 00:40:35.520]  看着對方的眼睛和表情去批評和責備
[00:40:35.520 --> 00:40:37.080]  的這樣的一種責備
[00:40:37.080 --> 00:40:40.160]  不要多過於不看對方的表情
[00:40:40.160 --> 00:40:43.080]  用一段文字去責備
[00:40:43.080 --> 00:40:44.920]  因爲批評是面對面
[00:40:44.920 --> 00:40:47.920]  是人與人的
[00:40:47.920 --> 00:40:50.280]  其實第六點和這個是類似的
[00:40:50.280 --> 00:40:51.160]  對陌生人
[00:40:51.160 --> 00:40:53.520]  如果是一個陌生人的批評
[00:40:53.520 --> 00:40:56.240]  絕對不要多過與相識的人批評
[00:40:56.240 --> 00:40:57.240]  爲什麼
[00:40:57.240 --> 00:40:58.240]  因爲你對陌生人
[00:40:58.240 --> 00:41:01.120]  還有包括第五條在網上的這種批評
[00:41:01.120 --> 00:41:05.160]  你高度依賴的是語言文字的本身
[00:41:05.160 --> 00:41:08.360]  而弟兄姊妹之間肢體之間的紛爭
[00:41:08.360 --> 00:41:11.600]  其實是高度依賴我們和他之間
[00:41:11.600 --> 00:41:15.000]  過去所有的交往和經歷
[00:41:15.000 --> 00:41:19.320]  在關係當中去批評
[00:41:19.320 --> 00:41:20.840]  然後
[00:41:20.840 --> 00:41:23.200]  如果你沒有爲他禱告
[00:41:23.200 --> 00:41:24.200]  先不要批評
[00:41:24.200 --> 00:41:25.360]  先跪下來
[00:41:25.360 --> 00:41:26.960]  爲他流淚禱告
[00:41:26.960 --> 00:41:29.600]  如果你在上帝面前難以爲這個人開口
[00:41:29.600 --> 00:41:33.360]  就不要跑到他面前輕易開口
[00:41:33.360 --> 00:41:34.480]  最後一個
[00:41:34.480 --> 00:41:37.880]  如果你對
[00:41:37.880 --> 00:41:42.080]  主在他生命當中的恩典沒有信心的話
[00:41:42.080 --> 00:41:44.560]  你不相信他會悔改他會改變的話
[00:41:44.560 --> 00:41:46.240]  那你也不要批評
[00:41:46.240 --> 00:41:49.200]  不要批評一個你認爲無藥可救的人
[00:41:49.200 --> 00:41:51.080]  因爲我們不是在宣判
[00:41:51.080 --> 00:41:52.480]  我們是在幫助
[00:41:52.480 --> 00:41:54.480]  我們在扶正
[00:41:54.480 --> 00:41:55.400]  各位
[00:41:55.400 --> 00:41:57.080]  除非你是一個護腳架
[00:41:57.080 --> 00:41:58.640]  但是在座大多數包括我在內
[00:41:58.640 --> 00:42:03.080]  我們都不是護腳架
[00:42:03.080 --> 00:42:07.000]  保羅在這裏批評彼得
[00:42:07.000 --> 00:42:08.360]  爲什麼呢
[00:42:08.360 --> 00:42:09.640]  你想說
[00:42:09.640 --> 00:42:11.520]  難道就不能私下裏
[00:42:11.520 --> 00:42:13.200]  好好地去找他溝通嗎
[00:42:13.200 --> 00:42:14.960]  飯先喫完嘛
[00:42:14.960 --> 00:42:17.040]  這一批評這頓飯還喫得下去嗎
[00:42:17.040 --> 00:42:19.240]  難道就不能和顏悅縮地說話嗎
[00:42:19.240 --> 00:42:21.520]  用這麼強烈的字眼
[00:42:21.520 --> 00:42:22.240]  丁宏梓妹
[00:42:22.240 --> 00:42:25.600]  到底彼得的退後和裝甲意味着什麼
[00:42:25.600 --> 00:42:29.600]  如果你看今天我們讀的經文當中
[00:42:29.600 --> 00:42:30.920]  十四節有一個字
[00:42:30.920 --> 00:42:31.840]  叫做
[00:42:31.840 --> 00:42:33.120]  福音的真理
[00:42:33.120 --> 00:42:35.680]  還有一個詞叫做不和
[00:42:35.680 --> 00:42:38.640]  然後還有一個字叫做勉強
[00:42:38.640 --> 00:42:40.520]  這是到了下文
[00:42:40.520 --> 00:42:44.760]  叫做勉強外邦人遵守律法刑割理
[00:42:44.760 --> 00:42:47.640]  各位這三個字對應着什麼呢
[00:42:47.640 --> 00:42:48.080]  勉強
[00:42:48.080 --> 00:42:49.200]  如果你看上文的話
[00:42:49.200 --> 00:42:50.680]  你沒有聖經
[00:42:50.680 --> 00:42:52.640]  對應着第二章的第三節
[00:42:52.640 --> 00:42:56.400]  保羅沒有勉強提多刑割理
[00:42:56.400 --> 00:42:58.080]  那
[00:42:58.080 --> 00:42:59.320]  福音的真理呢
[00:42:59.320 --> 00:43:01.000]  其實就是對應着第五節
[00:43:01.000 --> 00:43:03.200]  這個福音的真理這個片語
[00:43:03.200 --> 00:43:05.360]  第一次出現的第五節這裏說
[00:43:05.360 --> 00:43:06.280]  這裏說什麼
[00:43:06.280 --> 00:43:08.720]  保羅就是在那裏爲着福音的真理
[00:43:08.720 --> 00:43:11.560]  在加拿大的教會能夠存留下來
[00:43:11.560 --> 00:43:13.680]  爲着福音的真理在這裏打仗
[00:43:13.680 --> 00:43:14.800]  但是
[00:43:14.800 --> 00:43:17.880]  他們所行的與福音的真理不和
[00:43:17.880 --> 00:43:19.440]  然後這裏的不和
[00:43:19.440 --> 00:43:23.000]  就是對應着他們曾經與
[00:43:23.000 --> 00:43:26.480]  這個彼得行過右手的相交之禮
[00:43:26.480 --> 00:43:28.280]  他們是合一的
[00:43:28.280 --> 00:43:29.680]  各位
[00:43:29.680 --> 00:43:32.040]  我要講什麼
[00:43:32.040 --> 00:43:35.640]  保羅之所以這樣子的批評
[00:43:35.640 --> 00:43:37.720]  這麼嚴厲的一種責備
[00:43:37.720 --> 00:43:41.000]  是因爲這件事情觸及到了
[00:43:41.000 --> 00:43:45.240]  威脅到了福音本身
[00:43:45.240 --> 00:43:47.880]  是福音的本身受到了威脅
[00:43:47.880 --> 00:43:49.480]  彼得的退後和裝甲
[00:43:49.480 --> 00:43:51.280]  就向人發出了一個信號
[00:43:51.280 --> 00:43:52.160]  就是
[00:43:52.160 --> 00:43:53.080]  外邦人吶
[00:43:53.080 --> 00:43:54.400]  如果你們要成爲基督徒
[00:43:54.400 --> 00:43:55.120]  成爲神的兒女
[00:43:55.120 --> 00:43:56.480]  信耶穌不夠的
[00:43:56.480 --> 00:43:57.920]  還要加上守律法
[00:43:57.920 --> 00:44:00.400]  還要加上刑割理
[00:44:00.400 --> 00:44:02.680]  然後你才能夠成爲基督徒
[00:44:02.680 --> 00:44:03.160]  永子妹
[00:44:03.160 --> 00:44:04.280]  這是一件大事
[00:44:04.280 --> 00:44:07.560]  你把整個福音真理給修改了
[00:44:07.560 --> 00:44:10.120]  添加了
[00:44:10.120 --> 00:44:12.760]  在馬丁路德解釋這段經文的時候
[00:44:12.760 --> 00:44:13.600]  他這麼說
[00:44:13.600 --> 00:44:16.440]  我讀一下他的解經
[00:44:16.440 --> 00:44:17.880]  他說保羅所面對的
[00:44:17.880 --> 00:44:19.160]  不是雞毛蒜皮的小事
[00:44:19.160 --> 00:44:21.160]  而是基督教信仰的支柱
[00:44:21.160 --> 00:44:22.280]  彼得算什麼
[00:44:22.280 --> 00:44:23.080]  保羅算什麼
[00:44:23.080 --> 00:44:24.080]  天使算什麼
[00:44:24.080 --> 00:44:25.840]  在陰性稱立的真理面前
[00:44:25.840 --> 00:44:27.720]  一切受造之物又算什麼
[00:44:27.720 --> 00:44:29.080]  我們若認識這個真理
[00:44:29.080 --> 00:44:30.040]  就要進入光明
[00:44:30.040 --> 00:44:32.680]  我們若仍舊對這個真理一無所知
[00:44:32.680 --> 00:44:37.200]  我們就留在悲哀的黑暗中
[00:44:37.200 --> 00:44:40.600]  彼得的這個行爲
[00:44:40.600 --> 00:44:41.840]  意味着
[00:44:41.840 --> 00:44:44.560]  這個行爲等於他講了一篇道
[00:44:44.560 --> 00:44:46.520]  甚至比講道更可怕
[00:44:46.520 --> 00:44:49.000]  意味着說福音
[00:44:49.000 --> 00:44:50.480]  你要得救
[00:44:50.480 --> 00:44:51.600]  你要信福音
[00:44:51.600 --> 00:44:53.440]  還要遵行律法
[00:44:53.440 --> 00:44:54.880]  這就是律法主義
[00:44:54.880 --> 00:44:55.920]  永子妹 聽好
[00:44:55.920 --> 00:44:58.160]  我不是說律法和福音有衝突
[00:44:58.160 --> 00:44:59.720]  因爲律法跟福音沒有衝突
[00:44:59.720 --> 00:45:00.880]  律法是神來的
[00:45:00.880 --> 00:45:02.120]  是神的
[00:45:02.120 --> 00:45:03.320]  福音也是神的
[00:45:03.320 --> 00:45:05.280]  他們不可能有衝突
[00:45:05.280 --> 00:45:07.400]  聖經接下來就會看到說
[00:45:07.400 --> 00:45:08.480]  律法是什麼
[00:45:08.480 --> 00:45:09.880]  迅猛的師父
[00:45:09.880 --> 00:45:11.640]  把我們領到福音
[00:45:11.640 --> 00:45:14.120]  領到基督那裏
[00:45:14.120 --> 00:45:15.440]  但是
[00:45:15.440 --> 00:45:19.960]  如果你以遵守律法這件事情爲你的義
[00:45:19.960 --> 00:45:22.160]  這件事情就比
[00:45:22.160 --> 00:45:25.760]  你違反了一項律法的規條
[00:45:25.760 --> 00:45:26.880]  更可惡
[00:45:26.880 --> 00:45:28.040]  更邪惡
[00:45:28.040 --> 00:45:30.200]  更令上帝憎恨
[00:45:30.200 --> 00:45:30.680]  你知道嗎
[00:45:30.680 --> 00:45:34.200]  有可能我們會一不小心違反了律法的某一條
[00:45:34.200 --> 00:45:36.200]  但是有一種人
[00:45:36.200 --> 00:45:39.920]  他假裝說他已經行了律法
[00:45:39.920 --> 00:45:40.960]  這件事情更可怕
[00:45:40.960 --> 00:45:41.960]  爲什麼
[00:45:41.960 --> 00:45:44.440]  因爲律法被刺下的目的只有一個
[00:45:44.440 --> 00:45:45.560]  用保羅的話說
[00:45:45.560 --> 00:45:47.920]  就是要把人圈到最裏
[00:45:47.920 --> 00:45:49.640]  用嘉爾文的話說
[00:45:49.640 --> 00:45:51.400]  就是律法被刺下的目的
[00:45:51.400 --> 00:45:55.840]  就是要斷絕我們自我稱義的一個影
[00:45:55.840 --> 00:45:57.640]  一個盼望
[00:45:57.640 --> 00:45:59.120]  用奧古斯丁的話說
[00:45:59.120 --> 00:46:03.000]  因爲律法要彰顯出那些
[00:46:03.000 --> 00:46:07.200]  以爲靠自己的力量可以成全律法的人
[00:46:07.200 --> 00:46:10.600]  受到更多最鎖鏈緊緊的捆綁
[00:46:10.600 --> 00:46:11.960]  你知道他在講什麼嗎
[00:46:11.960 --> 00:46:15.640]  就是說好像有一根繩子綁在你身上
[00:46:15.640 --> 00:46:16.680]  有一種祭法
[00:46:16.680 --> 00:46:19.160]  你越掙脫它祭的就越緊
[00:46:19.160 --> 00:46:20.280]  律法就是這樣
[00:46:20.280 --> 00:46:21.720]  你要行律法嗎
[00:46:21.720 --> 00:46:24.640]  你要照着聖經的一切的規條做基督徒嗎
[00:46:24.640 --> 00:46:27.240]  你越做你就發現你越做不到
[00:46:27.240 --> 00:46:28.720]  他們沒有讀過中國文學
[00:46:28.720 --> 00:46:30.480]  中國文學當中有一個叫西遊記
[00:46:30.480 --> 00:46:33.680]  西遊記的主角里邊帶着一個東西叫做什麼
[00:46:33.680 --> 00:46:35.240]  筋骨咒
[00:46:35.240 --> 00:46:36.880]  筋骨咒是這樣子的
[00:46:36.880 --> 00:46:40.200]  越想脫就勒得越緊
[00:46:40.200 --> 00:46:41.760]  越脫就越痛苦
[00:46:41.760 --> 00:46:44.120]  一切在教會想要行律法
[00:46:44.120 --> 00:46:46.400]  或者是因爲某種行爲
[00:46:46.400 --> 00:46:48.880]  想要賺取上帝救恩的
[00:46:48.880 --> 00:46:50.320]  各位
[00:46:50.320 --> 00:46:55.240]  第一 你自己活在痛苦和軟弱當中
[00:46:55.240 --> 00:46:57.840]  你要想要因行爲行律法
[00:46:57.840 --> 00:46:59.560]  稱義嗎
[00:46:59.560 --> 00:47:01.640]  我舉個簡單的例子
[00:47:01.640 --> 00:47:03.120]  各位
[00:47:03.120 --> 00:47:04.920]  我要求弟兄姊妹
[00:47:04.920 --> 00:47:06.160]  主日聚會不要遲到
[00:47:06.160 --> 00:47:10.560]  算不算是律法
[00:47:10.560 --> 00:47:15.080]  嗯
[00:47:15.080 --> 00:47:17.520]  如果我說你遲到
[00:47:17.520 --> 00:47:20.680]  上帝就會責罰你
[00:47:20.680 --> 00:47:24.200]  而且失去救恩
[00:47:24.200 --> 00:47:27.440]  你知道如果一個人真的相信了我剛纔的前一句話
[00:47:27.440 --> 00:47:30.440]  他會陷在一種良心的軟弱當中
[00:47:30.440 --> 00:47:31.040]  你知道吧
[00:47:31.040 --> 00:47:32.520]  在律法主義當中軟弱
[00:47:32.520 --> 00:47:33.280]  什麼叫軟弱
[00:47:33.280 --> 00:47:34.440]  你說我好軟弱
[00:47:34.440 --> 00:47:35.960]  我最近好幾個月都沒去聚會了
[00:47:35.960 --> 00:47:36.760]  這不叫軟弱
[00:47:36.760 --> 00:47:37.800]  這不叫良心軟弱
[00:47:37.800 --> 00:47:39.160]  這叫良心剛硬
[00:47:39.160 --> 00:47:40.600]  軟弱的人是
[00:47:40.600 --> 00:47:41.640]  他一個主日沒去
[00:47:41.640 --> 00:47:42.880]  他心中就墜墜不安
[00:47:42.880 --> 00:47:43.880]  完了完了
[00:47:43.880 --> 00:47:45.400]  明天審判要臨到我了
[00:47:45.400 --> 00:47:47.880]  上帝不要我了是不是
[00:47:47.880 --> 00:47:49.360]  上帝不再愛我了是不是
[00:47:49.360 --> 00:47:52.160]  這叫做律法主義所帶下來的一種軟弱
[00:47:52.160 --> 00:47:53.320]  大家明白嗎
[00:47:53.320 --> 00:47:55.240]  在中文當中有一句話叫做
[00:47:55.240 --> 00:47:58.280]  哎喲 我沒打出來嗎
[00:47:58.280 --> 00:47:59.560]  anyway 我告訴大家
[00:47:59.560 --> 00:48:03.040]  叫做女謂 怎麼樣
[00:48:03.040 --> 00:48:05.080]  悅己者容
[00:48:05.080 --> 00:48:07.400]  什麼叫女謂悅己者容
[00:48:07.400 --> 00:48:10.800]  就是如果我不把自己打扮得漂漂亮亮
[00:48:10.800 --> 00:48:14.000]  討他喜歡他就不喜歡我了
[00:48:14.000 --> 00:48:15.400]  各位
[00:48:15.400 --> 00:48:19.640]  謂悅己者就是爲取悅他而打扮自己
[00:48:19.640 --> 00:48:22.640]  得着對方的喜歡而打扮自己
[00:48:22.640 --> 00:48:23.720]  改一下
[00:48:23.720 --> 00:48:24.800]  這個就叫做律法主義
[00:48:24.800 --> 00:48:26.360]  但是改一下
[00:48:26.360 --> 00:48:29.640]  女因悅己者容
[00:48:29.640 --> 00:48:32.880]  一個結婚了二十年的
[00:48:32.880 --> 00:48:34.920]  不見得是黃臉婆
[00:48:34.920 --> 00:48:37.480]  一個結婚了二十年的一個姊妹
[00:48:37.480 --> 00:48:41.800]  她仍然要自己把自己打扮得漂漂亮亮的
[00:48:41.800 --> 00:48:45.040]  這常常就是女因悅己者容
[00:48:45.040 --> 00:48:46.760]  爲什麼
