
[00:00:00.000 --> 00:00:04.000]  好 我們很光榮看到大家在現場和大家一起去崇拜
[00:37:45.000 --> 00:37:47.000]  基督要贏
[00:37:47.000 --> 00:37:49.000]  不是我要贏
[00:37:49.000 --> 00:37:51.000]  也不是祂要贏
[00:37:51.000 --> 00:37:52.000]  是我們兩個都要跨低
[00:37:52.000 --> 00:37:55.000]  然後我們說基督你要贏
[00:37:55.000 --> 00:37:57.000]  請你來到我們中間
[00:37:57.000 --> 00:38:00.000]  來到作主
[00:38:00.000 --> 00:38:02.000]  生命其實不是這樣
[00:38:02.000 --> 00:38:04.000]  主是我們的中末
[00:38:04.000 --> 00:38:06.000]  我們作為門徒
[00:38:06.000 --> 00:38:07.000]  不再鬆懈
[00:38:07.000 --> 00:38:10.000]  以主為我們的中心
[00:38:10.000 --> 00:38:12.000]  最後我想邀請你
[00:38:12.000 --> 00:38:16.000]  做一個感激的祈禱
[00:38:16.000 --> 00:38:19.000]  無論你面對著什麼處境
[00:38:19.000 --> 00:38:21.000]  什麼障礙
[00:38:21.000 --> 00:38:22.000]  有什麼決定你要做
[00:38:22.000 --> 00:38:24.000]  有什麼問題你面對著
[00:38:24.000 --> 00:38:27.000]  你跟上帝說
[00:38:27.000 --> 00:38:28.000]  主我要你的心意
[00:38:28.000 --> 00:38:31.000]  在我的生命裡彰顯出來
[00:38:31.000 --> 00:38:33.000]  我僕人的取態
[00:38:33.000 --> 00:38:35.000]  去聽你的話語
[00:38:35.000 --> 00:38:37.000]  去遵主你的命
[00:38:37.000 --> 00:38:40.000]  我要主你在我身上能夠得勝
[00:38:40.000 --> 00:38:42.000]  你試一下這樣祈禱
[00:38:42.000 --> 00:38:45.000]  這些祈禱很靈驗
[00:38:45.000 --> 00:38:46.000]  你平時那些清單的祈禱
[00:38:46.000 --> 00:38:48.000]  通常都不靈驗
[00:38:48.000 --> 00:38:52.000]  因為那些是為我自己得勝而禱告
[00:38:52.000 --> 00:38:54.000]  為主得勝而禱告
[00:38:54.000 --> 00:38:58.000]  你試一下這樣禱告
[00:38:58.000 --> 00:39:00.000]  看你生命會怎樣
[00:39:00.000 --> 00:39:03.000]  高揚在你生命裡得勝
[00:39:03.000 --> 00:39:07.000]  我們同心打就祈禱
[00:39:07.000 --> 00:39:08.000]  主我多謝你
[00:39:08.000 --> 00:39:14.000]  因為你對我們這班罪人的恩典
[00:39:14.000 --> 00:39:17.000]  你對我們一班這麼破碎的人
[00:39:17.000 --> 00:39:19.000]  你願意以高揚的血
[00:39:19.000 --> 00:39:21.000]  來洗净我們
[00:39:21.000 --> 00:39:24.000]  高揚的十價去救恩
[00:39:24.000 --> 00:39:28.000]  在我的生命裡主我祈禱你
[00:39:28.000 --> 00:39:33.000]  讓主的道能夠在我的生命當中得勝
[00:39:33.000 --> 00:39:35.000]  主我們求你
[00:39:35.000 --> 00:39:37.000]  讓我們成為你的僕人
[00:39:37.000 --> 00:39:39.000]  我們這樣祈禱奉主命禁
