
[00:00:00.000 --> 00:00:07.420]  我們今天會跟你們分享的是一個所謂臉書傳奇啊臉書那就是什麼
[00:35:44.320 --> 00:35:47.660]  貴貴他都有買給他的這個朋友
[00:35:47.660 --> 00:35:49.700]  還有呢
[00:35:49.700 --> 00:35:51.740]  他信耶穌不久吧
[00:35:51.740 --> 00:35:53.800]  我剛才告訴你大概幾個月而已
[00:35:53.800 --> 00:35:56.100]  他對聖經都不熟
[00:35:56.880 --> 00:36:00.460]  他根本還分不清楚天主教和基督教是什麼東西
[00:36:00.460 --> 00:36:03.540]  他不懂他就問但是呢
[00:36:03.540 --> 00:36:05.580]  還是很多不懂聖經的地方
[00:36:05.580 --> 00:36:07.380]  但是我告訴你
[00:36:07.380 --> 00:36:10.180]  他常常向這個朋友全服役
[00:36:10.180 --> 00:36:14.540]  分享他自己信耶穌以後的見證
[00:36:14.540 --> 00:36:16.580]  信耶穌以後的經歷
[00:36:16.580 --> 00:36:18.900]  他鼓勵他這個朋友信耶穌
[00:36:18.900 --> 00:36:20.420]  然後呢
[00:36:20.420 --> 00:36:21.700]  他也常常
[00:36:21.700 --> 00:36:25.040]  請牧師啊牧師娘啊去探訪這個朋友
[00:36:25.540 --> 00:36:28.100]  希望他能夠及早信耶穌
[00:36:28.100 --> 00:36:31.940]  當我看到這個聖明的改變
[00:36:31.940 --> 00:36:34.240]  我心裡面很感恩
[00:36:34.240 --> 00:36:35.780]  很謝謝神
[00:36:35.780 --> 00:36:39.120]  而且看到神的能力真的不一樣
[00:36:39.120 --> 00:36:45.000]  到底是什麼驅使這個人能夠這樣去做
[00:36:45.000 --> 00:36:47.820]  我唯一的答案是
[00:36:47.820 --> 00:36:48.840]  耶穌的愛
[00:36:48.840 --> 00:36:50.640]  耶穌犧牲的愛
[00:36:50.640 --> 00:36:53.700]  和他對這個朋友的愛
[00:36:54.480 --> 00:36:56.260]  讓他能夠為這個朋友呢
[00:36:56.260 --> 00:36:58.560]  做出這樣的犧牲
[00:36:58.560 --> 00:36:59.840]  而且呢
[00:36:59.840 --> 00:37:00.880]  還有勇氣
[00:37:00.880 --> 00:37:02.400]  去跟他分享福音
[00:37:02.400 --> 00:37:06.760]  我告訴你
[00:37:06.760 --> 00:37:12.640]  不是每個人都有這個福氣都有這個機會能夠為朋友寫命的所以你不用怕了
[00:37:12.640 --> 00:37:15.980]  但是作為一個真的朋友
[00:37:15.980 --> 00:37:18.020]  作為一個真的朋友
[00:37:18.020 --> 00:37:20.840]  如果我們想成為一個真的朋友
[00:37:20.840 --> 00:37:23.920]  我們要常常做好幾個準備
[00:37:24.420 --> 00:37:26.460]  願意為我們的朋友
[00:37:26.460 --> 00:37:28.000]  做出犧牲
[00:37:28.000 --> 00:37:32.100]  如果你沒有基督耶穌的愛
[00:37:32.100 --> 00:37:34.160]  我告訴你你會很難
[00:37:34.160 --> 00:37:34.920]  做得到
[00:37:34.920 --> 00:37:38.000]  但是如果你經歷過耶穌的愛
[00:37:38.000 --> 00:37:42.080]  又能夠常常與耶穌連結在一起的話
[00:37:42.080 --> 00:37:46.440]  好像我剛才所說的你就凡事都能做
[00:37:46.440 --> 00:37:48.740]  不要忘記耶穌的提醒
[00:37:48.740 --> 00:37:51.040]  因為離了我你們就不能做什麼
[00:37:51.040 --> 00:37:53.600]  沒有耶穌
[00:37:53.860 --> 00:37:55.140]  我們就什麼也做不來
[00:37:55.140 --> 00:38:00.000]  我們想
[00:38:00.000 --> 00:38:02.300]  要有真的朋友對不對
[00:38:02.300 --> 00:38:08.960]  不是一些見面之交啦飯飯之交啦一類我現在每一個人都希望能夠
[00:38:08.960 --> 00:38:10.760]  有一些真的朋友
[00:38:10.760 --> 00:38:14.340]  那麼耶穌今天就對我們說呢
[00:38:14.340 --> 00:38:15.880]  我想做你的真朋友
[00:38:15.880 --> 00:38:19.980]  我已經為了做出犧牲
[00:38:19.980 --> 00:38:21.760]  我願意幫助你成長
[00:38:22.020 --> 00:38:24.320]  我願意讓你能夠過出一個
[00:38:24.320 --> 00:38:26.120]  結果累累生活
[00:38:26.120 --> 00:38:28.940]  我願意成為你隨時的幫助
[00:38:28.940 --> 00:38:34.560]  如果還沒有信耶穌的話我相信耶穌現在已經向我們每一個人
[00:38:34.560 --> 00:38:37.120]  發出這個friend request
[00:38:37.120 --> 00:38:41.980]  你要做的就是
[00:38:41.980 --> 00:38:43.020]  很簡單
[00:38:43.020 --> 00:38:45.060]  Hit confirm
[00:38:45.060 --> 00:38:48.140]  Hit confirm
[00:38:48.140 --> 00:38:50.180]  接受耶穌
[00:38:50.180 --> 00:38:51.720]  作為你的真朋友
[00:38:52.480 --> 00:38:55.800]  在你的臉書裡面
[00:38:55.800 --> 00:38:57.600]  好像我剛才說的
[00:38:57.600 --> 00:39:00.160]  可能有超過100個朋友
[00:39:00.160 --> 00:39:05.280]  但是我們在問在裡面到底有多少是你的
[00:39:05.280 --> 00:39:06.560]  真朋友呢
[00:39:06.560 --> 00:39:10.660]  我們常常都希望有真朋友能夠關心我們
[00:39:10.660 --> 00:39:15.020]  但耶穌卻要求我們要做別人的真朋友
[00:39:15.020 --> 00:39:21.420]  所以今天我要跟基督徒的問題是什麼呢如果你是基督徒啊我要問你的問題就是說
[00:39:21.680 --> 00:39:23.980]  我們又是多少人的真朋友
[00:39:23.980 --> 00:39:28.600]  很多時候我們只是希望人做我們的真朋友但是我們
[00:39:28.600 --> 00:39:30.380]  又是多少人的
[00:39:30.380 --> 00:39:31.420]  真朋友呢
[00:39:31.420 --> 00:39:35.760]  看看你臉書上面的朋友名單好不好
[00:39:35.760 --> 00:39:38.320]  現在沒有機會回去看一看
[00:39:38.320 --> 00:39:43.180]  有那一些是還沒有認識耶穌和相信耶穌的
[00:39:43.180 --> 00:39:47.280]  看看你自己家裡面的人吧
[00:39:48.820 --> 00:39:51.900]  有那一些贏在耶穌的救恩以外呢
[00:39:51.900 --> 00:39:56.000]  那我是發生很嚴肅的問題哦
[00:39:56.000 --> 00:39:59.060]  我們是否真的等到他們患了重病
[00:39:59.060 --> 00:40:02.400]  或者等到他們臨死
[00:40:02.400 --> 00:40:03.420]  以前
[00:40:03.420 --> 00:40:04.960]  才告訴他們
[00:40:04.960 --> 00:40:07.520]  耶穌愛他們耶穌已經為他們犧牲
[00:40:07.520 --> 00:40:09.560]  耶穌願意做他們的真朋友
[00:40:09.560 --> 00:40:11.620]  是否要等到那個地步
[00:40:11.620 --> 00:40:15.460]  我們才去跟他們談福音
[00:40:17.760 --> 00:40:21.340]  我今天看到John Piper一個很出名的牧師
[00:40:21.340 --> 00:40:25.440]  他在網上一個短講講什麼東西呢
[00:40:25.440 --> 00:40:27.480]  他講到到底
[00:40:27.480 --> 00:40:29.280]  一個人相信耶穌
[00:40:29.280 --> 00:40:33.380]  跟基督徒全夫人做見證之間的關係是什麼呢
[00:40:33.380 --> 00:40:35.680]  是基督徒帶一個人信耶穌嗎
[00:40:35.680 --> 00:40:38.740]  他用了一個很特別的名詞
[00:40:38.740 --> 00:40:41.300]  Spiritual
[00:40:41.300 --> 00:40:42.840]  Midwifery
[00:40:42.840 --> 00:40:46.180]  Midwifery有沒有聽過這個字
[00:40:46.180 --> 00:40:47.460]  Midwife有沒有聽過
[00:40:47.960 --> 00:40:48.980]  Midwife
[00:40:48.980 --> 00:40:51.040]  Midwife是
[00:40:51.040 --> 00:40:53.080]  助產士對不對
[00:40:53.080 --> 00:40:54.880]  幫人接生的對不對
[00:40:54.880 --> 00:40:56.160]  Midwifery
[00:40:56.160 --> 00:40:57.700]  Spiritual Midwifery
[00:40:57.700 --> 00:41:01.280]  他說我們是一個熟齡的
[00:41:01.280 --> 00:41:03.060]  助產過程
[00:41:03.060 --> 00:41:07.680]  一個人信耶穌是神的感動但是我們是一個助產士
[00:41:07.680 --> 00:41:09.460]  幫助這個人
[00:41:09.460 --> 00:41:10.500]  能夠出生
[00:41:10.500 --> 00:41:12.540]  幫助他能夠成為一個
[00:41:12.540 --> 00:41:13.820]  熟齡的嬰孩
[00:41:13.820 --> 00:41:16.120]  那麼我們要做什麼東西呢
[00:41:16.380 --> 00:41:18.420]  作為一個Midwife
[00:41:18.420 --> 00:41:19.700]  一個Spiritual Midwife
[00:41:19.700 --> 00:41:22.020]  一個熟齡的助產士
[00:41:22.020 --> 00:41:23.540]  基督徒得聽了
[00:41:23.540 --> 00:41:26.120]  他說Tell the gospel with your mouth
[00:41:26.120 --> 00:41:28.680]  From the heart of love
[00:41:28.680 --> 00:41:31.740]  And the life of service
[00:41:31.740 --> 00:41:34.300]  很簡單
[00:41:34.300 --> 00:41:36.100]  Tell the gospel with your mouth
[00:41:36.100 --> 00:41:37.880]  From the heart of love
[00:41:37.880 --> 00:41:39.420]  And the life of service
[00:41:39.420 --> 00:41:42.240]  用愛心和聖明的服飾
[00:41:42.240 --> 00:41:44.040]  製作你的口
[00:41:44.040 --> 00:41:45.560]  去全講福音
[00:41:47.360 --> 00:41:48.880]  要我再講一遍嗎
[00:41:48.880 --> 00:41:52.220]  條件是用愛心
[00:41:52.220 --> 00:41:53.760]  和聖明的服飾
[00:41:53.760 --> 00:41:55.300]  製作你的口
[00:41:55.300 --> 00:41:58.100]  去全講福音
[00:41:58.100 --> 00:42:01.940]  我們必須用口去講
[00:42:01.940 --> 00:42:04.520]  今天很多時候基督徒呢
[00:42:04.520 --> 00:42:05.800]  我們新一代的
[00:42:05.800 --> 00:42:08.100]  我們說Friendship Eventualism
[00:42:08.100 --> 00:42:09.380]  做朋友就夠了吧
[00:42:09.380 --> 00:42:12.440]  我們做朋友他看到我是怎麼一個人
[00:42:12.440 --> 00:42:15.000]  他看到我的聖明自然會信耶穌嗎
[00:42:15.000 --> 00:42:15.780]  不會的
[00:42:17.300 --> 00:42:18.820]  不要自己欺騙自己
[00:42:18.820 --> 00:42:24.460]  不要說跟他做友誼了我要好好行為他看到他自動會信耶穌不會的
[00:42:24.460 --> 00:42:27.800]  John Piper說呢
[00:42:27.800 --> 00:42:30.120]  必定要用我的口要講啊
[00:42:30.120 --> 00:42:31.900]  要講出聖經講出來
[00:42:31.900 --> 00:42:33.180]  把福音講出來
[00:42:33.180 --> 00:42:35.480]  他聽不聽他自己決定
[00:42:35.480 --> 00:42:36.760]  他接受不接受
[00:42:36.760 --> 00:42:38.800]  是他們自己的決定
[00:42:38.800 --> 00:42:40.580]  但是不講是我們的問題
[00:42:40.580 --> 00:42:43.420]  但是講的時候又怎麼去講呢
[00:42:43.420 --> 00:42:45.720]  From the heart of love
[00:42:47.000 --> 00:42:47.500]  and
[00:42:47.500 --> 00:42:49.560]  the life of your service
[00:42:49.560 --> 00:42:53.640]  剛才我不是告訴你兩個故事嗎這個
[00:42:53.640 --> 00:42:55.440]  剛剛信耶穌不久的這個
[00:42:55.440 --> 00:42:57.220]  這個初信的
[00:42:57.220 --> 00:42:58.520]  基督徒
[00:42:58.520 --> 00:43:01.580]  他信耶穌幾個月而已了
[00:43:01.580 --> 00:43:05.180]  但是我們看到從他的愛心裡面
[00:43:05.180 --> 00:43:06.200]  從他
[00:43:06.200 --> 00:43:07.240]  所付出的
[00:43:07.240 --> 00:43:09.280]  怎麼去幫助這個朋友
[00:43:09.280 --> 00:43:10.300]  還有呢
[00:43:10.300 --> 00:43:11.580]  用他的口
[00:43:11.580 --> 00:43:13.380]  去分享福音
[00:43:13.640 --> 00:43:16.720]  講他的見證去幫助他幾個朋友
[00:43:16.720 --> 00:43:20.560]  這個就是今天我們要學習要去做的事情
[00:43:20.560 --> 00:43:24.640]  所以求天父幫助我們基督徒
[00:43:24.640 --> 00:43:25.680]  弟兄姐妹
[00:43:25.680 --> 00:43:28.500]  剛才聖經說呢
[00:43:28.500 --> 00:43:31.060]  實際上是耶穌說了
[00:43:31.060 --> 00:43:34.120]  不是你們揀選了我
[00:43:34.120 --> 00:43:36.940]  而是我揀選了你們
[00:43:36.940 --> 00:43:41.800]  並且指派你們去結了常權的果實
[00:43:43.600 --> 00:43:45.900]  今天是9月15號吧
[00:43:45.900 --> 00:43:47.440]  對不對
[00:43:47.440 --> 00:43:50.260]  離開9月29號
[00:43:50.260 --> 00:43:52.040]  還有兩個禮拜
[00:43:52.040 --> 00:43:55.880]  不太長時間
[00:43:55.880 --> 00:43:57.680]  如果你是基督徒
[00:43:57.680 --> 00:44:01.780]  我是挑戰你們我是鼓勵你們不單是打電話
[00:44:01.780 --> 00:44:07.660]  禱告求神給的是智慧
[00:44:07.660 --> 00:44:09.200]  你可以怎麼去
[00:44:09.200 --> 00:44:12.520]  From the heart of your love
[00:44:13.300 --> 00:44:14.060]  From the love of your heart
[00:44:14.060 --> 00:44:19.440]  用你的愛心用你的生命還有用你的
[00:44:19.440 --> 00:44:20.460]  見證
[00:44:20.460 --> 00:44:22.760]  去幫助你的朋友
[00:44:22.760 --> 00:44:25.580]  不但來聽能夠有機會
[00:44:25.580 --> 00:44:26.600]  接受
[00:44:26.600 --> 00:44:27.380]  耶穌基督
[00:44:27.380 --> 00:44:29.420]  我們一塊禱告
