
[00:00:00.000 --> 00:00:03.880]  在美國有一個很出名的牧師叫Truss Ringdahl
[00:33:09.680 --> 00:33:11.680]  永生的盼望
[00:33:11.680 --> 00:33:13.680]  我們反而覺得
[00:33:13.680 --> 00:33:15.680]  可存可不存
[00:33:15.680 --> 00:33:17.680]  我們的責任在哪裡呢
[00:33:17.680 --> 00:33:19.680]  所以保羅很簡單
[00:33:19.680 --> 00:33:21.680]  傳福音是你和我很重的責任
[00:33:21.680 --> 00:33:23.680]  神會去看著我們
[00:33:23.680 --> 00:33:25.680]  有沒有很好的盡責
[00:33:25.680 --> 00:33:27.680]  你說傳福音
[00:33:27.680 --> 00:33:29.680]  既然只是責任的時候
[00:33:29.680 --> 00:33:31.680]  為什麼保羅說有什麼可誇
[00:33:31.680 --> 00:33:33.680]  保羅不是在說
[00:33:33.680 --> 00:33:35.680]  我可誇我的傳福音
[00:33:35.680 --> 00:33:37.680]  保羅說我用什麼方式去傳福音
[00:33:37.680 --> 00:33:39.680]  這個成為我可誇的
[00:33:39.680 --> 00:33:41.680]  或者我們看看
[00:33:41.680 --> 00:33:43.680]  傳福音一方面是擺下自己
[00:33:43.680 --> 00:33:45.680]  另一方面有很多榮耀
[00:33:45.680 --> 00:33:47.680]  很多可誇之處
[00:33:47.680 --> 00:33:49.680]  我們看看第十八節
[00:33:49.680 --> 00:33:51.680]  我的賞賜是什麼呢
[00:33:51.680 --> 00:33:53.680]  就是我傳福音的時候
[00:33:53.680 --> 00:33:55.680]  使人不花錢讀福音
[00:33:55.680 --> 00:33:57.680]  免得我用盡了傳福音的權利
[00:33:57.680 --> 00:33:59.680]  又是把它擺下的權利
[00:33:59.680 --> 00:34:01.680]  保羅的意思是什麼呢
[00:34:01.680 --> 00:34:03.680]  簡單來說
[00:34:03.680 --> 00:34:05.680]  我引以為榮是什麼呢
[00:34:05.680 --> 00:34:07.680]  就是我不收任何的報酬
[00:34:07.680 --> 00:34:09.680]  我的報酬是什麼呢
[00:34:09.680 --> 00:34:11.680]  就是我不收報酬
[00:34:11.680 --> 00:34:13.680]  不收一些人看為重要的東西
[00:34:13.680 --> 00:34:15.680]  我把它擺下
[00:34:15.680 --> 00:34:17.680]  以致到福音的真義
[00:34:17.680 --> 00:34:19.680]  能夠呈現給
[00:34:19.680 --> 00:34:21.680]  舞蹈的朋友聽
[00:34:21.680 --> 00:34:23.680]  呈現給世界知道
[00:34:23.680 --> 00:34:25.680]  什麼叫做福音
[00:34:25.680 --> 00:34:27.680]  為什麼呢
[00:34:27.680 --> 00:34:29.680]  福音不需要錢
[00:34:29.680 --> 00:34:31.680]  福音也不是靠
[00:34:31.680 --> 00:34:33.680]  你和我有什麼好行為
[00:34:33.680 --> 00:34:35.680]  而是我們得到神的讚賞
[00:34:35.680 --> 00:34:37.680]  我們得到這個救恩
[00:34:37.680 --> 00:34:39.680]  是耶穌基督白白寫出的
[00:34:39.680 --> 00:34:41.680]  寶血
[00:34:41.680 --> 00:34:43.680]  是免費的
[00:34:43.680 --> 00:34:45.680]  你需要去歸向神就有了
[00:34:45.680 --> 00:34:47.680]  這個真義
[00:34:47.680 --> 00:34:49.680]  保羅說我不想去扭曲
[00:34:49.680 --> 00:34:51.680]  若然我這樣傳福音的方式
[00:34:51.680 --> 00:34:53.680]  用愛心付出一切代價
[00:34:53.680 --> 00:34:55.680]  我能夠將福音
[00:34:55.680 --> 00:34:57.680]  去介紹給別人聽
[00:34:57.680 --> 00:34:59.680]  這就是我保羅的榮耀
[00:34:59.680 --> 00:35:01.680]  我的滿足
[00:35:01.680 --> 00:35:03.680]  以致這個福音能夠改變別人的生命
[00:35:03.680 --> 00:35:05.680]  別人信了耶穌
[00:35:05.680 --> 00:35:07.680]  這就是我的滿足
[00:35:07.680 --> 00:35:09.680]  弟兄姊妹
[00:35:09.680 --> 00:35:11.680]  你有沒有經歷過
[00:35:11.680 --> 00:35:13.680]  保羅這種誇耀
[00:35:13.680 --> 00:35:15.680]  我能夠擺下自己
[00:35:15.680 --> 00:35:17.680]  我能夠將福音
[00:35:17.680 --> 00:35:19.680]  很完整的告訴別人
[00:35:19.680 --> 00:35:21.680]  在無價寶
[00:35:21.680 --> 00:35:23.680]  錢都買不到
[00:35:23.680 --> 00:35:25.680]  但是非常珍貴
[00:35:25.680 --> 00:35:27.680]  你將這個福音的真義告訴別人
[00:35:27.680 --> 00:35:31.680]  有一種無窮的滿足和喜樂
[00:35:31.680 --> 00:35:33.680]  保羅就是在說這一點
[00:35:33.680 --> 00:35:35.680]  弟兄姊妹
[00:35:35.680 --> 00:35:37.680]  我們今天是傳恩慰你的主日
[00:35:37.680 --> 00:35:39.680]  就是想大家都經歷這種
[00:35:39.680 --> 00:35:41.680]  保羅的誇耀
[00:35:41.680 --> 00:35:43.680]  興奮滿足
[00:35:43.680 --> 00:35:45.680]  盡我們信徒的責任
[00:35:45.680 --> 00:35:47.680]  或許有些人
[00:35:47.680 --> 00:35:49.680]  我都未傳過福音
[00:35:49.680 --> 00:35:51.680]  不要緊
[00:35:51.680 --> 00:35:53.680]  我們一起去學
[00:35:53.680 --> 00:35:55.680]  或許你傳過福音
[00:35:55.680 --> 00:35:57.680]  但曾經有時
[00:35:57.680 --> 00:35:59.680]  我的福音的火好像熄滅了
[00:35:59.680 --> 00:36:01.680]  你記不記得
[00:36:01.680 --> 00:36:03.680]  曾經有時你同樣傳福音
[00:36:03.680 --> 00:36:05.680]  剛剛信主的時候
[00:36:05.680 --> 00:36:07.680]  沒多久你的朋友圈子越來越少
[00:36:07.680 --> 00:36:09.680]  教會越來越多
[00:36:09.680 --> 00:36:11.680]  到你講福音的時候
[00:36:11.680 --> 00:36:13.680]  都很生疏
[00:36:13.680 --> 00:36:15.680]  我經歷過
[00:36:15.680 --> 00:36:17.680]  如果你傳福音
[00:36:17.680 --> 00:36:19.680]  我們就更加彼此
[00:36:19.680 --> 00:36:21.680]  整個群體一起去努力
[00:36:21.680 --> 00:36:23.680]  所以傳福音我們都有掙扎
[00:36:23.680 --> 00:36:25.680]  我也有掙扎
[00:36:25.680 --> 00:36:27.680]  我經常在神面前禱告
[00:36:27.680 --> 00:36:29.680]  我是一個傳道人
[00:36:29.680 --> 00:36:31.680]  給我加添傳福音的火
[00:36:31.680 --> 00:36:33.680]  神幫助我們
[00:36:33.680 --> 00:36:35.680]  所以我這次去美國
[00:36:35.680 --> 00:36:37.680]  也很感人
[00:36:37.680 --> 00:36:39.680]  我聽到一個故事
[00:36:39.680 --> 00:36:41.680]  我在美國剛剛信主的時候
[00:36:41.680 --> 00:36:43.680]  有一個弟兄叫Johnny
[00:36:43.680 --> 00:36:45.680]  他很有形象
[00:36:45.680 --> 00:36:47.680]  當時我也覺得他不用這樣
[00:36:47.680 --> 00:36:49.680]  他很忙的工作
[00:36:49.680 --> 00:36:51.680]  有時去栽培
[00:36:51.680 --> 00:36:53.680]  一起去禱告一起去侍奉
[00:36:53.680 --> 00:36:55.680]  我最近收到一個消息
[00:36:55.680 --> 00:36:57.680]  Johnny的爸爸媽媽信了主
[00:36:57.680 --> 00:36:59.680]  這個世伯伯母我也認識
[00:36:59.680 --> 00:37:01.680]  我很為他高興
[00:37:01.680 --> 00:37:03.680]  後來我跟Johnny說
[00:37:03.680 --> 00:37:05.680]  問他你爸爸媽媽怎樣信主
[00:37:05.680 --> 00:37:07.680]  他說我爸爸媽媽經歷了
[00:37:07.680 --> 00:37:09.680]  40年至45年
[00:37:09.680 --> 00:37:11.680]  不斷有傳道人
[00:37:11.680 --> 00:37:13.680]  跟他們傳福音
[00:37:13.680 --> 00:37:15.680]  但也不信
[00:37:15.680 --> 00:37:17.680]  他跟姐姐和妹妹
[00:37:17.680 --> 00:37:19.680]  一起去很多時候
[00:37:19.680 --> 00:37:21.680]  邀請他們去教會聚會
[00:37:21.680 --> 00:37:23.680]  但他也沒有信
[00:37:23.680 --> 00:37:25.680]  在七年前的時候
[00:37:25.680 --> 00:37:27.680]  Johnny有一個很強的心在他裡面
[00:37:27.680 --> 00:37:29.680]  他覺得很重的擔子
[00:37:29.680 --> 00:37:31.680]  爸爸媽媽年紀越大
[00:37:31.680 --> 00:37:33.680]  時日無多
[00:37:33.680 --> 00:37:35.680]  於是他開始了連續幾個星期的禱告
[00:37:35.680 --> 00:37:37.680]  然後跟著
[00:37:37.680 --> 00:37:39.680]  邀約他爸爸媽媽
[00:37:39.680 --> 00:37:41.680]  回來教會聚會
[00:37:41.680 --> 00:37:43.680]  奇怪 爸爸媽媽又答應
[00:37:43.680 --> 00:37:45.680]  然後跟著
[00:37:45.680 --> 00:37:47.680]  爸爸媽媽每個星期
[00:37:47.680 --> 00:37:49.680]  我都邀請你回來
[00:37:49.680 --> 00:37:51.680]  這樣也不容易
[00:37:51.680 --> 00:37:53.680]  因為Johnny和他媽媽住的地方很遠
[00:37:53.680 --> 00:37:55.680]  一程又是三十多里
[00:37:55.680 --> 00:37:57.680]  每個星期這樣去
[00:37:57.680 --> 00:37:59.680]  載爸爸媽媽去禮拜堂
[00:37:59.680 --> 00:38:01.680]  然後每個星期六
[00:38:01.680 --> 00:38:03.680]  打電話給他
[00:38:03.680 --> 00:38:05.680]  你記住我明天約了你
[00:38:05.680 --> 00:38:07.680]  如是者每天都約
[00:38:07.680 --> 00:38:09.680]  有時候是有少許的
[00:38:09.680 --> 00:38:11.680]  但是持續下去
[00:38:11.680 --> 00:38:13.680]  都很恆常
[00:38:13.680 --> 00:38:15.680]  甚至有時候Johnny忘記打電話的時候
[00:38:15.680 --> 00:38:17.680]  他打電話給Johnny
[00:38:17.680 --> 00:38:19.680]  你什麼時候來接我
[00:38:19.680 --> 00:38:21.680]  Johnny說其實我每次都是那種數
[00:38:21.680 --> 00:38:23.680]  爸爸越來越賞心
[00:38:23.680 --> 00:38:25.680]  結果
[00:38:25.680 --> 00:38:27.680]  爸爸媽媽相信他
[00:38:27.680 --> 00:38:29.680]  他感動地告訴我
[00:38:29.680 --> 00:38:31.680]  爸爸相信他的時候
[00:38:31.680 --> 00:38:33.680]  九十歲
[00:38:33.680 --> 00:38:35.680]  九十歲
[00:38:35.680 --> 00:38:37.680]  九十七歲
[00:38:37.680 --> 00:38:39.680]  爸爸是一個無神論者
[00:38:39.680 --> 00:38:41.680]  媽媽是一個佛教徒
[00:38:41.680 --> 00:38:43.680]  是神的大能
[00:38:43.680 --> 00:38:45.680]  神的聖靈的工作
[00:38:45.680 --> 00:38:47.680]  使他們兩位信耶穌
[00:38:47.680 --> 00:38:49.680]  弟兄姊妹
[00:38:49.680 --> 00:38:51.680]  我盼望我們窩福堂
[00:38:51.680 --> 00:38:53.680]  每位弟兄姊妹
[00:38:53.680 --> 00:38:55.680]  你都經歷到這些
[00:38:55.680 --> 00:38:57.680]  誇耀
[00:38:57.680 --> 00:38:59.680]  喜樂滿足
[00:38:59.680 --> 00:39:01.680]  請我們一起禱告
