
[00:00:00.000 --> 00:00:03.080]  今天的主題是加拿大主要的結局篇
[00:32:07.360 --> 00:32:10.680]  就有永生
[00:32:10.680 --> 00:32:12.720]  是嗎
[00:32:12.720 --> 00:32:14.120]  信不信
[00:32:14.120 --> 00:32:14.920]  信是吧
[00:32:14.920 --> 00:32:16.120]  跟旁邊的人說
[00:32:16.120 --> 00:32:18.680]  你信啊
[00:32:18.680 --> 00:32:20.080]  真的
[00:32:20.080 --> 00:32:24.120]  不過很多人都不覺得是的
[00:32:24.120 --> 00:32:26.920]  保羅說是真的
[00:32:26.920 --> 00:32:27.560]  是不是很厲害
[00:32:27.560 --> 00:32:31.400]  保羅一推推到很高
[00:32:31.400 --> 00:32:33.880]  小心啊
[00:32:33.880 --> 00:32:35.080]  去到最後一點
[00:32:35.080 --> 00:32:36.240]  也都非常重要
[00:32:36.240 --> 00:32:37.480]  他知道
[00:32:37.480 --> 00:32:39.320]  他說很多人都在維護福音
[00:32:39.320 --> 00:32:41.080]  很多人都繼續去挽回
[00:32:41.080 --> 00:32:42.920]  很多人都在走
[00:32:42.920 --> 00:32:44.960]  但是裡面會有失敗
[00:32:44.960 --> 00:32:46.000]  所以第六點
[00:32:46.000 --> 00:32:46.960]  他鼓勵我們
[00:32:46.960 --> 00:32:48.080]  我們一起唸好嗎
[00:32:48.080 --> 00:32:49.320]  一二三
[00:32:49.320 --> 00:32:51.880]  我們行事不可喪志
[00:32:51.880 --> 00:32:53.520]  若不灰心
[00:32:53.520 --> 00:32:56.160]  到了時候就要修成
[00:32:56.160 --> 00:32:59.960]  所以有機會再講更眾人行事
[00:32:59.960 --> 00:33:01.640]  更信奉的教育人物
[00:33:01.640 --> 00:33:03.680]  更多的社會積極
[00:33:03.680 --> 00:33:06.880]  第六點他說我們要堅持不放棄
[00:33:06.880 --> 00:33:08.440]  因為他知道
[00:33:08.440 --> 00:33:10.360]  一點都不容易
[00:33:10.360 --> 00:33:15.600]  不過不等於我們不繼續去嘗試
[00:33:15.600 --> 00:33:17.040]  我們的善行
[00:33:17.040 --> 00:33:19.960]  我們去到頂子妹愛神愛人
[00:33:19.960 --> 00:33:22.800]  並且叫不同的人回到神的家
[00:33:22.800 --> 00:33:25.160]  去經歷真正的福氣福樂
[00:33:25.160 --> 00:33:29.760]  是需要堅持的
[00:33:29.760 --> 00:33:32.960]  真的
[00:33:32.960 --> 00:33:37.080]  有一個總統他這樣說
[00:33:37.080 --> 00:33:40.720]  Nothing in the world can take the place of perseverance
[00:33:40.720 --> 00:33:41.760]  我沒有翻譯
[00:33:41.760 --> 00:33:42.840]  我大概這樣說
[00:33:42.840 --> 00:33:43.720]  他說在這個世界
[00:33:43.720 --> 00:33:47.640]  沒有一件事可以取替堅持
[00:33:47.640 --> 00:33:48.400]  他繼續這樣說
[00:33:48.400 --> 00:33:49.560]  Talent will not
[00:33:49.560 --> 00:33:51.400]  他說才幹不會
[00:33:51.400 --> 00:33:53.400]  Nothing is more common than
[00:33:53.400 --> 00:33:55.760]  unsuccessful man with talent
[00:33:55.760 --> 00:34:00.160]  他說你看到很多有才幹的人都失敗的
[00:34:00.160 --> 00:34:00.880]  是吧
[00:34:00.880 --> 00:34:02.960]  真好
[00:34:02.960 --> 00:34:04.480]  天才Genius will not
[00:34:04.480 --> 00:34:05.240]  一樣
[00:34:05.240 --> 00:34:09.560]  很多天才都是沒有回報的
[00:34:09.560 --> 00:34:11.040]  大家都知道
[00:34:11.040 --> 00:34:13.280]  讀過書的一樣
[00:34:13.280 --> 00:34:18.040]  全世界很多讀過書的人都失敗的
[00:34:18.040 --> 00:34:19.280]  他差兩點
[00:34:19.280 --> 00:34:20.600]  第一
[00:34:20.600 --> 00:34:22.360]  是堅持
[00:34:22.360 --> 00:34:23.640]  第二是決心
[00:34:23.640 --> 00:34:27.280]  Persistent and determination
[00:34:27.280 --> 00:34:29.040]  Alone
[00:34:29.040 --> 00:34:31.400]  Not omnipotent
[00:34:31.400 --> 00:34:32.640]  是重要的
[00:34:32.640 --> 00:34:33.800]  真的
[00:34:33.800 --> 00:34:36.360]  這件事我們都不是不知道的
[00:34:36.360 --> 00:34:37.760]  是吧
[00:34:37.760 --> 00:34:38.880]  真的很多人告訴我們
[00:34:38.880 --> 00:34:40.720]  愛迪生我們聽過很多次
[00:34:40.720 --> 00:34:43.040]  人生很多失敗都是放你的時候
[00:34:43.040 --> 00:34:47.080]  沒有意識到自己距離成功有多近
[00:34:47.080 --> 00:34:48.040]  很近的
[00:34:48.040 --> 00:34:54.720]  一點點而已
[00:34:54.720 --> 00:34:55.600]  John Maxwell
[00:34:55.600 --> 00:35:01.600]  一個非常出名的超級領袖
[00:35:01.600 --> 00:35:04.680]  他說The only guarantee
[00:35:04.680 --> 00:35:08.040]  我肯定保證你可以怎樣失敗
[00:35:08.040 --> 00:35:12.760]  John Maxwell沒有說保證你怎樣可以成功
[00:35:12.760 --> 00:35:14.640]  失敗為一個保證是甚麼呢
[00:35:14.640 --> 00:35:18.840]  停止嘗試
[00:35:18.840 --> 00:35:21.080]  你嘗試可不可以成功我不知道
[00:35:21.080 --> 00:35:23.520]  不過你不嘗試一定失敗
[00:35:23.520 --> 00:35:24.960]  明白嗎
[00:35:24.960 --> 00:35:29.920]  並且我用不同的方法繼續向前走
[00:35:29.920 --> 00:35:33.480]  非常之重要
[00:35:33.480 --> 00:35:36.240]  今天我送給大家
[00:35:36.240 --> 00:35:40.800]  保羅帶給我們六個重要的教導
[00:35:40.800 --> 00:35:45.280]  我相信我們一生都受用
[00:35:45.280 --> 00:35:46.840]  怎樣合力行動
[00:35:46.840 --> 00:35:51.040]  用溫柔的心挽回
[00:35:51.040 --> 00:35:52.480]  有時我們被挽回
[00:35:52.480 --> 00:35:54.680]  有時被挽回
[00:35:54.680 --> 00:35:57.000]  測驗自己
[00:35:57.000 --> 00:36:07.000]  恭應施教者謹記對神問責堅持不放棄
[00:36:07.000 --> 00:36:08.760]  在總結之前
[00:36:08.760 --> 00:36:09.960]  我們整理一下
[00:36:09.960 --> 00:36:12.800]  我們今天很想藉著這個總結
[00:36:12.800 --> 00:36:14.640]  思考幾件事
[00:36:14.640 --> 00:36:17.320]  我不知道我們自己有沒有黑暗面
[00:36:17.320 --> 00:36:20.640]  不想被人看到
[00:36:20.640 --> 00:36:23.360]  要不要神幫我
[00:36:23.360 --> 00:36:26.800]  要不要教會幫我
[00:36:26.800 --> 00:36:29.520]  有時我們今天都行得幾好
[00:36:29.520 --> 00:36:31.840]  但順帶鼓勵你在神的家裏面
[00:36:31.840 --> 00:36:35.240]  繼續擁抱更多的人
[00:36:35.240 --> 00:36:37.360]  我不知道是甚麼
[00:36:37.360 --> 00:36:40.000]  但很想為你祈禱
[00:36:40.000 --> 00:36:42.600]  這個時候閉上眼睛
[00:36:42.600 --> 00:36:44.600]  如果你是其中一個很想主
[00:36:44.600 --> 00:36:47.880]  我就按照今天聖經的吩咐
[00:36:47.880 --> 00:36:54.680]  檢查自己合力挽回離開的人
[00:36:54.680 --> 00:36:57.040]  並且我們在中間學習
[00:36:57.040 --> 00:36:59.920]  用各樣的方法繼續跟隨主
[00:36:59.920 --> 00:37:04.840]  並且知道我們是向神問責
[00:37:04.840 --> 00:37:06.920]  堅持不放棄
[00:37:06.920 --> 00:37:07.920]  如果你其中一個
[00:37:07.920 --> 00:37:10.080]  我很想為你禱告
[00:37:10.080 --> 00:37:11.000]  如果是的話
[00:37:11.000 --> 00:37:12.720]  你將你的手放在你的心
[00:37:12.720 --> 00:37:16.600]  我為你祈禱
[00:37:16.600 --> 00:37:17.640]  我見到很多
[00:37:17.640 --> 00:37:19.000]  第二次我很愛你
[00:37:19.000 --> 00:37:20.120]  你將你的手放在你的心
[00:37:20.120 --> 00:37:21.520]  我也是
[00:37:21.520 --> 00:37:25.200]  我都要細心小心跟隨主
[00:37:25.200 --> 00:37:26.720]  讓上帝向我們說話
[00:37:26.720 --> 00:37:27.600]  保護保守
[00:37:27.600 --> 00:37:28.600]  引領我們
[00:37:28.600 --> 00:37:32.040]  讓我們謙卑在主前
[00:37:32.040 --> 00:37:36.440]  We don't take pride in ourselves
[00:37:36.440 --> 00:37:40.680]  我們在裏面所誇的自己的東西
[00:37:40.680 --> 00:37:42.320]  我們見到就是你
[00:37:42.320 --> 00:37:44.360]  讓我們可以離開
[00:37:44.360 --> 00:37:46.160]  我們不想在這個位置
[00:37:46.160 --> 00:37:49.320]  在你裏面更加經歷你的豐富
[00:37:49.320 --> 00:37:51.720]  主我們多謝你
[00:37:51.720 --> 00:37:53.000]  月立我們
[00:37:53.000 --> 00:37:55.480]  聽我們禱告奉耶穌的名
[00:37:55.480 --> 00:37:56.720]  給很大的掌聲好嗎
