
[00:00:00.000 --> 00:00:03.660]  很多次我出現最大的麻煩就是
[00:31:16.080 --> 00:31:21.080]  我們低頭祈禱
[00:31:21.080 --> 00:31:26.080]  七虛恩主求你幫助我們每一個跟從你的人
[00:31:26.080 --> 00:31:29.080]  我們整個信仰人生不斷向前走
[00:31:29.080 --> 00:31:31.080]  不斷進步
[00:31:31.080 --> 00:31:33.080]  打破我們的信仰框框
[00:31:33.080 --> 00:31:35.080]  雖然有些事情發生在我們生命上
[00:31:35.080 --> 00:31:36.080]  我們想不通
[00:31:36.080 --> 00:31:37.080]  我們插不透
[00:31:37.080 --> 00:31:38.080]  覺得不合邏輯
[00:31:38.080 --> 00:31:39.080]  我們不合理解
[00:31:39.080 --> 00:31:42.080]  不合道理
[00:31:42.080 --> 00:31:43.080]  但是主啊
[00:31:43.080 --> 00:31:44.080]  我們既然相信你
[00:31:44.080 --> 00:31:46.080]  就相信到底
[00:31:46.080 --> 00:31:47.080]  將自己交在你的手裡
[00:31:47.080 --> 00:31:51.080]  求你引導我們去經驗你更多
[00:31:51.080 --> 00:31:54.080]  以我們的生命截然不同
[00:31:54.080 --> 00:31:56.080]  祈禱奉耶穌的聖名
[00:31:56.080 --> 00:31:57.080]  阿門
