
[00:00:00.000 --> 00:00:02.860]  弟兄姊妹 中午平安
[00:41:46.560 --> 00:41:47.560]  abundant grace
[00:41:47.560 --> 00:41:49.560]  在你們的當中
[00:41:49.560 --> 00:41:51.560]  但是人家有沒有看到
[00:41:51.560 --> 00:41:53.560]  神的abundant grace
[00:41:53.560 --> 00:41:54.560]  在你們的當中
[00:41:54.560 --> 00:41:57.560]  讓你的生命充滿自由
[00:41:57.560 --> 00:42:00.560]  讓你能夠活出神的這個亮光
[00:42:00.560 --> 00:42:02.560]  讓他覺得很飢渴
[00:42:02.560 --> 00:42:04.560]  要來渴慕你這個信仰
[00:42:04.560 --> 00:42:07.560]  要來追求主耶穌的紀錄
[00:42:07.560 --> 00:42:09.560]  所以今天我們
[00:42:09.560 --> 00:42:11.560]  在這個sexual immorality上
[00:42:11.560 --> 00:42:13.560]  我們要小心注意的話
[00:42:13.560 --> 00:42:17.560]  我們要過著一個性的聖潔的生活
[00:42:17.560 --> 00:42:20.560]  在神的祝福裡面的性生活
[00:42:20.560 --> 00:42:22.560]  是神所祝福的
[00:42:22.560 --> 00:42:23.560]  不只是為了自己
[00:42:23.560 --> 00:42:26.560]  也讓別人能夠看到
[00:42:26.560 --> 00:42:29.560]  我們在基督裡面的自由
[00:42:29.560 --> 00:42:32.560]  我們沒有被罪的這個捆綁
[00:42:32.560 --> 00:42:35.560]  所以我們回去以後
[00:42:35.560 --> 00:42:38.560]  可以操練一下
[00:42:38.560 --> 00:42:40.560]  注意有沒有什麼地方
[00:42:40.560 --> 00:42:41.560]  思想上
[00:42:41.560 --> 00:42:43.560]  或者是你的網站
[00:42:43.560 --> 00:42:44.560]  不應該看的
[00:42:44.560 --> 00:42:45.560]  去看
[00:42:45.560 --> 00:42:47.560]  你要set你的boundary
[00:42:47.560 --> 00:42:50.560]  然後在這個常常思想
[00:42:50.560 --> 00:42:52.560]  神的話講
