
[00:00:00.000 --> 00:00:03.020]  好 讓我們進入上帝的話語
[00:32:05.240 --> 00:32:08.240]  我們在這個大時代裡面怎樣成就呢?
[00:32:08.240 --> 00:32:11.160]  願意我們作為每一個人
[00:32:11.160 --> 00:32:14.360]  都去看看我們自己的生命當中
[00:32:14.360 --> 00:32:16.280]  怎樣去成就神的計劃
[00:32:16.280 --> 00:32:18.040]  上帝就使用每一個角色
[00:32:18.040 --> 00:32:19.760]  在這個大時代當中
[00:32:19.760 --> 00:32:21.920]  所以我們作為母親
[00:32:21.920 --> 00:32:23.640]  找到自己的位分
[00:32:23.640 --> 00:32:26.040]  將自己的孩子全交給上帝
[00:32:26.040 --> 00:32:28.200]  上帝必然會眷顧你
[00:32:28.200 --> 00:32:30.120]  必然會加倍賜福給你
[00:32:30.120 --> 00:32:31.360]  就像哈拿一樣
[00:32:31.360 --> 00:32:34.160]  賜福給你的兒女
[00:32:34.160 --> 00:32:36.400]  最後我們會看到
[00:32:36.400 --> 00:32:38.720]  這個大時代小女子裡面
[00:32:38.720 --> 00:32:42.560]  哈拿的禱告帶給我們知道
[00:32:42.560 --> 00:32:44.320]  每一個時代
[00:32:44.320 --> 00:32:45.840]  每一個人物
[00:32:45.840 --> 00:32:48.360]  只要發揮了上帝在生命當中的旨意
[00:32:48.360 --> 00:32:50.520]  就能夠成就神的心意
[00:32:50.520 --> 00:32:52.200]  作為母親的
[00:32:52.200 --> 00:32:55.880]  哈拿有什麼值得你學習和實踐的生命特質呢?
[00:32:55.880 --> 00:32:59.200]  在一個新冠肺炎的大時代
[00:32:59.200 --> 00:33:01.920]  你又願意讓上帝使用你的生命
[00:33:01.920 --> 00:33:04.600]  去成就祂的心意
[00:33:04.600 --> 00:33:07.440]  你有什麼生命特質能夠被神使用呢?
[00:33:07.440 --> 00:33:10.480]  讓我們有一個簡單的祈禱
[00:33:10.480 --> 00:33:11.160]  親愛的天父
[00:33:11.160 --> 00:33:15.240]  多謝祢讓我們今天能夠聽上帝的話語
[00:33:15.240 --> 00:33:18.560]  求聖靈親自在我們突然之會心裡工作
[00:33:18.560 --> 00:33:22.880]  讓我們的道在我們的生命裡繼續發酵
[00:33:22.880 --> 00:33:24.360]  繼續成長
[00:33:24.360 --> 00:33:25.720]  能夠活出來
[00:33:25.720 --> 00:33:28.080]  讓我們能夠成就神的心意
[00:33:28.080 --> 00:33:31.720]  在大時代裡發揮上帝給我們的角色
[00:33:31.720 --> 00:33:32.400]  禱告交託
[00:33:32.400 --> 00:33:33.600]  奉耶穌基督名求
[00:33:33.600 --> 00:33:34.600]  阿門
