
[00:00:00.000 --> 00:00:04.000]  我們在座的每一位
[00:46:46.000 --> 00:46:50.000]  我們不是壓力
[00:46:50.000 --> 00:46:53.000]  我們是今天重新想起
[00:46:53.000 --> 00:47:00.000]  重新想起主在我們身上的
[00:47:00.000 --> 00:47:03.000]  曾經給我們的熱心
[00:47:03.000 --> 00:47:06.000]  曾經給我們的呼召
[00:47:06.000 --> 00:47:08.000]  我們不是為了什麼
[00:47:08.000 --> 00:47:10.000]  可能有一天沒有人紀念你
[00:47:10.000 --> 00:47:14.000]  沒有人知道你為主拜上
[00:47:14.000 --> 00:47:17.000]  為這個世界拜上
[00:47:17.000 --> 00:47:20.000]  但是你說:主呀!我在這裡
[00:47:20.000 --> 00:47:22.000]  請差遣我
[00:47:22.000 --> 00:47:25.000]  我們一起禱告
[00:47:25.000 --> 00:47:37.000]  主呀!當我們冥心自問的時候
[00:47:37.000 --> 00:47:41.000]  你問我們
[00:47:41.000 --> 00:47:44.000]  你可以為何失去一切嗎?
[00:47:44.000 --> 00:47:51.000]  主呀!很多時刻我們都知道我們不行
[00:47:51.000 --> 00:47:53.000]  很多掛慮
[00:47:53.000 --> 00:47:55.000]  很多擔憂
[00:47:55.000 --> 00:47:57.000]  很多計算
[00:47:57.000 --> 00:47:59.000]  很多衡量
[00:48:08.000 --> 00:48:14.000]  求你在這一刻幫助
[00:48:14.000 --> 00:48:17.000]  這麼多弟兄姊妹
[00:48:17.000 --> 00:48:21.000]  向你回應
[00:48:21.000 --> 00:48:23.000]  因為你愛
[00:48:23.000 --> 00:48:26.000]  就用你的愛激勵我們
[00:48:26.000 --> 00:48:29.000]  不是因為世上的任何力量
[00:48:29.000 --> 00:48:31.000]  叫我們回應
[00:48:31.000 --> 00:48:34.000]  是因為你十字架的愛
[00:48:34.000 --> 00:48:37.000]  我們決意做你的門徒
[00:48:37.000 --> 00:48:40.000]  決意跟隨你至死
[00:48:40.000 --> 00:48:44.000]  主呀!我們擔當不起
[00:48:44.000 --> 00:48:46.000]  我們做不到
[00:48:46.000 --> 00:48:51.000]  求你差遣
[00:48:51.000 --> 00:48:53.000]  求你兼顧我們
[00:48:53.000 --> 00:48:56.000]  我們是一群軟弱的小群
[00:48:56.000 --> 00:48:59.000]  我們在世上算不得什麼
[00:48:59.000 --> 00:49:02.000]  但願你與我們同在
[00:49:02.000 --> 00:49:06.000]  獨告奉主一壽的這個聖名
[00:49:06.000 --> 00:49:08.000]  請坐
