
[00:00:00.000 --> 00:00:02.960]  1947年的時候
[00:31:45.000 --> 00:31:46.680]  沙士十五週年
[00:31:46.680 --> 00:31:48.680]  來幾個週年的紀念
[00:31:48.680 --> 00:31:52.240]  最近有一篇報導就是
[00:31:52.240 --> 00:31:53.680]  叫我們不要忘記
[00:31:53.680 --> 00:31:54.600]  在沙士期
[00:31:54.600 --> 00:31:55.760]  非典的時間
[00:31:55.760 --> 00:31:57.640]  犧牲了的醫護人員
[00:31:57.640 --> 00:31:59.360]  什麼人會
[00:31:59.880 --> 00:32:01.800]  走進去這些疫區裡面
[00:32:01.800 --> 00:32:03.400]  他有責任
[00:32:03.400 --> 00:32:05.240]  的人
[00:32:05.240 --> 00:32:06.880]  你不是
[00:32:06.880 --> 00:32:09.040]  你不要走近他
[00:32:09.040 --> 00:32:11.040]  就當幫忙
[00:32:11.040 --> 00:32:12.880]  是嗎
[00:32:12.880 --> 00:32:15.480]  如果說這些假的道理
[00:32:15.480 --> 00:32:16.920]  今天回到我們的信仰裡面
[00:32:16.920 --> 00:32:18.600]  什麼人
[00:32:18.600 --> 00:32:19.800]  有責任去
[00:32:19.800 --> 00:32:21.160]  揭穿他或者
[00:32:21.160 --> 00:32:23.560]  去幫他
[00:32:23.560 --> 00:32:26.120]  目者全道
[00:32:26.120 --> 00:32:27.760]  掌執
[00:32:29.040 --> 00:32:30.000]  其他弟兄姊妹
[00:32:30.000 --> 00:32:32.200]  你少一點接近他當幫忙
[00:32:32.200 --> 00:32:32.520]  因為
[00:32:32.520 --> 00:32:34.240]  你被他影響的時候
[00:32:34.240 --> 00:32:34.920]  我們
[00:32:34.920 --> 00:32:36.520]  我們就很困難
[00:32:36.520 --> 00:32:38.360]  我又不知是
[00:32:38.360 --> 00:32:41.560]  去幫他好還是要救你好
[00:32:41.560 --> 00:32:44.280]  我不是叫你不要去幫
[00:32:44.280 --> 00:32:45.240]  有時候
[00:32:45.240 --> 00:32:46.080]  你要
[00:32:46.080 --> 00:32:48.480]  你又覺得需要懷疑
[00:32:48.480 --> 00:32:50.120]  你就請目者全道
[00:32:50.120 --> 00:32:52.240]  請他幫你
[00:32:52.240 --> 00:32:53.200]  是嗎
[00:32:53.200 --> 00:32:55.040]  請他們幫忙
[00:32:55.040 --> 00:32:56.920]  自己
[00:32:58.040 --> 00:32:59.560]  覺得不是很有把握
[00:32:59.560 --> 00:33:00.920]  都總是
[00:33:00.920 --> 00:33:02.720]  是避開
[00:33:02.720 --> 00:33:03.680]  比較好一點
[00:33:03.680 --> 00:33:07.480]  時間關係
[00:33:07.480 --> 00:33:08.280]  第三就是
[00:33:08.280 --> 00:33:11.720]  我們怎麼知道他真還是假
[00:33:11.720 --> 00:33:15.440]  不要做愚昧人
[00:33:15.440 --> 00:33:18.520]  拒絕愚昧
[00:33:18.520 --> 00:33:23.840]  常常都有人問我
[00:33:23.840 --> 00:33:25.640]  我常常都不懂得回答
[00:33:27.680 --> 00:33:28.040]  牧師
[00:33:28.040 --> 00:33:28.960]  堅叔
[00:33:28.960 --> 00:33:32.720]  我姨媽的表姐的弟弟
[00:33:32.720 --> 00:33:34.040]  的女朋友
[00:33:34.040 --> 00:33:35.760]  最近回到一間教會
[00:33:35.760 --> 00:33:39.680]  不知是不是正不正確
[00:33:39.680 --> 00:33:40.640]  正不正當呢
[00:33:40.640 --> 00:33:44.280]  如果告訴我回到浸信會
[00:33:44.280 --> 00:33:45.120]  說沒問題
[00:33:45.120 --> 00:33:46.600]  浸信會
[00:33:46.600 --> 00:33:48.120]  沒問題的
[00:33:48.120 --> 00:33:50.360]  類似吧
[00:33:50.360 --> 00:33:51.800]  還有很多的
[00:33:51.800 --> 00:33:53.600]  賣花間賺花香
[00:33:53.600 --> 00:33:54.720]  但是說出來
[00:33:54.720 --> 00:33:56.440]  沒聽過
[00:33:58.200 --> 00:34:00.000]  沒聽過不一定有問題
[00:34:00.000 --> 00:34:01.680]  是不是
[00:34:01.680 --> 00:34:03.200]  我不能夠說
[00:34:03.200 --> 00:34:05.480]  我沒聽過肯定有問題
[00:34:05.480 --> 00:34:06.400]  那我不正確
[00:34:06.400 --> 00:34:08.960]  我沒聽過怎麼可以說
[00:34:08.960 --> 00:34:10.600]  我沒聽過別人就有問題
[00:34:10.600 --> 00:34:11.880]  肯定不正確
[00:34:11.880 --> 00:34:14.120]  那有沒有問題
[00:34:14.120 --> 00:34:15.320]  我只能夠回答你
[00:34:15.320 --> 00:34:17.320]  我不知道
[00:34:17.320 --> 00:34:22.840]  如果你有實名制地址那些
[00:34:22.840 --> 00:34:24.200]  我只能夠說
[00:34:24.200 --> 00:34:28.320]  我幫你找一下,去找一下,問一下
[00:34:28.320 --> 00:34:29.760]  了解一下
[00:34:29.760 --> 00:34:30.720]  但是我真的
[00:34:30.720 --> 00:34:32.400]  這一刻我真的不知道
[00:34:32.400 --> 00:34:34.840]  而且
[00:34:34.840 --> 00:34:38.160]  這些所謂的異端或者假的東西
[00:34:38.160 --> 00:34:40.200]  所有假的東西都有一個特點
[00:34:40.200 --> 00:34:40.680]  知不知道
[00:34:40.680 --> 00:34:43.320]  知不知道什麼特點
[00:34:43.320 --> 00:34:47.960]  就是好像真的一樣
[00:34:47.960 --> 00:34:51.560]  一點都不像
[00:34:51.960 --> 00:34:54.240]  你不會理會的
[00:34:54.240 --> 00:34:55.800]  對嗎
[00:34:55.800 --> 00:34:57.280]  (真還是假的這一套)
[00:34:57.280 --> 00:35:00.520]  (假的)
[00:35:00.520 --> 00:35:03.240]  真的好像
[00:35:03.240 --> 00:35:05.160]  我問你,你看不看得出是假的
[00:35:05.160 --> 00:35:08.280]  (是不是真的假的)
[00:35:08.280 --> 00:35:09.320]  假的
[00:35:09.320 --> 00:35:11.160]  假的
[00:35:11.160 --> 00:35:13.800]  好像真的一樣
[00:35:13.800 --> 00:35:18.960]  假的就是厲害的
[00:35:18.960 --> 00:35:20.840]  而不是很
[00:35:20.840 --> 00:35:21.560]  怎麼說呢
[00:35:22.240 --> 00:35:24.760]  就是很像
[00:35:24.760 --> 00:35:27.960]  你問我
[00:35:27.960 --> 00:35:29.840]  假的會是怎樣的
[00:35:29.840 --> 00:35:31.520]  有什麼特徵
[00:35:31.520 --> 00:35:33.800]  我怎麼說得出
[00:35:33.800 --> 00:35:35.920]  我拿著這個來說
[00:35:35.920 --> 00:35:37.920]  (有些質感是布的)
[00:35:37.920 --> 00:35:41.200]  但另一個是膠的,不是布的
[00:35:41.200 --> 00:35:42.200]  是不是
[00:35:42.200 --> 00:35:43.520]  膠的是不是
[00:35:43.520 --> 00:35:44.840]  問這些
[00:35:44.840 --> 00:35:48.240]  只有一個方法
[00:35:48.240 --> 00:35:50.520]  一個最老套的方法
[00:35:52.680 --> 00:35:53.440]  知不知道是什麼
[00:35:53.440 --> 00:35:57.240]  就是你要知道真的是怎樣的
[00:35:57.240 --> 00:36:01.360]  是不是
[00:36:01.360 --> 00:36:04.840]  假的是層出不窮的
[00:36:04.840 --> 00:36:07.320]  你只需要知道真的是怎樣的
[00:36:07.320 --> 00:36:09.240]  不是真的就是假的
[00:36:09.240 --> 00:36:10.920]  就是這樣的
[00:36:10.920 --> 00:36:15.320]  因為假的做得很像
[00:36:15.320 --> 00:36:17.760]  包括信仰,包括其他消息
[00:36:17.760 --> 00:36:19.080]  剛才我說的假消息
[00:36:19.080 --> 00:36:20.680]  是持平層的
[00:36:21.120 --> 00:36:23.480]  微軟已經公佈了
[00:36:23.480 --> 00:36:24.760]  什麼什麼的
[00:36:24.760 --> 00:36:25.960]  這個
[00:36:25.960 --> 00:36:27.960]  誰又怎麼說
[00:36:27.960 --> 00:36:29.320]  有名有姓的
[00:36:29.320 --> 00:36:31.080]  不過當然它是假的
[00:36:31.080 --> 00:36:33.960]  看上去是微軟說的還不是真的
[00:36:33.960 --> 00:36:37.560]  根本它是放它上台的
[00:36:37.560 --> 00:36:39.440]  有很多東西是像的
[00:36:39.440 --> 00:36:40.440]  異端
[00:36:40.440 --> 00:36:42.240]  有很多
[00:36:42.240 --> 00:36:44.520]  你不深入到核心
[00:36:44.520 --> 00:36:46.240]  你都不知道是假的
[00:36:46.240 --> 00:36:48.280]  網上怎樣會小心
[00:36:48.280 --> 00:36:50.800]  最近,不是最近
[00:36:51.440 --> 00:36:52.520]  已經一段日子了
[00:36:52.520 --> 00:36:55.560]  網上有很多聖經的網站
[00:36:55.560 --> 00:37:02.480]  是東方閃電全能神的網站
[00:37:02.480 --> 00:37:04.800]  用不同的名字
[00:37:04.800 --> 00:37:07.760]  開設網站
[00:37:07.760 --> 00:37:09.840]  裡面
[00:37:09.840 --> 00:37:11.520]  你就這樣走上去
[00:37:11.520 --> 00:37:12.920]  似模似樣
[00:37:12.920 --> 00:37:17.120]  你一定要浸淫在那裡一段日子
[00:37:17.120 --> 00:37:18.280]  去到一個
[00:37:18.280 --> 00:37:20.360]  某一個層次裡面才發覺
[00:37:21.040 --> 00:37:21.560]  有問題
[00:37:21.560 --> 00:37:24.640]  所以
[00:37:24.640 --> 00:37:26.880]  上這些網的時候
[00:37:26.880 --> 00:37:27.520]  小心
[00:37:27.520 --> 00:37:29.440]  有時候有人給你一個金句
[00:37:29.440 --> 00:37:31.760]  就是
[00:37:31.760 --> 00:37:32.520]  多好啊
[00:37:32.520 --> 00:37:32.960]  是不是
[00:37:32.960 --> 00:37:33.480]  一個金句
[00:37:33.480 --> 00:37:35.520]  甚至給你這一句
[00:37:35.520 --> 00:37:36.960]  我們今天用的那一句
[00:37:36.960 --> 00:37:40.000]  你當知道末世必有危險的日子來臨
[00:37:40.000 --> 00:37:40.760]  多好啊
[00:37:40.760 --> 00:37:41.560]  這個金句
[00:37:41.560 --> 00:37:42.960]  哪個網站啊
[00:37:42.960 --> 00:37:45.040]  那你上去繼續看其他東西
[00:37:45.040 --> 00:37:48.880]  到時候你就會撞板
[00:37:50.720 --> 00:37:51.880]  假的就是因為
[00:37:51.880 --> 00:37:52.960]  它很震
[00:37:52.960 --> 00:37:55.920]  要很細微的地方
[00:37:55.920 --> 00:37:57.560]  才找到它的錯誤
[00:37:57.560 --> 00:37:59.800]  所以我們一定要
[00:37:59.800 --> 00:38:02.440]  唯一的方法就是你勤讀聖經
[00:38:02.440 --> 00:38:05.960]  跟你所在聖經上學的不一樣
[00:38:05.960 --> 00:38:06.880]  保羅都說過
[00:38:06.880 --> 00:38:09.200]  如果有人傳跟我們所傳的不一樣
[00:38:09.200 --> 00:38:10.280]  你要小心這些人
[00:38:10.280 --> 00:38:13.840]  這個只是唯一
[00:38:13.840 --> 00:38:15.000]  不二的法門
[00:38:15.000 --> 00:38:17.160]  因此為什麼我們要讀聖經啊
[00:38:19.160 --> 00:38:21.680]  是因為你要知道真相是怎樣的嘛
[00:38:21.680 --> 00:38:25.840]  你記得嗎
[00:38:25.840 --> 00:38:27.880]  創世紀
[00:38:27.880 --> 00:38:31.240]  上帝怎麼跟亞當夏娃說啊
[00:38:31.240 --> 00:38:35.040]  園中各樣樹上的果子你都可以吃
[00:38:35.040 --> 00:38:35.720]  唯獨是
[00:38:35.720 --> 00:38:38.560]  這個園中那個分別善惡樹的果
[00:38:38.560 --> 00:38:40.120]  你不可以吃
[00:38:40.120 --> 00:38:42.120]  你吃的時候必定死
[00:38:42.120 --> 00:38:43.000]  是不是
[00:38:43.000 --> 00:38:47.520]  蛇人有亞當夏娃的時候怎麼說啊
[00:38:49.440 --> 00:38:50.760]  她說上帝是不是跟你說
[00:38:50.760 --> 00:38:53.680]  不單止不可以吃還不可以摸啊
[00:38:53.680 --> 00:38:58.360]  不可以吃那樣是真的
[00:38:58.360 --> 00:39:00.400]  但是上帝沒有說不可以摸
[00:39:00.400 --> 00:39:02.120]  他很多
[00:39:02.120 --> 00:39:03.600]  他會沖一些假的進去
[00:39:03.600 --> 00:39:04.720]  沖一些真的進去
[00:39:04.720 --> 00:39:05.920]  你分辨不到
[00:39:05.920 --> 00:39:07.720]  如果他很記性地說
[00:39:07.720 --> 00:39:09.360]  沒有 上帝沒有說不可以摸
[00:39:09.360 --> 00:39:11.200]  可能沒事的啊
[00:39:11.200 --> 00:39:14.560]  一定
[00:39:14.560 --> 00:39:15.920]  勤讀聖經
[00:39:15.920 --> 00:39:16.560]  拒絕
[00:39:16.560 --> 00:39:18.400]  做無知的人
[00:39:19.160 --> 00:39:19.760]  愚昧
[00:39:19.760 --> 00:39:22.760]  聖經在這個《馬太福音》
[00:39:22.760 --> 00:39:24.160]  二十四章
[00:39:24.160 --> 00:39:26.160]  三十八節
[00:39:26.160 --> 00:39:27.480]  三十九節
[00:39:27.480 --> 00:39:28.120]  那麼記載他說
[00:39:28.120 --> 00:39:30.080]  「當洪水以前的日子
[00:39:30.080 --> 00:39:33.080]  人照樣照常吃喝嫁娶
[00:39:33.080 --> 00:39:35.960]  直到羅亞進方舟的那日」
[00:39:35.960 --> 00:39:37.160]  三十九節
[00:39:37.160 --> 00:39:39.320]  「不知不覺洪水來了
[00:39:39.320 --> 00:39:41.600]  把他們全都沖去
[00:39:41.600 --> 00:39:45.760]  人子降臨也要這樣」
[00:39:45.760 --> 00:39:48.720]  耶穌說
[00:39:49.280 --> 00:39:50.880]  「洪水以前的日子
[00:39:50.880 --> 00:39:52.480]  人照樣照常吃喝嫁娶
[00:39:52.480 --> 00:39:54.680]  直到羅亞進方舟的那日
[00:39:54.680 --> 00:39:56.680]  不知不覺洪水來了
[00:39:56.680 --> 00:39:58.120]  把他們全都沖去」
[00:39:58.120 --> 00:39:59.840]  他說人子降臨
[00:39:59.840 --> 00:40:01.000]  即是說末日的日子
[00:40:01.000 --> 00:40:02.800]  末世耶穌基督再來的時候
[00:40:02.800 --> 00:40:03.720]  到而一樣
[00:40:03.720 --> 00:40:06.360]  在你不知不覺的時候就來了
[00:40:06.360 --> 00:40:10.920]  我們必須要
[00:40:10.920 --> 00:40:13.560]  很小心
[00:40:13.560 --> 00:40:17.960]  我們香港的市民也一樣
[00:40:18.600 --> 00:40:19.720]  九七回歸的時候
[00:40:19.720 --> 00:40:20.680]  我們大家都知道
[00:40:20.680 --> 00:40:21.920]  九七回歸的日子
[00:40:21.920 --> 00:40:22.920]  馬照跑
[00:40:22.920 --> 00:40:24.040]  舞照跳
[00:40:24.040 --> 00:40:26.360]  我們照常生活
[00:40:26.360 --> 00:40:29.720]  但不知不覺
[00:40:29.720 --> 00:40:31.000]  我們的言論
[00:40:31.000 --> 00:40:31.840]  我們的新聞
[00:40:31.840 --> 00:40:33.320]  很多的自由沒有了
[00:40:33.320 --> 00:40:35.360]  不知不覺
[00:40:35.360 --> 00:40:37.080]  洪水就很
[00:40:37.080 --> 00:40:40.840]  共產黨就很洪水的來了
[00:40:40.840 --> 00:40:46.800]  最近我們在談的是
[00:40:46.800 --> 00:40:47.920]  引渡法
[00:40:48.680 --> 00:40:49.760]  修改了引渡法
[00:40:49.760 --> 00:40:52.440]  很多人都說
[00:40:52.440 --> 00:40:56.560]  反對的當然一向都是那些黃絲那些
[00:40:56.560 --> 00:40:59.680]  最近突然間
[00:40:59.680 --> 00:41:02.840]  商界有幾個人出來說
[00:41:02.840 --> 00:41:03.760]  不行
[00:41:03.760 --> 00:41:05.120]  這個危險
[00:41:05.120 --> 00:41:07.400]  引渡法要將某幾樣東西
[00:41:07.400 --> 00:41:09.720]  和經濟有關的抽起
[00:41:09.720 --> 00:41:12.080]  不然我們就很容易中招
[00:41:12.080 --> 00:41:14.440]  突然覺醒
[00:41:14.440 --> 00:41:15.520]  不過這些
[00:41:15.520 --> 00:41:16.600]  都是只是說
[00:41:16.800 --> 00:41:19.200]  將和經濟有關的抽起而已
[00:41:19.200 --> 00:41:22.680]  不再多說了
[00:41:22.680 --> 00:41:23.880]  大家自己去想
[00:41:23.880 --> 00:41:26.600]  我們必須要有一種的
[00:41:26.600 --> 00:41:28.280]  覺醒
[00:41:28.280 --> 00:41:29.920]  要拒絕愚昧
[00:41:29.920 --> 00:41:33.080]  要多點關心我們身邊的人
[00:41:33.080 --> 00:41:33.600]  無論
[00:41:33.600 --> 00:41:34.520]  剛才說到
[00:41:34.520 --> 00:41:37.160]  在核能你可能沒辦法也說不定
[00:41:37.160 --> 00:41:39.000]  你未必有這麼激進
[00:41:39.000 --> 00:41:40.720]  但環保呢
[00:41:40.720 --> 00:41:44.160]  做得多少就多少
[00:41:45.440 --> 00:41:47.280]  就是用少一點飯盒
[00:41:47.280 --> 00:41:49.000]  用少一點即棄的
[00:41:49.000 --> 00:41:51.360]  現在快餐店
[00:41:51.360 --> 00:41:53.120]  怎麼說呢
[00:41:53.120 --> 00:41:55.080]  推廣這個酒掃
[00:41:55.080 --> 00:41:57.400]  酒掃即是不是不找掃
[00:41:57.400 --> 00:41:59.040]  酒掃膠
[00:41:59.040 --> 00:42:00.760]  即是不用飲管
[00:42:00.760 --> 00:42:02.120]  但是
[00:42:02.120 --> 00:42:03.320]  有些人就贊成
[00:42:03.320 --> 00:42:04.840]  有些人就罵
[00:42:04.840 --> 00:42:06.040]  沒事找事做
[00:42:06.040 --> 00:42:07.120]  真是麻煩
[00:42:07.120 --> 00:42:08.480]  諸如此類
[00:42:08.480 --> 00:42:09.760]  做
[00:42:09.760 --> 00:42:10.720]  還是不做
[00:42:10.720 --> 00:42:12.200]  我們自己決定
[00:42:14.600 --> 00:42:16.320]  我們對我們身邊的環境
[00:42:16.320 --> 00:42:17.800]  我們所處的地方
[00:42:17.800 --> 00:42:19.120]  都有一份責任
[00:42:19.120 --> 00:42:20.800]  有時候
[00:42:20.800 --> 00:42:22.480]  的確做不到那麼多
[00:42:22.480 --> 00:42:23.080]  不過
[00:42:23.080 --> 00:42:25.040]  當你可以做的時候
[00:42:25.040 --> 00:42:25.840]  你都不做
[00:42:25.840 --> 00:42:28.200]  慢慢你就完全忽略了這些東西
[00:42:28.200 --> 00:42:31.680]  保羅說
[00:42:31.680 --> 00:42:33.400]  這些人的偽善
[00:42:33.400 --> 00:42:34.240]  到有一天
[00:42:34.240 --> 00:42:35.480]  要揭露出來
[00:42:35.480 --> 00:42:37.760]  不能夠永遠隱藏
[00:42:37.760 --> 00:42:39.280]  就好像我們
[00:42:39.280 --> 00:42:40.400]  沙中線
[00:42:40.400 --> 00:42:43.000]  石屎有一天都要鑿開
[00:42:44.640 --> 00:42:45.680]  剪了鋼筋
[00:42:45.680 --> 00:42:47.600]  沒扭的螺絲
[00:42:47.600 --> 00:42:50.240]  都是要揭露出來
[00:42:50.240 --> 00:42:53.080]  在我們的信仰上都一樣
[00:42:53.080 --> 00:42:55.960]  我們根基
[00:42:55.960 --> 00:42:57.000]  一定要穩固
[00:42:57.000 --> 00:42:59.640]  現行盡量一致
[00:42:59.640 --> 00:43:01.040]  應該一致
[00:43:01.040 --> 00:43:02.160]  不過有時候我們盡量
[00:43:02.160 --> 00:43:02.560]  為什麼
[00:43:02.560 --> 00:43:03.800]  有時候你都
[00:43:03.800 --> 00:43:06.560]  你都會有一些做不到的地方
[00:43:13.200 --> 00:43:14.640]  小心我們生活上面
[00:43:14.640 --> 00:43:15.680]  隨時
[00:43:15.680 --> 00:43:17.480]  末日到
[00:43:17.480 --> 00:43:18.600]  基督就回來了
[00:43:18.600 --> 00:43:20.880]  科學家
[00:43:20.880 --> 00:43:21.960]  監測
[00:43:21.960 --> 00:43:23.960]  根據核武氣候變化
[00:43:23.960 --> 00:43:26.720]  或者是這個其他的
[00:43:26.720 --> 00:43:27.840]  物質上面
[00:43:27.840 --> 00:43:29.120]  他能夠掌控的東西
[00:43:29.120 --> 00:43:29.320]  或者
[00:43:29.320 --> 00:43:30.480]  預測到的東西
[00:43:30.480 --> 00:43:32.960]  來去預計末日的臨近
[00:43:32.960 --> 00:43:34.240]  基督徒呢
[00:43:34.240 --> 00:43:36.400]  我們是留心觀察
[00:43:36.400 --> 00:43:37.520]  聖經的預言
[00:43:37.520 --> 00:43:39.920]  警醒在末世的臨近
[00:43:42.160 --> 00:43:43.720]  科學家所關心的
[00:43:43.720 --> 00:43:44.840]  擔心的
[00:43:44.840 --> 00:43:46.160]  末日因素
[00:43:46.160 --> 00:43:47.880]  也許離開我們
[00:43:47.880 --> 00:43:49.160]  比較遠
[00:43:49.160 --> 00:43:51.040]  一般人
[00:43:51.040 --> 00:43:52.920]  我們幾乎是無能為力
[00:43:52.920 --> 00:43:54.680]  但是聖經
[00:43:54.680 --> 00:43:55.920]  警示我們
[00:43:55.920 --> 00:43:57.440]  末世的徵兆
[00:43:57.440 --> 00:44:00.240]  在我們身邊近在咫尺
[00:44:00.240 --> 00:44:02.680]  我們每天都聽到
[00:44:02.680 --> 00:44:05.000]  你是不是聽慣了
[00:44:05.000 --> 00:44:06.680]  當耳邊風
[00:44:06.680 --> 00:44:08.960]  每個信徒都應該知道
[00:44:08.960 --> 00:44:11.040]  末世臨近的危險
[00:44:11.480 --> 00:44:12.320]  第一你要知道
[00:44:12.320 --> 00:44:15.640]  真心相信跟隨耶穌
[00:44:15.640 --> 00:44:17.320]  真誠地
[00:44:17.320 --> 00:44:18.960]  用我們的信仰
[00:44:18.960 --> 00:44:19.640]  生活
[00:44:19.640 --> 00:44:22.560]  靠著聖靈的引導和能力
[00:44:22.560 --> 00:44:24.080]  拒絕偽善
[00:44:24.080 --> 00:44:25.240]  愚昧
[00:44:25.240 --> 00:44:27.760]  敬虔地度日子
[00:44:27.760 --> 00:44:29.400]  因為你要知道
[00:44:29.400 --> 00:44:31.120]  主在來的日子
[00:44:31.120 --> 00:44:31.920]  擒
[00:44:31.920 --> 00:44:33.400]  已經是末世
[00:44:33.400 --> 00:44:35.520]  我們問一下我們關注
[00:44:35.520 --> 00:44:37.760]  科學家對末日的預警
[00:44:37.760 --> 00:44:38.840]  你關不關心
[00:44:38.840 --> 00:44:40.400]  用少一點膠袋
[00:44:40.400 --> 00:44:41.000]  諸如此類
[00:44:41.000 --> 00:44:42.000]  開少一點冷氣
[00:44:42.000 --> 00:44:43.400]  你看看最近
[00:44:43.400 --> 00:44:44.320]  新聞那些
[00:44:44.320 --> 00:44:45.160]  拍出來的那些
[00:44:45.160 --> 00:44:45.840]  真的啦
[00:44:45.840 --> 00:44:46.640]  拍出來的
[00:44:46.640 --> 00:44:48.200]  有圖有真相
[00:44:48.200 --> 00:44:49.560]  那些北極熊呢
[00:44:49.560 --> 00:44:50.600]  只有排骨那樣
[00:44:50.600 --> 00:44:51.320]  瘦到
[00:44:51.320 --> 00:44:53.400]  多慘啊
[00:44:53.400 --> 00:44:57.280]  你有沒有關心過
[00:44:57.280 --> 00:45:00.080]  我們有沒有留心
[00:45:00.080 --> 00:45:02.200]  聖經對末世的警告
[00:45:02.200 --> 00:45:05.080]  我們對身邊的生態環境
[00:45:05.080 --> 00:45:07.080]  可不可以盡一點點綿力
[00:45:07.080 --> 00:45:07.880]  哪怕是
[00:45:07.880 --> 00:45:09.160]  你覺得沒用
[00:45:09.160 --> 00:45:10.600]  你
[00:45:11.000 --> 00:45:11.720]  做得幾多
[00:45:11.720 --> 00:45:12.280]  幾多
[00:45:12.280 --> 00:45:13.320]  盡一點
[00:45:13.320 --> 00:45:13.920]  綿力
[00:45:13.920 --> 00:45:16.280]  按照你個人的能力處境
[00:45:16.280 --> 00:45:17.000]  去做
[00:45:17.000 --> 00:45:21.320]  我們對身邊未有永生的人
[00:45:21.320 --> 00:45:24.080]  能不能夠多一點關心
[00:45:24.080 --> 00:45:25.600]  時間沒多了
[00:45:25.600 --> 00:45:28.320]  未信耶穌的朋友
[00:45:28.320 --> 00:45:30.040]  聖經所記載
[00:45:30.040 --> 00:45:31.080]  耶穌再來的日子
[00:45:31.080 --> 00:45:33.000]  隨時是比科學家說的
[00:45:33.000 --> 00:45:33.560]  末日
[00:45:33.560 --> 00:45:34.480]  更加早
[00:45:34.480 --> 00:45:36.880]  希望你能夠
[00:45:36.880 --> 00:45:37.520]  在
[00:45:37.520 --> 00:45:39.080]  基督再來之前
[00:45:39.840 --> 00:45:41.120]  你能夠接受耶穌
[00:45:41.120 --> 00:45:43.160]  有永生的確具和把握
[00:45:43.160 --> 00:45:44.400]  弟兄姊妹
[00:45:44.400 --> 00:45:46.040]  要堅守我們所信
[00:45:46.040 --> 00:45:46.800]  彼此相顧
[00:45:46.800 --> 00:45:48.040]  激發愛心
[00:45:48.040 --> 00:45:49.360]  彼此勉勵
[00:45:49.360 --> 00:45:52.000]  希伯來書說
[00:45:52.000 --> 00:45:53.880]  既知道那日子臨近
[00:45:53.880 --> 00:45:56.040]  就更當如此
[00:45:56.040 --> 00:45:58.440]  以上的話
[00:45:58.440 --> 00:45:59.920]  提醒我們
[00:45:59.920 --> 00:46:00.640]  幫助我們
[00:46:00.640 --> 00:46:01.480]  應見到日
[00:46:01.480 --> 00:46:03.600]  接下來我們會手煮餐
[00:46:03.600 --> 00:46:05.440]  請商禮的執事到台前
