
[00:00:00.000 --> 00:00:05.800]  今日同大家繼續去思想這個題目叫敬畏神
[00:35:55.680 --> 00:35:57.280]  還有整理一下他
[00:35:57.280 --> 00:36:01.360]  才會分開ABCDE的 是不是
[00:36:01.360 --> 00:36:04.440]  但不是幹事做了一篇講道
[00:36:04.440 --> 00:36:05.960]  給牧師出來講的
[00:36:05.960 --> 00:36:06.640]  不是的
[00:36:06.640 --> 00:36:08.520]  但是有一次
[00:36:08.520 --> 00:36:11.160]  真的很誠心的來找我
[00:36:11.160 --> 00:36:12.080]  牧師
[00:36:12.080 --> 00:36:13.520]  你叫我幹事
[00:36:13.520 --> 00:36:16.000]  我說不是 是我
[00:36:16.000 --> 00:36:17.600]  預備了叫他幫我打
[00:36:17.600 --> 00:36:18.600]  打了之後
[00:36:18.600 --> 00:36:19.320]  我就講過
[00:36:19.320 --> 00:36:21.320]  哦 是的 是的 這樣
[00:36:21.320 --> 00:36:23.600]  真是無話可說
[00:36:23.600 --> 00:36:26.600]  有時誤會就是誤會 無話可說
[00:36:26.600 --> 00:36:30.120]  最後一節 希伯來書
[00:36:30.120 --> 00:36:32.400]  十二章二十八節
[00:36:32.400 --> 00:36:34.120]  所以既然我們得了
[00:36:34.120 --> 00:36:36.680]  不能被震動的角度
[00:36:36.680 --> 00:36:38.080]  就要感恩
[00:36:38.080 --> 00:36:40.200]  照著神所起如的
[00:36:40.200 --> 00:36:44.520]  用虔誠敬畏的心侍奉神
[00:36:44.520 --> 00:36:46.560]  這個部分就是說
[00:36:46.560 --> 00:36:48.840]  敬畏侍奉 敬畏侍奉
[00:36:48.840 --> 00:36:49.680]  這麼重要
[00:36:49.680 --> 00:36:51.960]  我剛才講到什麼
[00:36:51.960 --> 00:36:54.080]  誠實和純正的心
[00:36:54.080 --> 00:36:55.640]  我的人就是這樣
[00:36:55.640 --> 00:36:57.000]  我的腦子突然間飛到別處
[00:36:57.000 --> 00:36:59.520]  又回來 現在又回來了
[00:36:59.520 --> 00:37:01.720]  為什麼說純正呢
[00:37:01.720 --> 00:37:02.800]  八福裡面
[00:37:02.800 --> 00:37:05.440]  就是其中有一個福是什麼
[00:37:05.440 --> 00:37:07.880]  清心的人有福了
[00:37:07.880 --> 00:37:09.240]  記得 清心的人
[00:37:09.240 --> 00:37:10.760]  什麼叫清心
[00:37:10.760 --> 00:37:12.040]  就是我們的心
[00:37:12.040 --> 00:37:14.400]  是要很pure的
[00:37:14.400 --> 00:37:16.080]  很清的
[00:37:16.080 --> 00:37:18.520]  不是有雜質的
[00:37:18.520 --> 00:37:20.040]  什麼叫心有雜質
[00:37:20.040 --> 00:37:22.560]  譬如你侍奉神
[00:37:22.560 --> 00:37:25.640]  但是有一些不好的雜質
[00:37:25.640 --> 00:37:26.200]  扣起來
[00:37:26.200 --> 00:37:27.360]  你是侍奉啊
[00:37:27.360 --> 00:37:28.760]  在台上講道
[00:37:28.760 --> 00:37:29.800]  彈琴啊
[00:37:29.800 --> 00:37:30.840]  戴敬拜啊
[00:37:30.840 --> 00:37:32.560]  做主席啊
[00:37:32.560 --> 00:37:34.400]  教主日學啊
[00:37:34.400 --> 00:37:35.000]  我們可以
[00:37:35.000 --> 00:37:37.320]  這些全部都是一種侍奉
[00:37:37.320 --> 00:37:39.720]  但是如果我們的心不純正的時候
[00:37:39.720 --> 00:37:43.480]  會怎麼樣
[00:37:43.480 --> 00:37:45.800]  口就說榮耀神
[00:37:45.800 --> 00:37:49.040]  心就是高舉自己都可以的
[00:37:49.040 --> 00:37:49.800]  我都見過
[00:37:49.800 --> 00:37:52.400]  試過很久之前有一個執事
[00:37:52.400 --> 00:37:54.080]  神給他很多恩賜
[00:37:54.080 --> 00:37:57.680]  其中一個恩賜就是傳福音
[00:37:57.680 --> 00:37:58.960]  我都提過了
[00:37:58.960 --> 00:38:00.520]  以前很久了
[00:38:00.520 --> 00:38:02.200]  這個執事已經離開了這個世界
[00:38:02.200 --> 00:38:02.920]  年紀大了
[00:38:02.920 --> 00:38:05.040]  還有他病了
[00:38:05.040 --> 00:38:06.840]  有新來賓來到
[00:38:06.840 --> 00:38:08.720]  他一定不放過他
[00:38:08.720 --> 00:38:10.560]  崇拜完一定第一時間走過去
[00:38:10.560 --> 00:38:11.720]  跟他傳福音
[00:38:11.720 --> 00:38:15.160]  通常十五分鐘那個會決志順主
[00:38:15.160 --> 00:38:15.920]  是真的
[00:38:15.920 --> 00:38:17.520]  他有這個恩賜
[00:38:17.520 --> 00:38:18.480]  而真是信的
[00:38:18.480 --> 00:38:21.920]  不是隨便信
[00:38:21.920 --> 00:38:24.000]  我認識一些弟兄姐妹
[00:38:24.000 --> 00:38:24.760]  後來做傳道
[00:38:24.760 --> 00:38:28.720]  都是因為他帶他信主
[00:38:28.720 --> 00:38:32.200]  但是另外教的又是一個執事的太太
[00:38:32.200 --> 00:38:32.960]  哇
[00:38:32.960 --> 00:38:33.640]  很斯文
[00:38:33.640 --> 00:38:34.520]  很有禮貌
[00:38:34.520 --> 00:38:35.280]  很有學問
[00:38:35.280 --> 00:38:36.480]  很有學識
[00:38:36.480 --> 00:38:38.480]  中英文都這麼厲害
[00:38:38.480 --> 00:38:40.200]  他教的主日學
[00:38:40.200 --> 00:38:41.680]  都很多人
[00:38:41.680 --> 00:38:43.640]  這個執事教的主日學
[00:38:43.640 --> 00:38:44.600]  都很多人
[00:38:44.600 --> 00:38:48.600]  截住不讓來我的那一班
[00:38:48.600 --> 00:38:50.720]  全部去他的那一班
[00:38:50.720 --> 00:38:51.880]  你明白嗎
[00:38:51.880 --> 00:38:52.840]  不happy
[00:38:52.840 --> 00:38:55.080]  不like
[00:38:55.080 --> 00:38:56.800]  什麼什麼姐
[00:38:56.800 --> 00:38:59.000]  你知道教會叫什麼什麼姐
[00:38:59.000 --> 00:39:00.400]  就是這樣叫
[00:39:00.400 --> 00:39:01.960]  好像永利哥哥
[00:39:01.960 --> 00:39:03.720]  我們有時候會這樣叫
[00:39:03.720 --> 00:39:04.920]  這個叫什麼什麼姐
[00:39:04.920 --> 00:39:06.040]  你不是什麼什麼姐
[00:39:06.040 --> 00:39:07.320]  婷婷
[00:39:07.320 --> 00:39:09.400]  又經常改名
[00:39:09.400 --> 00:39:10.160]  你叫什麼
[00:39:10.160 --> 00:39:11.160]  Jasvia
[00:39:11.160 --> 00:39:14.640]  對了 香片姐
[00:39:14.640 --> 00:39:15.720]  Jasvia是香片
[00:39:15.720 --> 00:39:17.360]  我沒有記錯
[00:39:17.360 --> 00:39:19.200]  香片姐
[00:39:19.200 --> 00:39:23.560]  我說那些是初訓造就班
[00:39:23.560 --> 00:39:26.000]  我說你那班是深造班
[00:39:26.000 --> 00:39:29.200]  新來賓當然是初訓造就班
[00:39:29.200 --> 00:39:31.320]  他是不是gir那些
[00:39:31.320 --> 00:39:33.560]  他真的笑出來
[00:39:33.560 --> 00:39:36.080]  我都不知道我這樣做對還是不對
[00:39:36.080 --> 00:39:38.080]  不過舊事已過
[00:39:38.080 --> 00:39:40.000]  一切都變成新的了
[00:39:40.000 --> 00:39:42.840]  說著說著這個是
[00:39:42.840 --> 00:39:45.280]  七五六年左右的事
[00:39:45.280 --> 00:39:46.120]  現在幾多年了
[00:39:46.120 --> 00:39:49.880]  四十幾年前的事
[00:39:49.880 --> 00:39:52.160]  OK 今天跟大家分享到這裡
[00:39:52.160 --> 00:39:54.040]  下次主若許可
[00:39:54.040 --> 00:39:57.360]  繼續和大家去看E和F
[00:39:57.360 --> 00:39:59.200]  就是得到敬畏神的人
[00:39:59.200 --> 00:40:00.840]  得到神的指示
[00:40:00.840 --> 00:40:04.760]  看顧 慈愛 公義 福氣 善報
[00:40:04.760 --> 00:40:06.960]  依靠 內在美
[00:40:06.960 --> 00:40:10.720]  不只是漂亮 裡面也有美麗
[00:40:10.720 --> 00:40:14.520]  最後一個就是彼此相交的表現
[00:40:14.520 --> 00:40:17.120]  敬畏神的人是會彼此相交的
