
[00:00:00.000 --> 00:00:02.360]  想像力的重要性 為何如此重要
[00:35:32.080 --> 00:35:34.320]  第二樣就是神的靈和神的話
[00:35:34.320 --> 00:35:37.720]  是我們想像力的來源
[00:35:37.720 --> 00:35:40.400]  在約翰福音十四章十六十七節
[00:35:40.400 --> 00:35:41.720]  我要請求父
[00:35:41.720 --> 00:35:45.120]  祂就會賜給你們另一位保衛師
[00:35:45.120 --> 00:35:48.680]  使祂跟你們永遠在一起
[00:35:48.680 --> 00:35:50.160]  謝保衛師指的是聖靈
[00:35:50.160 --> 00:35:51.640]  就是真理的靈
[00:35:51.640 --> 00:35:53.000]  世人不能接受祂
[00:35:53.000 --> 00:35:54.120]  因為看不見祂
[00:35:54.120 --> 00:35:55.440]  也不認識祂
[00:35:55.440 --> 00:35:56.880]  你們卻認識祂
[00:35:56.880 --> 00:35:59.440]  因為祂跟你們住在一起
[00:35:59.440 --> 00:36:01.640]  也要在你們裡面
[00:36:01.640 --> 00:36:04.480]  詩篇一百十九篇一百零五節
[00:36:04.480 --> 00:36:06.120]  你的話是引導我的燈
[00:36:06.120 --> 00:36:08.960]  是我人生路上的光
[00:36:08.960 --> 00:36:11.240]  有時我們重新領受了異象
[00:36:11.240 --> 00:36:12.600]  有夢想
[00:36:12.600 --> 00:36:14.560]  你都想step out
[00:36:14.560 --> 00:36:17.640]  但問題是有時我們會burn out
[00:36:17.640 --> 00:36:19.800]  就好像很多有名的牧師都說
[00:36:19.800 --> 00:36:21.160]  vision leaks
[00:36:21.160 --> 00:36:23.680]  夢想就好像一桶水一樣
[00:36:23.680 --> 00:36:27.160]  有時聽完道話覺得很有能量
[00:36:27.160 --> 00:36:28.920]  我要為神而活
[00:36:28.920 --> 00:36:31.760]  到了星期一就已經漏了一點
[00:36:31.760 --> 00:36:34.240]  聽說每二十一天就漏光了
[00:36:34.240 --> 00:36:37.080]  所以為什麼你需要refill呢
[00:36:37.080 --> 00:36:39.560]  refill你的bucket of vision
[00:36:39.560 --> 00:36:42.080]  其實最好的方法是來自兩個
[00:36:42.080 --> 00:36:43.880]  一個是神的靈
[00:36:43.880 --> 00:36:45.480]  神的靈是幫你refill的
[00:36:45.480 --> 00:36:47.000]  第二個就是神的話
[00:36:47.000 --> 00:36:48.720]  所以有一個靈修的習慣
[00:36:48.720 --> 00:36:49.800]  quiet time是重要的
[00:36:49.800 --> 00:36:50.760]  沒有quiet time的人
[00:36:50.760 --> 00:36:52.920]  很難維持神的vision
[00:36:52.920 --> 00:36:54.960]  會go after神的夢想
[00:36:54.960 --> 00:36:56.320]  因為走著走著你就累了
[00:36:56.320 --> 00:36:57.440]  你沒有力量
[00:36:57.440 --> 00:36:59.280]  你的vision全都忘記了
[00:36:59.280 --> 00:37:00.880]  會很迷茫
[00:37:00.880 --> 00:37:03.280]  但如果你每天有神的話進來
[00:37:03.280 --> 00:37:04.720]  你有祈禱
[00:37:04.720 --> 00:37:07.240]  有聖靈中的祈禱
[00:37:07.240 --> 00:37:10.200]  會不斷讓你有那個power
[00:37:10.200 --> 00:37:12.000]  去refill那個vision
[00:37:12.000 --> 00:37:15.960]  這樣你才有能力能夠活出神的夢想
[00:37:15.960 --> 00:37:17.280]  最後一樣東西也很重要
[00:37:17.280 --> 00:37:19.360]  屬靈品格的成長
[00:37:19.360 --> 00:37:24.880]  是使我們對異象更加清楚
[00:37:24.880 --> 00:37:27.560]  在彼得前書和後書的一章五到九節
[00:37:27.560 --> 00:37:30.760]  為了這緣故你們要盡力在信心上
[00:37:30.760 --> 00:37:32.040]  即是有了信心
[00:37:32.040 --> 00:37:33.560]  就要加上美德
[00:37:33.560 --> 00:37:35.520]  美德加上知識
[00:37:35.520 --> 00:37:37.040]  基督徒要有知識
[00:37:37.040 --> 00:37:38.800]  有些基督徒是anti-intelligent
[00:37:38.800 --> 00:37:39.720]  其實是不對的
[00:37:39.720 --> 00:37:40.920]  基督徒應該很有知識
[00:37:40.920 --> 00:37:43.840]  應該喜歡看書 實事求是
[00:37:43.840 --> 00:37:46.920]  不可以逃避一些知識
[00:37:46.920 --> 00:37:48.280]  要加上知識
[00:37:48.280 --> 00:37:50.400]  知識加上節制
[00:37:50.400 --> 00:37:52.280]  節制加上忍耐
[00:37:52.280 --> 00:37:54.000]  忍耐加上敬虔
[00:37:54.000 --> 00:37:55.560]  敬虔加上手足之愛
[00:37:55.560 --> 00:37:57.600]  手足之愛加上博愛
[00:37:57.600 --> 00:38:01.280]  這些就是你們應該培養的品德
[00:38:01.280 --> 00:38:02.840]  如果你們都具備了念
[00:38:02.840 --> 00:38:05.680]  你們就會更積極更有效地認識
[00:38:05.680 --> 00:38:07.520]  我們的主耶穌基督
[00:38:07.520 --> 00:38:09.600]  但是缺少這些品德的人士
[00:38:09.600 --> 00:38:11.480]  短時時合眼
[00:38:11.480 --> 00:38:13.520]  忘記了他們的舊罪
[00:38:13.520 --> 00:38:16.600]  已經被洗淨了
[00:38:16.600 --> 00:38:17.960]  有時我們說
[00:38:17.960 --> 00:38:19.680]  神為什麼你沒有將一個大的vision
[00:38:19.680 --> 00:38:22.320]  夢想放在我心裡面
[00:38:22.320 --> 00:38:23.160]  有時我們覺得
[00:38:23.160 --> 00:38:24.640]  跟神說我ready了
[00:38:24.640 --> 00:38:27.000]  我ready做大事了
[00:38:27.000 --> 00:38:31.360]  將我需要的資源現在賜給我
[00:38:31.360 --> 00:38:32.240]  快點開路
[00:38:32.240 --> 00:38:33.760]  給我一個更大的平台
[00:38:33.760 --> 00:38:35.400]  我ready做大事
[00:38:35.400 --> 00:38:37.240]  但是你祈禱神不動
[00:38:37.240 --> 00:38:39.760]  那你說什麼回事呢
[00:38:39.760 --> 00:38:42.040]  我想其中一個原因是
[00:38:42.040 --> 00:38:44.760]  很可能是你屬靈的品格
[00:38:44.760 --> 00:38:47.600]  還沒build up
[00:38:47.600 --> 00:38:50.560]  有時還沒ready
[00:38:50.560 --> 00:38:54.640]  我記得在大概十二年前
[00:38:54.640 --> 00:38:56.600]  我神女還沒畢業
[00:38:56.600 --> 00:38:58.840]  其實曾經有個
[00:38:58.840 --> 00:39:00.200]  歐洲都幾大的聚會
[00:39:00.200 --> 00:39:01.560]  請了過千人
[00:39:01.560 --> 00:39:03.160]  請我做講員
[00:39:03.160 --> 00:39:05.000]  但後來因為某些原因我去不成
[00:39:05.000 --> 00:39:06.880]  其實那時候很痛苦
[00:39:06.880 --> 00:39:07.720]  後來我發覺
[00:39:07.720 --> 00:39:08.840]  現在回頭看我發覺
[00:39:08.840 --> 00:39:11.600]  幸好神那次爛了
[00:39:11.600 --> 00:39:13.200]  其實當時我以為自己行
[00:39:13.200 --> 00:39:15.400]  但其實我hold不住那場面
[00:39:15.400 --> 00:39:16.720]  當時還沒ready
[00:39:16.720 --> 00:39:19.160]  我屬靈的品格還沒到位
[00:39:19.160 --> 00:39:21.520]  還沒到位的時候神給你很大的talent
[00:39:21.520 --> 00:39:23.640]  其實是很危險的事
[00:39:23.640 --> 00:39:25.960]  我們生活中其實不缺這些人
[00:39:25.960 --> 00:39:28.240]  有些人你發覺很大talent
[00:39:28.240 --> 00:39:29.400]  完成很大的夢想
[00:39:29.400 --> 00:39:32.640]  但是因為缺乏這個品格的栽培
[00:39:32.640 --> 00:39:35.400]  人生turn out會很悲慘
[00:39:35.400 --> 00:39:36.600]  例如Michael Jackson
[00:39:36.600 --> 00:39:38.080]  我很喜歡他
[00:39:38.080 --> 00:39:39.400]  music wise
[00:39:39.400 --> 00:39:41.600]  其實他的talent沒得傾
[00:39:41.600 --> 00:39:43.560]  無論是artistic
[00:39:43.560 --> 00:39:45.160]  那種節奏
[00:39:45.160 --> 00:39:46.680]  編舞
[00:39:46.680 --> 00:39:49.400]  歌 沒得跟他廢
[00:39:49.400 --> 00:39:51.960]  但是因為品格沒什麼建立
[00:39:51.960 --> 00:39:53.920]  所以晚年都很慘
[00:39:53.920 --> 00:39:56.280]  另外一個我很佩服的是Hedy Lamarr
[00:39:56.280 --> 00:39:57.280]  Hedy Lamarr我很佩服
[00:39:57.280 --> 00:40:01.120]  因為當年所謂荷里活第一代影星
[00:40:01.120 --> 00:40:03.560]  無論是排的歌劇也好
[00:40:03.560 --> 00:40:04.760]  樣貌不用說
[00:40:04.760 --> 00:40:08.000]  號稱the most beautiful woman
[00:40:08.000 --> 00:40:11.080]  影片 演技 各方面都很厲害
[00:40:11.080 --> 00:40:13.280]  最佩服他的地方就是二戰的時候
[00:40:13.280 --> 00:40:15.560]  其實他從影壇退了下來
[00:40:15.560 --> 00:40:17.280]  退下來之後他覺得很無聊
[00:40:17.280 --> 00:40:18.080]  找些事情做
[00:40:18.080 --> 00:40:19.240]  他覺得二戰
[00:40:19.240 --> 00:40:20.360]  應該為社會做點事
[00:40:20.360 --> 00:40:21.520]  當時在美國
[00:40:21.520 --> 00:40:22.760]  於是他就發明
[00:40:22.760 --> 00:40:24.760]  開始學習發明
[00:40:24.760 --> 00:40:26.760]  其實他沒有受過正式的training
[00:40:26.760 --> 00:40:28.760]  他自己全部自學
[00:40:28.760 --> 00:40:31.080]  他後來邀請了George Antheil
[00:40:31.080 --> 00:40:35.040]  其實George Antheil是一個音樂家
[00:40:35.040 --> 00:40:38.080]  所謂一個荷里活的女影星
[00:40:38.080 --> 00:40:41.080]  邀請一個音樂家一起發明了Wi-Fi
[00:40:41.080 --> 00:40:43.840]  所以這個是很不可思議的故事
[00:40:43.840 --> 00:40:46.080]  很有talent
[00:40:46.080 --> 00:40:49.080]  但是沒有什麼品格
[00:40:49.080 --> 00:40:51.360]  所以晚年很慘
[00:40:51.360 --> 00:40:53.760]  六段破碎的婚姻
[00:40:53.760 --> 00:40:55.000]  離了六次婚
[00:40:55.000 --> 00:40:55.800]  到了晚年的時候
[00:40:55.800 --> 00:40:57.520]  兒女全部離棄他
[00:40:57.520 --> 00:40:59.600]  晚年的時候
[00:40:59.600 --> 00:41:01.800]  做整容手術整上癮
[00:41:01.800 --> 00:41:03.800]  一次比一次差 越來越醜
[00:41:03.800 --> 00:41:05.520]  所以晚年很淒慘
[00:41:05.520 --> 00:41:07.800]  你發覺有成就 有talent
[00:41:07.800 --> 00:41:08.800]  有好的夢想
[00:41:08.800 --> 00:41:12.800]  但如果沒有一個品格去墊著
[00:41:12.800 --> 00:41:15.800]  其實是很危險的
[00:41:15.800 --> 00:41:17.800]  所以屬靈品格重要
[00:41:17.800 --> 00:41:20.800]  所以當你現在尋求神的夢想
[00:41:20.800 --> 00:41:23.800]  好像神未有什麼revelation
[00:41:23.800 --> 00:41:26.800]  不要只是坐著等
[00:41:26.800 --> 00:41:30.800]  花時間去develop你的character
[00:41:30.800 --> 00:41:32.800]  當characterdevelop了
[00:41:32.800 --> 00:41:35.800]  神覺得timing對的時候
[00:41:35.800 --> 00:41:38.800]  不用擔心神一定會開路
[00:41:38.800 --> 00:41:40.800]  時間到神一定開路
[00:41:40.800 --> 00:41:42.800]  但時間未到的時候
[00:41:42.800 --> 00:41:47.800]  專心培育屬靈的品格
[00:41:47.800 --> 00:41:51.800]  品格越高 能夠墊起夢想越高
[00:41:51.800 --> 00:41:54.800]  但如果時間到 神的夢想到了
[00:41:54.800 --> 00:41:56.800]  step out step up
[00:41:56.800 --> 00:41:57.800]  別步
[00:41:57.800 --> 00:41:59.800]  我們祈禱
[00:41:59.800 --> 00:42:01.800]  我們來到你面前 多謝你
[00:42:01.800 --> 00:42:05.800]  因為你真的給我們一份這麼好的禮物
[00:42:05.800 --> 00:42:06.800]  叫想像力
[00:42:06.800 --> 00:42:08.800]  幫助我們不要去誤用
[00:42:08.800 --> 00:42:10.800]  不要用想像力摧毀我們一生
[00:42:10.800 --> 00:42:12.800]  將想像力交在你手中
[00:42:12.800 --> 00:42:13.800]  幫助我們
[00:42:13.800 --> 00:42:15.800]  想一些正面的
[00:42:15.800 --> 00:42:17.800]  想一些能夠榮耀你的
[00:42:17.800 --> 00:42:20.800]  想一些與天國有關的大事
[00:42:20.800 --> 00:42:22.800]  因為我們想像力用得對
[00:42:22.800 --> 00:42:26.800]  也幫助我們能夠使用成為
[00:42:26.800 --> 00:42:28.800]  真正重要的工具
[00:42:28.800 --> 00:42:31.800]  能夠解決一些人類真實的問題
[00:42:31.800 --> 00:42:34.800]  也希望與大使命有關
[00:42:34.800 --> 00:42:38.800]  希望你的夢想在我們身上的夢想能夠得以實現
[00:42:38.800 --> 00:42:39.800]  我們這樣祈禱
[00:42:39.800 --> 00:42:41.800]  感恩奉主耶穌基督命求
[00:42:41.800 --> 00:42:42.800]  Amen
