
[00:00:00.000 --> 00:00:01.620]  (主席)各位記者 早安
[00:37:57.060 --> 00:37:59.060]  給他們意夢
[00:37:59.060 --> 00:38:01.060]  讓他們聽見你的靈
[00:38:01.060 --> 00:38:04.060]  在他們生命裡面所說的聲音
[00:38:04.060 --> 00:38:05.060]  讓他們回應你
[00:38:05.060 --> 00:38:06.060]  堅固他們的心
[00:38:06.060 --> 00:38:07.060]  讓某日子裡面
[00:38:07.060 --> 00:38:09.060]  他們見到的神
[00:38:09.060 --> 00:38:11.060]  比以前更加真實地
[00:38:11.060 --> 00:38:13.060]  介入他們的生命裡面
[00:38:13.060 --> 00:38:15.060]  他們的生命都得著那個活潑
[00:38:15.060 --> 00:38:17.060]  得著你的聖靈充滿
[00:38:17.060 --> 00:38:20.060]  得著那個新的亮光
[00:38:20.060 --> 00:38:21.060]  在他們的人生帶領他們
[00:38:21.060 --> 00:38:22.060]  親愛的主我們多謝你
[00:38:22.060 --> 00:38:23.060]  我們讚美你
[00:38:23.060 --> 00:38:24.060]  我們一起祈禱
[00:38:24.060 --> 00:38:25.060]  去奉耶穌基督得聖靈
[00:38:25.060 --> 00:38:26.060]  Amen
[00:38:26.060 --> 00:38:27.060]  祝福大家
