
[00:00:00.000 --> 00:00:04.000]  感謝主我們在章林祈的第四個主日
[00:37:19.000 --> 00:37:22.000]  在聖靈的管治帶領之中
[00:37:22.000 --> 00:37:24.000]  予以禪容
[00:37:24.000 --> 00:37:27.000]  求主賜福給這個群體
[00:37:27.000 --> 00:37:31.000]  塑造這個群體的性格
[00:37:31.000 --> 00:37:34.000]  塑造這個群體的身份
[00:37:34.000 --> 00:37:38.000]  讓我們成為一個充滿榮耀
[00:37:38.000 --> 00:37:39.000]  充滿感恩
[00:37:39.000 --> 00:37:43.000]  充滿喜樂與平安的一個群體
[00:37:43.000 --> 00:37:45.000]  我們如此禱告
[00:37:45.000 --> 00:37:48.000]  奉靠主基督耶穌聖名
[00:37:48.000 --> 00:37:50.000]  阿門
