
[00:00:00.000 --> 00:00:03.360]  今天的訊息主題就是今天的福音
[00:36:28.960 --> 00:36:31.960]  或者我們願意為神的愛擺上多少
[00:36:31.960 --> 00:36:33.960]  就正好引證
[00:36:33.960 --> 00:36:38.960]  神的愛對我們來說價值多少
[00:36:38.960 --> 00:36:41.960]  今天的福音不是要我們改變世界
[00:36:41.960 --> 00:36:43.960]  但是我相信最起碼
[00:36:43.960 --> 00:36:45.960]  是要求我們
[00:36:45.960 --> 00:36:49.960]  不以這個世界的榮譽去定義我們自己
[00:36:49.960 --> 00:36:51.960]  也提醒我們
[00:36:51.960 --> 00:36:53.960]  不是單單去追求世界的榮譽
[00:36:53.960 --> 00:36:55.960]  讓我們低頭祈禱
[00:36:55.960 --> 00:36:57.960]  親愛的恩主,我們感謝祢
[00:36:57.960 --> 00:37:00.960]  我們每次都記得主祢的愛何等寶貴
[00:37:00.960 --> 00:37:02.960]  但是父神要示我們尋求一個答案
[00:37:02.960 --> 00:37:04.960]  我求主祢的聖靈光照我們
[00:37:04.960 --> 00:37:05.960]  我們看得出
[00:37:05.960 --> 00:37:09.960]  不單單只是客觀的證據去說出十字架
[00:37:09.960 --> 00:37:11.960]  而是一種刻在心上
[00:37:11.960 --> 00:37:13.960]  刻在我們的心上
[00:37:13.960 --> 00:37:15.960]  記在我們的腦海當中的一個價值
[00:37:15.960 --> 00:37:18.960]  好叫我們思想主祢的救恩的時候
[00:37:18.960 --> 00:37:20.960]  我們不是停留在頭腦當中
[00:37:20.960 --> 00:37:21.960]  更加是去到我們的生命
[00:37:21.960 --> 00:37:23.960]  我們的情感當中
[00:37:23.960 --> 00:37:27.960]  好能夠叫我們被主祢的聖靈所催促
[00:37:27.960 --> 00:37:29.960]  去奉獻更多給主耶穌基督
[00:37:29.960 --> 00:37:31.960]  不是單單是我們所擁有
[00:37:31.960 --> 00:37:33.960]  更加是我們自己
[00:37:33.960 --> 00:37:35.960]  父神今天要示有很多事情
[00:37:35.960 --> 00:37:37.960]  我們不知道如何去照顧
[00:37:37.960 --> 00:37:39.960]  我們擺在主祢的面前
[00:37:39.960 --> 00:37:41.960]  要示今天我們需要放手的事
[00:37:41.960 --> 00:37:43.960]  原諒的事、原諒的人
[00:37:43.960 --> 00:37:44.960]  求主祢教導
[00:37:44.960 --> 00:37:47.960]  願祢的聖靈在我們生命當中
[00:37:47.960 --> 00:37:49.960]  將不可能的事轉為可能
[00:37:49.960 --> 00:37:51.960]  哪怕是我們在主祢的當中
[00:37:51.960 --> 00:37:54.960]  要學習放下我們自己
[00:37:54.960 --> 00:37:56.960]  在我們來說何等困難
[00:37:56.960 --> 00:37:57.960]  何等不可能
[00:37:57.960 --> 00:37:59.960]  但是主祢說過
[00:37:59.960 --> 00:38:01.960]  在神凡事都能
[00:38:01.960 --> 00:38:03.960]  我們都感謝主祢給我們這個福音
[00:38:03.960 --> 00:38:05.960]  給我們有新的生命
[00:38:05.960 --> 00:38:06.960]  願以我們每一天起來
[00:38:06.960 --> 00:38:08.960]  我們有新的氣息
[00:38:08.960 --> 00:38:10.960]  我們更加思想得到
[00:38:10.960 --> 00:38:13.960]  其實每一天都是主祢在我們生命當中
[00:38:13.960 --> 00:38:15.960]  顯出大能的一天
[00:38:15.960 --> 00:38:17.960]  我們祈禱奉耶穌祢的名求
[00:38:17.960 --> 00:38:18.960]  阿門
