
[00:00:00.000 --> 00:00:01.640]  各位大兄姊妹 大家好
[00:30:47.240 --> 00:30:50.640]  讓我們能夠經歷你這份解放的愛
[00:30:50.640 --> 00:30:54.560]  讓我們的生命被你重新肯定我們的價值
[00:30:54.560 --> 00:30:57.520]  我們不是被這些社會的標籤
[00:30:57.520 --> 00:30:59.360]  去標籤我們是誰
[00:30:59.360 --> 00:31:01.080]  我們不再被這些社會的標籤
[00:31:01.080 --> 00:31:03.360]  去標籤我們是不是一個好男人
[00:31:03.360 --> 00:31:05.080]  是不是一個好女人
[00:31:05.080 --> 00:31:06.640]  主 今天願意祢的愛
[00:31:06.640 --> 00:31:08.360]  臨在我們的生命當中
[00:31:08.360 --> 00:31:10.720]  在一會領受聖餐的時候
[00:31:10.720 --> 00:31:12.280]  你就跟我們說話
[00:31:12.280 --> 00:31:14.720]  正如你昔日去跟撒瑪利亞夫人
[00:31:14.720 --> 00:31:17.360]  去面對面對話一樣
[00:31:17.360 --> 00:31:21.120]  今天你將我們從這些的標準
[00:31:21.120 --> 00:31:22.360]  從這些社會的包袱
[00:31:22.360 --> 00:31:25.840]  文化的包袱當中去解放出來
[00:31:25.840 --> 00:31:29.280]  讓我們可以在你裡面找回我們的價值
[00:31:29.280 --> 00:31:31.480]  讓我們可以在你裡面
[00:31:31.480 --> 00:31:35.560]  去活出什麼是真正的好男人
[00:31:35.560 --> 00:31:38.600]  什麼是真正的好女人
[00:31:38.600 --> 00:31:41.040]  主 今天願意你臨在我們當中
[00:31:41.040 --> 00:31:42.360]  去跟我們說話
[00:31:42.360 --> 00:31:44.520]  願意你去釋放我們的生命
[00:31:44.520 --> 00:31:46.880]  願意你去改變我們的教會
[00:31:46.880 --> 00:31:49.360]  改變我們對於性別的想像
[00:31:49.360 --> 00:31:51.600]  是奉主耶穌基督的聖名祈禱
[00:31:51.600 --> 00:31:52.080]  Amen
