
[00:00:00.000 --> 00:00:07.000]  今天的題目叫做 初生入死 初始入生
[00:37:28.000 --> 00:37:30.000]  第二方面面對難處
[00:37:30.000 --> 00:37:32.000]  要堅固是因爲
[00:37:32.000 --> 00:37:34.000]  我們要面對很多的難處
[00:37:34.000 --> 00:37:39.000]  甚至是苦難
[00:37:39.000 --> 00:37:41.000]  路加福音這樣說
[00:37:41.000 --> 00:37:42.000]  你們不要追求
[00:37:42.000 --> 00:37:45.000]  喫什麼喝什麼也不要憂慮
[00:37:45.000 --> 00:37:49.000]  因爲這一切是世上不幸的人所尋求的
[00:37:49.000 --> 00:37:52.000]  你們的父原知道你們需要這些東西
[00:37:52.000 --> 00:37:55.000]  但你們卻要尋求他的國
[00:37:55.000 --> 00:37:58.000]  這些東西必加給你們
[00:37:58.000 --> 00:38:00.000]  你們這小羣不要怕
[00:38:00.000 --> 00:38:09.000]  因爲你們的父樂意把國賜給你們
[00:38:09.000 --> 00:38:11.000]  信徒會不會有難處
[00:38:11.000 --> 00:38:14.000]  這肯定有
[00:38:14.000 --> 00:38:17.000]  我認識一對國內的
[00:38:17.000 --> 00:38:24.000]  在大學裏面教書的信徒
[00:38:24.000 --> 00:38:28.000]  那位姐妹是在大學裏面教心理學的
[00:38:28.000 --> 00:38:30.000]  然後她們結婚的當天
[00:38:30.000 --> 00:38:32.000]  她們邀請了她們的老師
[00:38:32.000 --> 00:38:33.000]  不是她們老師
[00:38:33.000 --> 00:38:35.000]  她們同事還有她們的學生
[00:38:35.000 --> 00:38:37.000]  一起去參加她們的婚禮
[00:38:37.000 --> 00:38:42.000]  那婚禮是按照一個基督信仰的方式進行的
[00:38:42.000 --> 00:38:47.000]  當然也有一些福音聖經的信息在當中
[00:38:47.000 --> 00:38:49.000]  結果發生什麼事情呢
[00:38:49.000 --> 00:38:51.000]  因爲她也邀請了她的上師
[00:38:51.000 --> 00:38:54.000]  一起去參加這個的婚禮
[00:38:54.000 --> 00:38:58.000]  那結果婚禮回來結束之後
[00:38:58.000 --> 00:39:00.000]  她回到學校裏面
[00:39:00.000 --> 00:39:03.000]  老闆就叫她進來她的辦公室
[00:39:03.000 --> 00:39:05.000]  跟她談一件事情
[00:39:05.000 --> 00:39:08.000]  她說現在放在你面前的有兩個選擇
[00:39:08.000 --> 00:39:11.000]  正好有兩個選擇不是一個選擇
[00:39:11.000 --> 00:39:14.000]  要不你就從教職的崗位
[00:39:14.000 --> 00:39:17.000]  調到一個文職的崗位
[00:39:17.000 --> 00:39:22.000]  要不你就是寫封辭職信給我
[00:39:22.000 --> 00:39:25.000]  爲什麼會發生這樣的事情呢
[00:39:25.000 --> 00:39:28.000]  因爲她的上師
[00:39:28.000 --> 00:39:33.000]  經歷了去聽這樣一個婚禮的一個過程
[00:39:33.000 --> 00:39:38.000]  然後她看到很多學生一起去
[00:39:38.000 --> 00:39:41.000]  她怕這些學生在當中聽了這信息之後
[00:39:41.000 --> 00:39:44.000]  然後回到學校會上級去彙報
[00:39:44.000 --> 00:39:47.000]  以至於影響她自己的一個職位
[00:39:47.000 --> 00:39:51.000]  在學校裏面一個的身份的影響
[00:39:51.000 --> 00:39:54.000]  所以她做出這樣的一個判斷決定
[00:39:54.000 --> 00:39:57.000]  當然這位姐妹就只能選擇
[00:39:57.000 --> 00:39:58.000]  後來她沒有下去
[00:39:58.000 --> 00:40:00.000]  她後來就離開了那個學校
[00:40:00.000 --> 00:40:03.000]  去到另外一個地方去繼續地去工作
[00:40:03.000 --> 00:40:07.000]  揪圖在這些地方很實在地會面對一些的挑戰
[00:40:07.000 --> 00:40:09.000]  不一定每個學校都是這樣子
[00:40:09.000 --> 00:40:12.000]  但有時候的確會遇到難處
[00:40:12.000 --> 00:40:15.000]  但是如果我們只是放眼目在這些難處的時候
[00:40:15.000 --> 00:40:18.000]  沒有看到主耶穌基督的復國
[00:40:18.000 --> 00:40:22.000]  還有將來我們同樣有活着這樣一個生命的時候
[00:40:22.000 --> 00:40:24.000]  我們就很多的虧欠
[00:40:24.000 --> 00:40:27.000]  我們就很多地方就膽怯
[00:40:27.000 --> 00:40:32.000]  就好像這裏說的害怕
[00:40:32.000 --> 00:40:35.000]  保羅還有第二方面告訴我們
[00:40:35.000 --> 00:40:38.000]  我們要竊立多作足功
[00:40:38.000 --> 00:40:40.000]  聖經裏面還有另外一處
[00:40:40.000 --> 00:40:43.000]  講到出使入生的經文
[00:40:43.000 --> 00:40:45.000]  就約翰一書三章十四節
[00:40:45.000 --> 00:40:49.000]  我們因爲愛弟兄就知道我們已經出使入生了
[00:40:49.000 --> 00:40:57.000]  不愛弟兄的乃是住在實中
[00:40:57.000 --> 00:41:01.000]  這裏結合竊立多作足功
[00:41:01.000 --> 00:41:05.000]  跟我們一個提醒就是是出於愛
[00:41:05.000 --> 00:41:09.000]  更重要的是我們看一下
[00:41:09.000 --> 00:41:13.000]  這次我們講到經文是更多前書十五章
[00:41:13.000 --> 00:41:15.000]  後面是十六章
[00:41:15.000 --> 00:41:22.000]  大家記得十六章講到一些什麼內容嗎
[00:41:22.000 --> 00:41:26.000]  神愛世人的一些內容
[00:41:26.000 --> 00:41:33.000]  但是其實是說到保羅要怎樣子做實際的一個榜樣
[00:41:33.000 --> 00:41:35.000]  告訴他所牧養的
[00:41:35.000 --> 00:41:38.000]  或者他所關心的格林多教會的肢體
[00:41:38.000 --> 00:41:42.000]  他是怎麼樣活出多作足功的實際的榜樣
[00:41:42.000 --> 00:41:45.000]  經文很多我沒有辦法慢慢地講
[00:41:45.000 --> 00:41:47.000]  但是讓你們看到他是從愛的出發
[00:41:47.000 --> 00:41:49.000]  他是關心這些的肢體
[00:41:49.000 --> 00:41:52.000]  比如說耶路撒冷教會有需要
[00:41:52.000 --> 00:41:56.000]  當時他就到不同的教會去
[00:41:56.000 --> 00:42:01.000]  做一個這樣的捐款的一種教導
[00:42:01.000 --> 00:42:04.000]  讓人關心其他肢體的需要
[00:42:04.000 --> 00:42:07.000]  其他教會的需要
[00:42:07.000 --> 00:42:11.000]  我來了太古城堂幾個月時間
[00:42:11.000 --> 00:42:15.000]  所以我在這裏說一些太古城堂好的地方
[00:42:15.000 --> 00:42:16.000]  是不關我事的
[00:42:16.000 --> 00:42:20.000]  因爲這跟這裏的弟兄姐妹跟教母有關係
[00:42:20.000 --> 00:42:25.000]  說到一點就是奉獻
[00:42:25.000 --> 00:42:32.000]  太古城堂在我眼中是一個樂於施予的教會
[00:42:32.000 --> 00:42:35.000]  也就是說你到底富不富有
[00:42:35.000 --> 00:42:37.000]  不在於你擁有多少
[00:42:37.000 --> 00:42:42.000]  而是在於你能夠給出多少
[00:42:42.000 --> 00:42:45.000]  這裏聖經裏面說到耶路撒冷教會的需要
[00:42:45.000 --> 00:42:48.000]  然後其他的教會去幫助這個教會
[00:42:48.000 --> 00:42:52.000]  其實在現今的教會會出現嗎
[00:42:52.000 --> 00:42:53.000]  其實沒有這麼直接
[00:42:53.000 --> 00:42:56.000]  但是也有一些間接的情況
[00:42:56.000 --> 00:43:01.000]  太古城堂是波道會的一個堂會
[00:43:01.000 --> 00:43:06.000]  太古城堂大家可能也許知道也許不知道
[00:43:06.000 --> 00:43:13.000]  太古城堂會把奉獻的7%的現金
[00:43:13.000 --> 00:43:19.000]  來交給波道會來幫助波道會各方面的需要
[00:43:19.000 --> 00:43:24.000]  也包括一些其他堂會的需要
[00:43:24.000 --> 00:43:29.000]  太古城堂是一個大概是600多人的教會
[00:43:29.000 --> 00:43:32.000]  如果說成人課500多人
[00:43:32.000 --> 00:43:36.000]  我也知道有些教會是波道會的教會
[00:43:36.000 --> 00:43:38.000]  有1萬人左右
[00:43:38.000 --> 00:43:40.000]  其實奉獻的金額是怎麼樣子的
[00:43:40.000 --> 00:43:44.000]  給總會其實告訴大家是差不多
[00:43:44.000 --> 00:43:47.000]  這給我們看到其實一個教會
[00:43:47.000 --> 00:43:50.000]  其實大可以說一個教會
[00:43:50.000 --> 00:43:52.000]  小可以說到一個個體
[00:43:52.000 --> 00:43:54.000]  我們怎麼樣去侍奉
[00:43:54.000 --> 00:43:56.000]  我們怎麼樣去奉獻
[00:43:56.000 --> 00:44:02.000]  其實也是我們學習做主公的一個很實際的方式
[00:44:02.000 --> 00:44:06.000]  那保羅重不重視傳道
[00:44:06.000 --> 00:44:10.000]  他在以福所殊 以福所教會
[00:44:10.000 --> 00:44:13.000]  做了很大的福音的工作
[00:44:13.000 --> 00:44:15.000]  這裏十六章第九節那邊說到
[00:44:15.000 --> 00:44:21.000]  他自己說因爲這裏又有寬大又有果孝的門爲我開了
[00:44:21.000 --> 00:44:24.000]  所以以至於他說他要留在以福所教會
[00:44:24.000 --> 00:44:27.000]  一段時間繼續做傳福音
[00:44:27.000 --> 00:44:32.000]  做實現大使命的這樣的一個工作
[00:44:32.000 --> 00:44:35.000]  那我們回到我們的太古城堂
[00:44:35.000 --> 00:44:37.000]  特別回到我們的普通話施工
[00:44:37.000 --> 00:44:39.000]  那我們有沒有多做主公
[00:44:39.000 --> 00:44:46.000]  在傳道大使命方面繼續的爲主多做工作呢
[00:44:46.000 --> 00:44:51.000]  我們普通話施工每年有多次的福音的聚會
[00:44:51.000 --> 00:44:55.000]  讓我們有機會去認識一些福音的朋友
[00:44:55.000 --> 00:44:58.000]  特別是在聖誕節 元宵節 端午節 中秋節
[00:44:58.000 --> 00:45:02.000]  我們都一定有聚會
[00:45:02.000 --> 00:45:06.000]  最近我們有個聚會大家知道嗎
[00:45:06.000 --> 00:45:09.000]  五月二號有個塔門之旅
[00:45:09.000 --> 00:45:14.000]  這是一個很好的方式讓我們去認識一些新的朋友
[00:45:14.000 --> 00:45:17.000]  也很好的方式是讓我們認識他的過程當中
[00:45:17.000 --> 00:45:20.000]  也向他們傳講福音
[00:45:20.000 --> 00:45:24.000]  我不知道大家會不會參與這個聚會
[00:45:24.000 --> 00:45:28.000]  會不會邀請朋友一同在這個聚會當中
[00:45:28.000 --> 00:45:33.000]  讓他有機會認識主
[00:45:33.000 --> 00:45:36.000]  愛心的稱讚非常重要
[00:45:36.000 --> 00:45:39.000]  保羅在當中也稱讚斯蒂凡的一家
[00:45:39.000 --> 00:45:45.000]  以至於稱讚他們在主裏面的做工是有果效的
[00:45:45.000 --> 00:45:50.000]  當然還有後面保羅說到的愛心的牧羊
[00:45:50.000 --> 00:45:56.000]  他願意與更多教會的弟兄姐妹在一起
[00:45:56.000 --> 00:45:59.000]  但是我剛纔說了因爲有些原因他不能去
[00:45:59.000 --> 00:46:01.000]  所以他藉着什麼方式呢
[00:46:01.000 --> 00:46:04.000]  他用書信寫信給他們教導他們
[00:46:04.000 --> 00:46:06.000]  最後還不夠
[00:46:06.000 --> 00:46:12.000]  他說還要派我的一個很好的童工提摩太一起過去幫助你們
[00:46:12.000 --> 00:46:17.000]  而且最後我們看到他還特意在做一些建立教會間
[00:46:17.000 --> 00:46:22.000]  或者肢體間關係的一些工作
[00:46:22.000 --> 00:46:27.000]  19到20節這樣說他對更多教會的肢體說
[00:46:27.000 --> 00:46:29.000]  亞細亞的衆教會都問候你們
[00:46:29.000 --> 00:46:31.000]  亞居拉一個把居拉
[00:46:31.000 --> 00:46:35.000]  以及他們家裏的教會在主裏面再三的問候你們
[00:46:35.000 --> 00:46:37.000]  所有的弟兄都問候你們
[00:46:37.000 --> 00:46:41.000]  你們要用聖潔的親吻彼此問安
[00:46:41.000 --> 00:46:43.000]  保羅爲什麼要這樣做
[00:46:43.000 --> 00:46:48.000]  好像只是一些簡單的問安的話
[00:46:48.000 --> 00:46:49.000]  其實不是
[00:46:49.000 --> 00:46:57.000]  不單止而已因爲在當中他其實在彼此的建立肢體之間的一些關係
[00:46:57.000 --> 00:46:59.000]  那麼回到我們的教會當中
[00:46:59.000 --> 00:47:01.000]  我們有沒有彼此服事
[00:47:01.000 --> 00:47:08.000]  而且是實實在在的一些在一些落地的性事情上面去彼此的服事
[00:47:08.000 --> 00:47:12.000]  以前在德國的一個教會當中
[00:47:12.000 --> 00:47:14.000]  我經歷了一個例子
[00:47:14.000 --> 00:47:18.000]  一對的夫婦他們很熱心的去服事教會
[00:47:18.000 --> 00:47:21.000]  但是他們家裏有兩個孩子
[00:47:21.000 --> 00:47:22.000]  變得他們沒有時間
[00:47:22.000 --> 00:47:30.000]  他們基本上是除了睡覺就是侍奉工作工作侍奉這樣子
[00:47:30.000 --> 00:47:33.000]  有些弟兄姐妹看到他們真的很累
[00:47:33.000 --> 00:47:35.000]  因爲在那邊也沒有請用人
[00:47:35.000 --> 00:47:39.000]  也沒有像香港一樣有志願的話可以請用人
[00:47:39.000 --> 00:47:45.000]  然後有一對年輕的新婚的夫婦看到他們的需要
[00:47:45.000 --> 00:47:49.000]  他們就主動做出了一個服事
[00:47:49.000 --> 00:47:52.000]  那個服事是很實在的
[00:47:52.000 --> 00:47:56.000]  他們就到這個夫婦的家裏跟他說
[00:47:56.000 --> 00:47:59.000]  我們很想跟你兩個孩子玩一天
[00:47:59.000 --> 00:48:02.000]  我帶他們出去然後就去不同的地方去玩
[00:48:02.000 --> 00:48:05.000]  讓你們兩位可以在家裏好好的休息
[00:48:05.000 --> 00:48:11.000]  或者享受兩個人的時間或者做其他事情
[00:48:11.000 --> 00:48:16.000]  這一對夫婦有孩子的那對夫婦很感動
[00:48:16.000 --> 00:48:19.000]  因爲覺得他們真的在主的裏面
[00:48:19.000 --> 00:48:21.000]  主知道他們的需要
[00:48:21.000 --> 00:48:24.000]  也藉着弟兄姐妹對他們的關愛
[00:48:24.000 --> 00:48:26.000]  而且是實際的關愛
[00:48:26.000 --> 00:48:35.000]  讓他們真的去經歷到這個實在的彼此的相愛
[00:48:35.000 --> 00:48:37.000]  那除了弟兄姐妹
[00:48:37.000 --> 00:48:41.000]  兩位的牧者同工需不需要鼓勵
[00:48:41.000 --> 00:48:43.000]  需不需要支持
[00:48:43.000 --> 00:48:45.000]  我想很重要
[00:48:45.000 --> 00:48:47.000]  守望禱告非常重要
[00:48:47.000 --> 00:48:53.000]  特別是爲牧者的侍奉跟生命禱告
[00:48:53.000 --> 00:48:55.000]  我這個星期要講到
[00:48:55.000 --> 00:49:00.000]  那有位肢體就發給我一個信息說
[00:49:00.000 --> 00:49:03.000]  爲我們教母去禱告
[00:49:03.000 --> 00:49:07.000]  我經常說到願主耶穌基督藉着離口吧
[00:49:07.000 --> 00:49:10.000]  出生入死出始入生的真理
[00:49:10.000 --> 00:49:12.000]  深入淺出的一樣
[00:49:12.000 --> 00:49:15.000]  貴重不但明白而且是願意付代價
[00:49:15.000 --> 00:49:17.000]  以愛還愛
[00:49:17.000 --> 00:49:19.000]  要是有行動有善行
[00:49:19.000 --> 00:49:20.000]  而行動背後的原動力
[00:49:20.000 --> 00:49:22.000]  卻不是出於我們自己
[00:49:22.000 --> 00:49:27.000]  乃是出於我們領受了神的救恩和神的愛
[00:49:27.000 --> 00:49:28.000]  生命的轉化
[00:49:28.000 --> 00:49:33.000]  其實我們像耶穌可以做光做眼等等
[00:49:33.000 --> 00:49:35.000]  其實收到這樣的一個信息
[00:49:35.000 --> 00:49:38.000]  知道有肢體爲教母傳道
[00:49:38.000 --> 00:49:40.000]  在這裏守望禱告的時候
[00:49:40.000 --> 00:49:42.000]  我是非常感謝主
[00:49:42.000 --> 00:49:45.000]  因爲知道整個教會福祉
[00:49:45.000 --> 00:49:47.000]  不是單靠一些人
[00:49:47.000 --> 00:49:51.000]  而是彼此的互爲肢體
[00:49:51.000 --> 00:49:57.000]  用不同的方式彼此去守望禱告
[00:49:57.000 --> 00:50:01.000]  在這裏保羅最後的時候提醒我們
[00:50:01.000 --> 00:50:03.000]  我們一起來讀這節經文好不好
[00:50:03.000 --> 00:50:05.000]  也是給我們今天一個很大的鼓勵
[00:50:05.000 --> 00:50:07.000]  就是耶穌的復活
[00:50:07.000 --> 00:50:10.000]  不單止給我們未來有一個改變
[00:50:10.000 --> 00:50:13.000]  而且從今天開始也讓我們有一個改變
[00:50:13.000 --> 00:50:16.000]  就是我們要堅固不可動搖
[00:50:16.000 --> 00:50:19.000]  而且要常常竊立多做主公
[00:50:19.000 --> 00:50:21.000]  我們一起再讀這一段經文
[00:50:21.000 --> 00:50:22.000]  這句的經文
[00:50:22.000 --> 00:50:24.000]  所以我親愛的弟兄們
[00:50:24.000 --> 00:50:28.000]  你們勿要堅固不可動搖
[00:50:28.000 --> 00:50:30.000]  常常竊立多做主公
[00:50:30.000 --> 00:50:33.000]  因爲知道你們的勞苦
[00:50:33.000 --> 00:50:37.000]  在主裏面不是突然的
[00:50:37.000 --> 00:50:43.000]  我們一起來禱告
[00:50:43.000 --> 00:50:45.000]  親愛的主我們感謝你
[00:50:45.000 --> 00:50:54.000]  今天你再次用你的話語來鼓勵我們
[00:50:54.000 --> 00:50:59.000]  基督復活讓我們所有跟隨基督的門徒
[00:50:59.000 --> 00:51:01.000]  不再害怕死亡後
[00:51:01.000 --> 00:51:05.000]  那個對罪人的白色的大白無濁的審判
[00:51:05.000 --> 00:51:07.000]  罪和死亡的權勢
[00:51:07.000 --> 00:51:14.000]  不能夠再把我們從主耶穌手中奪去
[00:51:14.000 --> 00:51:16.000]  不單是不怕死亡
[00:51:16.000 --> 00:51:21.000]  我們更是在主裏面充滿力量充滿激情
[00:51:21.000 --> 00:51:24.000]  可以爲主征戰
[00:51:24.000 --> 00:51:26.000]  不單止可以堅固不動搖
[00:51:26.000 --> 00:51:28.000]  而且在主的愛中
[00:51:28.000 --> 00:51:32.000]  我們可以學孝基督多做主公
[00:51:32.000 --> 00:51:37.000]  過一個初始入生的生命
[00:51:37.000 --> 00:51:40.000]  願主瞧望我們的生命
[00:51:40.000 --> 00:51:44.000]  可以做到竊吏多做主公
[00:51:44.000 --> 00:51:48.000]  願主禰自己得到最大的榮耀
[00:51:48.000 --> 00:51:50.000]  奉主耶穌基督我們民所求
[00:51:50.000 --> 00:51:51.000]  阿們
