
[00:00:00.000 --> 00:00:05.620]  我們做基督徒都知道禱告是非常非常之重要
[00:40:32.700 --> 00:40:35.340]  但這個士兵根本不理這個牧師
[00:40:35.340 --> 00:40:37.660]  這個牧師跟他說什麼都沒用
[00:40:37.660 --> 00:40:41.740]  他只是看著天花板 他什麼都不回答
[00:40:41.740 --> 00:40:44.220]  這個牧師覺得很尷尬
[00:40:44.220 --> 00:40:45.740]  不知道該怎麼做
[00:40:45.740 --> 00:40:47.820]  他很想為這個士兵來禱告
[00:40:47.820 --> 00:40:49.020]  但不知道該怎麼禱告
[00:40:49.020 --> 00:40:53.820]  因為他根本不知道這個士兵需要什麼
[00:40:53.820 --> 00:40:56.140]  到最後這個牧師想
[00:40:56.140 --> 00:40:59.420]  不如找主禱文來為他禱告
[00:40:59.420 --> 00:41:02.540]  所以他就開始唸主禱文
[00:41:02.540 --> 00:41:04.140]  當他在唸主禱文的時候
[00:41:04.140 --> 00:41:07.180]  他發覺這個士兵開始有反應
[00:41:07.180 --> 00:41:09.340]  不再看著天花板
[00:41:09.340 --> 00:41:11.100]  他開始很激動
[00:41:11.100 --> 00:41:14.140]  開始在哭泣
[00:41:14.140 --> 00:41:17.100]  接著這個牧師唸完之後
[00:41:17.100 --> 00:41:20.140]  這個士兵就跟牧師說
[00:41:20.140 --> 00:41:24.300]  他說自小我媽媽就唸主禱文給我聽
[00:41:24.300 --> 00:41:25.980]  我很想念我媽媽
[00:41:25.980 --> 00:41:27.340]  我媽媽是個基督徒
[00:41:27.340 --> 00:41:30.140]  我媽媽經常都想我信主
[00:41:30.140 --> 00:41:31.660]  但她說我很心硬
[00:41:31.660 --> 00:41:36.060]  我始終都不肯信主
[00:41:36.060 --> 00:41:38.140]  接著這個牧師就說
[00:41:38.140 --> 00:41:41.020]  不如我現在帶你去信主
[00:41:41.020 --> 00:41:43.340]  但很可惜這個士兵很激動
[00:41:43.340 --> 00:41:44.700]  情緒很激動
[00:41:44.700 --> 00:41:46.380]  又掛著哭泣
[00:41:46.380 --> 00:41:47.900]  所以沒什麼機會
[00:41:47.900 --> 00:41:49.420]  於是牧師就跟他說
[00:41:49.420 --> 00:41:50.380]  你休息一下吧
[00:41:50.380 --> 00:41:52.780]  我明天才回來
[00:41:52.780 --> 00:41:54.140]  於是牧師離開了
[00:41:54.140 --> 00:41:56.700]  第二天回到醫院
[00:41:56.700 --> 00:41:58.220]  回到醫院之後
[00:41:58.220 --> 00:42:01.020]  他發覺這個士兵已經不在了
[00:42:01.020 --> 00:42:04.060]  他發覺那張床已經收拾好了
[00:42:04.060 --> 00:42:05.660]  於是他就去問看護
[00:42:05.660 --> 00:42:07.900]  他說昨天的士兵去了哪裡
[00:42:07.900 --> 00:42:13.340]  看護說昨晚這個士兵已經去世了
[00:42:13.340 --> 00:42:15.980]  他說但有一件事很有趣
[00:42:15.980 --> 00:42:19.020]  他臨死之前大聲叫
[00:42:19.020 --> 00:42:21.740]  他說我們在天上的父
[00:42:21.740 --> 00:42:23.500]  願人皆尊父名為聖
[00:42:23.500 --> 00:42:25.180]  他開始唸主禱文
[00:42:25.180 --> 00:42:26.460]  接著他自己說
[00:42:26.460 --> 00:42:28.060]  媽媽 是啊
[00:42:28.060 --> 00:42:30.380]  我叫他做我的天父了
[00:42:30.380 --> 00:42:32.460]  我信了
[00:42:32.460 --> 00:42:33.740]  接著他跟媽媽說
[00:42:33.740 --> 00:42:35.500]  我很想念你
[00:42:35.500 --> 00:42:38.460]  我很快就會來見到你
[00:42:38.460 --> 00:42:41.020]  他這樣就去世了
[00:42:41.020 --> 00:42:45.580]  的確主禱文是給神每一個兒女
[00:42:45.580 --> 00:42:48.780]  給我們天父每一個兒女的禱告
[00:42:48.780 --> 00:42:52.780]  不知道在場有沒有未信的朋友
[00:42:52.780 --> 00:42:56.940]  你願不願意接受這位神做你的天父
[00:42:56.940 --> 00:42:59.020]  這位這麼愛你的神
[00:42:59.020 --> 00:43:00.860]  已經信了的大兄姊妹
[00:43:00.860 --> 00:43:02.780]  我亦都希望和大家
[00:43:02.780 --> 00:43:04.860]  在接下來的三個月
[00:43:04.860 --> 00:43:07.100]  一起唸主禱文
[00:43:07.100 --> 00:43:09.980]  我自己都很需要學習如何禱告
[00:43:09.980 --> 00:43:11.900]  願我們都能夠學習
[00:43:11.900 --> 00:43:14.700]  有更有力的禱告
[00:43:14.700 --> 00:43:17.820]  有更為神喜悅的禱告
[00:43:17.820 --> 00:43:21.500]  讓我們一起花三個月的時間來唸
[00:43:21.500 --> 00:43:24.460]  讓我們一起低頭禱告
[00:43:24.460 --> 00:43:25.740]  主人我們感謝祢
[00:43:25.740 --> 00:43:27.180]  我們敬拜祢
[00:43:27.180 --> 00:43:29.340]  我們感謝祢給我們有主禱文
[00:43:29.340 --> 00:43:32.940]  我們見到主禱文真的非常非常豐富
[00:43:32.940 --> 00:43:36.460]  非常非常傳遍
[00:43:36.460 --> 00:43:40.060]  願我們每一個人都有這個心來學習
[00:43:40.060 --> 00:43:41.420]  願我們每一個人
[00:43:41.420 --> 00:43:43.900]  都能夠改變自己的旨意
[00:43:43.900 --> 00:43:46.220]  來符合祢的旨意
[00:43:46.220 --> 00:43:47.580]  願我們每一個人
[00:43:47.580 --> 00:43:49.980]  都能夠將一切的榮耀
[00:43:49.980 --> 00:43:53.660]  國度一切的重擔都歸給祢
[00:43:53.660 --> 00:43:56.460]  因為只有祢才是配接受
[00:43:56.460 --> 00:43:58.140]  我們這樣禱告奉主耶穌
[00:43:58.140 --> 00:43:59.100]  基督的名而求
[00:43:59.100 --> 00:43:59.820]  阿門
