
[00:00:00.000 --> 00:00:02.000]  希伯學書第一章 一開始的時候我說
[00:28:48.000 --> 00:28:52.000]  他說這個牧師拋妻棄子
[00:28:52.000 --> 00:28:54.000]  跟了第二個女人
[00:28:54.000 --> 00:28:56.000]  不知道去了哪裡
[00:28:56.000 --> 00:29:00.000]  香港也有這樣的事情
[00:29:00.000 --> 00:29:02.000]  他問我怎麼辦
[00:29:02.000 --> 00:29:04.000]  他說牧師經常教導別人不要犯奸淫
[00:29:04.000 --> 00:29:05.000]  自己也犯奸淫
[00:29:05.000 --> 00:29:08.000]  我說我也回答不了
[00:29:08.000 --> 00:29:10.000]  我不知道怎麼回答
[00:29:10.000 --> 00:29:13.000]  不過這件事不知道真還是假
[00:29:13.000 --> 00:29:15.000]  我真的不知道
[00:29:15.000 --> 00:29:16.000]  如果真是真的
[00:29:16.000 --> 00:29:19.000]  我反而成為了我們自己做牧者的
[00:29:19.000 --> 00:29:22.000]  一個很重要的反省
[00:29:22.000 --> 00:29:26.000]  究竟我們今天的生命
[00:29:26.000 --> 00:29:30.000]  是不是與蒙召的恩相稱
[00:29:30.000 --> 00:29:32.000]  換言之今天我們有信仰的人
[00:29:32.000 --> 00:29:34.000]  有基督耶穌生命的人
[00:29:34.000 --> 00:29:36.000]  我們接受了耶穌基督的生命
[00:29:36.000 --> 00:29:38.000]  在我們生命當中的時候
[00:29:38.000 --> 00:29:40.000]  聖靈就會在我們的生命裡面
[00:29:40.000 --> 00:29:42.000]  為罪為義為審判
[00:29:42.000 --> 00:29:43.000]  叫人知罪的時候
[00:29:43.000 --> 00:29:46.000]  我們就會去到耶穌面前認罪悔改
[00:29:46.000 --> 00:29:48.000]  但是撒旦只會控訴我們的罪
[00:29:48.000 --> 00:29:52.000]  但是聖靈會將我們的罪提醒我們
[00:29:52.000 --> 00:29:54.000]  要小心快點認罪悔改
[00:29:54.000 --> 00:29:56.000]  祂不會要我們死
[00:29:56.000 --> 00:29:58.000]  但是撒旦卻要我們死
[00:29:58.000 --> 00:30:00.000]  所以弟兄姊妹
[00:30:00.000 --> 00:30:02.000]  一切得救
[00:30:02.000 --> 00:30:04.000]  真是永遠得救
[00:30:04.000 --> 00:30:07.000]  問題是我們有沒有把握
[00:30:07.000 --> 00:30:11.000]  這個得救是否真的將我們的生命有改變
[00:30:11.000 --> 00:30:13.000]  我相信每一個信耶穌的人
[00:30:13.000 --> 00:30:15.000]  生命一定有改變
[00:30:15.000 --> 00:30:16.000]  如果你說
[00:30:16.000 --> 00:30:18.000]  到現在都不覺得自己的生命有改變
[00:30:18.000 --> 00:30:20.000]  你回家再祈禱
[00:30:20.000 --> 00:30:22.000]  我相信上帝一定會提醒你
[00:30:22.000 --> 00:30:23.000]  一定有改變
[00:30:23.000 --> 00:30:25.000]  當然大家大惡的人
[00:30:25.000 --> 00:30:26.000]  覺得自己容易改變一點
[00:30:26.000 --> 00:30:28.000]  容易找到自己的改變
[00:30:28.000 --> 00:30:30.000]  但是我相信
[00:30:30.000 --> 00:30:34.000]  就算作為牧師的下一代
[00:30:34.000 --> 00:30:35.000]  作為我的女兒
[00:30:35.000 --> 00:30:39.000]  她自己都看到自己是有罪的
[00:30:39.000 --> 00:30:41.000]  是需要她自己去到耶穌面前
[00:30:41.000 --> 00:30:42.000]  去到接受耶穌
[00:30:42.000 --> 00:30:44.000]  去到成為祂的個人救主
[00:30:44.000 --> 00:30:46.000]  信耶穌不能世襲的
[00:30:46.000 --> 00:30:48.000]  信耶穌不能癡的
[00:30:48.000 --> 00:30:50.000]  以前我媽媽經常跟我說
[00:30:50.000 --> 00:30:52.000]  她說兒子你這麼孝順我
[00:30:52.000 --> 00:30:53.000]  將來去天堂
[00:30:53.000 --> 00:30:55.000]  我抓住你的腳就去上天堂
[00:30:55.000 --> 00:30:56.000]  我對不起媽媽
[00:30:56.000 --> 00:30:57.000]  搞不定
[00:30:57.000 --> 00:30:59.000]  你抓不到我的腳
[00:30:59.000 --> 00:31:01.000]  是你自己要信耶穌
[00:31:01.000 --> 00:31:02.000]  結果她七十多歲
[00:31:02.000 --> 00:31:03.000]  信耶穌感謝主
[00:31:03.000 --> 00:31:04.000]  所以弟兄姊妹
[00:31:04.000 --> 00:31:06.000]  信耶穌不能世襲
[00:31:06.000 --> 00:31:09.000]  信耶穌也不能癡
[00:31:09.000 --> 00:31:11.000]  不能癡
[00:31:11.000 --> 00:31:13.000]  是自己去到神的面前
[00:31:13.000 --> 00:31:14.000]  而信耶穌之後
[00:31:14.000 --> 00:31:18.000]  生命一定有改變
[00:31:18.000 --> 00:31:20.000]  如果今天我們能夠
[00:31:20.000 --> 00:31:22.000]  聖靈內在我們生命當中
[00:31:22.000 --> 00:31:25.000]  我們生命有改變的時候
[00:31:25.000 --> 00:31:27.000]  我們願意信服
[00:31:27.000 --> 00:31:30.000]  在聖靈的帶領下
[00:31:30.000 --> 00:31:31.000]  我們不可能
[00:31:31.000 --> 00:31:35.000]  這個舊恩是會失落的
[00:31:35.000 --> 00:31:37.000]  看完整部聖經
[00:31:37.000 --> 00:31:39.000]  我們不要只看片面
[00:31:39.000 --> 00:31:41.000]  舊恩一定不會失落
