
[00:00:00.000 --> 00:00:04.280]  今天是新的一年 第一個主日
[00:40:33.460 --> 00:40:39.140]  要把各人在基督裡完完全全的引到神的面前
[00:40:39.140 --> 00:40:41.220]  一個牧者是有責任
[00:40:41.220 --> 00:40:45.220]  是要帶領他手下的基督徒弟兄姊妹
[00:40:45.220 --> 00:40:48.740]  帶他們全部去到神的面前
[00:40:48.740 --> 00:40:51.060]  我們要交賬
[00:40:51.060 --> 00:40:55.220]  這也是為什麼《路加福音》的十五章
[00:40:55.220 --> 00:40:57.700]  有一個牧羊人有一百隻羊
[00:40:57.700 --> 00:41:00.500]  他不見了一隻羊的時候他很傷心
[00:41:00.500 --> 00:41:02.100]  他到處去找
[00:41:02.100 --> 00:41:04.340]  他不要那隻羊流失
[00:41:04.340 --> 00:41:06.740]  一個真真正正的傳道人
[00:41:06.740 --> 00:41:08.020]  一個牧師
[00:41:08.020 --> 00:41:10.100]  他的責任就是要教導
[00:41:10.100 --> 00:41:11.540]  他要勸戒
[00:41:11.540 --> 00:41:14.500]  他要帶領他所有的羊仔
[00:41:14.500 --> 00:41:18.260]  去到神的面前
[00:41:18.260 --> 00:41:20.420]  第二點
[00:41:20.420 --> 00:41:24.180]  成全聖徒不單止使他們成熟
[00:41:24.180 --> 00:41:27.700]  是要他們各盡其職
[00:41:27.700 --> 00:41:30.420]  以致他們能夠有侍奉的心
[00:41:30.420 --> 00:41:33.540]  他們會建立耶穌基督的身體
[00:41:33.540 --> 00:41:37.140]  以致教會能夠合一
[00:41:37.140 --> 00:41:39.540]  有很多其他的教會
[00:41:39.540 --> 00:41:41.620]  牧師是一腳踢
[00:41:41.620 --> 00:41:43.540]  這真的很令人傷心
[00:41:43.540 --> 00:41:47.540]  這不是聖經的教導模式
[00:41:47.540 --> 00:41:50.820]  牧師主要的責任是教導
[00:41:50.820 --> 00:41:54.420]  餵養、造就弟兄姊妹
[00:41:54.420 --> 00:41:58.020]  使弟兄姊妹會各盡其職
[00:41:58.020 --> 00:42:01.780]  在此使徒行傳的六章二至三節
[00:42:01.780 --> 00:42:04.660]  不知道大家是否記得有一件事
[00:42:04.660 --> 00:42:06.820]  就是當時早期的教會
[00:42:06.820 --> 00:42:10.900]  有些希臘的寡婦沒有人照顧
[00:42:10.900 --> 00:42:12.580]  忽略了他們
[00:42:12.580 --> 00:42:15.300]  所以有人來投訴
[00:42:15.300 --> 00:42:18.820]  當時十二使徒和門徒開會
[00:42:18.820 --> 00:42:21.620]  他們說沒有理由叫十二使徒
[00:42:21.620 --> 00:42:24.100]  撇下神的道不去教
[00:42:24.100 --> 00:42:26.340]  而去管理那些飯食
[00:42:26.340 --> 00:42:31.140]  所以他們就揀選了有七個有名聲
[00:42:31.140 --> 00:42:32.980]  被聖靈充滿
[00:42:32.980 --> 00:42:37.140]  智慧充足的人來管理這些事
[00:42:37.140 --> 00:42:39.460]  使他們各盡其職
[00:42:39.460 --> 00:42:41.460]  在教會裡侍奉
[00:42:41.460 --> 00:42:47.700]  而十二使徒仍然盡他們教導的責任
[00:42:47.700 --> 00:42:49.460]  所以很重要的
[00:42:49.460 --> 00:42:53.620]  就是我們要使弟兄姊妹各盡其職
[00:42:53.620 --> 00:42:56.100]  在彼得前書的四章十節
[00:42:56.100 --> 00:43:01.380]  也說到各人要照所得的恩賜彼此侍奉
[00:43:01.380 --> 00:43:04.740]  作臣百般恩賜的好管家
[00:43:04.740 --> 00:43:07.300]  不單止我們是管家
[00:43:07.300 --> 00:43:10.900]  給我們的恩賜是要我們彼此侍奉
[00:43:10.900 --> 00:43:14.260]  是要我們去侍奉別人
[00:43:14.260 --> 00:43:17.220]  我們的恩賜是為別人而設的
[00:43:17.220 --> 00:43:19.780]  不是為你自己而設
[00:43:19.780 --> 00:43:22.660]  如果恩賜是為我們自己而設的話
[00:43:22.660 --> 00:43:23.940]  就簡單了
[00:43:23.940 --> 00:43:25.300]  我喜歡用就用
[00:43:25.300 --> 00:43:28.420]  我喜歡不用就不用我的恩賜
[00:43:28.420 --> 00:43:30.900]  但是如果是為別人而設的話
[00:43:30.900 --> 00:43:33.060]  就不到你不用
[00:43:33.060 --> 00:43:34.900]  你一定要用
[00:43:34.900 --> 00:43:38.660]  我們千萬不要埋沒我們的恩賜
[00:43:38.660 --> 00:43:41.060]  我們要時時運用我們的恩賜
[00:43:41.060 --> 00:43:44.180]  來詛咒我們身邊的人
[00:43:44.180 --> 00:43:47.940]  如果我們記得耶穌基督的教導當中
[00:43:47.940 --> 00:43:50.180]  祂是說過很多的比喻
[00:43:50.180 --> 00:43:52.180]  有很多的比喻都是說到
[00:43:52.180 --> 00:43:56.340]  有些惡的僕人埋沒了自己的恩賜
[00:43:56.340 --> 00:44:01.380]  而得到非常非常之嚴厲的責備
[00:44:01.380 --> 00:44:05.140]  不單止「成全」的意思
[00:44:05.140 --> 00:44:07.860]  就是要使到聖徒成熟
[00:44:07.860 --> 00:44:10.820]  當他們成熟就會各盡其職
[00:44:10.820 --> 00:44:16.980]  成全聖徒也使我們更加認識耶穌基督
[00:44:16.980 --> 00:44:19.940]  你問為何合一去侍奉
[00:44:19.940 --> 00:44:21.940]  就會認識耶穌基督
[00:44:21.940 --> 00:44:23.540]  原因很簡單
[00:44:23.540 --> 00:44:28.100]  因為耶穌基督不單止賜給我們不同的恩賜
[00:44:28.100 --> 00:44:32.260]  祂也將祂自己賜給了我們
[00:44:32.260 --> 00:44:35.300]  祂就是最好的恩賜的榜樣
[00:44:35.300 --> 00:44:36.980]  祂是最好的牧者
[00:44:36.980 --> 00:44:38.660]  祂是最好的老師
[00:44:38.660 --> 00:44:40.500]  最好的安慰者
[00:44:40.500 --> 00:44:42.500]  最懂得勸化人
[00:44:42.500 --> 00:44:44.500]  最懂得自理
[00:44:44.500 --> 00:44:47.460]  最懂得憐憫人的那一位
[00:44:47.460 --> 00:44:50.900]  祂就是最好的恩賜的榜樣
[00:44:50.900 --> 00:44:53.700]  所以當我們去侍奉的時候
[00:44:53.700 --> 00:44:56.180]  我們就能夠學習耶穌基督
[00:44:56.180 --> 00:44:58.740]  我們就能夠越來越像祂
[00:44:58.740 --> 00:45:04.340]  我們能夠更認識耶穌基督
[00:45:04.340 --> 00:45:08.020]  到了我們成全眾聖徒之後
[00:45:08.020 --> 00:45:11.220]  我們成熟了之後會有什麼結果?
[00:45:11.220 --> 00:45:14.900]  保羅在《耳筆所書》的四章十三節尾
[00:45:14.900 --> 00:45:17.460]  說「得以長大成人
[00:45:17.460 --> 00:45:20.340]  滿有基督長成的新娘」
[00:45:20.340 --> 00:45:23.780]  我們就能夠越來越像耶穌基督
[00:45:23.780 --> 00:45:27.060]  而另外保羅也告訴我們
[00:45:27.060 --> 00:45:30.500]  我們對內對外都會不同了
[00:45:30.500 --> 00:45:32.180]  對內會怎樣?
[00:45:32.180 --> 00:45:35.140]  就好像《耳筆所書》四章十四節說
[00:45:35.140 --> 00:45:38.100]  我們不會再像是弟弟一樣
[00:45:38.100 --> 00:45:40.660]  被風吹到飄來飄去
[00:45:40.660 --> 00:45:43.220]  會跟著那些異端邪教
[00:45:43.220 --> 00:45:46.740]  跟著那些錯誤的教導
[00:45:46.740 --> 00:45:48.500]  對外呢?
[00:45:48.500 --> 00:45:50.740]  對外我們就會變得
[00:45:50.740 --> 00:45:54.340]  好像是《耳筆所書》四章十五節所說
[00:45:54.340 --> 00:45:58.340]  我們會用愛心來講誠實話
[00:45:58.340 --> 00:46:01.700]  這一節的經文我都講過很多次
[00:46:01.700 --> 00:46:03.700]  用愛心來講誠實話
[00:46:03.700 --> 00:46:06.260]  不是我們用口來講
[00:46:06.260 --> 00:46:08.260]  而是我們用我們的行為
[00:46:08.260 --> 00:46:11.700]  來表現出我們的誠實話
[00:46:11.700 --> 00:46:13.700]  這個很重要
[00:46:13.700 --> 00:46:16.340]  其實用愛心來講誠實話
[00:46:16.340 --> 00:46:22.020]  也可以代表向人傳福音
[00:46:22.020 --> 00:46:23.780]  為什麼這麼有趣?
[00:46:23.780 --> 00:46:25.780]  因為誠實話就是福音
[00:46:25.780 --> 00:46:28.900]  福音就是真理就是誠實話
[00:46:28.900 --> 00:46:33.220]  但我們要用愛心來傳達這個福音
[00:46:33.220 --> 00:46:35.540]  來傳達誠實話
[00:46:35.540 --> 00:46:40.900]  有很多基督徒都有心去傳福音
[00:46:40.900 --> 00:46:44.580]  但他們的收穫都是不合理想
[00:46:44.580 --> 00:46:45.540]  為什麼?
[00:46:45.540 --> 00:46:47.940]  因為他們缺少了愛心
[00:46:47.940 --> 00:46:49.460]  他們傳福音的時候
[00:46:49.460 --> 00:46:52.180]  很多時候覺得自己高高在上
[00:46:52.180 --> 00:46:54.980]  其實我們傳福音應該要有愛心
[00:46:54.980 --> 00:46:57.780]  不單止我們要有真理
[00:46:57.780 --> 00:47:01.220]  我們也要有愛心
[00:47:01.220 --> 00:47:05.140]  最後結束的時候想和大家看看
[00:47:05.140 --> 00:47:11.940]  今天這篇道主要要我們與蒙召的恩相稱
[00:47:11.940 --> 00:47:15.140]  當我們基督徒都能夠與蒙召的恩相稱
[00:47:15.140 --> 00:47:17.140]  合一大家侍奉的時候
[00:47:17.140 --> 00:47:18.660]  就會怎樣?
[00:47:18.660 --> 00:47:22.980]  結果就會好像已忽所書的四章十六節一樣
[00:47:22.980 --> 00:47:24.020]  經文說
[00:47:24.020 --> 00:47:27.860]  全身都靠他聯絡不合適
[00:47:27.860 --> 00:47:33.700]  百折各按各織照著各體的功用彼此相助
[00:47:33.700 --> 00:47:36.340]  便叫身體漸漸增長
[00:47:36.340 --> 00:47:39.460]  在愛中建立自己
[00:47:39.460 --> 00:47:45.940]  我們看到我們就能夠使教會能夠合一
[00:47:45.940 --> 00:47:47.940]  能夠一起成長
[00:47:47.940 --> 00:47:49.780]  正如經文所說
[00:47:49.780 --> 00:47:52.340]  我們首先要有好的教導
[00:47:52.340 --> 00:47:56.260]  要有恩賜的人來教導造就聖徒
[00:47:56.260 --> 00:47:58.580]  然後我們能夠各盡其職
[00:47:58.580 --> 00:48:01.620]  我們能夠建立耶穌基督的身體
[00:48:01.620 --> 00:48:04.340]  以致我們能夠在主內合一
[00:48:04.340 --> 00:48:06.980]  能夠越來越似耶穌基督
[00:48:06.980 --> 00:48:11.140]  我們能夠在真理上紮根
[00:48:11.140 --> 00:48:16.740]  以致我們對外能夠用愛心說誠實話
[00:48:16.740 --> 00:48:19.300]  來傳講神的話語
[00:48:19.300 --> 00:48:21.540]  願神祝福他自己的話語
[00:48:21.540 --> 00:48:23.540]  願我們在新的一年
[00:48:23.540 --> 00:48:27.540]  都能夠做到與蒙召的恩相稱
[00:48:27.540 --> 00:48:28.980]  在主內合一
[00:48:28.980 --> 00:48:31.220]  大家一起來成長
[00:48:31.220 --> 00:48:34.660]  讓我們一起低頭禱告
[00:48:34.660 --> 00:48:36.420]  願我們感謝祢
[00:48:36.420 --> 00:48:39.860]  感謝祢是給我們耳筆所書的第四章
[00:48:39.860 --> 00:48:42.980]  願我們基督徒都能夠在新的一年
[00:48:42.980 --> 00:48:46.420]  能夠與蒙召的恩相稱
[00:48:46.420 --> 00:48:50.020]  願我們不單做一個聽道的基督徒
[00:48:50.020 --> 00:48:53.300]  我們都能夠做一個行道的基督徒
[00:48:53.300 --> 00:48:56.260]  是能夠將我們的知識走出來
[00:48:56.260 --> 00:48:57.940]  各盡其職
[00:48:57.940 --> 00:49:00.900]  我們能夠建立耶穌基督的身體
[00:49:00.900 --> 00:49:04.340]  以致我們能夠在主內合一
[00:49:04.340 --> 00:49:07.220]  將一切的榮耀、重讚歸給祢
[00:49:07.220 --> 00:49:08.180]  我們這樣禱告
[00:49:08.180 --> 00:49:09.780]  奉主耶穌基督的名而求
[00:49:09.780 --> 00:49:10.820]  阿們
