
[00:00:00.000 --> 00:00:03.740]  各位大英主媒平安 早晨
[00:32:22.200 --> 00:32:25.920]  這是讓人透過被差派出去的時候
[00:32:25.920 --> 00:32:29.800]  耶穌牧羊去教會的其中一個層面
[00:32:29.800 --> 00:32:30.840]  所以今天出去
[00:32:30.840 --> 00:32:35.080]  不單止是成就未來的教會
[00:32:35.080 --> 00:32:37.640]  並且是成就今天的教會
[00:32:37.640 --> 00:32:40.800]  我們同心祈禱
[00:32:40.800 --> 00:32:45.200]  主耶穌我們為了祢自己去謝恩
[00:32:45.200 --> 00:32:46.960]  過去的兩千年
[00:32:46.960 --> 00:32:49.920]  祢不斷地向我們呼召
[00:32:49.920 --> 00:32:52.360]  向教會呼召
[00:32:52.360 --> 00:32:53.960]  莊稼多
[00:32:53.960 --> 00:32:57.200]  作公的人少
[00:32:57.200 --> 00:33:01.280]  所以我們要去是因為我們不信的原因
[00:33:01.280 --> 00:33:02.720]  因此祢差派我們出去
[00:33:02.720 --> 00:33:05.160]  讓我們見證祢的大能
[00:33:05.160 --> 00:33:06.720]  為了未來的教會
[00:33:06.720 --> 00:33:08.360]  為了今天的教會的成長
[00:33:08.360 --> 00:33:11.160]  都是祢國度的心意
[00:33:11.160 --> 00:33:14.880]  祈禱上帝在弟兄姊妹心裡作功
[00:33:14.880 --> 00:33:16.800]  若然弟兄姊妹心裡
[00:33:16.800 --> 00:33:19.960]  真的有一個這樣侍奉上帝的心
[00:33:19.960 --> 00:33:22.720]  就祈禱上帝祢感動他們
[00:33:22.720 --> 00:33:27.520]  叫他們願意起來認罪是為了分散
[00:33:27.520 --> 00:33:30.600]  敬拜是為了差派
[00:33:30.600 --> 00:33:32.960]  要成就祢美意的事
[00:33:32.960 --> 00:33:34.600]  見證祢的美名
[00:33:34.600 --> 00:33:37.320]  願祢的名被尊為聖
[00:33:37.320 --> 00:33:39.640]  願祢的國度降臨
[00:33:39.640 --> 00:33:42.960]  願祢的旨意成就在地若天
[00:33:42.960 --> 00:33:43.840]  奉耶穌名祈禱
