
[00:00:00.000 --> 00:00:04.760]  我們一起來讀一段經文是在真言十九章第八節
[00:39:00.760 --> 00:39:04.440]  我很慶幸當時我有做這樣一個決定
[00:39:04.440 --> 00:39:07.720]  因爲其實這條路真是挑戰啊
[00:39:07.720 --> 00:39:11.600]  但是當你願意持守的時候
[00:39:11.600 --> 00:39:13.520]  這個豐盛的生命
[00:39:13.520 --> 00:39:16.560]  會越來越綻放出來
[00:39:16.560 --> 00:39:18.520]  感謝神現在十七年
[00:39:18.520 --> 00:39:20.400]  已經這樣過去了
[00:39:20.400 --> 00:39:23.120]  哇 我還是繼續努力
[00:39:23.120 --> 00:39:27.240]  耶
[00:39:27.240 --> 00:39:30.760]  其實這也是生命河非常美的地方
[00:39:30.760 --> 00:39:33.560]  因爲生命河有好多的侍奉
[00:39:33.560 --> 00:39:36.400]  都是因爲有一羣人
[00:39:36.400 --> 00:39:39.760]  有偉大的夢想回應神的呼召
[00:39:39.760 --> 00:39:43.240]  然後持守到底的緣故
[00:39:43.240 --> 00:39:46.440]  你知道嗎 你正在做一件事情
[00:39:46.440 --> 00:39:50.160]  不只你的生命越來越豐盛
[00:39:50.160 --> 00:39:54.440]  應着你回應呼召並且持守到底
[00:39:54.440 --> 00:39:57.240]  你周圍的人應着你
[00:39:57.240 --> 00:40:02.400]  他們的生命也可以開始越來越豐盛
[00:40:02.400 --> 00:40:08.960]  他們的生命也可以因此開始love life
[00:40:08.960 --> 00:40:11.640]  他們的生命也因此
[00:40:11.640 --> 00:40:14.760]  可以become more prosperous
[00:40:14.760 --> 00:40:20.320]  弟兄姐妹 我衷心的祝福在這新的季節
[00:40:20.320 --> 00:40:22.960]  不論是新的學期 新的年度
[00:40:22.960 --> 00:40:26.400]  或是生命河新的一個三十年
[00:40:26.400 --> 00:40:28.200]  我祝福你
[00:40:28.200 --> 00:40:29.680]  我祝福你
[00:40:29.680 --> 00:40:33.200]  要活出一個豐盛的生命
[00:40:33.200 --> 00:40:36.040]  並且能夠透過你
[00:40:36.040 --> 00:40:39.280]  許多的人也能夠因此蒙福
[00:40:39.280 --> 00:40:43.000]  我們一起禱告
[00:40:43.000 --> 00:40:45.360]  主我們感謝你 謝謝你
[00:40:45.360 --> 00:40:48.720]  因爲你愛我們
[00:40:48.720 --> 00:40:55.200]  你就是這樣子的熱情激情瘋狂的
[00:40:55.200 --> 00:40:58.880]  爲我們而死 爲我們而活
[00:40:58.880 --> 00:41:05.080]  好讓我們能夠有新的生命
[00:41:05.080 --> 00:41:08.640]  你的救恩不是讓我們僅僅得救
[00:41:08.640 --> 00:41:12.280]  不是讓我們得到天堂的門票而已
[00:41:12.280 --> 00:41:15.640]  你有豐盛的預備
[00:41:15.640 --> 00:41:20.920]  並且讓我們可以成爲許多人的祝福
[00:41:20.920 --> 00:41:25.160]  幫助我們今天在你的裏面
[00:41:25.160 --> 00:41:28.640]  重新得到這樣一個熱情
[00:41:28.640 --> 00:41:33.080]  重新得到這樣一個動力
[00:41:33.080 --> 00:41:37.200]  再次年輕好奇
[00:41:37.200 --> 00:41:42.600]  並且再次喜樂地馳守到底
[00:41:42.600 --> 00:41:45.200]  禱告感謝楓葉搜的名球
[00:41:45.200 --> 00:41:46.760]  拜拜
