
[00:00:00.000 --> 00:00:02.760]  我和低頭禱告 親愛的天父 懇求祢聖靈的能力來幫助我們
[00:32:58.560 --> 00:33:01.200]  我現在教聽道的人
[00:33:01.200 --> 00:33:05.200]  聽道的人就不是去看看這個人講得好不好
[00:33:05.200 --> 00:33:06.320]  講得好不好的意思
[00:33:06.320 --> 00:33:08.640]  不是他的演講技巧好不好
[00:33:08.640 --> 00:33:09.680]  當然我們明白
[00:33:09.680 --> 00:33:10.640]  我明白 弟兄姊妹
[00:33:10.640 --> 00:33:12.080]  我都是一個聽道的人
[00:33:12.080 --> 00:33:14.720]  當然一個人講道內容又精彩
[00:33:14.720 --> 00:33:15.840]  講又講得精彩
[00:33:15.840 --> 00:33:17.840]  當然好
[00:33:17.840 --> 00:33:22.640]  但這個世界不是一個這樣的標準去聽道
[00:33:22.640 --> 00:33:26.000]  我們反而要看看這個人講的道
[00:33:26.000 --> 00:33:31.120]  是不是讓我更加
[00:33:31.120 --> 00:33:33.600]  跟家裏弟姐妹講
[00:33:33.600 --> 00:33:39.840]  認識神
[00:33:39.840 --> 00:33:42.160]  你明白嗎
[00:33:42.160 --> 00:33:44.560]  吳顯章博士走了
[00:33:44.560 --> 00:33:45.600]  人不在了
[00:33:45.600 --> 00:33:48.400]  他留下的是什麼
[00:33:48.400 --> 00:33:50.800]  你買過一本《若白記》
[00:33:50.800 --> 00:33:52.160]  擱淺的日子
[00:33:52.160 --> 00:33:56.880]  看到你都擱淺了嗎
[00:33:56.880 --> 00:33:58.480]  我上星期和他翻譯
[00:33:58.480 --> 00:34:00.160]  經常都忍不住講
[00:34:00.160 --> 00:34:02.560]  他說38章上帝就顯現了
[00:34:02.560 --> 00:34:03.840]  其實很多人看《若白記》
[00:34:03.840 --> 00:34:06.880]  都看不到上帝顯現的
[00:34:06.880 --> 00:34:12.320]  去不到38章你明白嗎
[00:34:12.320 --> 00:34:14.640]  吳顯章博士留下的
[00:34:14.640 --> 00:34:16.800]  是他講了的話
[00:34:16.800 --> 00:34:18.480]  進入我們心靈裏面
[00:34:18.480 --> 00:34:21.760]  認識到《若白記》的上帝
[00:34:21.760 --> 00:34:24.000]  Amen
[00:34:24.000 --> 00:34:27.440]  你明白嗎
[00:34:27.440 --> 00:34:28.240]  弟姐妹
[00:34:28.240 --> 00:34:31.360]  我們聽道不是要聽一個人
[00:34:31.360 --> 00:34:33.600]  演講的技巧有多高
[00:34:33.600 --> 00:34:35.280]  他講話有多風趣
[00:34:35.280 --> 00:34:36.960]  而我們必須要聽的
[00:34:36.960 --> 00:34:42.160]  他究竟有沒有帶領我去認識神
[00:34:42.160 --> 00:34:43.520]  這個才是重要
[00:34:43.520 --> 00:34:44.800]  我們讀聖經的目的
[00:34:44.800 --> 00:34:46.080]  是認識神
[00:34:46.080 --> 00:34:47.360]  動機搞錯了
[00:34:47.360 --> 00:34:49.680]  目標搞錯了的話
[00:34:49.680 --> 00:34:51.920]  我們就去了別處
[00:34:51.920 --> 00:34:52.960]  對不對
[00:34:52.960 --> 00:34:53.680]  我們去了別處
[00:34:53.680 --> 00:34:55.440]  我們必須目標很清晰
[00:34:55.440 --> 00:34:58.640]  我們所有一切都是為了認識神
[00:34:58.640 --> 00:35:01.280]  但是人根本不能夠透過
[00:35:01.280 --> 00:35:05.520]  自己的智慧和才能去認識神
[00:35:05.520 --> 00:35:06.400]  弟姐妹
[00:35:06.400 --> 00:35:08.960]  我們必須從心底裏面很深層
[00:35:08.960 --> 00:35:12.480]  從心底最深處去承認這件事
[00:35:12.480 --> 00:35:15.120]  我是不能夠靠自己的智慧
[00:35:15.120 --> 00:35:16.880]  我熟讀原文也好
[00:35:16.880 --> 00:35:21.920]  我都不能夠去明白上帝
[00:35:21.920 --> 00:35:26.880]  我必須要依靠聖靈去教導我們
[00:35:26.880 --> 00:35:27.840]  這樣說
[00:35:27.840 --> 00:35:29.120]  我要處理的問題
[00:35:29.120 --> 00:35:30.560]  重要處理的問題就是說
[00:35:30.560 --> 00:35:31.280]  我想問
[00:35:31.280 --> 00:35:32.720]  如果要依靠聖靈的話
[00:35:32.720 --> 00:35:33.760]  每一個信徒信耶穌
[00:35:33.760 --> 00:35:35.760]  真心信耶穌有聖靈在裏面的
[00:35:35.760 --> 00:35:37.280]  那是不是他自然讀聖經祈禱
[00:35:37.280 --> 00:35:38.480]  就會明白上帝
[00:35:38.480 --> 00:35:40.160]  我的答案是有三個
[00:35:40.160 --> 00:35:42.240]  保羅是逐個層面解釋
[00:35:42.240 --> 00:35:43.040]  第一
[00:35:43.040 --> 00:35:45.840]  一個基督徒雖然有聖靈在裏面
[00:35:45.840 --> 00:35:48.480]  但是我們不是自然而然
[00:35:48.480 --> 00:35:52.160]  能夠透過讀經祈禱就明白上帝
[00:35:52.160 --> 00:35:56.080]  自然而然反而成為了自高自大
[00:35:56.080 --> 00:35:57.280]  因為我們的自然而然
[00:35:57.280 --> 00:36:01.040]  只是停留在知識層面
[00:36:01.040 --> 00:36:02.800]  我怎樣去讀聖經
[00:36:02.800 --> 00:36:04.560]  我怎樣去明白聖經
[00:36:04.560 --> 00:36:06.400]  我怎樣去講解聖經
[00:36:06.400 --> 00:36:09.840]  我怎樣去教導聖經
[00:36:09.840 --> 00:36:13.920]  我是凌駕於聖經之上
[00:36:13.920 --> 00:36:15.200]  我的學識
[00:36:15.200 --> 00:36:18.000]  我的讀到的見解
[00:36:18.000 --> 00:36:21.760]  去講解聖經給別人去聽
[00:36:21.760 --> 00:36:24.000]  這一切就是我凌駕於聖經之上
[00:36:24.000 --> 00:36:26.000]  我成為一個什麼
[00:36:26.000 --> 00:36:31.600]  智者
[00:36:31.600 --> 00:36:33.040]  講的人
[00:36:33.040 --> 00:36:35.200]  都自高自大
[00:36:35.200 --> 00:36:37.280]  我經常聽到一些講員說
[00:36:37.280 --> 00:36:38.960]  在外面聽不到
[00:36:38.960 --> 00:36:40.960]  在外面聽不到
[00:36:40.960 --> 00:36:42.080]  I am original
[00:36:42.080 --> 00:36:44.400]  這個你們已經聽得明白了
[00:36:44.400 --> 00:36:46.320]  你完全聽得明白
[00:36:46.320 --> 00:36:47.200]  除了上帝
[00:36:47.200 --> 00:36:50.800]  聖經誰是original
[00:36:50.800 --> 00:36:52.800]  領姐妹
[00:36:52.800 --> 00:36:56.320]  上帝是聖經真正的作者
[00:36:56.320 --> 00:37:00.240]  沒有人是聖經的original
[00:37:00.240 --> 00:37:01.440]  對不對
[00:37:01.440 --> 00:37:03.280]  如果我們聽得多
[00:37:03.280 --> 00:37:05.920]  我們慢慢慢慢都覺得這樣是對的
[00:37:05.920 --> 00:37:07.680]  但是聖經裏面告訴我們
[00:37:07.680 --> 00:37:09.040]  信徒必須要承認
[00:37:09.040 --> 00:37:11.680]  人不能夠靠自己的智慧去明白神
[00:37:11.680 --> 00:37:14.720]  而要靠聖靈才能夠明白神
[00:37:14.720 --> 00:37:16.160]  當信徒願意謙卑
[00:37:16.160 --> 00:37:18.080]  依靠聖靈去讀經祈禱的時候
[00:37:18.080 --> 00:37:19.600]  去認識神的時候
[00:37:19.600 --> 00:37:22.160]  就漸漸成為主的形狀
[00:37:22.160 --> 00:37:24.720]  在剛才讀過臨後三章十七到十八節
[00:37:24.720 --> 00:37:27.840]  建立健康的自我形象
[00:37:27.840 --> 00:37:28.720]  那麼複雜的東西
[00:37:28.720 --> 00:37:31.440]  我嘗試從一幅圖去解釋
[00:37:31.440 --> 00:37:33.200]  當一個信徒
[00:37:33.200 --> 00:37:36.320]  他願意依靠聖靈的能力
[00:37:36.320 --> 00:37:38.480]  去讀經和祈禱的時候
[00:37:38.480 --> 00:37:41.840]  他就能夠認識神
[00:37:41.840 --> 00:37:43.040]  但元素在這裏
[00:37:43.040 --> 00:37:45.600]  當我們抽走了聖靈之後
[00:37:45.600 --> 00:37:46.960]  人仍然可以讀經
[00:37:46.960 --> 00:37:48.240]  人仍然可以祈禱
[00:37:48.240 --> 00:37:50.320]  但是人就將聖經變成了知識
[00:37:50.320 --> 00:37:54.960]  祈禱成為了一個禮儀或者功德
[00:37:54.960 --> 00:37:57.760]  或者練功的能力
[00:37:57.760 --> 00:37:58.720]  我今食四十日
[00:37:58.720 --> 00:38:00.480]  就是一個練功很深厚的人
[00:38:00.480 --> 00:38:02.480]  走出來就我打一拳
[00:38:02.480 --> 00:38:04.080]  你就會屢低的了
[00:38:04.080 --> 00:38:06.160]  你開始明白的
[00:38:06.160 --> 00:38:09.120]  原本今食四十日是一個很謙卑的行動
[00:38:09.120 --> 00:38:12.720]  但變成了一個自己自高自大的行為
[00:38:12.720 --> 00:38:16.720]  因為他整個過程不是依靠聖靈
[00:38:16.720 --> 00:38:18.640]  當我們依靠聖靈的時候
[00:38:18.640 --> 00:38:19.760]  我們每一次讀聖經
[00:38:19.760 --> 00:38:20.480]  我們每一次祈禱
[00:38:20.480 --> 00:38:22.080]  我們依靠聖靈的時候
[00:38:22.080 --> 00:38:24.240]  我們所看的是不一樣
[00:38:24.240 --> 00:38:25.840]  我們所領受的不一樣
[00:38:25.840 --> 00:38:28.160]  我接著問你一個問題
[00:38:28.160 --> 00:38:29.200]  那我怎麼知道
[00:38:29.200 --> 00:38:30.800]  我是不是依靠聖靈去看聖經
[00:38:30.800 --> 00:38:32.160]  我是不是依靠聖靈去讀經
[00:38:32.160 --> 00:38:33.520]  去認識上帝
[00:38:33.520 --> 00:38:35.120]  結果很簡單
[00:38:35.120 --> 00:38:37.360]  耶穌說好的樹出好的果子
[00:38:37.360 --> 00:38:39.360]  壞的樹出壞的果子
[00:38:39.360 --> 00:38:40.640]  如果你越讀聖經
[00:38:40.640 --> 00:38:41.440]  越祈禱
[00:38:41.440 --> 00:38:42.160]  越驕傲
[00:38:42.160 --> 00:38:43.120]  越自大的話
[00:38:43.120 --> 00:38:44.640]  你這條路是走錯了
[00:38:44.640 --> 00:38:50.720]  是不是這麼簡單
[00:38:50.720 --> 00:38:52.080]  簡單點說
[00:38:52.080 --> 00:38:52.960]  你吃減肥藥
[00:38:52.960 --> 00:38:53.920]  越吃越肥
[00:38:53.920 --> 00:38:57.360]  一定吃錯東西
[00:38:57.360 --> 00:38:58.640]  是不是這樣
[00:38:58.640 --> 00:38:59.840]  原來是一個肥仔丸
[00:38:59.840 --> 00:39:00.800]  不是減肥藥
[00:39:00.800 --> 00:39:02.320]  我吃錯了
[00:39:02.320 --> 00:39:03.760]  肥仔丸變成減肥藥
[00:39:03.760 --> 00:39:05.120]  都是三個字
[00:39:05.120 --> 00:39:07.280]  但效果是不一樣的
[00:39:07.280 --> 00:39:08.800]  所以當我們越讀聖經
[00:39:08.800 --> 00:39:09.440]  我越祈禱
[00:39:09.440 --> 00:39:11.520]  我為什麼會讀聖經
[00:39:11.520 --> 00:39:12.720]  我為什麼會祈禱
[00:39:12.720 --> 00:39:16.880]  因為上帝我好想認識你
[00:39:16.880 --> 00:39:19.280]  這個動機搞錯了之後
[00:39:19.280 --> 00:39:23.920]  結果都會錯
[00:39:23.920 --> 00:39:26.640]  我的動機是想認識神
[00:39:26.640 --> 00:39:27.920]  弟兄姊妹
[00:39:27.920 --> 00:39:29.360]  我們每天讀聖經
[00:39:29.360 --> 00:39:30.960]  不應該是祖上逼你的
[00:39:30.960 --> 00:39:33.840]  你是渴求的
[00:39:33.840 --> 00:39:35.760]  什麼叫做渴求
[00:39:35.760 --> 00:39:36.960]  是你有興趣的
[00:39:36.960 --> 00:39:38.080]  一聽到人講聖經
[00:39:38.080 --> 00:39:40.080]  你就很有興趣
[00:39:40.080 --> 00:39:43.440]  因為你是渴求的
[00:39:43.440 --> 00:39:49.280]  有多少弟兄姊妹喜歡拍照
[00:39:49.280 --> 00:39:53.680]  那你就會見到相機就發光了
[00:39:53.680 --> 00:39:55.920]  陳一鳴牧師是全香港唯一一個
[00:39:55.920 --> 00:39:57.600]  應該說全亞洲唯一一個
[00:39:57.600 --> 00:39:59.600]  駕駛哈里的牧師
[00:39:59.600 --> 00:40:01.040]  現在不駕駛了
[00:40:01.040 --> 00:40:03.040]  登陸了就不駕駛了
[00:40:03.040 --> 00:40:04.640]  免得推斜路的時候
[00:40:04.640 --> 00:40:08.160]  推不到被人笑
[00:40:08.160 --> 00:40:13.200]  他對哈里是很有興趣的
[00:40:13.200 --> 00:40:15.360]  最深於哈里
[00:40:15.360 --> 00:40:16.480]  最深到什麼地步
[00:40:16.480 --> 00:40:18.400]  有一次我和他去紐約
[00:40:18.400 --> 00:40:20.720]  我們要趕著去找酒店的時候
[00:40:20.720 --> 00:40:22.960]  你知道紐約的馬路很闊的
[00:40:22.960 --> 00:40:23.760]  我們走著走著
[00:40:23.760 --> 00:40:26.080]  很急著要去找酒店的時候
[00:40:26.080 --> 00:40:27.760]  他突然間停不下來
[00:40:27.760 --> 00:40:33.200]  我聽到哈里N展的聲音
[00:40:33.200 --> 00:40:34.640]  這麼靈敏
[00:40:34.640 --> 00:40:36.880]  我剛才也聽到兩聲「欸欸」
[00:40:36.880 --> 00:40:38.800]  這樣就已經是哈里了
[00:40:38.800 --> 00:40:39.840]  哈里是不同的
[00:40:39.840 --> 00:40:41.760]  你不懂就不知道
[00:40:41.760 --> 00:40:43.200]  這麼厲害
[00:40:43.200 --> 00:40:44.400]  我們看著看著
[00:40:44.400 --> 00:40:46.160]  遠處真的有
[00:40:46.160 --> 00:40:47.520]  他就看一看我
[00:40:47.520 --> 00:40:48.480]  我說過去看吧
[00:40:48.480 --> 00:40:49.360]  我趕時間
[00:40:49.360 --> 00:40:50.080]  他說不爭吵了
[00:40:50.080 --> 00:40:52.080]  過去看完吧
[00:40:52.080 --> 00:40:53.360]  你對那個人有興趣
[00:40:53.360 --> 00:40:55.920]  你一聞到味道
[00:40:55.920 --> 00:40:58.480]  人的眼睛都發光了
[00:40:58.480 --> 00:41:03.200]  我們對所有認識神的方法
[00:41:03.200 --> 00:41:04.000]  知識
[00:41:04.000 --> 00:41:04.880]  我很有興趣
[00:41:04.880 --> 00:41:08.080]  因為我想認識神
[00:41:08.080 --> 00:41:10.960]  我返崇拜是因為我想認識神
[00:41:10.960 --> 00:41:13.680]  我現在講了第一點
[00:41:13.680 --> 00:41:14.880]  就是說我親近耶穌
[00:41:14.880 --> 00:41:16.160]  我必須透過讀經祈禱
[00:41:16.160 --> 00:41:19.120]  第二是要實踐律法的要求
[00:41:19.120 --> 00:41:20.160]  律法的要求是什麼
[00:41:20.160 --> 00:41:22.160]  盡心盡性盡義盡力愛主義的神
[00:41:22.160 --> 00:41:23.360]  其他就是愛人如己
[00:41:23.360 --> 00:41:23.920]  弟兄姊妹
[00:41:23.920 --> 00:41:25.920]  在小組裏面
[00:41:25.920 --> 00:41:28.400]  如果你盡心盡性盡義盡力愛你的組員的話
[00:41:28.400 --> 00:41:31.440]  很艱難
[00:41:31.440 --> 00:41:34.560]  但我不是講我盡心盡性盡義盡力愛他艱難
[00:41:34.560 --> 00:41:35.600]  這件事已經艱難了
[00:41:35.600 --> 00:41:37.760]  我先當這件事不艱難
[00:41:37.760 --> 00:41:42.640]  你愛一個人愛到這樣是很艱難
[00:41:42.640 --> 00:41:45.280]  因為回到教會回到小組的人
[00:41:45.280 --> 00:41:46.880]  當然有問題的
[00:41:46.880 --> 00:41:49.440]  沒問題就不回來
[00:41:49.440 --> 00:41:50.640]  有問題就回來
[00:41:50.640 --> 00:41:52.000]  你要愛一些有問題的人
[00:41:52.000 --> 00:41:54.000]  其實很艱難
[00:41:54.000 --> 00:41:55.280]  愛一些沒問題的人
[00:41:55.280 --> 00:41:57.280]  沒問題
[00:41:57.280 --> 00:41:58.240]  愛一些有問題的人
[00:41:58.240 --> 00:42:00.000]  有問題
[00:42:00.000 --> 00:42:02.880]  我的方向盤就是這樣
[00:42:02.880 --> 00:42:04.800]  所以你說我愛的人沒問題
[00:42:04.800 --> 00:42:06.320]  我也是沒問題的人
[00:42:06.320 --> 00:42:07.280]  那就沒問題
[00:42:07.280 --> 00:42:08.480]  你愛一些有問題的人
[00:42:08.480 --> 00:42:10.560]  結果就很有問題
[00:42:10.560 --> 00:42:13.200]  很多問題
[00:42:13.200 --> 00:42:15.600]  問題多到受不了
[00:42:15.600 --> 00:42:17.760]  如果你好像那個姐妹那麼健康
[00:42:17.760 --> 00:42:18.320]  走不動
[00:42:18.320 --> 00:42:21.280]  她說你又沒來到
[00:42:21.280 --> 00:42:23.040]  不要緊我自己吃
[00:42:23.040 --> 00:42:25.120]  這個姐妹很好笑
[00:42:25.120 --> 00:42:26.160]  那晚吃飯她說
[00:42:26.160 --> 00:42:28.000]  那個人說要籌款
[00:42:28.000 --> 00:42:29.280]  籌款幫她賣畫
[00:42:29.280 --> 00:42:31.840]  潑冷水說畫不賣就行
[00:42:31.840 --> 00:42:33.280]  我都要搞的
[00:42:33.280 --> 00:42:34.000]  那就搞
[00:42:34.000 --> 00:42:34.960]  搞了之後
[00:42:34.960 --> 00:42:36.480]  我買回來
[00:42:36.480 --> 00:42:37.760]  哈哈哈哈
[00:42:37.760 --> 00:42:41.120]  很健康
[00:42:41.120 --> 00:42:42.400]  姐妹真的健康到
[00:42:42.400 --> 00:42:45.200]  不得她沒有受傷害
[00:42:45.200 --> 00:42:50.320]  我真是但願我教會100個姐妹都變成這樣
[00:42:50.320 --> 00:42:54.160]  健康到這樣
[00:42:54.160 --> 00:42:55.840]  你沒什麼傷到她
[00:42:55.840 --> 00:42:57.760]  哈哈答應了出來唱舞
[00:42:57.760 --> 00:42:59.040]  不要緊我自己吃
[00:42:59.040 --> 00:43:00.400]  你說會多開心
[00:43:00.400 --> 00:43:02.800]  你沒什麼傷害
[00:43:02.800 --> 00:43:05.440]  這個point是最後一個point我要說
[00:43:05.440 --> 00:43:10.560]  想起這個姐妹都很開心
[00:43:10.560 --> 00:43:18.480]  我們要實踐盡心盡性盡熱盡力愛
[00:43:18.480 --> 00:43:24.000]  愛神愛人的過程
[00:43:24.000 --> 00:43:29.360]  我們裡面就開始被修正
[00:43:29.360 --> 00:43:32.560]  很多不健康的東西會浮了出來
[00:43:32.560 --> 00:43:34.400]  很多的掙扎和痛苦
[00:43:34.400 --> 00:43:36.880]  上帝就開始修剪
[00:43:36.880 --> 00:43:42.320]  慢慢慢慢漸漸就更加像耶穌
[00:43:42.320 --> 00:43:43.680]  保羅在這裡提到
[00:43:43.680 --> 00:43:47.440]  他說愛比知識更加重要
[00:43:47.440 --> 00:43:51.600]  至於你們問到祭過偶像的食物
[00:43:51.600 --> 00:43:54.960]  關於這件事情我們知道我們大家都有知識
[00:43:54.960 --> 00:43:57.280]  但知識使我們自命不凡
[00:43:57.280 --> 00:43:58.960]  另一個翻譯叫自高自大
[00:43:58.960 --> 00:44:01.680]  只有愛才能夠造就教會
[00:44:01.680 --> 00:44:02.640]  跟你奸弟說一聲
[00:44:02.640 --> 00:44:06.640]  愛才能夠造就教會
[00:44:06.640 --> 00:44:10.960]  我花了很長時間去解釋第一個重點
[00:44:10.960 --> 00:44:13.440]  第二個重點是
[00:44:13.440 --> 00:44:15.760]  我們建立健康自我形象的時候
[00:44:15.760 --> 00:44:18.320]  原來有一樣東西會扭曲了我們
[00:44:18.320 --> 00:44:19.280]  是什麼呢
[00:44:19.280 --> 00:44:22.800]  就是我們的重擔
[00:44:22.800 --> 00:44:24.720]  我們背一些我們不應該背的重擔
[00:44:24.720 --> 00:44:27.920]  或者我們背一些過於我能力的重擔的時候
[00:44:27.920 --> 00:44:30.640]  我們透不過氣
[00:44:30.640 --> 00:44:31.360]  我們會說
[00:44:31.360 --> 00:44:32.480]  很多時候頂禪會說
[00:44:32.480 --> 00:44:35.760]  人在江湖身不由己
[00:44:35.760 --> 00:44:36.240]  牧師
[00:44:36.240 --> 00:44:38.080]  那你們的重擔就很大了
[00:44:38.080 --> 00:44:39.280]  是不是
[00:44:39.280 --> 00:44:42.080]  耶穌說凡是疲乏的
[00:44:42.080 --> 00:44:43.120]  貪重擔的人
[00:44:43.120 --> 00:44:44.160]  都來到我這裡
[00:44:44.160 --> 00:44:46.480]  我要賜給你們安息
[00:44:46.480 --> 00:44:47.680]  請留意
[00:44:47.680 --> 00:44:56.080]  安息是一個健康自我形象的很重要的狀態
[00:44:56.080 --> 00:44:58.000]  我們為什麼不能夠安息
[00:44:58.000 --> 00:45:01.200]  是因為我們重擔過重過大
[00:45:01.200 --> 00:45:01.920]  耶穌說
[00:45:01.920 --> 00:45:03.520]  交給我
[00:45:03.520 --> 00:45:04.400]  交給我之後
[00:45:04.400 --> 00:45:06.720]  你就背我給你的重擔
[00:45:06.720 --> 00:45:08.080]  背我給你的額
[00:45:08.080 --> 00:45:11.920]  因為我的擔子是輕散的
[00:45:11.920 --> 00:45:16.240]  我的額是容易的
[00:45:16.240 --> 00:45:18.000]  頂禪會當我們放不下
[00:45:18.000 --> 00:45:20.160]  當我們交不下的時候
[00:45:20.160 --> 00:45:25.440]  我的自我形象就會被壓扁了
[00:45:25.440 --> 00:45:31.840]  第二個影響我們的健康自我形象的是什麼呢
[00:45:31.840 --> 00:45:36.720]  原來在人際關係的建立裡面
[00:45:36.720 --> 00:45:38.800]  我們會受傷害
[00:45:38.800 --> 00:45:41.440]  所以在健康自我形象裡面
[00:45:41.440 --> 00:45:43.040]  第一我們要親近這位主
[00:45:43.040 --> 00:45:44.880]  我們越親近他越像他
[00:45:44.880 --> 00:45:48.160]  但是我們知道我們如果背的重擔太重
[00:45:48.160 --> 00:45:50.400]  我們不是背著主的重擔的話
[00:45:50.400 --> 00:45:55.200]  我們就會被壓到扭曲了
[00:45:55.200 --> 00:45:58.560]  第三就是當人際關係建立的時候
[00:45:58.560 --> 00:46:00.400]  我們一定受傷害
[00:46:00.400 --> 00:46:02.560]  有幾個人是會打籃球的
[00:46:02.560 --> 00:46:04.800]  有幾個人打籃球的在這裡
[00:46:04.800 --> 00:46:07.520]  我們是很典型的香港人
[00:46:07.520 --> 00:46:09.760]  大部分都不運動的
[00:46:09.760 --> 00:46:12.160]  不運踢球的
[00:46:12.160 --> 00:46:14.080]  跑步的
[00:46:14.080 --> 00:46:15.680]  跑步都會扭傷
[00:46:15.680 --> 00:46:16.800]  很奇怪香港人很奇怪
[00:46:16.800 --> 00:46:22.560]  平日不跑步跑馬拉松
[00:46:22.560 --> 00:46:30.640]  我們無論跑步做任何運動都有機會受傷
[00:46:30.640 --> 00:46:34.720]  有些人受傷了以後就不敢再運動
[00:46:34.720 --> 00:46:37.120]  但不運動對你的影響
[00:46:37.120 --> 00:46:40.160]  你不是心裏面的渴求
[00:46:40.160 --> 00:46:42.880]  所以它的影響不是很大
[00:46:42.880 --> 00:46:44.160]  但人際關係不同
[00:46:44.160 --> 00:46:47.280]  人際關係你碰不碰都好
[00:46:47.280 --> 00:46:48.320]  你建不建立都好
[00:46:48.320 --> 00:46:49.840]  你心裏面渴求
[00:46:49.840 --> 00:46:51.840]  閉閉在這裡
[00:46:51.840 --> 00:46:54.640]  你渴求但又不敢去建立
[00:46:54.640 --> 00:46:57.600]  那更大的傷害
[00:46:57.600 --> 00:46:59.360]  所以在這個過程裏面
[00:46:59.360 --> 00:47:05.360]  聖經就說你需要得著一樣的靈丹妙藥
[00:47:05.360 --> 00:47:07.200]  是甚麼呢
[00:47:07.200 --> 00:47:08.720]  弟兄姊妹你和你隔壁的朋友說
[00:47:08.720 --> 00:47:12.400]  喜樂是你的良藥
[00:47:12.400 --> 00:47:16.640]  喜樂是你的力量
[00:47:16.640 --> 00:47:18.160]  我剛才說的那位姊妹
[00:47:18.160 --> 00:47:20.240]  沒有甚麼傷到她
[00:47:20.240 --> 00:47:22.800]  太喜樂了
[00:47:22.800 --> 00:47:24.720]  喜樂到不得了
[00:47:24.720 --> 00:47:26.080]  哈哈哈哈
[00:47:26.080 --> 00:47:27.520]  倫敦食物不好吃又貴
[00:47:27.520 --> 00:47:30.080]  不過OK啦OK啦
[00:47:30.080 --> 00:47:36.080]  你和這些人聊天你會覺得氣不下
[00:47:36.080 --> 00:47:38.080]  組長如果你充滿喜樂
[00:47:38.080 --> 00:47:41.680]  你組員氣你不下
[00:47:41.680 --> 00:47:44.480]  你上個星期遲到
[00:47:44.480 --> 00:47:48.880]  不要緊下個星期不太遲就行了
[00:47:48.880 --> 00:47:51.920]  下個星期你遲到
[00:47:51.920 --> 00:47:53.280]  不要緊這個星期你遲到
[00:47:53.280 --> 00:47:59.680]  以後不回來就行了
[00:47:59.680 --> 00:48:03.680]  充滿喜樂沒有東西可以傷到她
[00:48:03.680 --> 00:48:05.440]  她經常都這麼開心
[00:48:05.440 --> 00:48:07.040]  經常都這麼喜樂
[00:48:07.040 --> 00:48:11.040]  健康自我形象的人是充滿喜樂
[00:48:11.040 --> 00:48:13.280]  因為喜樂是她的良藥
[00:48:13.280 --> 00:48:14.800]  喜樂是她的力量
[00:48:14.800 --> 00:48:18.640]  她肯向前走去建立人際關係
[00:48:18.640 --> 00:48:20.000]  今天講的非常複雜
[00:48:20.000 --> 00:48:23.440]  我必須要有個總結去分析
[00:48:23.440 --> 00:48:33.840]  究竟其中一個結果是會恢復我們從神原先創造的健康的自我形象
[00:48:33.840 --> 00:48:36.080]  但是怎樣去建立呢
[00:48:36.080 --> 00:48:37.440]  我們透過三樣東西
[00:48:37.440 --> 00:48:39.680]  第一親近這位主
[00:48:39.680 --> 00:48:42.480]  和這位主的生命連結
[00:48:42.480 --> 00:48:43.920]  怎樣去親近主
[00:48:43.920 --> 00:48:44.720]  老生常談
[00:48:44.720 --> 00:48:46.960]  但是我們必須要加多一個很重要的元素
[00:48:46.960 --> 00:48:49.760]  依靠聖靈去讀經和祈禱
[00:48:49.760 --> 00:48:53.680]  贊成律法的要求盡心盡性盡義盡力愛主這位神
[00:48:53.680 --> 00:48:56.240]  其次就是愛人如己
[00:48:56.240 --> 00:48:59.280]  第二方面我們要學習將重擔交給主
[00:48:59.280 --> 00:49:02.160]  第三我們時刻充滿主的喜樂
[00:49:02.160 --> 00:49:08.160]  我們就有能力去面對一切的挫折和傷害
[00:49:08.160 --> 00:49:10.320]  我們亦都不會受傷害
[00:49:10.320 --> 00:49:15.200]  我們更努力的去建立一個健康的自我形象
[00:49:15.200 --> 00:49:17.200]  祝福你左邊和右邊的聽眾
[00:49:17.200 --> 00:49:19.560]  祝福你更加像耶穌
